|dates|Hancock_Maine_UnitedStates.JHU_ConfirmedCases.data|Hancock_Maine_UnitedStates.JHU_ConfirmedCases.missing|Hancock_Maine_UnitedStates.NYT_ConfirmedCases.data|Hancock_Maine_UnitedStates.NYT_ConfirmedCases.missing|Hancock_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Hancock_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Hancock_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Hancock_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-15|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-16|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-21|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-23|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-24|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-25|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-26|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-27|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-28|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-29|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-30|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-05-31|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-01|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-02|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-03|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-04|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-05|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-06|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-07|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-08|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-09|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-12|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-13|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-14|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-15|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-16|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-17|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-18|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-19|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-20|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-21|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-22|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-24|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-25|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-26|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-27|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-28|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-29|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-30|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-01|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-02|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-03|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-04|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-05|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-06|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-07|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-08|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-09|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-10|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-11|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-12|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-13|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-14|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-15|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-16|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-17|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-18|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-19|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-20|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-21|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-22|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-23|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-24|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-25|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-26|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-27|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-28|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-29|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-07-30|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-31|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-01|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-08-02|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-03|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-04|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-05|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-08-06|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-08-07|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-08-08|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-08-09|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-08-10|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-08-11|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-08-12|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-08-13|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-14|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-15|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-16|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-17|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-18|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-08-19|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-08-20|42.0|0|43.0|0|1.0|0|0.0|100
0|2020-08-21|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-08-22|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-23|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-24|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-25|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-26|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-27|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-08-28|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-29|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-30|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-08-31|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-09-01|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-02|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-09-03|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-04|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-05|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-06|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-07|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-09-08|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-09|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-10|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-09-11|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-09-12|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-09-13|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-09-14|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-15|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-16|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-17|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-18|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-19|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-20|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-21|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-22|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-23|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-24|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-25|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-09-26|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-09-27|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-09-28|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-09-29|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-09-30|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-01|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-02|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-03|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-10-04|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-05|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-06|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-07|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-08|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-09|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-10|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-11|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-10-12|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-13|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-14|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-15|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-16|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-17|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-18|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-19|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-10-20|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-10-21|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-10-22|60.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-23|60.0|0|62.0|0|1.0|0|0.0|100
0|2020-10-24|60.0|0|63.0|0|1.0|0|0.0|100
0|2020-10-25|60.0|0|65.0|0|1.0|0|0.0|100
0|2020-10-26|60.0|0|67.0|0|1.0|0|0.0|100
0|2020-10-27|60.0|0|69.0|0|1.0|0|0.0|100
0|2020-10-28|60.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-29|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-30|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-10-31|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-11-01|73.0|0|74.0|0|1.0|0|0.0|100
0|2020-11-02|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-11-03|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-11-04|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-11-05|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-11-06|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-11-07|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-11-08|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-11-09|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-11-10|107.0|0|113.0|0|1.0|0|0.0|100
0|2020-11-11|133.0|0|123.0|0|1.0|0|0.0|100
0|2020-11-12|133.0|0|137.0|0|1.0|0|0.0|100
0|2020-11-13|151.0|0|151.0|0|1.0|0|0.0|100
0|2020-11-14|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-11-15|165.0|0|167.0|0|1.0|0|0.0|100
0|2020-11-16|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-11-17|168.0|0|177.0|0|1.0|0|0.0|100
0|2020-11-18|188.0|0|188.0|0|1.0|0|0.0|100
0|2020-11-19|188.0|0|192.0|0|1.0|0|0.0|100
0|2020-11-20|188.0|0|201.0|0|1.0|0|0.0|100
0|2020-11-21|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-11-22|213.0|0|213.0|0|1.0|0|0.0|100
0|2020-11-23|214.0|0|214.0|0|1.0|0|0.0|100
0|2020-11-24|214.0|0|214.0|0|1.0|0|0.0|100
0|2020-11-25|214.0|0|223.0|0|1.0|0|0.0|100
0|2020-11-26|214.0|0|236.0|0|1.0|0|0.0|100
0|2020-11-27|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-11-28|236.0|0|236.0|0|1.0|0|0.0|100
0|2020-11-29|243.0|0|243.0|0|1.0|0|0.0|100
0|2020-11-30|243.0|0|248.0|0|1.0|0|0.0|100
0|2020-12-01|243.0|0|250.0|0|1.0|0|0.0|100
0|2020-12-02|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-12-03|287.0|0|287.0|0|3.0|0|0.0|100
0|2020-12-04|307.0|0|307.0|0|3.0|0|0.0|100
0|2020-12-05|310.0|0|310.0|0|3.0|0|0.0|100
0|2020-12-06|311.0|0|311.0|0|3.0|0|0.0|100
0|2020-12-07|318.0|0|318.0|0|3.0|0|0.0|100
0|2020-12-08|318.0|0|323.0|0|3.0|0|0.0|100
0|2020-12-09|338.0|0|338.0|0|6.0|0|0.0|100
0|2020-12-10|344.0|0|344.0|0|6.0|0|0.0|100
0|2020-12-11|375.0|0|375.0|0|6.0|0|0.0|100
0|2020-12-12|383.0|0|383.0|0|8.0|0|0.0|100
0|2020-12-13|383.0|0|387.0|0|8.0|0|0.0|100
0|2020-12-14|383.0|0|400.0|0|8.0|0|0.0|100
0|2020-12-15|405.0|0|405.0|0|9.0|0|0.0|100
0|2020-12-16|421.0|0|421.0|0|9.0|0|0.0|100
0|2020-12-17|455.0|0|455.0|0|9.0|0|0.0|100
0|2020-12-18|469.0|0|469.0|0|9.0|0|0.0|100
0|2020-12-19|472.0|0|472.0|0|10.0|0|0.0|100
0|2020-12-20|472.0|0|474.0|0|10.0|0|0.0|100
0|2020-12-21|472.0|0|475.0|0|10.0|0|0.0|100
0|2020-12-22|472.0|0|476.0|0|10.0|0|0.0|100
0|2020-12-23|472.0|0|484.0|0|10.0|0|0.0|100
0|2020-12-24|472.0|0|497.0|0|10.0|0|0.0|100
0|2020-12-25|472.0|0|502.0|0|10.0|0|0.0|100
0|2020-12-26|472.0|0|502.0|0|10.0|0|0.0|100
0|2020-12-27|472.0|0|506.0|0|10.0|0|0.0|100
0|2020-12-28|472.0|0|511.0|0|10.0|0|0.0|100
0|2020-12-29|511.0|0|514.0|0|11.0|0|0.0|100
0|2020-12-30|511.0|0|531.0|0|11.0|0|0.0|100
0|2020-12-31|550.0|0|550.0|0|12.0|0|0.0|100
0|2021-01-01|551.0|0|550.0|0|12.0|0|0.0|100
0|2021-01-02|553.0|0|552.0|0|12.0|0|0.0|100
0|2021-01-03|553.0|0|557.0|0|12.0|0|0.0|100
0|2021-01-04|570.0|0|570.0|0|13.0|0|0.0|100
0|2021-01-05|592.0|0|592.0|0|13.0|0|0.0|100
0|2021-01-06|600.0|0|600.0|0|13.0|0|0.0|100
0|2021-01-07|600.0|0|608.0|0|16.0|0|0.0|100
0|2021-01-08|611.0|0|611.0|0|22.0|0|0.0|100
0|2021-01-09|619.0|0|619.0|0|23.0|0|0.0|100
0|2021-01-10|621.0|0|621.0|0|23.0|0|0.0|100
0|2021-01-11|621.0|0|625.0|0|23.0|0|0.0|100
0|2021-01-12|621.0|0|647.0|0|23.0|0|0.0|100
0|2021-01-13|655.0|0|655.0|0|23.0|0|0.0|100
0|2021-01-14|655.0|0|659.0|0|23.0|0|0.0|100
0|2021-01-15|671.0|0|671.0|0|25.0|0|0.0|100
0|2021-01-16|680.0|0|680.0|0|27.0|0|0.0|100
0|2021-01-17|683.0|0|683.0|0|27.0|0|0.0|100
0|2021-01-18|685.0|0|685.0|0|28.0|0|0.0|100
0|2021-01-19|685.0|0|689.0|0|28.0|0|0.0|100
0|2021-01-20|704.0|0|704.0|0|28.0|0|0.0|100
0|2021-01-21|708.0|0|708.0|0|28.0|0|0.0|100
0|2021-01-22|717.0|0|717.0|0|28.0|0|0.0|100
0|2021-01-23|719.0|0|719.0|0|28.0|0|0.0|100
0|2021-01-24|719.0|0|719.0|0|28.0|0|0.0|100
0|2021-01-25|732.0|0|732.0|0|28.0|0|0.0|100
0|2021-01-26|732.0|0|752.0|0|30.0|0|0.0|100
0|2021-01-27|761.0|0|761.0|0|30.0|0|0.0|100
0|2021-01-28|766.0|0|766.0|0|30.0|0|0.0|100
0|2021-01-29|766.0|0|771.0|0|30.0|0|0.0|100
0|2021-01-30|773.0|0|773.0|0|30.0|0|0.0|100
0|2021-01-31|779.0|0|779.0|0|30.0|0|0.0|100
0|2021-02-01|784.0|0|784.0|0|30.0|0|0.0|100
0|2021-02-02|796.0|0|796.0|0|30.0|0|0.0|100
0|2021-02-03|801.0|0|801.0|0|30.0|0|0.0|100
0|2021-02-04|807.0|0|807.0|0|31.0|0|0.0|100
0|2021-02-05|815.0|0|815.0|0|31.0|0|0.0|100
0|2021-02-06|818.0|0|818.0|0|31.0|0|0.0|100
0|2021-02-07|818.0|0|818.0|0|31.0|0|0.0|100
0|2021-02-08|818.0|0|821.0|0|31.0|0|0.0|100
0|2021-02-09|823.0|0|823.0|0|31.0|0|0.0|100
0|2021-02-10|831.0|0|831.0|0|31.0|0|0.0|100
0|2021-02-11|835.0|0|835.0|0|31.0|0|0.0|100
