|dates|Fayette_Texas_UnitedStates.JHU_ConfirmedCases.data|Fayette_Texas_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Texas_UnitedStates.NYT_ConfirmedCases.data|Fayette_Texas_UnitedStates.NYT_ConfirmedCases.missing|Fayette_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-05-15|27.0|0|26.0|0|2.0|0|0.0|100
0|2020-05-16|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-17|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-18|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-05-19|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-05-20|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-05-21|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-05-22|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-05-23|31.0|0|32.0|0|2.0|0|0.0|100
0|2020-05-24|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-05-25|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-05-26|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-05-27|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-05-28|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-29|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-30|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-05-31|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-01|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-02|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-06-03|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-06-04|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-05|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-06|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-07|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-08|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-09|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-06-10|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-06-11|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-12|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-06-13|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-06-14|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-06-15|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-06-16|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-17|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-06-18|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-06-19|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-06-20|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-06-21|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-22|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-06-23|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-06-24|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-06-25|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-06-26|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-06-27|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-06-28|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-06-29|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-30|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-07-01|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-07-02|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-07-03|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-07-04|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-05|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-06|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-07|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-08|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-07-09|136.0|0|136.0|0|3.0|0|0.0|100
0|2020-07-10|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-07-11|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-07-12|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-07-13|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-07-14|174.0|0|174.0|0|4.0|0|0.0|100
0|2020-07-15|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-07-16|197.0|0|197.0|0|4.0|0|0.0|100
0|2020-07-17|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-07-18|206.0|0|206.0|0|4.0|0|0.0|100
0|2020-07-19|217.0|0|217.0|0|4.0|0|0.0|100
0|2020-07-20|247.0|0|216.0|0|5.0|0|0.0|100
0|2020-07-21|247.0|0|224.0|0|5.0|0|0.0|100
0|2020-07-22|309.0|0|253.0|0|5.0|0|0.0|100
0|2020-07-23|326.0|0|270.0|0|5.0|0|0.0|100
0|2020-07-24|334.0|0|275.0|0|5.0|0|0.0|100
0|2020-07-25|334.0|0|281.0|0|5.0|0|0.0|100
0|2020-07-26|334.0|0|281.0|0|5.0|0|0.0|100
0|2020-07-27|346.0|0|281.0|0|12.0|0|0.0|100
0|2020-07-28|357.0|0|291.0|0|13.0|0|0.0|100
0|2020-07-29|363.0|0|296.0|0|13.0|0|0.0|100
0|2020-07-30|365.0|0|297.0|0|13.0|0|0.0|100
0|2020-07-31|367.0|0|299.0|0|13.0|0|0.0|100
0|2020-08-01|367.0|0|300.0|0|13.0|0|0.0|100
0|2020-08-02|367.0|0|300.0|0|13.0|0|0.0|100
0|2020-08-03|367.0|0|300.0|0|13.0|0|0.0|100
0|2020-08-04|372.0|0|301.0|0|13.0|0|0.0|100
0|2020-08-05|376.0|0|301.0|0|14.0|0|0.0|100
0|2020-08-06|378.0|0|303.0|0|14.0|0|0.0|100
0|2020-08-07|378.0|0|308.0|0|14.0|0|0.0|100
0|2020-08-08|378.0|0|308.0|0|14.0|0|0.0|100
0|2020-08-09|378.0|0|309.0|0|14.0|0|0.0|100
0|2020-08-10|388.0|0|311.0|0|14.0|0|0.0|100
0|2020-08-11|390.0|0|313.0|0|14.0|0|0.0|100
0|2020-08-12|390.0|0|318.0|0|14.0|0|0.0|100
0|2020-08-13|403.0|0|321.0|0|14.0|0|0.0|100
0|2020-08-14|405.0|0|323.0|0|14.0|0|0.0|100
0|2020-08-15|405.0|0|323.0|0|14.0|0|0.0|100
0|2020-08-16|405.0|0|323.0|0|14.0|0|0.0|100
0|2020-08-17|408.0|0|323.0|0|14.0|0|0.0|100
0|2020-08-18|411.0|0|325.0|0|14.0|0|0.0|100
0|2020-08-19|418.0|0|332.0|0|15.0|0|0.0|100
0|2020-08-20|431.0|0|340.0|0|15.0|0|0.0|100
0|2020-08-21|442.0|0|351.0|0|15.0|0|0.0|100
0|2020-08-22|442.0|0|351.0|0|15.0|0|0.0|100
0|2020-08-23|442.0|0|353.0|0|15.0|0|0.0|100
0|2020-08-24|444.0|0|353.0|0|15.0|0|0.0|100
0|2020-08-25|444.0|0|354.0|0|15.0|0|0.0|100
0|2020-08-26|450.0|0|359.0|0|16.0|0|0.0|100
0|2020-08-27|457.0|0|364.0|0|16.0|0|0.0|100
0|2020-08-28|457.0|0|365.0|0|16.0|0|0.0|100
0|2020-08-29|457.0|0|368.0|0|16.0|0|0.0|100
0|2020-08-30|457.0|0|368.0|0|16.0|0|0.0|100
0|2020-08-31|462.0|0|370.0|0|16.0|0|0.0|100
0|2020-09-01|467.0|0|374.0|0|16.0|0|0.0|100
0|2020-09-02|469.0|0|375.0|0|16.0|0|0.0|100
0|2020-09-03|474.0|0|378.0|0|17.0|0|0.0|100
0|2020-09-04|474.0|0|379.0|0|17.0|0|0.0|100
0|2020-09-05|476.0|0|379.0|0|18.0|0|0.0|100
0|2020-09-06|476.0|0|379.0|0|18.0|0|0.0|100
0|2020-09-07|476.0|0|379.0|0|18.0|0|0.0|100
0|2020-09-08|476.0|0|379.0|0|18.0|0|0.0|100
0|2020-09-09|476.0|0|382.0|0|18.0|0|0.0|100
0|2020-09-10|476.0|0|382.0|0|18.0|0|0.0|100
0|2020-09-11|513.0|0|392.0|0|18.0|0|0.0|100
0|2020-09-12|513.0|0|396.0|0|18.0|0|0.0|100
0|2020-09-13|513.0|0|396.0|0|18.0|0|0.0|100
0|2020-09-14|513.0|0|396.0|0|18.0|0|0.0|100
0|2020-09-15|533.0|0|426.0|0|18.0|0|0.0|100
0|2020-09-16|553.0|0|438.0|0|18.0|0|0.0|100
0|2020-09-17|553.0|0|442.0|0|18.0|0|0.0|100
0|2020-09-18|573.0|0|453.0|0|18.0|0|0.0|100
0|2020-09-19|573.0|0|460.0|0|18.0|0|0.0|100
0|2020-09-20|573.0|0|462.0|0|18.0|0|0.0|100
0|2020-09-21|579.0|0|462.0|0|18.0|0|0.0|100
0|2020-09-22|585.0|0|467.0|0|18.0|0|0.0|100
0|2020-09-23|592.0|0|472.0|0|18.0|0|0.0|100
0|2020-09-24|593.0|0|473.0|0|18.0|0|0.0|100
0|2020-09-25|597.0|0|473.0|0|20.0|0|0.0|100
0|2020-09-26|597.0|0|478.0|0|20.0|0|0.0|100
0|2020-09-27|597.0|0|478.0|0|20.0|0|0.0|100
0|2020-09-28|597.0|0|478.0|0|20.0|0|0.0|100
0|2020-09-29|604.0|0|483.0|0|20.0|0|0.0|100
0|2020-09-30|609.0|0|487.0|0|21.0|0|0.0|100
0|2020-10-01|609.0|0|492.0|0|21.0|0|0.0|100
0|2020-10-02|617.0|0|492.0|0|21.0|0|0.0|100
0|2020-10-03|617.0|0|495.0|0|21.0|0|0.0|100
0|2020-10-04|617.0|0|495.0|0|21.0|0|0.0|100
0|2020-10-05|624.0|0|495.0|0|21.0|0|0.0|100
0|2020-10-06|624.0|0|495.0|0|21.0|0|0.0|100
0|2020-10-07|625.0|0|495.0|0|21.0|0|0.0|100
0|2020-10-08|626.0|0|496.0|0|21.0|0|0.0|100
0|2020-10-09|632.0|0|496.0|0|21.0|0|0.0|100
0|2020-10-10|632.0|0|496.0|0|21.0|0|0.0|100
0|2020-10-11|632.0|0|496.0|0|21.0|0|0.0|100
0|2020-10-12|632.0|0|496.0|0|21.0|0|0.0|100
0|2020-10-13|636.0|0|499.0|0|21.0|0|0.0|100
0|2020-10-14|649.0|0|504.0|0|21.0|0|0.0|100
0|2020-10-15|649.0|0|505.0|0|21.0|0|0.0|100
0|2020-10-16|653.0|0|509.0|0|22.0|0|0.0|100
0|2020-10-17|653.0|0|509.0|0|22.0|0|0.0|100
0|2020-10-18|653.0|0|509.0|0|22.0|0|0.0|100
0|2020-10-19|656.0|0|509.0|0|22.0|0|0.0|100
0|2020-10-20|656.0|0|509.0|0|22.0|0|0.0|100
0|2020-10-21|656.0|0|510.0|0|22.0|0|0.0|100
0|2020-10-22|656.0|0|510.0|0|22.0|0|0.0|100
0|2020-10-23|656.0|0|515.0|0|22.0|0|0.0|100
0|2020-10-24|656.0|0|519.0|0|22.0|0|0.0|100
0|2020-10-25|656.0|0|521.0|0|22.0|0|0.0|100
0|2020-10-26|656.0|0|521.0|0|22.0|0|0.0|100
0|2020-10-27|656.0|0|524.0|0|22.0|0|0.0|100
0|2020-10-28|656.0|0|524.0|0|22.0|0|0.0|100
0|2020-10-29|656.0|0|524.0|0|22.0|0|0.0|100
0|2020-10-30|656.0|0|526.0|0|22.0|0|0.0|100
0|2020-10-31|656.0|0|528.0|0|22.0|0|0.0|100
0|2020-11-01|656.0|0|528.0|0|22.0|0|0.0|100
0|2020-11-02|686.0|0|528.0|0|22.0|0|0.0|100
0|2020-11-03|702.0|0|537.0|0|23.0|0|0.0|100
0|2020-11-04|711.0|0|540.0|0|23.0|0|0.0|100
0|2020-11-05|724.0|0|547.0|0|23.0|0|0.0|100
0|2020-11-06|730.0|0|550.0|0|23.0|0|0.0|100
0|2020-11-07|730.0|0|552.0|0|23.0|0|0.0|100
0|2020-11-08|730.0|0|553.0|0|23.0|0|0.0|100
0|2020-11-09|737.0|0|553.0|0|23.0|0|0.0|100
0|2020-11-10|737.0|0|554.0|0|23.0|0|0.0|100
0|2020-11-11|737.0|0|556.0|0|23.0|0|0.0|100
0|2020-11-12|737.0|0|556.0|0|23.0|0|0.0|100
0|2020-11-13|775.0|0|559.0|0|23.0|0|0.0|100
0|2020-11-14|775.0|0|564.0|0|23.0|0|0.0|100
0|2020-11-15|775.0|0|564.0|0|23.0|0|0.0|100
0|2020-11-16|792.0|0|564.0|0|23.0|0|0.0|100
0|2020-11-17|792.0|0|566.0|0|23.0|0|0.0|100
0|2020-11-18|733.0|0|567.0|0|23.0|0|0.0|100
0|2020-11-19|733.0|0|570.0|0|23.0|0|0.0|100
0|2020-11-20|751.0|0|573.0|0|23.0|0|0.0|100
0|2020-11-21|751.0|0|583.0|0|23.0|0|0.0|100
0|2020-11-22|751.0|0|584.0|0|23.0|0|0.0|100
0|2020-11-23|751.0|0|585.0|0|23.0|0|0.0|100
0|2020-11-24|751.0|0|592.0|0|23.0|0|0.0|100
0|2020-11-25|751.0|0|595.0|0|23.0|0|0.0|100
0|2020-11-26|751.0|0|602.0|0|23.0|0|0.0|100
0|2020-11-27|751.0|0|602.0|0|23.0|0|0.0|100
0|2020-11-28|751.0|0|602.0|0|23.0|0|0.0|100
0|2020-11-29|751.0|0|604.0|0|23.0|0|0.0|100
0|2020-11-30|845.0|0|605.0|0|27.0|0|0.0|100
0|2020-12-01|845.0|0|607.0|0|27.0|0|0.0|100
0|2020-12-02|862.0|0|608.0|0|27.0|0|0.0|100
0|2020-12-03|862.0|0|612.0|0|27.0|0|0.0|100
0|2020-12-04|881.0|0|616.0|0|27.0|0|0.0|100
0|2020-12-05|881.0|0|624.0|0|27.0|0|0.0|100
0|2020-12-06|881.0|0|624.0|0|27.0|0|0.0|100
0|2020-12-07|881.0|0|624.0|0|27.0|0|0.0|100
0|2020-12-08|881.0|0|642.0|0|29.0|0|0.0|100
0|2020-12-09|881.0|0|645.0|0|29.0|0|0.0|100
0|2020-12-10|881.0|0|657.0|0|29.0|0|0.0|100
0|2020-12-11|881.0|0|1075.0|0|29.0|0|0.0|100
0|2020-12-12|965.0|0|1083.0|0|30.0|0|0.0|100
0|2020-12-13|965.0|0|1087.0|0|30.0|0|0.0|100
0|2020-12-14|1090.0|0|1090.0|0|30.0|0|0.0|100
0|2020-12-15|1127.0|0|1127.0|0|30.0|0|0.0|100
0|2020-12-16|1127.0|0|1144.0|0|30.0|0|0.0|100
0|2020-12-17|1127.0|0|1156.0|0|30.0|0|0.0|100
0|2020-12-18|1173.0|0|1173.0|0|32.0|0|0.0|100
0|2020-12-19|1185.0|0|1185.0|0|32.0|0|0.0|100
0|2020-12-20|1191.0|0|1191.0|0|32.0|0|0.0|100
0|2020-12-21|1191.0|0|1191.0|0|32.0|0|0.0|100
0|2020-12-22|1191.0|0|1225.0|0|32.0|0|0.0|100
0|2020-12-23|1191.0|0|1238.0|0|32.0|0|0.0|100
0|2020-12-24|1191.0|0|1239.0|0|32.0|0|0.0|100
0|2020-12-25|1191.0|0|1239.0|0|32.0|0|0.0|100
0|2020-12-26|1191.0|0|1239.0|0|32.0|0|0.0|100
0|2020-12-27|1191.0|0|1241.0|0|32.0|0|0.0|100
0|2020-12-28|1191.0|0|1241.0|0|32.0|0|0.0|100
0|2020-12-29|1260.0|0|1260.0|0|32.0|0|0.0|100
0|2020-12-30|1260.0|0|1277.0|0|32.0|0|0.0|100
0|2020-12-31|1260.0|0|1290.0|0|32.0|0|0.0|100
0|2021-01-01|1260.0|0|1298.0|0|32.0|0|0.0|100
0|2021-01-02|1260.0|0|1298.0|0|32.0|0|0.0|100
0|2021-01-03|1260.0|0|1301.0|0|32.0|0|0.0|100
0|2021-01-04|1301.0|0|1301.0|0|36.0|0|0.0|100
0|2021-01-05|1301.0|0|1313.0|0|36.0|0|0.0|100
0|2021-01-06|1324.0|0|1324.0|0|36.0|0|0.0|100
0|2021-01-07|1324.0|0|1339.0|0|36.0|0|0.0|100
0|2021-01-08|1339.0|0|1354.0|0|37.0|0|0.0|100
0|2021-01-09|1360.0|0|1360.0|0|39.0|0|0.0|100
0|2021-01-10|1367.0|0|1367.0|0|39.0|0|0.0|100
0|2021-01-11|1367.0|0|1367.0|0|39.0|0|0.0|100
0|2021-01-12|1370.0|0|1370.0|0|39.0|0|0.0|100
0|2021-01-13|1372.0|0|1372.0|0|40.0|0|0.0|100
0|2021-01-14|1372.0|0|1403.0|0|40.0|0|0.0|100
0|2021-01-15|1372.0|0|1410.0|0|43.0|0|0.0|100
0|2021-01-16|1430.0|0|1430.0|0|43.0|0|0.0|100
0|2021-01-17|1431.0|0|1431.0|0|43.0|0|0.0|100
0|2021-01-18|1432.0|0|1432.0|0|43.0|0|0.0|100
0|2021-01-19|1447.0|0|1447.0|0|43.0|0|0.0|100
0|2021-01-20|1462.0|0|1462.0|0|43.0|0|0.0|100
0|2021-01-21|1489.0|0|1489.0|0|44.0|0|0.0|100
0|2021-01-22|1511.0|0|1511.0|0|44.0|0|0.0|100
0|2021-01-23|1522.0|0|1522.0|0|45.0|0|0.0|100
0|2021-01-24|1522.0|0|1522.0|0|45.0|0|0.0|100
0|2021-01-25|1524.0|0|1524.0|0|45.0|0|0.0|100
0|2021-01-26|1533.0|0|1533.0|0|46.0|0|0.0|100
0|2021-01-27|1544.0|0|1544.0|0|46.0|0|0.0|100
0|2021-01-28|1564.0|0|1564.0|0|48.0|0|0.0|100
0|2021-01-29|1564.0|0|1577.0|0|48.0|0|0.0|100
0|2021-01-30|1588.0|0|1588.0|0|48.0|0|0.0|100
0|2021-01-31|1588.0|0|1594.0|0|48.0|0|0.0|100
0|2021-02-01|1588.0|0|2060.0|0|48.0|0|0.0|100
0|2021-02-02|2087.0|0|2087.0|0|48.0|0|0.0|100
0|2021-02-03|2087.0|0|2096.0|0|48.0|0|0.0|100
0|2021-02-04|2087.0|0|2111.0|0|48.0|0|0.0|100
0|2021-02-05|2120.0|0|2120.0|0|50.0|0|0.0|100
0|2021-02-06|2139.0|0|2139.0|0|50.0|0|0.0|100
0|2021-02-07|2142.0|0|2142.0|0|50.0|0|0.0|100
