|dates|Madison_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Madison_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Madison_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Madison_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Madison_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Madison_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-29|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-30|37.0|0|38.0|0|0.0|0|0.0|100
0|2020-03-31|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-01|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-02|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-03|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-04|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-05|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-06|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-07|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-04-08|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-09|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-04-10|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-04-11|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-04-12|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-04-13|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-04-14|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-04-15|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-04-16|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-04-17|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-04-18|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-04-19|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-04-20|140.0|0|140.0|0|4.0|0|0.0|100
0|2020-04-21|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-04-22|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-04-23|165.0|0|165.0|0|4.0|0|0.0|100
0|2020-04-24|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-04-25|186.0|0|186.0|0|5.0|0|0.0|100
0|2020-04-26|194.0|0|194.0|0|5.0|0|0.0|100
0|2020-04-27|208.0|0|208.0|0|6.0|0|0.0|100
0|2020-04-28|212.0|0|212.0|0|7.0|0|0.0|100
0|2020-04-29|224.0|0|224.0|0|8.0|0|0.0|100
0|2020-04-30|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-05-01|251.0|0|251.0|0|8.0|0|0.0|100
0|2020-05-02|268.0|0|268.0|0|8.0|0|0.0|100
0|2020-05-03|272.0|0|272.0|0|9.0|0|0.0|100
0|2020-05-04|286.0|0|286.0|0|10.0|0|0.0|100
0|2020-05-05|298.0|0|298.0|0|11.0|0|0.0|100
0|2020-05-06|318.0|0|318.0|0|11.0|0|0.0|100
0|2020-05-07|333.0|0|333.0|0|12.0|0|0.0|100
0|2020-05-08|404.0|0|404.0|0|12.0|0|0.0|100
0|2020-05-09|422.0|0|422.0|0|12.0|0|0.0|100
0|2020-05-10|431.0|0|431.0|0|12.0|0|0.0|100
0|2020-05-11|466.0|0|466.0|0|12.0|0|0.0|100
0|2020-05-12|491.0|0|491.0|0|13.0|0|0.0|100
0|2020-05-13|493.0|0|493.0|0|15.0|0|0.0|100
