|dates|Carson_Texas_UnitedStates.JHU_ConfirmedCases.data|Carson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Carson_Texas_UnitedStates.NYT_ConfirmedCases.data|Carson_Texas_UnitedStates.NYT_ConfirmedCases.missing|Carson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Carson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Carson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Carson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-10|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-11|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-12|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-11|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-12|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-17|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-03|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-04|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-05|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-06|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-08|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-22|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-23|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-25|22.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-01|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-02|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-03|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-04|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-05|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-06|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-07|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-08|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-09|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-10-10|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-11|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-12|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-14|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-15|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-16|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-10-17|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-10-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-10-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-10-20|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-10-21|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-22|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-23|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-25|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-26|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-10-27|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-28|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-29|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-30|58.0|0|54.0|0|0.0|0|0.0|100
0|2020-10-31|58.0|0|55.0|0|0.0|0|0.0|100
0|2020-11-01|58.0|0|55.0|0|0.0|0|0.0|100
0|2020-11-02|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-11-03|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-11-04|57.0|0|59.0|0|1.0|0|0.0|100
0|2020-11-05|57.0|0|62.0|0|1.0|0|0.0|100
0|2020-11-06|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-11-07|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-08|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-09|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-10|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-11|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-12|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-11-13|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-11-14|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-11-15|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-11-16|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-11-17|74.0|0|78.0|0|2.0|0|0.0|100
0|2020-11-18|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-11-19|82.0|0|85.0|0|2.0|0|0.0|100
0|2020-11-20|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-21|86.0|0|87.0|0|2.0|0|0.0|100
0|2020-11-22|86.0|0|87.0|0|2.0|0|0.0|100
0|2020-11-23|86.0|0|87.0|0|2.0|0|0.0|100
0|2020-11-24|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-11-25|90.0|0|91.0|0|2.0|0|0.0|100
0|2020-11-26|90.0|0|95.0|0|2.0|0|0.0|100
0|2020-11-27|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-11-28|95.0|0|98.0|0|2.0|0|0.0|100
0|2020-11-29|95.0|0|98.0|0|2.0|0|0.0|100
0|2020-11-30|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-12-01|98.0|0|100.0|0|2.0|0|0.0|100
0|2020-12-02|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-12-03|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-12-04|111.0|0|114.0|0|3.0|0|0.0|100
0|2020-12-05|111.0|0|129.0|0|3.0|0|0.0|100
0|2020-12-06|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-12-07|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-12-08|129.0|0|136.0|0|3.0|0|0.0|100
0|2020-12-09|129.0|0|138.0|0|3.0|0|0.0|100
0|2020-12-10|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-12-11|145.0|0|244.0|0|3.0|0|0.0|100
0|2020-12-12|146.0|0|246.0|0|3.0|0|0.0|100
0|2020-12-13|146.0|0|246.0|0|4.0|0|0.0|100
0|2020-12-14|246.0|0|246.0|0|4.0|0|0.0|100
0|2020-12-15|246.0|0|246.0|0|4.0|0|0.0|100
0|2020-12-16|246.0|0|251.0|0|4.0|0|0.0|100
0|2020-12-17|246.0|0|255.0|0|4.0|0|0.0|100
0|2020-12-18|259.0|0|259.0|0|4.0|0|0.0|100
0|2020-12-19|262.0|0|262.0|0|5.0|0|0.0|100
0|2020-12-20|262.0|0|262.0|0|5.0|0|0.0|100
0|2020-12-21|262.0|0|262.0|0|6.0|0|0.0|100
0|2020-12-22|267.0|0|267.0|0|6.0|0|0.0|100
0|2020-12-23|276.0|0|276.0|0|7.0|0|0.0|100
0|2020-12-24|278.0|0|278.0|0|7.0|0|0.0|100
0|2020-12-25|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-12-26|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-12-27|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-12-28|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-12-29|276.0|0|276.0|0|8.0|0|0.0|100
0|2020-12-30|276.0|0|285.0|0|8.0|0|0.0|100
0|2020-12-31|284.0|0|284.0|0|10.0|0|0.0|100
0|2021-01-01|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-01-02|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-01-03|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-01-04|296.0|0|296.0|0|10.0|0|0.0|100
0|2021-01-05|303.0|0|303.0|0|11.0|0|0.0|100
0|2021-01-06|310.0|0|310.0|0|11.0|0|0.0|100
0|2021-01-07|310.0|0|320.0|0|11.0|0|0.0|100
0|2021-01-08|310.0|0|323.0|0|11.0|0|0.0|100
0|2021-01-09|310.0|0|325.0|0|11.0|0|0.0|100
0|2021-01-10|325.0|0|325.0|0|11.0|0|0.0|100
0|2021-01-11|325.0|0|325.0|0|11.0|0|0.0|100
0|2021-01-12|325.0|0|327.0|0|11.0|0|0.0|100
0|2021-01-13|329.0|0|329.0|0|11.0|0|0.0|100
0|2021-01-14|329.0|0|329.0|0|11.0|0|0.0|100
0|2021-01-15|329.0|0|329.0|0|11.0|0|0.0|100
0|2021-01-16|329.0|0|330.0|0|11.0|0|0.0|100
0|2021-01-17|330.0|0|330.0|0|11.0|0|0.0|100
0|2021-01-18|330.0|0|330.0|0|11.0|0|0.0|100
0|2021-01-19|331.0|0|331.0|0|11.0|0|0.0|100
0|2021-01-20|331.0|0|332.0|0|11.0|0|0.0|100
0|2021-01-21|331.0|0|332.0|0|11.0|0|0.0|100
0|2021-01-22|331.0|0|338.0|0|11.0|0|0.0|100
0|2021-01-23|331.0|0|338.0|0|11.0|0|0.0|100
0|2021-01-24|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-01-25|338.0|0|338.0|0|12.0|0|0.0|100
0|2021-01-26|339.0|0|339.0|0|12.0|0|0.0|100
0|2021-01-27|339.0|0|344.0|0|12.0|0|0.0|100
0|2021-01-28|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-01-29|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-01-30|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-01-31|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-02-01|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-02-02|346.0|0|346.0|0|12.0|0|0.0|100
0|2021-02-03|347.0|0|347.0|0|12.0|0|0.0|100
0|2021-02-04|347.0|0|349.0|0|12.0|0|0.0|100
0|2021-02-05|350.0|0|350.0|0|12.0|0|0.0|100
0|2021-02-06|350.0|0|351.0|0|12.0|0|0.0|100
0|2021-02-07|350.0|0|351.0|0|12.0|0|0.0|100
0|2021-02-08|351.0|0|351.0|0|12.0|0|0.0|100
0|2021-02-09|351.0|0|358.0|0|12.0|0|0.0|100
0|2021-02-10|374.0|0|374.0|0|12.0|0|0.0|100
0|2021-02-11|374.0|0|374.0|0|12.0|0|0.0|100
