|dates|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Lincoln_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-01|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-09|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-10|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-12|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-13|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-15|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-16|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-17|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-18|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-19|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-20|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-21|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-22|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-23|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-24|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-25|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-26|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-27|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-28|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-29|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-30|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-31|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-01|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-02|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-03|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-05|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-06|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-07|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-08|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-09|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-10|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-11|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-12|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-13|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-08-14|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-15|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-16|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-17|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-18|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-19|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-20|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-21|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-08-22|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-08-23|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-08-24|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-08-25|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-08-26|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-08-27|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-28|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-08-29|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-08-30|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-08-31|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-09-01|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-09-02|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-09-03|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-09-04|87.0|0|92.0|0|1.0|0|0.0|100
0|2020-09-05|88.0|0|93.0|0|1.0|0|0.0|100
0|2020-09-06|89.0|0|94.0|0|1.0|0|0.0|100
0|2020-09-07|90.0|0|95.0|0|1.0|0|0.0|100
0|2020-09-08|92.0|0|97.0|0|1.0|0|0.0|100
0|2020-09-09|96.0|0|102.0|0|1.0|0|0.0|100
0|2020-09-10|97.0|0|104.0|0|1.0|0|0.0|100
0|2020-09-11|99.0|0|106.0|0|1.0|0|0.0|100
0|2020-09-12|104.0|0|111.0|0|1.0|0|0.0|100
0|2020-09-13|111.0|0|118.0|0|1.0|0|0.0|100
0|2020-09-14|111.0|0|118.0|0|1.0|0|0.0|100
0|2020-09-15|111.0|0|123.0|0|1.0|0|0.0|100
0|2020-09-16|111.0|0|127.0|0|1.0|0|0.0|100
0|2020-09-17|111.0|0|133.0|0|1.0|0|0.0|100
0|2020-09-18|127.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-19|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-09-20|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-09-21|143.0|0|153.0|0|1.0|0|0.0|100
0|2020-09-22|159.0|0|169.0|0|1.0|0|0.0|100
0|2020-09-23|169.0|0|181.0|0|1.0|0|0.0|100
0|2020-09-24|176.0|0|186.0|0|1.0|0|0.0|100
0|2020-09-25|186.0|0|197.0|0|1.0|0|0.0|100
0|2020-09-26|206.0|0|217.0|0|1.0|0|0.0|100
0|2020-09-27|211.0|0|222.0|0|1.0|0|0.0|100
0|2020-09-28|229.0|0|240.0|0|1.0|0|0.0|100
0|2020-09-29|234.0|0|245.0|0|1.0|0|0.0|100
0|2020-09-30|244.0|0|255.0|0|1.0|0|0.0|100
0|2020-10-01|261.0|0|274.0|0|1.0|0|0.0|100
0|2020-10-02|275.0|0|288.0|0|1.0|0|0.0|100
0|2020-10-03|294.0|0|306.0|0|1.0|0|0.0|100
0|2020-10-04|312.0|0|324.0|0|1.0|0|0.0|100
0|2020-10-05|339.0|0|350.0|0|1.0|0|0.0|100
0|2020-10-06|348.0|0|359.0|0|2.0|0|0.0|100
0|2020-10-07|371.0|0|382.0|0|2.0|0|0.0|100
0|2020-10-08|375.0|0|388.0|0|3.0|0|0.0|100
0|2020-10-09|386.0|0|401.0|0|3.0|0|0.0|100
0|2020-10-10|402.0|0|417.0|0|3.0|0|0.0|100
0|2020-10-11|422.0|0|437.0|0|4.0|0|0.0|100
0|2020-10-12|439.0|0|454.0|0|4.0|0|0.0|100
0|2020-10-13|449.0|0|464.0|0|3.0|0|0.0|100
0|2020-10-14|462.0|0|478.0|0|4.0|0|0.0|100
0|2020-10-15|484.0|0|502.0|0|4.0|0|0.0|100
0|2020-10-16|506.0|0|528.0|0|5.0|0|0.0|100
0|2020-10-17|506.0|0|528.0|0|5.0|0|0.0|100
0|2020-10-18|506.0|0|528.0|0|5.0|0|0.0|100
0|2020-10-19|598.0|0|620.0|0|5.0|0|0.0|100
0|2020-10-20|603.0|0|627.0|0|5.0|0|0.0|100
0|2020-10-21|617.0|0|649.0|0|5.0|0|0.0|100
0|2020-10-22|649.0|0|680.0|0|5.0|0|0.0|100
0|2020-10-23|685.0|0|717.0|0|7.0|0|0.0|100
0|2020-10-24|713.0|0|750.0|0|7.0|0|0.0|100
0|2020-10-25|742.0|0|779.0|0|7.0|0|0.0|100
0|2020-10-26|756.0|0|793.0|0|7.0|0|0.0|100
0|2020-10-27|783.0|0|820.0|0|10.0|0|0.0|100
0|2020-10-28|802.0|0|839.0|0|10.0|0|0.0|100
0|2020-10-29|834.0|0|872.0|0|10.0|0|0.0|100
0|2020-10-30|872.0|0|910.0|0|12.0|0|0.0|100
0|2020-10-31|931.0|0|975.0|0|12.0|0|0.0|100
0|2020-11-01|965.0|0|1009.0|0|12.0|0|0.0|100
0|2020-11-02|995.0|0|1039.0|0|12.0|0|0.0|100
0|2020-11-03|1033.0|0|1076.0|0|13.0|0|0.0|100
0|2020-11-04|1081.0|0|1126.0|0|13.0|0|0.0|100
0|2020-11-05|1117.0|0|1164.0|0|13.0|0|0.0|100
0|2020-11-06|1150.0|0|1199.0|0|14.0|0|0.0|100
0|2020-11-07|1202.0|0|1246.0|0|14.0|0|0.0|100
0|2020-11-08|1251.0|0|1295.0|0|14.0|0|0.0|100
0|2020-11-09|1329.0|0|1329.0|0|14.0|0|0.0|100
0|2020-11-10|1380.0|0|1380.0|0|14.0|0|0.0|100
0|2020-11-11|1413.0|0|1413.0|0|16.0|0|0.0|100
0|2020-11-12|1443.0|0|1443.0|0|15.0|0|0.0|100
0|2020-11-13|1512.0|0|1512.0|0|16.0|0|0.0|100
0|2020-11-14|1555.0|0|1555.0|0|19.0|0|0.0|100
0|2020-11-15|1592.0|0|1592.0|0|18.0|0|0.0|100
0|2020-11-16|1621.0|0|1621.0|0|19.0|0|0.0|100
0|2020-11-17|1643.0|0|1643.0|0|20.0|0|0.0|100
0|2020-11-18|1694.0|0|1694.0|0|20.0|0|0.0|100
0|2020-11-19|1740.0|0|1740.0|0|25.0|0|0.0|100
0|2020-11-20|1776.0|0|1776.0|0|25.0|0|0.0|100
0|2020-11-21|1816.0|0|1816.0|0|26.0|0|0.0|100
0|2020-11-22|1859.0|0|1859.0|0|27.0|0|0.0|100
0|2020-11-23|1894.0|0|1894.0|0|27.0|0|0.0|100
0|2020-11-24|1908.0|0|1908.0|0|32.0|0|0.0|100
0|2020-11-25|1946.0|0|1946.0|0|34.0|0|0.0|100
0|2020-11-26|1965.0|0|1965.0|0|35.0|0|0.0|100
0|2020-11-27|1966.0|0|1966.0|0|35.0|0|0.0|100
0|2020-11-28|2003.0|0|2003.0|0|35.0|0|0.0|100
0|2020-11-29|2031.0|0|2031.0|0|37.0|0|0.0|100
0|2020-11-30|2048.0|0|2048.0|0|37.0|0|0.0|100
0|2020-12-01|2072.0|0|2072.0|0|39.0|0|0.0|100
0|2020-12-02|2084.0|0|2084.0|0|43.0|0|0.0|100
0|2020-12-03|2112.0|0|2112.0|0|45.0|0|0.0|100
0|2020-12-04|2131.0|0|2131.0|0|47.0|0|0.0|100
0|2020-12-05|2172.0|0|2172.0|0|49.0|0|0.0|100
0|2020-12-06|2184.0|0|2184.0|0|49.0|0|0.0|100
0|2020-12-07|2193.0|0|2193.0|0|49.0|0|0.0|100
0|2020-12-08|2207.0|0|2207.0|0|49.0|0|0.0|100
0|2020-12-09|2225.0|0|2225.0|0|50.0|0|0.0|100
0|2020-12-10|2246.0|0|2246.0|0|50.0|0|0.0|100
0|2020-12-11|2267.0|0|2267.0|0|50.0|0|0.0|100
0|2020-12-12|2299.0|0|2299.0|0|50.0|0|0.0|100
0|2020-12-13|2314.0|0|2314.0|0|50.0|0|0.0|100
0|2020-12-14|2331.0|0|2331.0|0|50.0|0|0.0|100
0|2020-12-15|2341.0|0|2341.0|0|50.0|0|0.0|100
0|2020-12-16|2355.0|0|2355.0|0|50.0|0|0.0|100
0|2020-12-17|2378.0|0|2378.0|0|50.0|0|0.0|100
0|2020-12-18|2391.0|0|2391.0|0|51.0|0|0.0|100
0|2020-12-19|2421.0|0|2421.0|0|52.0|0|0.0|100
0|2020-12-20|2434.0|0|2434.0|0|52.0|0|0.0|100
0|2020-12-21|2440.0|0|2440.0|0|52.0|0|0.0|100
0|2020-12-22|2467.0|0|2467.0|0|53.0|0|0.0|100
0|2020-12-23|2480.0|0|2480.0|0|55.0|0|0.0|100
0|2020-12-24|2505.0|0|2505.0|0|55.0|0|0.0|100
0|2020-12-25|2517.0|0|2517.0|0|55.0|0|0.0|100
0|2020-12-26|2517.0|0|2517.0|0|55.0|0|0.0|100
0|2020-12-27|2549.0|0|2549.0|0|55.0|0|0.0|100
0|2020-12-28|2552.0|0|2552.0|0|56.0|0|0.0|100
0|2020-12-29|2569.0|0|2569.0|0|58.0|0|0.0|100
0|2020-12-30|2580.0|0|2580.0|0|59.0|0|0.0|100
0|2020-12-31|2605.0|0|2605.0|0|59.0|0|0.0|100
0|2021-01-01|2615.0|0|2615.0|0|60.0|0|0.0|100
0|2021-01-02|2615.0|0|2615.0|0|60.0|0|0.0|100
0|2021-01-03|2647.0|0|2647.0|0|60.0|0|0.0|100
0|2021-01-04|2660.0|0|2660.0|0|60.0|0|0.0|100
0|2021-01-05|2686.0|0|2686.0|0|63.0|0|0.0|100
0|2021-01-06|2719.0|0|2719.0|0|63.0|0|0.0|100
0|2021-01-07|2740.0|0|2740.0|0|63.0|0|0.0|100
0|2021-01-08|2764.0|0|2764.0|0|63.0|0|0.0|100
0|2021-01-09|2809.0|0|2809.0|0|63.0|0|0.0|100
0|2021-01-10|2819.0|0|2819.0|0|63.0|0|0.0|100
0|2021-01-11|2828.0|0|2828.0|0|63.0|0|0.0|100
0|2021-01-12|2834.0|0|2834.0|0|64.0|0|0.0|100
0|2021-01-13|2841.0|0|2841.0|0|64.0|0|0.0|100
0|2021-01-14|2848.0|0|2848.0|0|64.0|0|0.0|100
0|2021-01-15|2862.0|0|2862.0|0|64.0|0|0.0|100
0|2021-01-16|2880.0|0|2880.0|0|65.0|0|0.0|100
0|2021-01-17|2885.0|0|2885.0|0|65.0|0|0.0|100
0|2021-01-18|2889.0|0|2889.0|0|65.0|0|0.0|100
0|2021-01-19|2898.0|0|2898.0|0|65.0|0|0.0|100
0|2021-01-20|2905.0|0|2905.0|0|66.0|0|0.0|100
0|2021-01-21|2914.0|0|2914.0|0|67.0|0|0.0|100
0|2021-01-22|2927.0|0|2927.0|0|68.0|0|0.0|100
0|2021-01-23|2940.0|0|2940.0|0|68.0|0|0.0|100
0|2021-01-24|2944.0|0|2944.0|0|68.0|0|0.0|100
0|2021-01-25|2951.0|0|2951.0|0|69.0|0|0.0|100
0|2021-01-26|2956.0|0|2956.0|0|69.0|0|0.0|100
0|2021-01-27|2962.0|0|2962.0|0|71.0|0|0.0|100
0|2021-01-28|2967.0|0|2967.0|0|71.0|0|0.0|100
0|2021-01-29|2974.0|0|2974.0|0|72.0|0|0.0|100
0|2021-01-30|2988.0|0|2988.0|0|72.0|0|0.0|100
0|2021-01-31|2992.0|0|2992.0|0|72.0|0|0.0|100
0|2021-02-01|2994.0|0|2994.0|0|72.0|0|0.0|100
0|2021-02-02|2998.0|0|2998.0|0|72.0|0|0.0|100
0|2021-02-03|3006.0|0|3006.0|0|72.0|0|0.0|100
