|dates|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Mayes_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Mayes_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Mayes_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|26.0|0|26.0|0|4.0|0|0.0|100
0|2020-05-15|27.0|0|27.0|0|4.0|0|0.0|100
0|2020-05-16|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-17|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-18|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-19|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-20|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-21|28.0|0|28.0|0|4.0|0|0.0|100
0|2020-05-22|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-23|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-24|29.0|0|29.0|0|4.0|0|0.0|100
0|2020-05-25|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-26|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-27|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-28|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-29|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-30|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-05-31|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-06-01|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-06-02|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-06-03|30.0|0|30.0|0|4.0|0|0.0|100
0|2020-06-04|31.0|0|31.0|0|4.0|0|0.0|100
0|2020-06-05|31.0|0|31.0|0|4.0|0|0.0|100
0|2020-06-06|31.0|0|31.0|0|4.0|0|0.0|100
0|2020-06-07|34.0|0|34.0|0|4.0|0|0.0|100
0|2020-06-08|34.0|0|34.0|0|4.0|0|0.0|100
0|2020-06-09|35.0|0|35.0|0|4.0|0|0.0|100
0|2020-06-10|37.0|0|37.0|0|4.0|0|0.0|100
0|2020-06-11|46.0|0|46.0|0|4.0|0|0.0|100
0|2020-06-12|50.0|0|50.0|0|4.0|0|0.0|100
0|2020-06-13|56.0|0|56.0|0|4.0|0|0.0|100
0|2020-06-14|56.0|0|56.0|0|4.0|0|0.0|100
0|2020-06-15|56.0|0|56.0|0|4.0|0|0.0|100
0|2020-06-16|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-06-17|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-06-18|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-06-19|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-06-20|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-06-21|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-06-22|70.0|0|70.0|0|4.0|0|0.0|100
0|2020-06-23|70.0|0|70.0|0|4.0|0|0.0|100
0|2020-06-24|71.0|0|71.0|0|4.0|0|0.0|100
0|2020-06-25|73.0|0|73.0|0|4.0|0|0.0|100
0|2020-06-26|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-06-27|76.0|0|76.0|0|4.0|0|0.0|100
0|2020-06-28|78.0|0|78.0|0|4.0|0|0.0|100
0|2020-06-29|78.0|0|79.0|0|4.0|0|0.0|100
0|2020-06-30|81.0|0|81.0|0|5.0|0|0.0|100
0|2020-07-01|81.0|0|82.0|0|5.0|0|0.0|100
0|2020-07-02|83.0|0|83.0|0|5.0|0|0.0|100
0|2020-07-03|86.0|0|86.0|0|5.0|0|0.0|100
0|2020-07-04|93.0|0|93.0|0|5.0|0|0.0|100
0|2020-07-05|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-07-06|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-07-07|102.0|0|102.0|0|5.0|0|0.0|100
0|2020-07-08|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-07-09|109.0|0|109.0|0|5.0|0|0.0|100
0|2020-07-10|114.0|0|114.0|0|5.0|0|0.0|100
0|2020-07-11|117.0|0|117.0|0|5.0|0|0.0|100
0|2020-07-12|122.0|0|122.0|0|5.0|0|0.0|100
0|2020-07-13|122.0|0|122.0|0|5.0|0|0.0|100
0|2020-07-14|139.0|0|139.0|0|5.0|0|0.0|100
0|2020-07-15|148.0|0|148.0|0|5.0|0|0.0|100
0|2020-07-16|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-07-17|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-07-18|177.0|0|177.0|0|5.0|0|0.0|100
0|2020-07-19|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-07-20|178.0|0|177.0|0|5.0|0|0.0|100
0|2020-07-21|192.0|0|192.0|0|5.0|0|0.0|100
0|2020-07-22|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-07-23|214.0|0|214.0|0|5.0|0|0.0|100
0|2020-07-24|227.0|0|227.0|0|5.0|0|0.0|100
0|2020-07-25|234.0|0|234.0|0|5.0|0|0.0|100
0|2020-07-26|246.0|0|246.0|0|5.0|0|0.0|100
0|2020-07-27|247.0|0|247.0|0|5.0|0|0.0|100
0|2020-07-28|257.0|0|257.0|0|5.0|0|0.0|100
0|2020-07-29|259.0|0|259.0|0|5.0|0|0.0|100
0|2020-07-30|270.0|0|270.0|0|6.0|0|0.0|100
0|2020-07-31|271.0|0|271.0|0|6.0|0|0.0|100
0|2020-08-01|282.0|0|282.0|0|6.0|0|0.0|100
0|2020-08-02|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-08-03|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-08-04|290.0|0|290.0|0|6.0|0|0.0|100
0|2020-08-05|294.0|0|294.0|0|6.0|0|0.0|100
0|2020-08-06|305.0|0|305.0|0|6.0|0|0.0|100
0|2020-08-07|309.0|0|309.0|0|6.0|0|0.0|100
0|2020-08-08|313.0|0|313.0|0|6.0|0|0.0|100
0|2020-08-09|316.0|0|316.0|0|6.0|0|0.0|100
0|2020-08-10|322.0|0|322.0|0|6.0|0|0.0|100
0|2020-08-11|326.0|0|326.0|0|6.0|0|0.0|100
0|2020-08-12|332.0|0|332.0|0|7.0|0|0.0|100
0|2020-08-13|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-08-14|360.0|0|360.0|0|7.0|0|0.0|100
0|2020-08-15|365.0|0|365.0|0|8.0|0|0.0|100
0|2020-08-16|366.0|0|366.0|0|8.0|0|0.0|100
0|2020-08-17|368.0|0|368.0|0|8.0|0|0.0|100
0|2020-08-18|374.0|0|374.0|0|8.0|0|0.0|100
0|2020-08-19|376.0|0|376.0|0|8.0|0|0.0|100
0|2020-08-20|380.0|0|380.0|0|8.0|0|0.0|100
0|2020-08-21|383.0|0|383.0|0|8.0|0|0.0|100
0|2020-08-22|386.0|0|386.0|0|8.0|0|0.0|100
0|2020-08-23|386.0|0|386.0|0|8.0|0|0.0|100
0|2020-08-24|388.0|0|388.0|0|8.0|0|0.0|100
0|2020-08-25|395.0|0|395.0|0|8.0|0|0.0|100
0|2020-08-26|399.0|0|399.0|0|9.0|0|0.0|100
0|2020-08-27|400.0|0|400.0|0|9.0|0|0.0|100
0|2020-08-28|405.0|0|405.0|0|9.0|0|0.0|100
0|2020-08-29|411.0|0|411.0|0|9.0|0|0.0|100
0|2020-08-30|413.0|0|413.0|0|9.0|0|0.0|100
0|2020-08-31|414.0|0|414.0|0|9.0|0|0.0|100
0|2020-09-01|417.0|0|417.0|0|9.0|0|0.0|100
0|2020-09-02|420.0|0|420.0|0|9.0|0|0.0|100
0|2020-09-03|426.0|0|426.0|0|10.0|0|0.0|100
0|2020-09-04|426.0|0|437.0|0|10.0|0|0.0|100
0|2020-09-05|456.0|0|456.0|0|10.0|0|0.0|100
0|2020-09-06|464.0|0|464.0|0|10.0|0|0.0|100
0|2020-09-07|467.0|0|467.0|0|10.0|0|0.0|100
0|2020-09-08|467.0|0|469.0|0|10.0|0|0.0|100
0|2020-09-09|471.0|0|471.0|0|10.0|0|0.0|100
0|2020-09-10|477.0|0|477.0|0|10.0|0|0.0|100
0|2020-09-11|484.0|0|484.0|0|10.0|0|0.0|100
0|2020-09-12|484.0|0|487.0|0|10.0|0|0.0|100
0|2020-09-13|488.0|0|488.0|0|10.0|0|0.0|100
0|2020-09-14|488.0|0|497.0|0|10.0|0|0.0|100
0|2020-09-15|501.0|0|501.0|0|10.0|0|0.0|100
0|2020-09-16|508.0|0|508.0|0|10.0|0|0.0|100
0|2020-09-17|513.0|0|513.0|0|10.0|0|0.0|100
0|2020-09-18|528.0|0|528.0|0|10.0|0|0.0|100
0|2020-09-19|530.0|0|530.0|0|10.0|0|0.0|100
0|2020-09-20|530.0|0|537.0|0|10.0|0|0.0|100
0|2020-09-21|542.0|0|542.0|0|10.0|0|0.0|100
0|2020-09-22|562.0|0|562.0|0|11.0|0|0.0|100
0|2020-09-23|565.0|0|565.0|0|11.0|0|0.0|100
0|2020-09-24|590.0|0|590.0|0|11.0|0|0.0|100
0|2020-09-25|601.0|0|601.0|0|11.0|0|0.0|100
0|2020-09-26|628.0|0|628.0|0|11.0|0|0.0|100
0|2020-09-27|636.0|0|636.0|0|11.0|0|0.0|100
0|2020-09-28|641.0|0|641.0|0|11.0|0|0.0|100
0|2020-09-29|653.0|0|653.0|0|11.0|0|0.0|100
0|2020-09-30|671.0|0|671.0|0|11.0|0|0.0|100
0|2020-10-01|683.0|0|683.0|0|11.0|0|0.0|100
0|2020-10-02|699.0|0|699.0|0|11.0|0|0.0|100
0|2020-10-03|718.0|0|718.0|0|11.0|0|0.0|100
0|2020-10-04|718.0|0|720.0|0|11.0|0|0.0|100
0|2020-10-05|726.0|0|726.0|0|11.0|0|0.0|100
0|2020-10-06|753.0|0|753.0|0|11.0|0|0.0|100
0|2020-10-07|761.0|0|761.0|0|11.0|0|0.0|100
0|2020-10-08|773.0|0|773.0|0|11.0|0|0.0|100
0|2020-10-09|791.0|0|791.0|0|11.0|0|0.0|100
0|2020-10-10|807.0|0|807.0|0|11.0|0|0.0|100
0|2020-10-11|807.0|0|807.0|0|11.0|0|0.0|100
0|2020-10-12|811.0|0|811.0|0|11.0|0|0.0|100
0|2020-10-13|829.0|0|829.0|0|11.0|0|0.0|100
0|2020-10-14|833.0|0|833.0|0|11.0|0|0.0|100
0|2020-10-15|857.0|0|857.0|0|11.0|0|0.0|100
0|2020-10-16|864.0|0|864.0|0|11.0|0|0.0|100
0|2020-10-17|868.0|0|868.0|0|11.0|0|0.0|100
0|2020-10-18|871.0|0|871.0|0|11.0|0|0.0|100
0|2020-10-19|881.0|0|881.0|0|11.0|0|0.0|100
0|2020-10-20|901.0|0|901.0|0|11.0|0|0.0|100
0|2020-10-21|908.0|0|908.0|0|12.0|0|0.0|100
0|2020-10-22|908.0|0|937.0|0|12.0|0|0.0|100
0|2020-10-23|908.0|0|951.0|0|12.0|0|0.0|100
0|2020-10-24|908.0|0|968.0|0|12.0|0|0.0|100
0|2020-10-25|908.0|0|972.0|0|12.0|0|0.0|100
0|2020-10-26|908.0|0|972.0|0|12.0|0|0.0|100
0|2020-10-27|908.0|0|976.0|0|12.0|0|0.0|100
0|2020-10-28|908.0|0|982.0|0|12.0|0|0.0|100
0|2020-10-29|986.0|0|986.0|0|15.0|0|0.0|100
0|2020-10-30|998.0|0|998.0|0|15.0|0|0.0|100
0|2020-10-31|1013.0|0|1013.0|0|15.0|0|0.0|100
0|2020-11-01|1013.0|0|1018.0|0|15.0|0|0.0|100
0|2020-11-02|1027.0|0|1027.0|0|16.0|0|0.0|100
0|2020-11-03|1038.0|0|1038.0|0|16.0|0|0.0|100
0|2020-11-04|1038.0|0|1044.0|0|16.0|0|0.0|100
0|2020-11-05|1038.0|0|1060.0|0|16.0|0|0.0|100
0|2020-11-06|1076.0|0|1076.0|0|17.0|0|0.0|100
0|2020-11-07|1076.0|0|1088.0|0|17.0|0|0.0|100
0|2020-11-08|1076.0|0|1099.0|0|17.0|0|0.0|100
0|2020-11-09|1076.0|0|1120.0|0|17.0|0|0.0|100
0|2020-11-10|1076.0|0|1135.0|0|17.0|0|0.0|100
0|2020-11-11|1076.0|0|1155.0|0|17.0|0|0.0|100
0|2020-11-12|1076.0|0|1177.0|0|17.0|0|0.0|100
0|2020-11-13|1185.0|0|1185.0|0|17.0|0|0.0|100
0|2020-11-14|1185.0|0|1212.0|0|17.0|0|0.0|100
0|2020-11-15|1185.0|0|1236.0|0|17.0|0|0.0|100
0|2020-11-16|1254.0|0|1254.0|0|17.0|0|0.0|100
0|2020-11-17|1254.0|0|1266.0|0|17.0|0|0.0|100
0|2020-11-18|1254.0|0|1302.0|0|17.0|0|0.0|100
0|2020-11-19|1254.0|0|1328.0|0|17.0|0|0.0|100
0|2020-11-20|1254.0|0|1358.0|0|17.0|0|0.0|100
0|2020-11-21|1386.0|0|1386.0|0|17.0|0|0.0|100
0|2020-11-22|1386.0|0|1415.0|0|17.0|0|0.0|100
0|2020-11-23|1386.0|0|1458.0|0|17.0|0|0.0|100
0|2020-11-24|1484.0|0|1484.0|0|17.0|0|0.0|100
0|2020-11-25|1484.0|0|1526.0|0|17.0|0|0.0|100
0|2020-11-26|1484.0|0|1526.0|0|17.0|0|0.0|100
0|2020-11-27|1556.0|0|1556.0|0|17.0|0|0.0|100
0|2020-11-28|1556.0|0|1606.0|0|17.0|0|0.0|100
0|2020-11-29|1620.0|0|1620.0|0|19.0|0|0.0|100
0|2020-11-30|1620.0|0|1642.0|0|19.0|0|0.0|100
0|2020-12-01|1620.0|0|1661.0|0|19.0|0|0.0|100
0|2020-12-02|1662.0|0|1662.0|0|19.0|0|0.0|100
0|2020-12-03|1694.0|0|1694.0|0|19.0|0|0.0|100
0|2020-12-04|1694.0|0|1726.0|0|19.0|0|0.0|100
0|2020-12-05|1774.0|0|1774.0|0|21.0|0|0.0|100
0|2020-12-06|1790.0|0|1790.0|0|21.0|0|0.0|100
0|2020-12-07|1814.0|0|1814.0|0|21.0|0|0.0|100
0|2020-12-08|1814.0|0|1828.0|0|21.0|0|0.0|100
0|2020-12-09|1849.0|0|1849.0|0|21.0|0|0.0|100
0|2020-12-10|1849.0|0|1866.0|0|21.0|0|0.0|100
0|2020-12-11|1893.0|0|1893.0|0|21.0|0|0.0|100
0|2020-12-12|1893.0|0|1934.0|0|21.0|0|0.0|100
0|2020-12-13|1951.0|0|1951.0|0|21.0|0|0.0|100
0|2020-12-14|1981.0|0|1981.0|0|21.0|0|0.0|100
0|2020-12-15|2011.0|0|2011.0|0|22.0|0|0.0|100
0|2020-12-16|2011.0|0|2051.0|0|22.0|0|0.0|100
0|2020-12-17|2011.0|0|2076.0|0|22.0|0|0.0|100
0|2020-12-18|2113.0|0|2113.0|0|22.0|0|0.0|100
0|2020-12-19|2169.0|0|2169.0|0|22.0|0|0.0|100
0|2020-12-20|2202.0|0|2202.0|0|22.0|0|0.0|100
0|2020-12-21|2249.0|0|2249.0|0|22.0|0|0.0|100
0|2020-12-22|2268.0|0|2268.0|0|22.0|0|0.0|100
0|2020-12-23|2313.0|0|2313.0|0|23.0|0|0.0|100
0|2020-12-24|2334.0|0|2334.0|0|23.0|0|0.0|100
0|2020-12-25|2334.0|0|2334.0|0|23.0|0|0.0|100
0|2020-12-26|2392.0|0|2392.0|0|23.0|0|0.0|100
0|2020-12-27|2407.0|0|2407.0|0|23.0|0|0.0|100
0|2020-12-28|2407.0|0|2442.0|0|23.0|0|0.0|100
0|2020-12-29|2407.0|0|2454.0|0|23.0|0|0.0|100
0|2020-12-30|2505.0|0|2505.0|0|24.0|0|0.0|100
0|2020-12-31|2565.0|0|2565.0|0|24.0|0|0.0|100
0|2021-01-01|2565.0|0|2565.0|0|24.0|0|0.0|100
0|2021-01-02|2603.0|0|2603.0|0|25.0|0|0.0|100
0|2021-01-03|2603.0|0|2671.0|0|25.0|0|0.0|100
0|2021-01-04|2603.0|0|2750.0|0|25.0|0|0.0|100
0|2021-01-05|2603.0|0|2767.0|0|25.0|0|0.0|100
0|2021-01-06|2775.0|0|2775.0|0|27.0|0|0.0|100
0|2021-01-07|2775.0|0|2805.0|0|27.0|0|0.0|100
0|2021-01-08|2871.0|0|2871.0|0|27.0|0|0.0|100
0|2021-01-09|2901.0|0|2901.0|0|27.0|0|0.0|100
0|2021-01-10|2901.0|0|2935.0|0|27.0|0|0.0|100
0|2021-01-11|2901.0|0|2949.0|0|27.0|0|0.0|100
0|2021-01-12|2901.0|0|2978.0|0|27.0|0|0.0|100
0|2021-01-13|2901.0|0|3007.0|0|27.0|0|0.0|100
0|2021-01-14|2901.0|0|3046.0|0|27.0|0|0.0|100
0|2021-01-15|2901.0|0|3090.0|0|27.0|0|0.0|100
0|2021-01-16|2901.0|0|3133.0|0|27.0|0|0.0|100
0|2021-01-17|3191.0|0|3191.0|0|27.0|0|0.0|100
0|2021-01-18|3191.0|0|3209.0|0|27.0|0|0.0|100
0|2021-01-19|3232.0|0|3232.0|0|28.0|0|0.0|100
0|2021-01-20|3294.0|0|3294.0|0|28.0|0|0.0|100
0|2021-01-21|3294.0|0|3314.0|0|28.0|0|0.0|100
0|2021-01-22|3294.0|0|3342.0|0|28.0|0|0.0|100
0|2021-01-23|3386.0|0|3386.0|0|30.0|0|0.0|100
0|2021-01-24|3386.0|0|3415.0|0|30.0|0|0.0|100
0|2021-01-25|3386.0|0|3428.0|0|30.0|0|0.0|100
0|2021-01-26|3434.0|0|3434.0|0|31.0|0|0.0|100
0|2021-01-27|3460.0|0|3460.0|0|32.0|0|0.0|100
0|2021-01-28|3460.0|0|3470.0|0|32.0|0|0.0|100
0|2021-01-29|3460.0|0|3497.0|0|32.0|0|0.0|100
0|2021-01-30|3460.0|0|3534.0|0|33.0|0|0.0|100
0|2021-01-31|3460.0|0|3574.0|0|33.0|0|0.0|100
0|2021-02-01|3587.0|0|3587.0|0|33.0|0|0.0|100
0|2021-02-02|3600.0|0|3600.0|0|34.0|0|0.0|100
0|2021-02-03|3600.0|0|3630.0|0|34.0|0|0.0|100
