|dates|Sutter_California_UnitedStates.JHU_ConfirmedCases.data|Sutter_California_UnitedStates.JHU_ConfirmedCases.missing|Sutter_California_UnitedStates.NYT_ConfirmedCases.data|Sutter_California_UnitedStates.NYT_ConfirmedCases.missing|Sutter_California_UnitedStates.JHU_ConfirmedDeaths.data|Sutter_California_UnitedStates.JHU_ConfirmedDeaths.missing|Sutter_California_UnitedStates.JHU_ConfirmedRecoveries.data|Sutter_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-05-16|37.0|0|38.0|0|2.0|0|0.0|100
0|2020-05-17|38.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-18|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-19|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-20|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-21|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-22|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-23|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-24|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-05-25|40.0|0|42.0|0|2.0|0|0.0|100
0|2020-05-26|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-05-27|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-05-28|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-05-29|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-05-30|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-05-31|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-06-01|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-06-02|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-06-03|46.0|0|48.0|0|2.0|0|0.0|100
0|2020-06-04|48.0|0|51.0|0|2.0|0|0.0|100
0|2020-06-05|51.0|0|52.0|0|2.0|0|0.0|100
0|2020-06-06|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-06-07|55.0|0|58.0|0|2.0|0|0.0|100
0|2020-06-08|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-06-09|65.0|0|66.0|0|2.0|0|0.0|100
0|2020-06-10|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-06-11|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-06-12|69.0|0|78.0|0|2.0|0|0.0|100
0|2020-06-13|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-06-14|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-15|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-06-16|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-06-17|89.0|0|92.0|0|3.0|0|0.0|100
0|2020-06-18|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-06-19|99.0|0|97.0|0|3.0|0|0.0|100
0|2020-06-20|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-06-21|101.0|0|112.0|0|3.0|0|0.0|100
0|2020-06-22|161.0|0|118.0|0|4.0|0|0.0|100
0|2020-06-23|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-06-24|127.0|0|127.0|0|3.0|0|0.0|100
0|2020-06-25|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-06-26|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-06-27|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-06-28|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-06-29|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-06-30|176.0|0|190.0|0|3.0|0|0.0|100
0|2020-07-01|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-07-02|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-07-03|206.0|0|228.0|0|3.0|0|0.0|100
0|2020-07-04|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-05|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-07-06|252.0|0|275.0|0|3.0|0|0.0|100
0|2020-07-07|275.0|0|302.0|0|3.0|0|0.0|100
0|2020-07-08|323.0|0|313.0|0|4.0|0|0.0|100
0|2020-07-09|337.0|0|337.0|0|4.0|0|0.0|100
0|2020-07-10|337.0|0|372.0|0|4.0|0|0.0|100
0|2020-07-11|372.0|0|388.0|0|4.0|0|0.0|100
0|2020-07-12|388.0|0|403.0|0|4.0|0|0.0|100
0|2020-07-13|403.0|0|421.0|0|4.0|0|0.0|100
0|2020-07-14|441.0|0|441.0|0|4.0|0|0.0|100
0|2020-07-15|441.0|0|454.0|0|4.0|0|0.0|100
0|2020-07-16|471.0|0|471.0|0|4.0|0|0.0|100
0|2020-07-17|491.0|0|491.0|0|4.0|0|0.0|100
0|2020-07-18|491.0|0|502.0|0|4.0|0|0.0|100
0|2020-07-19|520.0|0|520.0|0|4.0|0|0.0|100
0|2020-07-20|539.0|0|539.0|0|4.0|0|0.0|100
0|2020-07-21|553.0|0|553.0|0|4.0|0|0.0|100
0|2020-07-22|553.0|0|567.0|0|4.0|0|0.0|100
0|2020-07-23|567.0|0|601.0|0|4.0|0|0.0|100
0|2020-07-24|601.0|0|615.0|0|4.0|0|0.0|100
0|2020-07-25|615.0|0|637.0|0|4.0|0|0.0|100
0|2020-07-26|637.0|0|647.0|0|4.0|0|0.0|100
0|2020-07-27|647.0|0|670.0|0|4.0|0|0.0|100
0|2020-07-28|670.0|0|701.0|0|6.0|0|0.0|100
0|2020-07-29|731.0|0|731.0|0|6.0|0|0.0|100
0|2020-07-30|731.0|0|755.0|0|6.0|0|0.0|100
0|2020-07-31|755.0|0|768.0|0|6.0|0|0.0|100
0|2020-08-01|768.0|0|786.0|0|6.0|0|0.0|100
0|2020-08-02|786.0|0|797.0|0|6.0|0|0.0|100
0|2020-08-03|797.0|0|812.0|0|6.0|0|0.0|100
0|2020-08-04|840.0|0|840.0|0|6.0|0|0.0|100
0|2020-08-05|840.0|0|881.0|0|6.0|0|0.0|100
0|2020-08-06|893.0|0|893.0|0|6.0|0|0.0|100
0|2020-08-07|893.0|0|921.0|0|6.0|0|0.0|100
0|2020-08-08|921.0|0|942.0|0|7.0|0|0.0|100
0|2020-08-09|942.0|0|952.0|0|7.0|0|0.0|100
0|2020-08-10|952.0|0|996.0|0|7.0|0|0.0|100
0|2020-08-11|996.0|0|1019.0|0|7.0|0|0.0|100
0|2020-08-12|1019.0|0|1041.0|0|7.0|0|0.0|100
0|2020-08-13|1041.0|0|1070.0|0|7.0|0|0.0|100
0|2020-08-14|1091.0|0|1091.0|0|7.0|0|0.0|100
0|2020-08-15|1091.0|0|1094.0|0|7.0|0|0.0|100
0|2020-08-16|1094.0|0|1137.0|0|7.0|0|0.0|100
0|2020-08-17|1137.0|0|1157.0|0|7.0|0|0.0|100
0|2020-08-18|1157.0|0|1178.0|0|7.0|0|0.0|100
0|2020-08-19|1186.0|0|1186.0|0|7.0|0|0.0|100
0|2020-08-20|1186.0|0|1213.0|0|7.0|0|0.0|100
0|2020-08-21|1213.0|0|1223.0|0|7.0|0|0.0|100
0|2020-08-22|1223.0|0|1223.0|0|7.0|0|0.0|100
0|2020-08-23|1223.0|0|1260.0|0|7.0|0|0.0|100
0|2020-08-24|1260.0|0|1283.0|0|8.0|0|0.0|100
0|2020-08-25|1283.0|0|1312.0|0|8.0|0|0.0|100
0|2020-08-26|1312.0|0|1325.0|0|8.0|0|0.0|100
0|2020-08-27|1325.0|0|1347.0|0|8.0|0|0.0|100
0|2020-08-28|1347.0|0|1368.0|0|10.0|0|0.0|100
0|2020-08-29|1368.0|0|1368.0|0|10.0|0|0.0|100
0|2020-08-30|1368.0|0|1368.0|0|10.0|0|0.0|100
0|2020-08-31|1409.0|0|1409.0|0|10.0|0|0.0|100
0|2020-09-01|1409.0|0|1436.0|0|10.0|0|0.0|100
0|2020-09-02|1436.0|0|1449.0|0|10.0|0|0.0|100
0|2020-09-03|1436.0|0|1461.0|0|10.0|0|0.0|100
0|2020-09-04|1461.0|0|1465.0|0|10.0|0|0.0|100
0|2020-09-05|1465.0|0|1465.0|0|10.0|0|0.0|100
0|2020-09-06|1445.0|0|1465.0|0|10.0|0|0.0|100
0|2020-09-07|1465.0|0|1465.0|0|10.0|0|0.0|100
0|2020-09-08|1468.0|0|1526.0|0|10.0|0|0.0|100
0|2020-09-09|1526.0|0|1530.0|0|10.0|0|0.0|100
0|2020-09-10|1530.0|0|1542.0|0|10.0|0|0.0|100
0|2020-09-11|1542.0|0|1564.0|0|10.0|0|0.0|100
0|2020-09-12|1564.0|0|1564.0|0|10.0|0|0.0|100
0|2020-09-13|1564.0|0|1564.0|0|10.0|0|0.0|100
0|2020-09-14|1564.0|0|1599.0|0|10.0|0|0.0|100
0|2020-09-15|1599.0|0|1608.0|0|10.0|0|0.0|100
0|2020-09-16|1608.0|0|1621.0|0|10.0|0|0.0|100
0|2020-09-17|1621.0|0|1631.0|0|10.0|0|0.0|100
0|2020-09-18|1631.0|0|1642.0|0|10.0|0|0.0|100
0|2020-09-19|1642.0|0|1642.0|0|10.0|0|0.0|100
0|2020-09-20|1642.0|0|1642.0|0|10.0|0|0.0|100
0|2020-09-21|1642.0|0|1679.0|0|10.0|0|0.0|100
0|2020-09-22|1679.0|0|1686.0|0|10.0|0|0.0|100
0|2020-09-23|1686.0|0|1689.0|0|10.0|0|0.0|100
0|2020-09-24|1689.0|0|1696.0|0|11.0|0|0.0|100
0|2020-09-25|1696.0|0|1705.0|0|11.0|0|0.0|100
0|2020-09-26|1705.0|0|1705.0|0|11.0|0|0.0|100
0|2020-09-27|1705.0|0|1705.0|0|11.0|0|0.0|100
0|2020-09-28|1705.0|0|1717.0|0|11.0|0|0.0|100
0|2020-09-29|1717.0|0|1720.0|0|11.0|0|0.0|100
0|2020-09-30|1720.0|0|1726.0|0|11.0|0|0.0|100
0|2020-10-01|1726.0|0|1733.0|0|11.0|0|0.0|100
0|2020-10-02|1733.0|0|1748.0|0|11.0|0|0.0|100
0|2020-10-03|1748.0|0|1748.0|0|11.0|0|0.0|100
0|2020-10-04|1748.0|0|1748.0|0|11.0|0|0.0|100
0|2020-10-05|1748.0|0|1763.0|0|11.0|0|0.0|100
0|2020-10-06|1763.0|0|1767.0|0|12.0|0|0.0|100
0|2020-10-07|1767.0|0|1770.0|0|12.0|0|0.0|100
0|2020-10-08|1770.0|0|1771.0|0|12.0|0|0.0|100
0|2020-10-09|1771.0|0|1775.0|0|12.0|0|0.0|100
0|2020-10-10|1775.0|0|1775.0|0|12.0|0|0.0|100
0|2020-10-11|1775.0|0|1775.0|0|12.0|0|0.0|100
0|2020-10-12|1775.0|0|1782.0|0|12.0|0|0.0|100
0|2020-10-13|1782.0|0|1785.0|0|12.0|0|0.0|100
0|2020-10-14|1785.0|0|1785.0|0|12.0|0|0.0|100
0|2020-10-15|1785.0|0|1793.0|0|12.0|0|0.0|100
0|2020-10-16|1793.0|0|1796.0|0|12.0|0|0.0|100
0|2020-10-17|1796.0|0|1796.0|0|12.0|0|0.0|100
0|2020-10-18|1796.0|0|1796.0|0|12.0|0|0.0|100
0|2020-10-19|1796.0|0|1819.0|0|12.0|0|0.0|100
0|2020-10-20|1819.0|0|1821.0|0|12.0|0|0.0|100
0|2020-10-21|1821.0|0|1830.0|0|12.0|0|0.0|100
0|2020-10-22|1830.0|0|1837.0|0|12.0|0|0.0|100
0|2020-10-23|1837.0|0|1837.0|0|12.0|0|0.0|100
0|2020-10-24|1837.0|0|1837.0|0|12.0|0|0.0|100
0|2020-10-25|1837.0|0|1837.0|0|12.0|0|0.0|100
0|2020-10-26|1837.0|0|1865.0|0|12.0|0|0.0|100
0|2020-10-27|1865.0|0|1878.0|0|12.0|0|0.0|100
0|2020-10-28|1878.0|0|1889.0|0|12.0|0|0.0|100
0|2020-10-29|1889.0|0|1897.0|0|12.0|0|0.0|100
0|2020-10-30|1897.0|0|1912.0|0|12.0|0|0.0|100
0|2020-10-31|1912.0|0|1912.0|0|12.0|0|0.0|100
0|2020-11-01|1912.0|0|1912.0|0|12.0|0|0.0|100
0|2020-11-02|1912.0|0|1938.0|0|12.0|0|0.0|100
0|2020-11-03|1938.0|0|1951.0|0|12.0|0|0.0|100
0|2020-11-04|1951.0|0|1964.0|0|12.0|0|0.0|100
0|2020-11-05|1964.0|0|1977.0|0|12.0|0|0.0|100
0|2020-11-06|1977.0|0|1992.0|0|12.0|0|0.0|100
0|2020-11-07|1992.0|0|1992.0|0|12.0|0|0.0|100
0|2020-11-08|1992.0|0|1992.0|0|12.0|0|0.0|100
0|2020-11-09|1992.0|0|2067.0|0|12.0|0|0.0|100
0|2020-11-10|2067.0|0|2089.0|0|12.0|0|0.0|100
0|2020-11-11|2089.0|0|2089.0|0|12.0|0|0.0|100
0|2020-11-12|2089.0|0|2134.0|0|12.0|0|0.0|100
0|2020-11-13|2110.0|0|2185.0|0|12.0|0|0.0|100
0|2020-11-14|2134.0|0|2185.0|0|12.0|0|0.0|100
0|2020-11-15|2185.0|0|2185.0|0|12.0|0|0.0|100
0|2020-11-16|2230.0|0|2399.0|0|12.0|0|0.0|100
0|2020-11-17|2399.0|0|2456.0|0|13.0|0|0.0|100
0|2020-11-18|2456.0|0|2521.0|0|13.0|0|0.0|100
0|2020-11-19|2521.0|0|2601.0|0|13.0|0|0.0|100
0|2020-11-20|2601.0|0|2638.0|0|13.0|0|0.0|100
0|2020-11-21|2638.0|0|2638.0|0|13.0|0|0.0|100
0|2020-11-22|2638.0|0|2638.0|0|13.0|0|0.0|100
0|2020-11-23|2677.0|0|2948.0|0|13.0|0|0.0|100
0|2020-11-24|2948.0|0|3057.0|0|14.0|0|0.0|100
0|2020-11-25|3057.0|0|3144.0|0|15.0|0|0.0|100
0|2020-11-26|3144.0|0|3144.0|0|15.0|0|0.0|100
0|2020-11-27|3144.0|0|3144.0|0|15.0|0|0.0|100
0|2020-11-28|3144.0|0|3332.0|0|15.0|0|0.0|100
0|2020-11-29|3332.0|0|3332.0|0|16.0|0|0.0|100
0|2020-11-30|3332.0|0|3565.0|0|16.0|0|0.0|100
0|2020-12-01|3565.0|0|3637.0|0|17.0|0|0.0|100
0|2020-12-02|3637.0|0|3733.0|0|19.0|0|0.0|100
0|2020-12-03|3733.0|0|3810.0|0|19.0|0|0.0|100
0|2020-12-04|3810.0|0|3915.0|0|19.0|0|0.0|100
0|2020-12-05|3915.0|0|3915.0|0|20.0|0|0.0|100
0|2020-12-06|3937.0|0|3937.0|0|20.0|0|0.0|100
0|2020-12-07|4009.0|0|4234.0|0|20.0|0|0.0|100
0|2020-12-08|4234.0|0|4435.0|0|25.0|0|0.0|100
0|2020-12-09|4435.0|0|4502.0|0|26.0|0|0.0|100
0|2020-12-10|4502.0|0|4574.0|0|30.0|0|0.0|100
0|2020-12-11|4574.0|0|4657.0|0|31.0|0|0.0|100
0|2020-12-12|4657.0|0|4657.0|0|33.0|0|0.0|100
0|2020-12-13|4717.0|0|4717.0|0|33.0|0|0.0|100
0|2020-12-14|4798.0|0|5051.0|0|33.0|0|0.0|100
0|2020-12-15|5051.0|0|5117.0|0|37.0|0|0.0|100
0|2020-12-16|5117.0|0|5290.0|0|38.0|0|0.0|100
0|2020-12-17|5290.0|0|5369.0|0|39.0|0|0.0|100
0|2020-12-18|5369.0|0|5449.0|0|42.0|0|0.0|100
0|2020-12-19|5449.0|0|5449.0|0|43.0|0|0.0|100
0|2020-12-20|5549.0|0|5506.0|0|43.0|0|0.0|100
0|2020-12-21|5601.0|0|5774.0|0|43.0|0|0.0|100
0|2020-12-22|5774.0|0|5863.0|0|45.0|0|0.0|100
0|2020-12-23|5863.0|0|5930.0|0|46.0|0|0.0|100
0|2020-12-24|5930.0|0|6037.0|0|46.0|0|0.0|100
0|2020-12-25|6037.0|0|6037.0|0|46.0|0|0.0|100
0|2020-12-26|6051.0|0|6051.0|0|46.0|0|0.0|100
0|2020-12-27|6121.0|0|6121.0|0|46.0|0|0.0|100
0|2020-12-28|6218.0|0|6290.0|0|46.0|0|0.0|100
0|2020-12-29|6290.0|0|6341.0|0|49.0|0|0.0|100
0|2020-12-30|6341.0|0|6411.0|0|49.0|0|0.0|100
0|2020-12-31|6411.0|0|6505.0|0|50.0|0|0.0|100
0|2021-01-01|6505.0|0|6505.0|0|52.0|0|0.0|100
0|2021-01-02|6553.0|0|6553.0|0|52.0|0|0.0|100
0|2021-01-03|6621.0|0|6621.0|0|52.0|0|0.0|100
0|2021-01-04|6664.0|0|6734.0|0|52.0|0|0.0|100
0|2021-01-05|6734.0|0|6797.0|0|54.0|0|0.0|100
0|2021-01-06|6797.0|0|6858.0|0|62.0|0|0.0|100
0|2021-01-07|6858.0|0|6921.0|0|66.0|0|0.0|100
0|2021-01-08|6921.0|0|6921.0|0|69.0|0|0.0|100
0|2021-01-09|6982.0|0|7018.0|0|69.0|0|0.0|100
0|2021-01-10|7072.0|0|7072.0|0|70.0|0|0.0|100
0|2021-01-11|7133.0|0|7247.0|0|70.0|0|0.0|100
0|2021-01-12|7247.0|0|7316.0|0|73.0|0|0.0|100
0|2021-01-13|7316.0|0|7379.0|0|74.0|0|0.0|100
0|2021-01-14|7379.0|0|7439.0|0|75.0|0|0.0|100
0|2021-01-15|7439.0|0|7484.0|0|76.0|0|0.0|100
0|2021-01-16|7484.0|0|7484.0|0|77.0|0|0.0|100
0|2021-01-17|7560.0|0|7560.0|0|77.0|0|0.0|100
0|2021-01-18|7604.0|0|7604.0|0|77.0|0|0.0|100
0|2021-01-19|7680.0|0|7754.0|0|77.0|0|0.0|100
0|2021-01-20|7754.0|0|7828.0|0|78.0|0|0.0|100
0|2021-01-21|7828.0|0|7855.0|0|79.0|0|0.0|100
0|2021-01-22|7855.0|0|7927.0|0|82.0|0|0.0|100
0|2021-01-23|7927.0|0|7927.0|0|83.0|0|0.0|100
0|2021-01-24|7943.0|0|7943.0|0|83.0|0|0.0|100
0|2021-01-25|7980.0|0|8069.0|0|83.0|0|0.0|100
0|2021-01-26|8069.0|0|8129.0|0|83.0|0|0.0|100
0|2021-01-27|8129.0|0|8166.0|0|84.0|0|0.0|100
0|2021-01-28|8166.0|0|8206.0|0|85.0|0|0.0|100
0|2021-01-29|8206.0|0|8264.0|0|85.0|0|0.0|100
0|2021-01-30|8264.0|0|8264.0|0|86.0|0|0.0|100
0|2021-01-31|8264.0|0|8264.0|0|86.0|0|0.0|100
0|2021-02-01|8289.0|0|8355.0|0|86.0|0|0.0|100
