|dates|Conway_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Conway_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Conway_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Conway_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Conway_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Conway_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Conway_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Conway_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-15|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-16|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-17|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-18|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-19|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-20|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-21|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-22|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-26|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-29|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-30|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-05-31|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-02|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-03|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-05|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-06|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-07|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-08|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-09|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-10|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-11|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-12|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-13|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-06-14|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-15|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-16|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-06-17|24.0|0|24.0|0|3.0|0|0.0|100
0|2020-06-18|25.0|0|25.0|0|3.0|0|0.0|100
0|2020-06-19|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-20|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-06-21|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-06-22|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-06-23|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-06-24|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-06-25|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-06-26|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-06-27|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-06-28|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-06-29|48.0|0|48.0|0|3.0|0|0.0|100
0|2020-06-30|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-07-01|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-07-02|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-07-03|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-07-04|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-07-05|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-07-06|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-07-07|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-07-08|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-07-09|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-07-10|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-07-11|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-07-12|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-07-13|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-07-14|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-07-15|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-07-16|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-07-17|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-07-18|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-07-19|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-07-20|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-07-21|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-07-22|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-07-23|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-07-24|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-07-25|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-07-26|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-07-27|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-07-28|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-07-29|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-07-30|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-07-31|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-08-01|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-08-02|136.0|0|136.0|0|3.0|0|0.0|100
0|2020-08-03|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-08-04|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-08-05|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-08-06|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-08-07|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-08-08|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-08-09|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-08-10|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-08-11|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-08-12|156.0|0|156.0|0|3.0|0|0.0|100
0|2020-08-13|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-08-14|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-08-15|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-08-16|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-08-17|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-08-18|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-08-19|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-08-20|178.0|0|178.0|0|3.0|0|0.0|100
0|2020-08-21|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-08-22|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-08-23|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-08-24|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-08-25|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-08-26|195.0|0|195.0|0|3.0|0|0.0|100
0|2020-08-27|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-08-28|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-08-29|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-08-30|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-08-31|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-09-01|210.0|0|210.0|0|3.0|0|0.0|100
0|2020-09-02|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-09-03|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-09-04|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-09-05|216.0|0|216.0|0|3.0|0|0.0|100
0|2020-09-06|219.0|0|219.0|0|3.0|0|0.0|100
0|2020-09-07|220.0|0|220.0|0|3.0|0|0.0|100
0|2020-09-08|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-09-09|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-09-10|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-09-11|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-09-12|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-09-13|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-09-14|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-09-15|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-09-16|234.0|0|234.0|0|3.0|0|0.0|100
0|2020-09-17|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-09-18|242.0|0|242.0|0|3.0|0|0.0|100
0|2020-09-19|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-09-20|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-09-21|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-09-22|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-09-23|255.0|0|255.0|0|3.0|0|0.0|100
0|2020-09-24|257.0|0|257.0|0|3.0|0|0.0|100
0|2020-09-25|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-09-26|264.0|0|264.0|0|3.0|0|0.0|100
0|2020-09-27|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-09-28|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-09-29|272.0|0|272.0|0|3.0|0|0.0|100
0|2020-09-30|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-10-01|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-10-02|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-10-03|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-10-04|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-10-05|297.0|0|297.0|0|3.0|0|0.0|100
0|2020-10-06|298.0|0|298.0|0|3.0|0|0.0|100
0|2020-10-07|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-10-08|304.0|0|304.0|0|3.0|0|0.0|100
0|2020-10-09|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-10-10|307.0|0|307.0|0|3.0|0|0.0|100
0|2020-10-11|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-10-12|311.0|0|311.0|0|3.0|0|0.0|100
0|2020-10-13|314.0|0|314.0|0|3.0|0|0.0|100
0|2020-10-14|318.0|0|318.0|0|3.0|0|0.0|100
0|2020-10-15|324.0|0|324.0|0|3.0|0|0.0|100
0|2020-10-16|326.0|0|326.0|0|3.0|0|0.0|100
0|2020-10-17|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-10-18|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-10-19|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-10-20|330.0|0|330.0|0|3.0|0|0.0|100
0|2020-10-21|334.0|0|334.0|0|3.0|0|0.0|100
0|2020-10-22|338.0|0|338.0|0|3.0|0|0.0|100
0|2020-10-23|341.0|0|341.0|0|3.0|0|0.0|100
0|2020-10-24|341.0|0|341.0|0|3.0|0|0.0|100
0|2020-10-25|342.0|0|342.0|0|3.0|0|0.0|100
0|2020-10-26|344.0|0|344.0|0|3.0|0|0.0|100
0|2020-10-27|346.0|0|346.0|0|3.0|0|0.0|100
0|2020-10-28|349.0|0|349.0|0|3.0|0|0.0|100
0|2020-10-29|352.0|0|352.0|0|3.0|0|0.0|100
0|2020-10-30|353.0|0|353.0|0|3.0|0|0.0|100
0|2020-10-31|359.0|0|359.0|0|3.0|0|0.0|100
0|2020-11-01|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-11-02|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-11-03|360.0|0|360.0|0|4.0|0|0.0|100
0|2020-11-04|367.0|0|367.0|0|4.0|0|0.0|100
0|2020-11-05|382.0|0|382.0|0|4.0|0|0.0|100
0|2020-11-06|390.0|0|390.0|0|4.0|0|0.0|100
0|2020-11-07|401.0|0|401.0|0|4.0|0|0.0|100
0|2020-11-08|402.0|0|402.0|0|4.0|0|0.0|100
0|2020-11-09|412.0|0|412.0|0|4.0|0|0.0|100
0|2020-11-10|418.0|0|418.0|0|4.0|0|0.0|100
0|2020-11-11|427.0|0|427.0|0|4.0|0|0.0|100
0|2020-11-12|453.0|0|453.0|0|5.0|0|0.0|100
0|2020-11-13|466.0|0|466.0|0|5.0|0|0.0|100
0|2020-11-14|486.0|0|486.0|0|6.0|0|0.0|100
0|2020-11-15|500.0|0|500.0|0|6.0|0|0.0|100
0|2020-11-16|512.0|0|512.0|0|6.0|0|0.0|100
0|2020-11-17|521.0|0|521.0|0|6.0|0|0.0|100
0|2020-11-18|532.0|0|532.0|0|6.0|0|0.0|100
0|2020-11-19|554.0|0|554.0|0|6.0|0|0.0|100
0|2020-11-20|582.0|0|582.0|0|6.0|0|0.0|100
0|2020-11-21|599.0|0|599.0|0|6.0|0|0.0|100
0|2020-11-22|606.0|0|606.0|0|6.0|0|0.0|100
0|2020-11-23|610.0|0|610.0|0|7.0|0|0.0|100
0|2020-11-24|624.0|0|624.0|0|7.0|0|0.0|100
0|2020-11-25|646.0|0|646.0|0|7.0|0|0.0|100
0|2020-11-26|655.0|0|655.0|0|7.0|0|0.0|100
0|2020-11-27|659.0|0|659.0|0|7.0|0|0.0|100
0|2020-11-28|664.0|0|664.0|0|8.0|0|0.0|100
0|2020-11-29|674.0|0|674.0|0|8.0|0|0.0|100
0|2020-11-30|682.0|0|682.0|0|8.0|0|0.0|100
0|2020-12-01|695.0|0|695.0|0|8.0|0|0.0|100
0|2020-12-02|711.0|0|711.0|0|8.0|0|0.0|100
0|2020-12-03|725.0|0|725.0|0|8.0|0|0.0|100
0|2020-12-04|755.0|0|755.0|0|8.0|0|0.0|100
0|2020-12-05|774.0|0|774.0|0|8.0|0|0.0|100
0|2020-12-06|794.0|0|794.0|0|8.0|0|0.0|100
0|2020-12-07|801.0|0|801.0|0|8.0|0|0.0|100
0|2020-12-08|821.0|0|821.0|0|8.0|0|0.0|100
0|2020-12-09|837.0|0|837.0|0|8.0|0|0.0|100
0|2020-12-10|859.0|0|859.0|0|8.0|0|0.0|100
0|2020-12-11|887.0|0|887.0|0|10.0|0|0.0|100
0|2020-12-12|910.0|0|910.0|0|10.0|0|0.0|100
0|2020-12-13|927.0|0|927.0|0|10.0|0|0.0|100
0|2020-12-14|940.0|0|940.0|0|10.0|0|0.0|100
0|2020-12-15|950.0|0|950.0|0|10.0|0|0.0|100
0|2020-12-16|969.0|0|969.0|0|10.0|0|0.0|100
0|2020-12-17|994.0|0|994.0|0|10.0|0|0.0|100
0|2020-12-18|1033.0|0|1033.0|0|10.0|0|0.0|100
0|2020-12-19|1064.0|0|1064.0|0|10.0|0|0.0|100
0|2020-12-20|1085.0|0|1085.0|0|10.0|0|0.0|100
0|2020-12-21|1095.0|0|1095.0|0|10.0|0|0.0|100
0|2020-12-22|1103.0|0|1103.0|0|11.0|0|0.0|100
0|2020-12-23|1134.0|0|1134.0|0|11.0|0|0.0|100
0|2020-12-24|1169.0|0|1169.0|0|12.0|0|0.0|100
0|2020-12-25|1203.0|0|1203.0|0|12.0|0|0.0|100
0|2020-12-26|1212.0|0|1212.0|0|12.0|0|0.0|100
0|2020-12-27|1223.0|0|1223.0|0|12.0|0|0.0|100
0|2020-12-28|1249.0|0|1249.0|0|13.0|0|0.0|100
0|2020-12-29|1261.0|0|1261.0|0|13.0|0|0.0|100
0|2020-12-30|1289.0|0|1289.0|0|15.0|0|0.0|100
0|2020-12-31|1306.0|0|1306.0|0|16.0|0|0.0|100
0|2021-01-01|1343.0|0|1343.0|0|16.0|0|0.0|100
0|2021-01-02|1391.0|0|1391.0|0|16.0|0|0.0|100
0|2021-01-03|1414.0|0|1414.0|0|16.0|0|0.0|100
0|2021-01-04|1434.0|0|1434.0|0|17.0|0|0.0|100
0|2021-01-05|1470.0|0|1470.0|0|18.0|0|0.0|100
0|2021-01-06|1519.0|0|1519.0|0|18.0|0|0.0|100
0|2021-01-07|1549.0|0|1549.0|0|18.0|0|0.0|100
0|2021-01-08|1584.0|0|1584.0|0|19.0|0|0.0|100
0|2021-01-09|1613.0|0|1613.0|0|19.0|0|0.0|100
0|2021-01-10|1649.0|0|1649.0|0|19.0|0|0.0|100
0|2021-01-11|1653.0|0|1653.0|0|19.0|0|0.0|100
0|2021-01-12|1672.0|0|1672.0|0|19.0|0|0.0|100
0|2021-01-13|1691.0|0|1691.0|0|19.0|0|0.0|100
0|2021-01-14|1723.0|0|1723.0|0|19.0|0|0.0|100
0|2021-01-15|1755.0|0|1755.0|0|20.0|0|0.0|100
0|2021-01-16|1767.0|0|1767.0|0|21.0|0|0.0|100
0|2021-01-17|1782.0|0|1782.0|0|21.0|0|0.0|100
0|2021-01-18|1789.0|0|1789.0|0|21.0|0|0.0|100
0|2021-01-19|1794.0|0|1794.0|0|21.0|0|0.0|100
0|2021-01-20|1829.0|0|1829.0|0|22.0|0|0.0|100
0|2021-01-21|1849.0|0|1849.0|0|22.0|0|0.0|100
0|2021-01-22|1871.0|0|1871.0|0|23.0|0|0.0|100
0|2021-01-23|1883.0|0|1883.0|0|23.0|0|0.0|100
0|2021-01-24|1894.0|0|1894.0|0|24.0|0|0.0|100
0|2021-01-25|1902.0|0|1902.0|0|24.0|0|0.0|100
0|2021-01-26|1915.0|0|1915.0|0|25.0|0|0.0|100
0|2021-01-27|1929.0|0|1929.0|0|25.0|0|0.0|100
0|2021-01-28|1940.0|0|1940.0|0|26.0|0|0.0|100
0|2021-01-29|1958.0|0|1958.0|0|27.0|0|0.0|100
0|2021-01-30|1974.0|0|1974.0|0|27.0|0|0.0|100
0|2021-01-31|1983.0|0|1983.0|0|27.0|0|0.0|100
0|2021-02-01|1989.0|0|1989.0|0|28.0|0|0.0|100
0|2021-02-02|2001.0|0|2001.0|0|28.0|0|0.0|100
0|2021-02-03|2021.0|0|2021.0|0|28.0|0|0.0|100
0|2021-02-04|2039.0|0|2039.0|0|28.0|0|0.0|100
0|2021-02-05|2052.0|0|2052.0|0|28.0|0|0.0|100
0|2021-02-06|2065.0|0|2065.0|0|28.0|0|0.0|100
0|2021-02-07|2071.0|0|2071.0|0|29.0|0|0.0|100
