|dates|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-23|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-25|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-03-26|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-27|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-03-28|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-03-29|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-03-30|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-03-31|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-01|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-04-02|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-04-03|175.0|0|175.0|0|8.0|0|0.0|100
0|2020-04-04|221.0|0|221.0|0|8.0|0|0.0|100
0|2020-04-05|240.0|0|240.0|0|8.0|0|0.0|100
0|2020-04-06|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-04-07|273.0|0|273.0|0|14.0|0|0.0|100
0|2020-04-08|293.0|0|293.0|0|16.0|0|0.0|100
0|2020-04-09|308.0|0|308.0|0|16.0|0|0.0|100
0|2020-04-10|314.0|0|314.0|0|16.0|0|0.0|100
0|2020-04-11|323.0|0|323.0|0|16.0|0|0.0|100
0|2020-04-12|332.0|0|332.0|0|18.0|0|0.0|100
0|2020-04-13|337.0|0|337.0|0|18.0|0|0.0|100
0|2020-04-14|358.0|0|358.0|0|19.0|0|0.0|100
0|2020-04-15|362.0|0|362.0|0|21.0|0|0.0|100
0|2020-04-16|376.0|0|376.0|0|21.0|0|0.0|100
0|2020-04-17|376.0|0|390.0|0|21.0|0|0.0|100
0|2020-04-18|376.0|0|409.0|0|21.0|0|0.0|100
0|2020-04-19|411.0|0|411.0|0|22.0|0|0.0|100
0|2020-04-20|422.0|0|422.0|0|22.0|0|0.0|100
0|2020-04-21|432.0|0|432.0|0|25.0|0|0.0|100
0|2020-04-22|437.0|0|437.0|0|25.0|0|0.0|100
0|2020-04-23|454.0|0|454.0|0|26.0|0|0.0|100
0|2020-04-24|467.0|0|467.0|0|27.0|0|0.0|100
0|2020-04-25|479.0|0|479.0|0|27.0|0|0.0|100
0|2020-04-26|491.0|0|491.0|0|27.0|0|0.0|100
0|2020-04-27|490.0|0|490.0|0|28.0|0|0.0|100
0|2020-04-28|506.0|0|506.0|0|32.0|0|0.0|100
0|2020-04-29|522.0|0|522.0|0|33.0|0|0.0|100
0|2020-04-30|567.0|0|567.0|0|33.0|0|0.0|100
0|2020-05-01|584.0|0|584.0|0|33.0|0|0.0|100
0|2020-05-02|607.0|0|607.0|0|34.0|0|0.0|100
0|2020-05-03|628.0|0|628.0|0|34.0|0|0.0|100
0|2020-05-04|639.0|0|639.0|0|34.0|0|0.0|100
0|2020-05-05|645.0|0|645.0|0|36.0|0|0.0|100
0|2020-05-06|653.0|0|653.0|0|36.0|0|0.0|100
0|2020-05-07|676.0|0|676.0|0|36.0|0|0.0|100
0|2020-05-08|684.0|0|684.0|0|36.0|0|0.0|100
0|2020-05-09|695.0|0|695.0|0|36.0|0|0.0|100
0|2020-05-10|700.0|0|700.0|0|36.0|0|0.0|100
0|2020-05-11|708.0|0|708.0|0|36.0|0|0.0|100
0|2020-05-12|717.0|0|717.0|0|37.0|0|0.0|100
