|dates|Webster_Missouri_UnitedStates.JHU_ConfirmedCases.data|Webster_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Webster_Missouri_UnitedStates.NYT_ConfirmedCases.data|Webster_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Webster_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Webster_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Webster_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Webster_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-24|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-26|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-06|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-09|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-10|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-11|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-12|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-13|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-14|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-16|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-17|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-20|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-22|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-23|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-06-24|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-25|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-26|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-27|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-28|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-29|27.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-30|27.0|0|31.0|0|1.0|0|0.0|100
0|2020-07-01|27.0|0|33.0|0|1.0|0|0.0|100
0|2020-07-02|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-03|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-04|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-05|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-07-06|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-07|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-08|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-09|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-10|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-11|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-12|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-13|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-14|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-07-15|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-16|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-17|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-18|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-19|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-07-20|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-07-21|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-22|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-23|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-07-24|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-07-25|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-26|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-07-27|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-28|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-29|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-30|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-07-31|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-08-01|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-08-02|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-08-03|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-08-04|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-08-05|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-06|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-08-07|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-08-08|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-08-09|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-08-10|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-08-11|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-08-12|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-08-13|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-08-14|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-08-15|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-08-16|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-08-17|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-08-18|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-08-19|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-08-20|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-08-21|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-08-22|172.0|0|172.0|0|1.0|0|0.0|100
0|2020-08-23|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-08-24|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-08-25|185.0|0|185.0|0|1.0|0|0.0|100
0|2020-08-26|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-08-27|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-08-28|205.0|0|205.0|0|1.0|0|0.0|100
0|2020-08-29|214.0|0|214.0|0|1.0|0|0.0|100
0|2020-08-30|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-08-31|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-09-01|224.0|0|224.0|0|1.0|0|0.0|100
0|2020-09-02|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-09-03|257.0|0|257.0|0|1.0|0|0.0|100
0|2020-09-04|266.0|0|266.0|0|1.0|0|0.0|100
0|2020-09-05|275.0|0|275.0|0|1.0|0|0.0|100
0|2020-09-06|285.0|0|285.0|0|1.0|0|0.0|100
0|2020-09-07|291.0|0|291.0|0|1.0|0|0.0|100
0|2020-09-08|291.0|0|299.0|0|1.0|0|0.0|100
0|2020-09-09|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-09-10|330.0|0|330.0|0|1.0|0|0.0|100
0|2020-09-11|340.0|0|340.0|0|2.0|0|0.0|100
0|2020-09-12|340.0|0|370.0|0|2.0|0|0.0|100
0|2020-09-13|379.0|0|379.0|0|2.0|0|0.0|100
0|2020-09-14|379.0|0|397.0|0|2.0|0|0.0|100
0|2020-09-15|427.0|0|427.0|0|2.0|0|0.0|100
0|2020-09-16|440.0|0|440.0|0|2.0|0|0.0|100
0|2020-09-17|468.0|0|468.0|0|2.0|0|0.0|100
0|2020-09-18|486.0|0|486.0|0|2.0|0|0.0|100
0|2020-09-19|500.0|0|500.0|0|2.0|0|0.0|100
0|2020-09-20|500.0|0|521.0|0|2.0|0|0.0|100
0|2020-09-21|529.0|0|529.0|0|2.0|0|0.0|100
0|2020-09-22|575.0|0|575.0|0|3.0|0|0.0|100
0|2020-09-23|593.0|0|593.0|0|3.0|0|0.0|100
0|2020-09-24|607.0|0|607.0|0|3.0|0|0.0|100
0|2020-09-25|620.0|0|620.0|0|3.0|0|0.0|100
0|2020-09-26|639.0|0|639.0|0|5.0|0|0.0|100
0|2020-09-27|657.0|0|657.0|0|5.0|0|0.0|100
0|2020-09-28|665.0|0|665.0|0|5.0|0|0.0|100
0|2020-09-29|665.0|0|665.0|0|5.0|0|0.0|100
0|2020-09-30|665.0|0|696.0|0|5.0|0|0.0|100
0|2020-10-01|665.0|0|711.0|0|5.0|0|0.0|100
0|2020-10-02|724.0|0|724.0|0|5.0|0|0.0|100
0|2020-10-03|754.0|0|754.0|0|5.0|0|0.0|100
0|2020-10-04|761.0|0|761.0|0|5.0|0|0.0|100
0|2020-10-05|783.0|0|783.0|0|5.0|0|0.0|100
0|2020-10-06|808.0|0|808.0|0|5.0|0|0.0|100
0|2020-10-07|818.0|0|818.0|0|5.0|0|0.0|100
0|2020-10-08|851.0|0|851.0|0|5.0|0|0.0|100
0|2020-10-09|890.0|0|890.0|0|6.0|0|0.0|100
0|2020-10-10|920.0|0|920.0|0|6.0|0|0.0|100
0|2020-10-11|920.0|0|920.0|0|6.0|0|0.0|100
0|2020-10-12|920.0|0|920.0|0|6.0|0|0.0|100
0|2020-10-13|920.0|0|920.0|0|6.0|0|0.0|100
0|2020-10-14|962.0|0|962.0|0|6.0|0|0.0|100
0|2020-10-15|973.0|0|973.0|0|6.0|0|0.0|100
0|2020-10-16|990.0|0|990.0|0|6.0|0|0.0|100
0|2020-10-17|1021.0|0|1021.0|0|8.0|0|0.0|100
0|2020-10-18|1039.0|0|1039.0|0|8.0|0|0.0|100
0|2020-10-19|1047.0|0|1047.0|0|8.0|0|0.0|100
0|2020-10-20|1053.0|0|1047.0|0|11.0|0|0.0|100
0|2020-10-21|1062.0|0|1055.0|0|11.0|0|0.0|100
0|2020-10-22|1062.0|0|1080.0|0|11.0|0|0.0|100
0|2020-10-23|1062.0|0|1091.0|0|11.0|0|0.0|100
0|2020-10-24|1062.0|0|1108.0|0|11.0|0|0.0|100
0|2020-10-25|1062.0|0|1135.0|0|11.0|0|0.0|100
0|2020-10-26|1142.0|0|1142.0|0|13.0|0|0.0|100
0|2020-10-27|1146.0|0|1146.0|0|13.0|0|0.0|100
0|2020-10-28|1146.0|0|1164.0|0|13.0|0|0.0|100
0|2020-10-29|1146.0|0|1210.0|0|13.0|0|0.0|100
0|2020-10-30|1146.0|0|1217.0|0|13.0|0|0.0|100
0|2020-10-31|1146.0|0|1232.0|0|13.0|0|0.0|100
0|2020-11-01|1146.0|0|1239.0|0|13.0|0|0.0|100
0|2020-11-02|1146.0|0|1256.0|0|13.0|0|0.0|100
0|2020-11-03|1146.0|0|1266.0|0|13.0|0|0.0|100
0|2020-11-04|1146.0|0|1290.0|0|13.0|0|0.0|100
0|2020-11-05|1146.0|0|1307.0|0|13.0|0|0.0|100
0|2020-11-06|1322.0|0|1322.0|0|20.0|0|0.0|100
0|2020-11-07|1340.0|0|1340.0|0|23.0|0|0.0|100
0|2020-11-08|1365.0|0|1365.0|0|23.0|0|0.0|100
0|2020-11-09|1365.0|0|1384.0|0|23.0|0|0.0|100
0|2020-11-10|1365.0|0|1405.0|0|23.0|0|0.0|100
0|2020-11-11|1427.0|0|1427.0|0|23.0|0|0.0|100
0|2020-11-12|1441.0|0|1441.0|0|23.0|0|0.0|100
0|2020-11-13|1456.0|0|1456.0|0|23.0|0|0.0|100
0|2020-11-14|1506.0|0|1506.0|0|23.0|0|0.0|100
0|2020-11-15|1506.0|0|1506.0|0|23.0|0|0.0|100
0|2020-11-16|1506.0|0|1531.0|0|23.0|0|0.0|100
0|2020-11-17|1506.0|0|1556.0|0|23.0|0|0.0|100
0|2020-11-18|1594.0|0|1594.0|0|23.0|0|0.0|100
0|2020-11-19|1594.0|0|1616.0|0|23.0|0|0.0|100
0|2020-11-20|1644.0|0|1644.0|0|23.0|0|0.0|100
0|2020-11-21|1644.0|0|1673.0|0|23.0|0|0.0|100
0|2020-11-22|1644.0|0|1704.0|0|23.0|0|0.0|100
0|2020-11-23|1644.0|0|1727.0|0|23.0|0|0.0|100
0|2020-11-24|1741.0|0|1741.0|0|24.0|0|0.0|100
0|2020-11-25|1757.0|0|1757.0|0|24.0|0|0.0|100
0|2020-11-26|1757.0|0|1779.0|0|24.0|0|0.0|100
0|2020-11-27|1757.0|0|1803.0|0|24.0|0|0.0|100
0|2020-11-28|1757.0|0|1806.0|0|24.0|0|0.0|100
0|2020-11-29|1820.0|0|1820.0|0|24.0|0|0.0|100
0|2020-11-30|1820.0|0|1852.0|0|24.0|0|0.0|100
0|2020-12-01|1820.0|0|1851.0|0|24.0|0|0.0|100
0|2020-12-02|1850.0|0|1850.0|0|24.0|0|0.0|100
0|2020-12-03|1855.0|0|1855.0|0|25.0|0|0.0|100
0|2020-12-04|1912.0|0|1912.0|0|26.0|0|0.0|100
0|2020-12-05|1912.0|0|1934.0|0|26.0|0|0.0|100
0|2020-12-06|1949.0|0|1949.0|0|27.0|0|0.0|100
0|2020-12-07|1949.0|0|1968.0|0|27.0|0|0.0|100
0|2020-12-08|1949.0|0|1989.0|0|27.0|0|0.0|100
0|2020-12-09|1949.0|0|2007.0|0|27.0|0|0.0|100
0|2020-12-10|2027.0|0|2027.0|0|29.0|0|0.0|100
0|2020-12-11|2027.0|0|2027.0|0|29.0|0|0.0|100
0|2020-12-12|2070.0|0|2070.0|0|29.0|0|0.0|100
0|2020-12-13|2087.0|0|2087.0|0|29.0|0|0.0|100
0|2020-12-14|2102.0|0|2102.0|0|29.0|0|0.0|100
0|2020-12-15|2102.0|0|2118.0|0|29.0|0|0.0|100
0|2020-12-16|2102.0|0|2144.0|0|29.0|0|0.0|100
0|2020-12-17|2102.0|0|2171.0|0|29.0|0|0.0|100
0|2020-12-18|2102.0|0|2193.0|0|29.0|0|0.0|100
0|2020-12-19|2102.0|0|2216.0|0|29.0|0|0.0|100
0|2020-12-20|2238.0|0|2238.0|0|35.0|0|0.0|100
0|2020-12-21|2252.0|0|2252.0|0|35.0|0|0.0|100
0|2020-12-22|2272.0|0|2272.0|0|38.0|0|0.0|100
0|2020-12-23|2286.0|0|2286.0|0|38.0|0|0.0|100
0|2020-12-24|2306.0|0|2306.0|0|38.0|0|0.0|100
0|2020-12-25|2313.0|0|2313.0|0|38.0|0|0.0|100
0|2020-12-26|2322.0|0|2322.0|0|38.0|0|0.0|100
0|2020-12-27|2334.0|0|2334.0|0|38.0|0|0.0|100
0|2020-12-28|2334.0|0|2347.0|0|38.0|0|0.0|100
0|2020-12-29|2360.0|0|2360.0|0|38.0|0|0.0|100
0|2020-12-30|2360.0|0|2380.0|0|38.0|0|0.0|100
0|2020-12-31|2360.0|0|2423.0|0|38.0|0|0.0|100
0|2021-01-01|2360.0|0|2462.0|0|38.0|0|0.0|100
0|2021-01-02|2360.0|0|2473.0|0|38.0|0|0.0|100
0|2021-01-03|2360.0|0|2494.0|0|38.0|0|0.0|100
0|2021-01-04|2494.0|0|2494.0|0|39.0|0|0.0|100
0|2021-01-05|2494.0|0|2532.0|0|39.0|0|0.0|100
0|2021-01-06|2494.0|0|2555.0|0|39.0|0|0.0|100
0|2021-01-07|2494.0|0|2570.0|0|39.0|0|0.0|100
0|2021-01-08|2617.0|0|2617.0|0|43.0|0|0.0|100
0|2021-01-09|2617.0|0|2653.0|0|44.0|0|0.0|100
0|2021-01-10|2617.0|0|2669.0|0|44.0|0|0.0|100
0|2021-01-11|2678.0|0|2678.0|0|44.0|0|0.0|100
0|2021-01-12|2698.0|0|2698.0|0|44.0|0|0.0|100
0|2021-01-13|2718.0|0|2718.0|0|44.0|0|0.0|100
0|2021-01-14|2718.0|0|2741.0|0|44.0|0|0.0|100
0|2021-01-15|2718.0|0|2765.0|0|44.0|0|0.0|100
0|2021-01-16|2718.0|0|2778.0|0|44.0|0|0.0|100
0|2021-01-17|2785.0|0|2785.0|0|45.0|0|0.0|100
0|2021-01-18|2785.0|0|2793.0|0|45.0|0|0.0|100
0|2021-01-19|2803.0|0|2803.0|0|45.0|0|0.0|100
0|2021-01-20|2813.0|0|2813.0|0|45.0|0|0.0|100
0|2021-01-21|2813.0|0|2827.0|0|45.0|0|0.0|100
0|2021-01-22|2813.0|0|2842.0|0|45.0|0|0.0|100
0|2021-01-23|2855.0|0|2855.0|0|45.0|0|0.0|100
0|2021-01-24|2869.0|0|2869.0|0|45.0|0|0.0|100
0|2021-01-25|2869.0|0|2873.0|0|45.0|0|0.0|100
0|2021-01-26|2877.0|0|2877.0|0|46.0|0|0.0|100
0|2021-01-27|2877.0|0|2897.0|0|46.0|0|0.0|100
0|2021-01-28|2903.0|0|2903.0|0|46.0|0|0.0|100
0|2021-01-29|2915.0|0|2915.0|0|46.0|0|0.0|100
0|2021-01-30|2915.0|0|2926.0|0|46.0|0|0.0|100
0|2021-01-31|2915.0|0|2929.0|0|46.0|0|0.0|100
0|2021-02-01|2930.0|0|2930.0|0|46.0|0|0.0|100
0|2021-02-02|2935.0|0|2935.0|0|46.0|0|0.0|100
0|2021-02-03|2942.0|0|2942.0|0|46.0|0|0.0|100
0|2021-02-04|2942.0|0|2947.0|0|46.0|0|0.0|100
