|dates|Monroe_Iowa_UnitedStates.JHU_ConfirmedCases.data|Monroe_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Iowa_UnitedStates.NYT_ConfirmedCases.data|Monroe_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-15|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-16|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-17|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-18|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-19|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-20|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-05-21|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-05-22|29.0|0|30.0|0|3.0|0|0.0|100
0|2020-05-23|32.0|0|30.0|0|3.0|0|0.0|100
0|2020-05-24|33.0|0|33.0|0|4.0|0|0.0|100
0|2020-05-25|33.0|0|33.0|0|4.0|0|0.0|100
0|2020-05-26|35.0|0|35.0|0|4.0|0|0.0|100
0|2020-05-27|35.0|0|35.0|0|4.0|0|0.0|100
0|2020-05-28|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-05-29|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-05-30|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-05-31|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-06-01|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-06-02|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-06-03|38.0|0|38.0|0|5.0|0|0.0|100
0|2020-06-04|41.0|0|41.0|0|5.0|0|0.0|100
0|2020-06-05|41.0|0|42.0|0|5.0|0|0.0|100
0|2020-06-06|43.0|0|43.0|0|6.0|0|0.0|100
0|2020-06-07|43.0|0|43.0|0|6.0|0|0.0|100
0|2020-06-08|44.0|0|44.0|0|6.0|0|0.0|100
0|2020-06-09|45.0|0|46.0|0|6.0|0|0.0|100
0|2020-06-10|45.0|0|46.0|0|6.0|0|0.0|100
0|2020-06-11|46.0|0|46.0|0|6.0|0|0.0|100
0|2020-06-12|47.0|0|47.0|0|6.0|0|0.0|100
0|2020-06-13|47.0|0|47.0|0|6.0|0|0.0|100
0|2020-06-14|47.0|0|47.0|0|6.0|0|0.0|100
0|2020-06-15|47.0|0|47.0|0|6.0|0|0.0|100
0|2020-06-16|47.0|0|48.0|0|6.0|0|0.0|100
0|2020-06-17|48.0|0|48.0|0|6.0|0|0.0|100
0|2020-06-18|48.0|0|48.0|0|6.0|0|0.0|100
0|2020-06-19|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-06-20|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-06-21|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-06-22|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-06-23|49.0|0|49.0|0|6.0|0|0.0|100
0|2020-06-24|49.0|0|51.0|0|6.0|0|0.0|100
0|2020-06-25|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-06-26|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-06-27|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-06-28|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-06-29|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-06-30|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-07-01|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-07-02|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-07-03|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-07-04|50.0|0|50.0|0|6.0|0|0.0|100
0|2020-07-05|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-07-06|51.0|0|51.0|0|6.0|0|0.0|100
0|2020-07-07|51.0|0|51.0|0|7.0|0|0.0|100
0|2020-07-08|51.0|0|51.0|0|7.0|0|0.0|100
0|2020-07-09|51.0|0|51.0|0|7.0|0|0.0|100
0|2020-07-10|51.0|0|51.0|0|7.0|0|0.0|100
0|2020-07-11|52.0|0|52.0|0|7.0|0|0.0|100
0|2020-07-12|52.0|0|52.0|0|7.0|0|0.0|100
0|2020-07-13|52.0|0|52.0|0|7.0|0|0.0|100
0|2020-07-14|54.0|0|54.0|0|7.0|0|0.0|100
0|2020-07-15|54.0|0|54.0|0|7.0|0|0.0|100
0|2020-07-16|56.0|0|56.0|0|7.0|0|0.0|100
0|2020-07-17|58.0|0|58.0|0|7.0|0|0.0|100
0|2020-07-18|59.0|0|59.0|0|7.0|0|0.0|100
0|2020-07-19|59.0|0|59.0|0|7.0|0|0.0|100
0|2020-07-20|61.0|0|61.0|0|7.0|0|0.0|100
0|2020-07-21|61.0|0|61.0|0|7.0|0|0.0|100
0|2020-07-22|63.0|0|63.0|0|7.0|0|0.0|100
0|2020-07-23|64.0|0|64.0|0|7.0|0|0.0|100
0|2020-07-24|63.0|0|63.0|0|7.0|0|0.0|100
0|2020-07-25|65.0|0|65.0|0|7.0|0|0.0|100
0|2020-07-26|65.0|0|65.0|0|7.0|0|0.0|100
0|2020-07-27|65.0|0|65.0|0|7.0|0|0.0|100
0|2020-07-28|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-07-29|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-07-30|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-07-31|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-08-01|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-08-02|66.0|0|66.0|0|7.0|0|0.0|100
0|2020-08-03|67.0|0|67.0|0|7.0|0|0.0|100
0|2020-08-04|67.0|0|67.0|0|7.0|0|0.0|100
0|2020-08-05|70.0|0|70.0|0|7.0|0|0.0|100
0|2020-08-06|69.0|0|69.0|0|7.0|0|0.0|100
0|2020-08-07|72.0|0|72.0|0|7.0|0|0.0|100
0|2020-08-08|72.0|0|72.0|0|7.0|0|0.0|100
0|2020-08-09|73.0|0|73.0|0|7.0|0|0.0|100
0|2020-08-10|74.0|0|74.0|0|7.0|0|0.0|100
0|2020-08-11|74.0|0|74.0|0|8.0|0|0.0|100
0|2020-08-12|74.0|0|74.0|0|8.0|0|0.0|100
0|2020-08-13|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-08-14|75.0|0|75.0|0|8.0|0|0.0|100
0|2020-08-15|77.0|0|77.0|0|8.0|0|0.0|100
0|2020-08-16|78.0|0|78.0|0|8.0|0|0.0|100
0|2020-08-17|79.0|0|79.0|0|8.0|0|0.0|100
0|2020-08-18|81.0|0|81.0|0|8.0|0|0.0|100
0|2020-08-19|82.0|0|82.0|0|8.0|0|0.0|100
0|2020-08-20|87.0|0|88.0|0|8.0|0|0.0|100
0|2020-08-21|89.0|0|89.0|0|8.0|0|0.0|100
0|2020-08-22|91.0|0|91.0|0|8.0|0|0.0|100
0|2020-08-23|92.0|0|92.0|0|8.0|0|0.0|100
0|2020-08-24|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-08-25|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-08-26|93.0|0|93.0|0|8.0|0|0.0|100
0|2020-08-27|96.0|0|96.0|0|8.0|0|0.0|100
0|2020-08-28|102.0|0|102.0|0|8.0|0|0.0|100
0|2020-08-29|102.0|0|102.0|0|8.0|0|0.0|100
0|2020-08-30|107.0|0|107.0|0|8.0|0|0.0|100
0|2020-08-31|110.0|0|110.0|0|8.0|0|0.0|100
0|2020-09-01|112.0|0|112.0|0|8.0|0|0.0|100
0|2020-09-02|114.0|0|114.0|0|8.0|0|0.0|100
0|2020-09-03|118.0|0|118.0|0|8.0|0|0.0|100
0|2020-09-04|119.0|0|119.0|0|8.0|0|0.0|100
0|2020-09-05|121.0|0|121.0|0|8.0|0|0.0|100
0|2020-09-06|121.0|0|121.0|0|8.0|0|0.0|100
0|2020-09-07|122.0|0|122.0|0|8.0|0|0.0|100
0|2020-09-08|123.0|0|123.0|0|8.0|0|0.0|100
0|2020-09-09|124.0|0|124.0|0|8.0|0|0.0|100
0|2020-09-10|125.0|0|125.0|0|8.0|0|0.0|100
0|2020-09-11|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-09-12|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-09-13|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-09-14|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-09-15|133.0|0|133.0|0|8.0|0|0.0|100
0|2020-09-16|140.0|0|140.0|0|9.0|0|0.0|100
0|2020-09-17|140.0|0|141.0|0|9.0|0|0.0|100
0|2020-09-18|144.0|0|144.0|0|10.0|0|0.0|100
0|2020-09-19|146.0|0|146.0|0|10.0|0|0.0|100
0|2020-09-20|148.0|0|148.0|0|10.0|0|0.0|100
0|2020-09-21|150.0|0|150.0|0|10.0|0|0.0|100
0|2020-09-22|151.0|0|151.0|0|10.0|0|0.0|100
0|2020-09-23|153.0|0|153.0|0|10.0|0|0.0|100
0|2020-09-24|157.0|0|157.0|0|10.0|0|0.0|100
0|2020-09-25|157.0|0|157.0|0|10.0|0|0.0|100
0|2020-09-26|159.0|0|159.0|0|11.0|0|0.0|100
0|2020-09-27|159.0|0|159.0|0|11.0|0|0.0|100
0|2020-09-28|160.0|0|160.0|0|11.0|0|0.0|100
0|2020-09-29|162.0|0|162.0|0|11.0|0|0.0|100
0|2020-09-30|163.0|0|163.0|0|11.0|0|0.0|100
0|2020-10-01|164.0|0|164.0|0|11.0|0|0.0|100
0|2020-10-02|164.0|0|164.0|0|11.0|0|0.0|100
0|2020-10-03|164.0|0|164.0|0|11.0|0|0.0|100
0|2020-10-04|165.0|0|165.0|0|11.0|0|0.0|100
0|2020-10-05|172.0|0|172.0|0|11.0|0|0.0|100
0|2020-10-06|171.0|0|171.0|0|11.0|0|0.0|100
0|2020-10-07|173.0|0|173.0|0|11.0|0|0.0|100
0|2020-10-08|179.0|0|179.0|0|11.0|0|0.0|100
0|2020-10-09|191.0|0|191.0|0|11.0|0|0.0|100
0|2020-10-10|196.0|0|197.0|0|11.0|0|0.0|100
0|2020-10-11|198.0|0|198.0|0|11.0|0|0.0|100
0|2020-10-12|197.0|0|194.0|0|11.0|0|0.0|100
0|2020-10-13|211.0|0|211.0|0|11.0|0|0.0|100
0|2020-10-14|224.0|0|224.0|0|11.0|0|0.0|100
0|2020-10-15|226.0|0|226.0|0|11.0|0|0.0|100
0|2020-10-16|232.0|0|232.0|0|11.0|0|0.0|100
0|2020-10-17|236.0|0|236.0|0|11.0|0|0.0|100
0|2020-10-18|237.0|0|237.0|0|11.0|0|0.0|100
0|2020-10-19|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-10-20|245.0|0|245.0|0|11.0|0|0.0|100
0|2020-10-21|249.0|0|249.0|0|11.0|0|0.0|100
0|2020-10-22|251.0|0|252.0|0|11.0|0|0.0|100
0|2020-10-23|258.0|0|258.0|0|11.0|0|0.0|100
0|2020-10-24|258.0|0|258.0|0|11.0|0|0.0|100
0|2020-10-25|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-10-26|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-10-27|262.0|0|262.0|0|11.0|0|0.0|100
0|2020-10-28|264.0|0|266.0|0|11.0|0|0.0|100
0|2020-10-29|272.0|0|272.0|0|12.0|0|0.0|100
0|2020-10-30|275.0|0|275.0|0|12.0|0|0.0|100
0|2020-10-31|278.0|0|278.0|0|12.0|0|0.0|100
0|2020-11-01|280.0|0|280.0|0|12.0|0|0.0|100
0|2020-11-02|280.0|0|280.0|0|12.0|0|0.0|100
0|2020-11-03|281.0|0|282.0|0|12.0|0|0.0|100
0|2020-11-04|289.0|0|289.0|0|12.0|0|0.0|100
0|2020-11-05|293.0|0|293.0|0|12.0|0|0.0|100
0|2020-11-06|304.0|0|305.0|0|12.0|0|0.0|100
0|2020-11-07|313.0|0|313.0|0|12.0|0|0.0|100
0|2020-11-08|321.0|0|323.0|0|12.0|0|0.0|100
0|2020-11-09|322.0|0|322.0|0|12.0|0|0.0|100
0|2020-11-10|334.0|0|334.0|0|12.0|0|0.0|100
0|2020-11-11|342.0|0|342.0|0|12.0|0|0.0|100
0|2020-11-12|350.0|0|350.0|0|12.0|0|0.0|100
0|2020-11-13|357.0|0|357.0|0|12.0|0|0.0|100
0|2020-11-14|367.0|0|367.0|0|12.0|0|0.0|100
0|2020-11-15|374.0|0|374.0|0|12.0|0|0.0|100
0|2020-11-16|378.0|0|378.0|0|12.0|0|0.0|100
0|2020-11-17|384.0|0|384.0|0|12.0|0|0.0|100
0|2020-11-18|392.0|0|392.0|0|12.0|0|0.0|100
0|2020-11-19|397.0|0|397.0|0|12.0|0|0.0|100
0|2020-11-20|404.0|0|404.0|0|12.0|0|0.0|100
0|2020-11-21|416.0|0|416.0|0|12.0|0|0.0|100
0|2020-11-22|428.0|0|428.0|0|12.0|0|0.0|100
0|2020-11-23|429.0|0|429.0|0|12.0|0|0.0|100
0|2020-11-24|431.0|0|431.0|0|12.0|0|0.0|100
0|2020-11-25|437.0|0|437.0|0|12.0|0|0.0|100
0|2020-11-26|437.0|0|437.0|0|12.0|0|0.0|100
0|2020-11-27|439.0|0|439.0|0|12.0|0|0.0|100
0|2020-11-28|443.0|0|443.0|0|12.0|0|0.0|100
0|2020-11-29|444.0|0|444.0|0|12.0|0|0.0|100
0|2020-11-30|447.0|0|447.0|0|12.0|0|0.0|100
0|2020-12-01|450.0|0|450.0|0|13.0|0|0.0|100
0|2020-12-02|451.0|0|451.0|0|13.0|0|0.0|100
0|2020-12-03|451.0|0|451.0|0|13.0|0|0.0|100
0|2020-12-04|469.0|0|469.0|0|13.0|0|0.0|100
0|2020-12-05|473.0|0|473.0|0|13.0|0|0.0|100
0|2020-12-06|474.0|0|474.0|0|13.0|0|0.0|100
0|2020-12-07|475.0|0|475.0|0|13.0|0|0.0|100
0|2020-12-08|476.0|0|476.0|0|13.0|0|0.0|100
0|2020-12-09|483.0|0|481.0|0|13.0|0|0.0|100
0|2020-12-10|486.0|0|483.0|0|13.0|0|0.0|100
0|2020-12-11|493.0|0|493.0|0|15.0|0|0.0|100
0|2020-12-12|497.0|0|497.0|0|15.0|0|0.0|100
0|2020-12-13|504.0|0|504.0|0|15.0|0|0.0|100
0|2020-12-14|513.0|0|513.0|0|15.0|0|0.0|100
0|2020-12-15|516.0|0|515.0|0|15.0|0|0.0|100
0|2020-12-16|527.0|0|527.0|0|15.0|0|0.0|100
0|2020-12-17|533.0|0|533.0|0|16.0|0|0.0|100
0|2020-12-18|548.0|0|548.0|0|16.0|0|0.0|100
0|2020-12-19|557.0|0|557.0|0|16.0|0|0.0|100
0|2020-12-20|558.0|0|558.0|0|16.0|0|0.0|100
0|2020-12-21|570.0|0|570.0|0|16.0|0|0.0|100
0|2020-12-22|588.0|0|588.0|0|16.0|0|0.0|100
0|2020-12-23|599.0|0|599.0|0|16.0|0|0.0|100
0|2020-12-24|603.0|0|603.0|0|16.0|0|0.0|100
0|2020-12-25|607.0|0|607.0|0|16.0|0|0.0|100
0|2020-12-26|612.0|0|612.0|0|16.0|0|0.0|100
0|2020-12-27|617.0|0|617.0|0|16.0|0|0.0|100
0|2020-12-28|621.0|0|621.0|0|16.0|0|0.0|100
0|2020-12-29|628.0|0|628.0|0|16.0|0|0.0|100
0|2020-12-30|648.0|0|648.0|0|16.0|0|0.0|100
0|2020-12-31|670.0|0|670.0|0|17.0|0|0.0|100
0|2021-01-01|682.0|0|682.0|0|17.0|0|0.0|100
0|2021-01-02|683.0|0|683.0|0|17.0|0|0.0|100
0|2021-01-03|696.0|0|696.0|0|17.0|0|0.0|100
0|2021-01-04|707.0|0|707.0|0|17.0|0|0.0|100
0|2021-01-05|716.0|0|716.0|0|17.0|0|0.0|100
0|2021-01-06|727.0|0|727.0|0|17.0|0|0.0|100
0|2021-01-07|744.0|0|744.0|0|17.0|0|0.0|100
0|2021-01-08|752.0|0|752.0|0|18.0|0|0.0|100
0|2021-01-09|769.0|0|769.0|0|18.0|0|0.0|100
0|2021-01-10|769.0|0|769.0|0|18.0|0|0.0|100
0|2021-01-11|772.0|0|772.0|0|18.0|0|0.0|100
0|2021-01-12|781.0|0|781.0|0|18.0|0|0.0|100
0|2021-01-13|791.0|0|791.0|0|18.0|0|0.0|100
0|2021-01-14|799.0|0|799.0|0|18.0|0|0.0|100
0|2021-01-15|804.0|0|804.0|0|18.0|0|0.0|100
0|2021-01-16|805.0|0|805.0|0|18.0|0|0.0|100
0|2021-01-17|808.0|0|808.0|0|18.0|0|0.0|100
0|2021-01-18|809.0|0|809.0|0|18.0|0|0.0|100
0|2021-01-19|812.0|0|812.0|0|18.0|0|0.0|100
0|2021-01-20|813.0|0|813.0|0|19.0|0|0.0|100
0|2021-01-21|814.0|0|814.0|0|19.0|0|0.0|100
0|2021-01-22|819.0|0|819.0|0|19.0|0|0.0|100
0|2021-01-23|822.0|0|822.0|0|20.0|0|0.0|100
0|2021-01-24|822.0|0|822.0|0|20.0|0|0.0|100
0|2021-01-25|826.0|0|826.0|0|20.0|0|0.0|100
0|2021-01-26|828.0|0|828.0|0|20.0|0|0.0|100
0|2021-01-27|830.0|0|830.0|0|20.0|0|0.0|100
0|2021-01-28|833.0|0|833.0|0|20.0|0|0.0|100
0|2021-01-29|834.0|0|833.0|0|20.0|0|0.0|100
0|2021-01-30|835.0|0|835.0|0|20.0|0|0.0|100
0|2021-01-31|836.0|0|836.0|0|26.0|0|0.0|100
0|2021-02-01|838.0|0|838.0|0|26.0|0|0.0|100
0|2021-02-02|842.0|0|842.0|0|26.0|0|0.0|100
0|2021-02-03|844.0|0|844.0|0|26.0|0|0.0|100
0|2021-02-04|847.0|0|847.0|0|26.0|0|0.0|100
0|2021-02-05|854.0|0|854.0|0|26.0|0|0.0|100
0|2021-02-06|855.0|0|855.0|0|26.0|0|0.0|100
0|2021-02-07|857.0|0|857.0|0|26.0|0|0.0|100
0|2021-02-08|860.0|0|860.0|0|26.0|0|0.0|100
0|2021-02-09|862.0|0|862.0|0|26.0|0|0.0|100
0|2021-02-10|865.0|0|865.0|0|27.0|0|0.0|100
