|dates|Winnebago_Illinois_UnitedStates.JHU_ConfirmedCases.data|Winnebago_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Winnebago_Illinois_UnitedStates.NYT_ConfirmedCases.data|Winnebago_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Winnebago_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Winnebago_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Winnebago_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Winnebago_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-01|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-02|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-03|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-04-04|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-05|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-06|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-07|49.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-08|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-04-09|63.0|0|66.0|0|3.0|0|0.0|100
0|2020-04-10|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-04-11|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-04-12|94.0|0|94.0|0|4.0|0|0.0|100
0|2020-04-13|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-04-14|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-04-15|112.0|0|119.0|0|4.0|0|0.0|100
0|2020-04-16|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-04-17|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-04-18|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-04-19|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-04-20|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-04-21|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-04-22|238.0|0|238.0|0|5.0|0|0.0|100
0|2020-04-23|252.0|0|252.0|0|7.0|0|0.0|100
0|2020-04-24|279.0|0|279.0|0|7.0|0|0.0|100
0|2020-04-25|302.0|0|302.0|0|8.0|0|0.0|100
0|2020-04-26|318.0|0|318.0|0|8.0|0|0.0|100
0|2020-04-27|343.0|0|343.0|0|8.0|0|0.0|100
0|2020-04-28|365.0|0|365.0|0|10.0|0|0.0|100
0|2020-04-29|392.0|0|392.0|0|10.0|0|0.0|100
0|2020-04-30|442.0|0|442.0|0|11.0|0|0.0|100
0|2020-05-01|485.0|0|485.0|0|11.0|0|0.0|100
0|2020-05-02|521.0|0|521.0|0|11.0|0|0.0|100
0|2020-05-03|579.0|0|579.0|0|16.0|0|0.0|100
0|2020-05-04|638.0|0|638.0|0|18.0|0|0.0|100
0|2020-05-05|649.0|0|649.0|0|19.0|0|0.0|100
0|2020-05-06|696.0|0|696.0|0|20.0|0|0.0|100
0|2020-05-07|759.0|0|759.0|0|21.0|0|0.0|100
0|2020-05-08|830.0|0|830.0|0|21.0|0|0.0|100
0|2020-05-09|877.0|0|877.0|0|24.0|0|0.0|100
0|2020-05-10|917.0|0|917.0|0|25.0|0|0.0|100
0|2020-05-11|932.0|0|932.0|0|25.0|0|0.0|100
0|2020-05-12|1159.0|0|1159.0|0|28.0|0|0.0|100
0|2020-05-13|1208.0|0|1208.0|0|32.0|0|0.0|100
