|dates|Delta_Michigan_UnitedStates.JHU_ConfirmedCases.data|Delta_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Delta_Michigan_UnitedStates.NYT_ConfirmedCases.data|Delta_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Delta_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Delta_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Delta_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Delta_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-15|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-16|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-17|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-18|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-05-19|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-05-20|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-05-21|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-22|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-23|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-24|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-25|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-26|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-27|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-28|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-29|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-01|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-02|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-03|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-04|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-06-05|17.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-06|17.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-07|17.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-08|17.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-10|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-11|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-06-12|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-13|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-14|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-15|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-16|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-17|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-18|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-19|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-20|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-21|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-22|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-23|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-24|21.0|0|21.0|0|2.0|0|0.0|100
0|2020-06-25|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-06-26|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-27|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-28|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-29|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-06-30|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-07-01|23.0|0|24.0|0|3.0|0|0.0|100
0|2020-07-02|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-07-03|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-04|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-05|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-06|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-07|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-08|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-07-09|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-07-10|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-07-11|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-07-12|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-07-13|34.0|0|34.0|0|4.0|0|0.0|100
0|2020-07-14|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-07-15|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-07-16|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-07-17|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-18|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-07-19|47.0|0|47.0|0|3.0|0|0.0|100
0|2020-07-20|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-07-21|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-07-22|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-07-23|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-07-24|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-07-25|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-07-26|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-07-27|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-07-28|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-07-29|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-07-30|65.0|0|65.0|0|3.0|0|0.0|100
0|2020-07-31|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-08-01|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-08-02|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-08-03|81.0|0|81.0|0|3.0|0|0.0|100
0|2020-08-04|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-08-05|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-08-06|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-08-07|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-08-08|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-08-09|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-10|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-11|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-08-12|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-08-13|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-08-14|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-08-15|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-08-16|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-17|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-08-18|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-08-19|122.0|0|122.0|0|3.0|0|0.0|100
0|2020-08-20|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-08-21|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-08-22|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-08-23|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-08-24|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-08-25|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-08-26|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-08-27|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-28|142.0|0|142.0|0|3.0|0|0.0|100
0|2020-08-29|142.0|0|146.0|0|3.0|0|0.0|100
0|2020-08-30|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-08-31|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-09-01|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-09-02|160.0|0|167.0|0|3.0|0|0.0|100
0|2020-09-03|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-09-04|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-09-05|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-09-06|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-09-07|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-09-08|186.0|0|187.0|0|3.0|0|0.0|100
0|2020-09-09|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-09-10|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-09-11|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-12|211.0|0|211.0|0|4.0|0|0.0|100
0|2020-09-13|211.0|0|211.0|0|4.0|0|0.0|100
0|2020-09-14|223.0|0|223.0|0|4.0|0|0.0|100
0|2020-09-15|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-09-16|239.0|0|239.0|0|5.0|0|0.0|100
0|2020-09-17|239.0|0|247.0|0|5.0|0|0.0|100
0|2020-09-18|252.0|0|252.0|0|5.0|0|0.0|100
0|2020-09-19|261.0|0|261.0|0|5.0|0|0.0|100
0|2020-09-20|261.0|0|261.0|0|5.0|0|0.0|100
0|2020-09-21|286.0|0|286.0|0|5.0|0|0.0|100
0|2020-09-22|297.0|0|297.0|0|5.0|0|0.0|100
0|2020-09-23|327.0|0|327.0|0|7.0|0|0.0|100
0|2020-09-24|347.0|0|347.0|0|7.0|0|0.0|100
0|2020-09-25|377.0|0|377.0|0|7.0|0|0.0|100
0|2020-09-26|414.0|0|414.0|0|7.0|0|0.0|100
0|2020-09-27|414.0|0|414.0|0|7.0|0|0.0|100
0|2020-09-28|471.0|0|471.0|0|8.0|0|0.0|100
0|2020-09-29|496.0|0|496.0|0|8.0|0|0.0|100
0|2020-09-30|560.0|0|560.0|0|8.0|0|0.0|100
0|2020-10-01|595.0|0|595.0|0|8.0|0|0.0|100
0|2020-10-02|614.0|0|614.0|0|8.0|0|0.0|100
0|2020-10-03|655.0|0|655.0|0|8.0|0|0.0|100
0|2020-10-04|655.0|0|655.0|0|8.0|0|0.0|100
0|2020-10-05|709.0|0|709.0|0|10.0|0|0.0|100
0|2020-10-06|722.0|0|722.0|0|10.0|0|0.0|100
0|2020-10-07|753.0|0|753.0|0|11.0|0|0.0|100
0|2020-10-08|781.0|0|781.0|0|13.0|0|0.0|100
0|2020-10-09|796.0|0|796.0|0|13.0|0|0.0|100
0|2020-10-10|808.0|0|808.0|0|13.0|0|0.0|100
0|2020-10-11|808.0|0|808.0|0|13.0|0|0.0|100
0|2020-10-12|832.0|0|832.0|0|14.0|0|0.0|100
0|2020-10-13|849.0|0|849.0|0|15.0|0|0.0|100
0|2020-10-14|888.0|0|888.0|0|15.0|0|0.0|100
0|2020-10-15|912.0|0|912.0|0|16.0|0|0.0|100
0|2020-10-16|949.0|0|949.0|0|16.0|0|0.0|100
0|2020-10-17|958.0|0|949.0|0|17.0|0|0.0|100
0|2020-10-18|958.0|0|949.0|0|17.0|0|0.0|100
0|2020-10-19|1005.0|0|1005.0|0|18.0|0|0.0|100
0|2020-10-20|1027.0|0|1027.0|0|19.0|0|0.0|100
0|2020-10-21|1051.0|0|1051.0|0|20.0|0|0.0|100
0|2020-10-22|1051.0|0|1097.0|0|20.0|0|0.0|100
0|2020-10-23|1051.0|0|1111.0|0|20.0|0|0.0|100
0|2020-10-24|1051.0|0|1140.0|0|20.0|0|0.0|100
0|2020-10-25|1051.0|0|1140.0|0|20.0|0|0.0|100
0|2020-10-26|1051.0|0|1178.0|0|20.0|0|0.0|100
0|2020-10-27|1051.0|0|1201.0|0|20.0|0|0.0|100
0|2020-10-28|1051.0|0|1263.0|0|20.0|0|0.0|100
0|2020-10-29|1051.0|0|1300.0|0|20.0|0|0.0|100
0|2020-10-30|1051.0|0|1332.0|0|20.0|0|0.0|100
0|2020-10-31|1051.0|0|1397.0|0|20.0|0|0.0|100
0|2020-11-01|1051.0|0|1397.0|0|20.0|0|0.0|100
0|2020-11-02|1420.0|0|1420.0|0|40.0|0|0.0|100
0|2020-11-03|1456.0|0|1456.0|0|40.0|0|0.0|100
0|2020-11-04|1524.0|0|1524.0|0|40.0|0|0.0|100
0|2020-11-05|1608.0|0|1608.0|0|40.0|0|0.0|100
0|2020-11-06|1608.0|0|1644.0|0|40.0|0|0.0|100
0|2020-11-07|1608.0|0|1672.0|0|40.0|0|0.0|100
0|2020-11-08|1608.0|0|1672.0|0|45.0|0|0.0|100
0|2020-11-09|1608.0|0|1745.0|0|45.0|0|0.0|100
0|2020-11-10|1608.0|0|1773.0|0|45.0|0|0.0|100
0|2020-11-11|1608.0|0|1799.0|0|45.0|0|0.0|100
0|2020-11-12|1608.0|0|1895.0|0|52.0|0|0.0|100
0|2020-11-13|1982.0|0|1982.0|0|52.0|0|0.0|100
0|2020-11-14|1982.0|0|2036.0|0|52.0|0|0.0|100
0|2020-11-15|1982.0|0|2036.0|0|52.0|0|0.0|100
0|2020-11-16|1982.0|0|2075.0|0|52.0|0|0.0|100
0|2020-11-17|1982.0|0|2108.0|0|52.0|0|0.0|100
0|2020-11-18|1982.0|0|2150.0|0|52.0|0|0.0|100
0|2020-11-19|1982.0|0|2218.0|0|56.0|0|0.0|100
0|2020-11-20|2261.0|0|2261.0|0|56.0|0|0.0|100
0|2020-11-21|2261.0|0|2286.0|0|56.0|0|0.0|100
0|2020-11-22|2286.0|0|2286.0|0|56.0|0|0.0|100
0|2020-11-23|2318.0|0|2318.0|0|57.0|0|0.0|100
0|2020-11-24|2318.0|0|2336.0|0|57.0|0|0.0|100
0|2020-11-25|2318.0|0|2343.0|0|57.0|0|0.0|100
0|2020-11-26|2318.0|0|2343.0|0|57.0|0|0.0|100
0|2020-11-27|2318.0|0|2404.0|0|57.0|0|0.0|100
0|2020-11-28|2318.0|0|2437.0|0|57.0|0|0.0|100
0|2020-11-29|2437.0|0|2437.0|0|57.0|0|0.0|100
0|2020-11-30|2437.0|0|2492.0|0|57.0|0|0.0|100
0|2020-12-01|2437.0|0|2504.0|0|57.0|0|0.0|100
0|2020-12-02|2554.0|0|2554.0|0|62.0|0|0.0|100
0|2020-12-03|2588.0|0|2588.0|0|62.0|0|0.0|100
0|2020-12-04|2613.0|0|2613.0|0|62.0|0|0.0|100
0|2020-12-05|2626.0|0|2626.0|0|64.0|0|0.0|100
0|2020-12-06|2626.0|0|2626.0|0|64.0|0|0.0|100
0|2020-12-07|2626.0|0|2647.0|0|64.0|0|0.0|100
0|2020-12-08|2626.0|0|2662.0|0|64.0|0|0.0|100
0|2020-12-09|2697.0|0|2697.0|0|65.0|0|0.0|100
0|2020-12-10|2723.0|0|2723.0|0|65.0|0|0.0|100
0|2020-12-11|2723.0|0|2738.0|0|65.0|0|0.0|100
0|2020-12-12|2723.0|0|2749.0|0|65.0|0|0.0|100
0|2020-12-13|2749.0|0|2749.0|0|66.0|0|0.0|100
0|2020-12-14|2768.0|0|2768.0|0|66.0|0|0.0|100
0|2020-12-15|2775.0|0|2775.0|0|66.0|0|0.0|100
0|2020-12-16|2775.0|0|2799.0|0|67.0|0|0.0|100
0|2020-12-17|2775.0|0|2814.0|0|71.0|0|0.0|100
0|2020-12-18|2775.0|0|2823.0|0|71.0|0|0.0|100
0|2020-12-19|2820.0|0|2820.0|0|71.0|0|0.0|100
0|2020-12-20|2820.0|0|2820.0|0|71.0|0|0.0|100
0|2020-12-21|2820.0|0|2836.0|0|71.0|0|0.0|100
0|2020-12-22|2820.0|0|2841.0|0|71.0|0|0.0|100
0|2020-12-23|2820.0|0|2853.0|0|71.0|0|0.0|100
0|2020-12-24|2820.0|0|2853.0|0|71.0|0|0.0|100
0|2020-12-25|2820.0|0|2853.0|0|71.0|0|0.0|100
0|2020-12-26|2820.0|0|2867.0|0|71.0|0|0.0|100
0|2020-12-27|2820.0|0|2867.0|0|71.0|0|0.0|100
0|2020-12-28|2820.0|0|2869.0|0|71.0|0|0.0|100
0|2020-12-29|2878.0|0|2878.0|0|77.0|0|0.0|100
0|2020-12-30|2889.0|0|2889.0|0|77.0|0|0.0|100
0|2020-12-31|2889.0|0|2889.0|0|77.0|0|0.0|100
0|2021-01-01|2889.0|0|2889.0|0|77.0|0|0.0|100
0|2021-01-02|2889.0|0|2916.0|0|77.0|0|0.0|100
0|2021-01-03|2889.0|0|2916.0|0|77.0|0|0.0|100
0|2021-01-04|2921.0|0|2921.0|0|77.0|0|0.0|100
0|2021-01-05|2932.0|0|2932.0|0|78.0|0|0.0|100
0|2021-01-06|2953.0|0|2953.0|0|78.0|0|0.0|100
0|2021-01-07|2961.0|0|2961.0|0|78.0|0|0.0|100
0|2021-01-08|2967.0|0|2967.0|0|78.0|0|0.0|100
0|2021-01-09|2971.0|0|2971.0|0|78.0|0|0.0|100
0|2021-01-10|2971.0|0|2971.0|0|78.0|0|0.0|100
0|2021-01-11|2971.0|0|2977.0|0|78.0|0|0.0|100
0|2021-01-12|2981.0|0|2981.0|0|78.0|0|0.0|100
0|2021-01-13|2991.0|0|2991.0|0|78.0|0|0.0|100
0|2021-01-14|3010.0|0|3010.0|0|78.0|0|0.0|100
0|2021-01-15|3010.0|0|3011.0|0|78.0|0|0.0|100
0|2021-01-16|3015.0|0|3015.0|0|79.0|0|0.0|100
0|2021-01-17|3015.0|0|3015.0|0|79.0|0|0.0|100
0|2021-01-18|3025.0|0|3025.0|0|79.0|0|0.0|100
0|2021-01-19|3025.0|0|3030.0|0|79.0|0|0.0|100
0|2021-01-20|3036.0|0|3036.0|0|79.0|0|0.0|100
0|2021-01-21|3046.0|0|3046.0|0|80.0|0|0.0|100
0|2021-01-22|3051.0|0|3051.0|0|80.0|0|0.0|100
0|2021-01-23|3055.0|0|3055.0|0|80.0|0|0.0|100
0|2021-01-24|3055.0|0|3055.0|0|80.0|0|0.0|100
0|2021-01-25|3057.0|0|3057.0|0|80.0|0|0.0|100
0|2021-01-26|3057.0|0|3060.0|0|80.0|0|0.0|100
0|2021-01-27|3064.0|0|3064.0|0|80.0|0|0.0|100
0|2021-01-28|3070.0|0|3070.0|0|80.0|0|0.0|100
0|2021-01-29|3070.0|0|3073.0|0|80.0|0|0.0|100
0|2021-01-30|3070.0|0|3074.0|0|82.0|0|0.0|100
0|2021-01-31|3070.0|0|3074.0|0|82.0|0|0.0|100
0|2021-02-01|3070.0|0|3072.0|0|82.0|0|0.0|100
0|2021-02-02|3070.0|0|3073.0|0|82.0|0|0.0|100
0|2021-02-03|3075.0|0|3075.0|0|82.0|0|0.0|100
0|2021-02-04|3075.0|0|3079.0|0|82.0|0|0.0|100
