|dates|DeerLodge_Montana_UnitedStates.JHU_ConfirmedCases.data|DeerLodge_Montana_UnitedStates.JHU_ConfirmedCases.missing|DeerLodge_Montana_UnitedStates.NYT_ConfirmedCases.data|DeerLodge_Montana_UnitedStates.NYT_ConfirmedCases.missing|DeerLodge_Montana_UnitedStates.JHU_ConfirmedDeaths.data|DeerLodge_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|DeerLodge_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|DeerLodge_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-31|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-03|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-04|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-08-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-07|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-08|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-09|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-10|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-13|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-14|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-16|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-17|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-19|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-08-20|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-23|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-24|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-26|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-27|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-28|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-29|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-30|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-31|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-09-03|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-09-04|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-09-05|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-06|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-07|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-08|80.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-09|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-10|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-11|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-12|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-13|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-14|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-15|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-16|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-18|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-19|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-20|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-21|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-22|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-09-23|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-09-24|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-09-25|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-09-26|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-09-27|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-09-28|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-09-29|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-09-30|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-01|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-02|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-03|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-10-04|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-05|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-06|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-07|207.0|0|207.0|0|0.0|0|0.0|100
0|2020-10-08|210.0|0|210.0|0|0.0|0|0.0|100
0|2020-10-09|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-10-10|238.0|0|238.0|0|0.0|0|0.0|100
0|2020-10-11|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-10-12|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-10-13|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-10-14|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-10-15|273.0|0|273.0|0|0.0|0|0.0|100
0|2020-10-16|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-10-17|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-18|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-10-19|335.0|0|335.0|0|0.0|0|0.0|100
0|2020-10-20|353.0|0|353.0|0|0.0|0|0.0|100
0|2020-10-21|358.0|0|358.0|0|1.0|0|0.0|100
0|2020-10-22|358.0|0|365.0|0|1.0|0|0.0|100
0|2020-10-23|358.0|0|386.0|0|1.0|0|0.0|100
0|2020-10-24|358.0|0|394.0|0|1.0|0|0.0|100
0|2020-10-25|358.0|0|408.0|0|1.0|0|0.0|100
0|2020-10-26|358.0|0|423.0|0|1.0|0|0.0|100
0|2020-10-27|358.0|0|429.0|0|1.0|0|0.0|100
0|2020-10-28|358.0|0|432.0|0|1.0|0|0.0|100
0|2020-10-29|358.0|0|444.0|0|1.0|0|0.0|100
0|2020-10-30|358.0|0|460.0|0|1.0|0|0.0|100
0|2020-10-31|358.0|0|466.0|0|1.0|0|0.0|100
0|2020-11-01|358.0|0|473.0|0|1.0|0|0.0|100
0|2020-11-02|491.0|0|491.0|0|1.0|0|0.0|100
0|2020-11-03|492.0|0|492.0|0|3.0|0|0.0|100
0|2020-11-04|500.0|0|500.0|0|5.0|0|0.0|100
0|2020-11-05|502.0|0|502.0|0|6.0|0|0.0|100
0|2020-11-06|503.0|0|503.0|0|6.0|0|0.0|100
0|2020-11-07|510.0|0|510.0|0|6.0|0|0.0|100
0|2020-11-08|519.0|0|519.0|0|8.0|0|0.0|100
0|2020-11-09|519.0|0|519.0|0|8.0|0|0.0|100
0|2020-11-10|519.0|0|556.0|0|8.0|0|0.0|100
0|2020-11-11|519.0|0|563.0|0|8.0|0|0.0|100
0|2020-11-12|519.0|0|575.0|0|8.0|0|0.0|100
0|2020-11-13|519.0|0|580.0|0|8.0|0|0.0|100
0|2020-11-14|601.0|0|601.0|0|9.0|0|0.0|100
0|2020-11-15|601.0|0|603.0|0|9.0|0|0.0|100
0|2020-11-16|601.0|0|604.0|0|9.0|0|0.0|100
0|2020-11-17|601.0|0|612.0|0|9.0|0|0.0|100
0|2020-11-18|626.0|0|626.0|0|10.0|0|0.0|100
0|2020-11-19|632.0|0|632.0|0|10.0|0|0.0|100
0|2020-11-20|656.0|0|656.0|0|10.0|0|0.0|100
0|2020-11-21|656.0|0|658.0|0|10.0|0|0.0|100
0|2020-11-22|656.0|0|675.0|0|10.0|0|0.0|100
0|2020-11-23|656.0|0|684.0|0|10.0|0|0.0|100
0|2020-11-24|656.0|0|690.0|0|10.0|0|0.0|100
0|2020-11-25|693.0|0|693.0|0|10.0|0|0.0|100
0|2020-11-26|693.0|0|698.0|0|10.0|0|0.0|100
0|2020-11-27|693.0|0|697.0|0|10.0|0|0.0|100
0|2020-11-28|693.0|0|698.0|0|10.0|0|0.0|100
0|2020-11-29|722.0|0|722.0|0|10.0|0|0.0|100
0|2020-11-30|723.0|0|723.0|0|10.0|0|0.0|100
0|2020-12-01|723.0|0|732.0|0|10.0|0|0.0|100
0|2020-12-02|741.0|0|741.0|0|10.0|0|0.0|100
0|2020-12-03|741.0|0|751.0|0|10.0|0|0.0|100
0|2020-12-04|757.0|0|757.0|0|10.0|0|0.0|100
0|2020-12-05|762.0|0|762.0|0|10.0|0|0.0|100
0|2020-12-06|762.0|0|765.0|0|10.0|0|0.0|100
0|2020-12-07|762.0|0|766.0|0|10.0|0|0.0|100
0|2020-12-08|762.0|0|776.0|0|10.0|0|0.0|100
0|2020-12-09|762.0|0|785.0|0|10.0|0|0.0|100
0|2020-12-10|791.0|0|791.0|0|10.0|0|0.0|100
0|2020-12-11|796.0|0|796.0|0|10.0|0|0.0|100
0|2020-12-12|800.0|0|800.0|0|10.0|0|0.0|100
0|2020-12-13|800.0|0|800.0|0|10.0|0|0.0|100
0|2020-12-14|800.0|0|800.0|0|10.0|0|0.0|100
0|2020-12-15|808.0|0|808.0|0|10.0|0|0.0|100
0|2020-12-16|808.0|0|809.0|0|10.0|0|0.0|100
0|2020-12-17|808.0|0|814.0|0|10.0|0|0.0|100
0|2020-12-18|808.0|0|814.0|0|10.0|0|0.0|100
0|2020-12-19|808.0|0|813.0|0|10.0|0|0.0|100
0|2020-12-20|814.0|0|814.0|0|10.0|0|0.0|100
0|2020-12-21|814.0|0|816.0|0|10.0|0|0.0|100
0|2020-12-22|814.0|0|823.0|0|10.0|0|0.0|100
0|2020-12-23|814.0|0|829.0|0|10.0|0|0.0|100
0|2020-12-24|814.0|0|832.0|0|10.0|0|0.0|100
0|2020-12-25|814.0|0|832.0|0|10.0|0|0.0|100
0|2020-12-26|814.0|0|835.0|0|10.0|0|0.0|100
0|2020-12-27|814.0|0|838.0|0|10.0|0|0.0|100
0|2020-12-28|814.0|0|838.0|0|10.0|0|0.0|100
0|2020-12-29|840.0|0|840.0|0|10.0|0|0.0|100
0|2020-12-30|843.0|0|843.0|0|10.0|0|0.0|100
0|2020-12-31|843.0|0|847.0|0|10.0|0|0.0|100
0|2021-01-01|847.0|0|847.0|0|9.0|0|0.0|100
0|2021-01-02|848.0|0|848.0|0|9.0|0|0.0|100
0|2021-01-03|848.0|0|855.0|0|9.0|0|0.0|100
0|2021-01-04|855.0|0|855.0|0|9.0|0|0.0|100
0|2021-01-05|855.0|0|857.0|0|9.0|0|0.0|100
0|2021-01-06|855.0|0|860.0|0|9.0|0|0.0|100
0|2021-01-07|855.0|0|862.0|0|9.0|0|0.0|100
0|2021-01-08|875.0|0|875.0|0|9.0|0|0.0|100
0|2021-01-09|880.0|0|880.0|0|9.0|0|0.0|100
0|2021-01-10|880.0|0|880.0|0|9.0|0|0.0|100
0|2021-01-11|880.0|0|881.0|0|9.0|0|0.0|100
0|2021-01-12|880.0|0|883.0|0|9.0|0|0.0|100
0|2021-01-13|880.0|0|888.0|0|9.0|0|0.0|100
0|2021-01-14|880.0|0|889.0|0|9.0|0|0.0|100
0|2021-01-15|880.0|0|899.0|0|9.0|0|0.0|100
0|2021-01-16|880.0|0|900.0|0|9.0|0|0.0|100
0|2021-01-17|880.0|0|904.0|0|9.0|0|0.0|100
0|2021-01-18|904.0|0|904.0|0|9.0|0|0.0|100
0|2021-01-19|912.0|0|912.0|0|9.0|0|0.0|100
0|2021-01-20|912.0|0|923.0|0|9.0|0|0.0|100
0|2021-01-21|940.0|0|940.0|0|9.0|0|0.0|100
0|2021-01-22|940.0|0|941.0|0|9.0|0|0.0|100
0|2021-01-23|944.0|0|944.0|0|9.0|0|0.0|100
0|2021-01-24|944.0|0|949.0|0|9.0|0|0.0|100
0|2021-01-25|944.0|0|951.0|0|9.0|0|0.0|100
0|2021-01-26|944.0|0|955.0|0|9.0|0|0.0|100
0|2021-01-27|944.0|0|958.0|0|9.0|0|0.0|100
0|2021-01-28|969.0|0|969.0|0|10.0|0|0.0|100
0|2021-01-29|969.0|0|970.0|0|10.0|0|0.0|100
0|2021-01-30|969.0|0|973.0|0|10.0|0|0.0|100
0|2021-01-31|969.0|0|977.0|0|10.0|0|0.0|100
0|2021-02-01|969.0|0|978.0|0|10.0|0|0.0|100
0|2021-02-02|969.0|0|980.0|0|10.0|0|0.0|100
0|2021-02-03|986.0|0|986.0|0|12.0|0|0.0|100
0|2021-02-04|994.0|0|994.0|0|12.0|0|0.0|100
0|2021-02-05|998.0|0|998.0|0|12.0|0|0.0|100
0|2021-02-06|998.0|0|998.0|0|12.0|0|0.0|100
0|2021-02-07|998.0|0|998.0|0|12.0|0|0.0|100
0|2021-02-08|998.0|0|999.0|0|12.0|0|0.0|100
0|2021-02-09|998.0|0|1002.0|0|12.0|0|0.0|100
0|2021-02-10|998.0|0|1006.0|0|12.0|0|0.0|100
