|dates|Houston_Georgia_UnitedStates.JHU_ConfirmedCases.data|Houston_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Houston_Georgia_UnitedStates.NYT_ConfirmedCases.data|Houston_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Houston_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Houston_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Houston_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Houston_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-29|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-30|16.0|0|26.0|0|1.0|0|0.0|100
0|2020-03-31|29.0|0|30.0|0|2.0|0|0.0|100
0|2020-04-01|35.0|0|44.0|0|4.0|0|0.0|100
0|2020-04-02|47.0|0|49.0|0|5.0|0|0.0|100
0|2020-04-03|53.0|0|58.0|0|5.0|0|0.0|100
0|2020-04-04|58.0|0|59.0|0|5.0|0|0.0|100
0|2020-04-05|62.0|0|62.0|0|6.0|0|0.0|100
0|2020-04-06|64.0|0|70.0|0|6.0|0|0.0|100
0|2020-04-07|79.0|0|85.0|0|6.0|0|0.0|100
0|2020-04-08|92.0|0|99.0|0|7.0|0|0.0|100
0|2020-04-09|103.0|0|108.0|0|7.0|0|0.0|100
0|2020-04-10|111.0|0|112.0|0|7.0|0|0.0|100
0|2020-04-11|113.0|0|113.0|0|7.0|0|0.0|100
0|2020-04-12|115.0|0|121.0|0|7.0|0|0.0|100
0|2020-04-13|129.0|0|129.0|0|8.0|0|0.0|100
0|2020-04-14|138.0|0|138.0|0|9.0|0|0.0|100
0|2020-04-15|142.0|0|142.0|0|9.0|0|0.0|100
0|2020-04-16|154.0|0|158.0|0|9.0|0|0.0|100
0|2020-04-17|164.0|0|164.0|0|10.0|0|0.0|100
0|2020-04-18|164.0|0|165.0|0|10.0|0|0.0|100
0|2020-04-19|166.0|0|166.0|0|10.0|0|0.0|100
0|2020-04-20|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-04-21|185.0|0|184.0|0|12.0|0|0.0|100
0|2020-04-22|190.0|0|190.0|0|13.0|0|0.0|100
0|2020-04-23|194.0|0|194.0|0|13.0|0|0.0|100
0|2020-04-24|204.0|0|204.0|0|13.0|0|0.0|100
0|2020-04-25|206.0|0|206.0|0|13.0|0|0.0|100
0|2020-04-26|209.0|0|209.0|0|13.0|0|0.0|100
0|2020-04-27|215.0|0|215.0|0|13.0|0|0.0|100
0|2020-04-28|219.0|0|219.0|0|13.0|0|0.0|100
0|2020-04-29|221.0|0|220.0|0|13.0|0|0.0|100
0|2020-04-30|223.0|0|222.0|0|14.0|0|0.0|100
0|2020-05-01|234.0|0|234.0|0|14.0|0|0.0|100
0|2020-05-02|237.0|0|237.0|0|14.0|0|0.0|100
0|2020-05-03|242.0|0|242.0|0|14.0|0|0.0|100
0|2020-05-04|262.0|0|261.0|0|14.0|0|0.0|100
0|2020-05-05|267.0|0|268.0|0|14.0|0|0.0|100
0|2020-05-06|274.0|0|274.0|0|14.0|0|0.0|100
0|2020-05-07|281.0|0|278.0|0|15.0|0|0.0|100
0|2020-05-08|284.0|0|284.0|0|15.0|0|0.0|100
0|2020-05-09|283.0|0|283.0|0|15.0|0|0.0|100
0|2020-05-10|286.0|0|286.0|0|15.0|0|0.0|100
0|2020-05-11|285.0|0|285.0|0|15.0|0|0.0|100
0|2020-05-12|291.0|0|290.0|0|15.0|0|0.0|100
0|2020-05-13|290.0|0|290.0|0|16.0|0|0.0|100
