|dates|Spalding_Georgia_UnitedStates.JHU_ConfirmedCases.data|Spalding_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Spalding_Georgia_UnitedStates.NYT_ConfirmedCases.data|Spalding_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Spalding_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Spalding_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Spalding_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Spalding_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|239.0|0|239.0|0|12.0|0|0.0|100
0|2020-05-15|239.0|0|239.0|0|15.0|0|0.0|100
0|2020-05-16|239.0|0|239.0|0|15.0|0|0.0|100
0|2020-05-17|239.0|0|239.0|0|15.0|0|0.0|100
0|2020-05-18|242.0|0|242.0|0|15.0|0|0.0|100
0|2020-05-19|246.0|0|246.0|0|14.0|0|0.0|100
0|2020-05-20|251.0|0|251.0|0|14.0|0|0.0|100
0|2020-05-21|246.0|0|246.0|0|14.0|0|0.0|100
0|2020-05-22|250.0|0|250.0|0|14.0|0|0.0|100
0|2020-05-23|253.0|0|253.0|0|14.0|0|0.0|100
0|2020-05-24|253.0|0|253.0|0|14.0|0|0.0|100
0|2020-05-25|259.0|0|259.0|0|17.0|0|0.0|100
0|2020-05-26|262.0|0|262.0|0|19.0|0|0.0|100
0|2020-05-27|264.0|0|264.0|0|20.0|0|0.0|100
0|2020-05-28|267.0|0|267.0|0|21.0|0|0.0|100
0|2020-05-29|275.0|0|275.0|0|21.0|0|0.0|100
0|2020-05-30|275.0|0|275.0|0|21.0|0|0.0|100
0|2020-05-31|275.0|0|275.0|0|22.0|0|0.0|100
0|2020-06-01|277.0|0|277.0|0|22.0|0|0.0|100
0|2020-06-02|277.0|0|277.0|0|22.0|0|0.0|100
0|2020-06-03|280.0|0|280.0|0|22.0|0|0.0|100
0|2020-06-04|281.0|0|281.0|0|22.0|0|0.0|100
0|2020-06-05|292.0|0|292.0|0|22.0|0|0.0|100
0|2020-06-06|294.0|0|294.0|0|21.0|0|0.0|100
0|2020-06-07|294.0|0|294.0|0|21.0|0|0.0|100
0|2020-06-08|296.0|0|296.0|0|21.0|0|0.0|100
0|2020-06-09|301.0|0|301.0|0|22.0|0|0.0|100
0|2020-06-10|302.0|0|302.0|0|23.0|0|0.0|100
0|2020-06-11|308.0|0|308.0|0|24.0|0|0.0|100
0|2020-06-12|309.0|0|309.0|0|24.0|0|0.0|100
0|2020-06-13|313.0|0|313.0|0|24.0|0|0.0|100
0|2020-06-14|314.0|0|314.0|0|24.0|0|0.0|100
0|2020-06-15|317.0|0|317.0|0|24.0|0|0.0|100
0|2020-06-16|326.0|0|326.0|0|25.0|0|0.0|100
0|2020-06-17|332.0|0|332.0|0|29.0|0|0.0|100
0|2020-06-18|336.0|0|336.0|0|31.0|0|0.0|100
0|2020-06-19|338.0|0|338.0|0|31.0|0|0.0|100
0|2020-06-20|337.0|0|337.0|0|31.0|0|0.0|100
0|2020-06-21|340.0|0|340.0|0|31.0|0|0.0|100
0|2020-06-22|343.0|0|343.0|0|31.0|0|0.0|100
0|2020-06-23|353.0|0|353.0|0|32.0|0|0.0|100
0|2020-06-24|361.0|0|361.0|0|32.0|0|0.0|100
0|2020-06-25|365.0|0|365.0|0|32.0|0|0.0|100
0|2020-06-26|368.0|0|368.0|0|32.0|0|0.0|100
0|2020-06-27|380.0|0|380.0|0|32.0|0|0.0|100
0|2020-06-28|383.0|0|383.0|0|32.0|0|0.0|100
0|2020-06-29|383.0|0|383.0|0|32.0|0|0.0|100
0|2020-06-30|400.0|0|400.0|0|32.0|0|0.0|100
0|2020-07-01|425.0|0|425.0|0|32.0|0|0.0|100
0|2020-07-02|441.0|0|441.0|0|32.0|0|0.0|100
0|2020-07-03|444.0|0|444.0|0|32.0|0|0.0|100
0|2020-07-04|459.0|0|459.0|0|32.0|0|0.0|100
0|2020-07-05|467.0|0|467.0|0|32.0|0|0.0|100
0|2020-07-06|476.0|0|476.0|0|32.0|0|0.0|100
0|2020-07-07|490.0|0|490.0|0|33.0|0|0.0|100
0|2020-07-08|515.0|0|515.0|0|33.0|0|0.0|100
0|2020-07-09|527.0|0|527.0|0|33.0|0|0.0|100
0|2020-07-10|538.0|0|538.0|0|33.0|0|0.0|100
0|2020-07-11|555.0|0|555.0|0|33.0|0|0.0|100
0|2020-07-12|565.0|0|565.0|0|33.0|0|0.0|100
0|2020-07-13|578.0|0|578.0|0|33.0|0|0.0|100
0|2020-07-14|590.0|0|590.0|0|33.0|0|0.0|100
0|2020-07-15|601.0|0|601.0|0|33.0|0|0.0|100
0|2020-07-16|615.0|0|615.0|0|33.0|0|0.0|100
0|2020-07-17|629.0|0|629.0|0|33.0|0|0.0|100
0|2020-07-18|639.0|0|639.0|0|33.0|0|0.0|100
0|2020-07-19|652.0|0|652.0|0|33.0|0|0.0|100
0|2020-07-20|659.0|0|659.0|0|33.0|0|0.0|100
0|2020-07-21|664.0|0|664.0|0|33.0|0|0.0|100
0|2020-07-22|676.0|0|676.0|0|33.0|0|0.0|100
0|2020-07-23|689.0|0|689.0|0|35.0|0|0.0|100
0|2020-07-24|708.0|0|708.0|0|35.0|0|0.0|100
0|2020-07-25|735.0|0|735.0|0|36.0|0|0.0|100
0|2020-07-26|750.0|0|750.0|0|36.0|0|0.0|100
0|2020-07-27|762.0|0|762.0|0|36.0|0|0.0|100
0|2020-07-28|762.0|0|791.0|0|36.0|0|0.0|100
0|2020-07-29|802.0|0|802.0|0|38.0|0|0.0|100
0|2020-07-30|823.0|0|823.0|0|38.0|0|0.0|100
0|2020-07-31|837.0|0|837.0|0|38.0|0|0.0|100
0|2020-08-01|846.0|0|846.0|0|39.0|0|0.0|100
0|2020-08-02|861.0|0|861.0|0|39.0|0|0.0|100
0|2020-08-03|868.0|0|868.0|0|39.0|0|0.0|100
0|2020-08-04|876.0|0|876.0|0|40.0|0|0.0|100
0|2020-08-05|884.0|0|884.0|0|40.0|0|0.0|100
0|2020-08-06|893.0|0|893.0|0|41.0|0|0.0|100
0|2020-08-07|913.0|0|913.0|0|41.0|0|0.0|100
0|2020-08-08|931.0|0|931.0|0|41.0|0|0.0|100
0|2020-08-09|937.0|0|937.0|0|41.0|0|0.0|100
0|2020-08-10|949.0|0|949.0|0|41.0|0|0.0|100
0|2020-08-11|967.0|0|967.0|0|41.0|0|0.0|100
0|2020-08-12|983.0|0|983.0|0|41.0|0|0.0|100
0|2020-08-13|990.0|0|990.0|0|42.0|0|0.0|100
0|2020-08-14|1019.0|0|1019.0|0|43.0|0|0.0|100
0|2020-08-15|1028.0|0|1028.0|0|43.0|0|0.0|100
0|2020-08-16|1036.0|0|1036.0|0|43.0|0|0.0|100
0|2020-08-17|1039.0|0|1039.0|0|43.0|0|0.0|100
0|2020-08-18|1049.0|0|1049.0|0|43.0|0|0.0|100
0|2020-08-19|1052.0|0|1052.0|0|43.0|0|0.0|100
0|2020-08-20|1075.0|0|1075.0|0|43.0|0|0.0|100
0|2020-08-21|1079.0|0|1079.0|0|44.0|0|0.0|100
0|2020-08-22|1089.0|0|1089.0|0|45.0|0|0.0|100
0|2020-08-23|1111.0|0|1111.0|0|45.0|0|0.0|100
0|2020-08-24|1115.0|0|1115.0|0|45.0|0|0.0|100
0|2020-08-25|1126.0|0|1126.0|0|48.0|0|0.0|100
0|2020-08-26|1137.0|0|1137.0|0|48.0|0|0.0|100
0|2020-08-27|1144.0|0|1144.0|0|48.0|0|0.0|100
0|2020-08-28|1152.0|0|1152.0|0|48.0|0|0.0|100
0|2020-08-29|1160.0|0|1160.0|0|49.0|0|0.0|100
0|2020-08-30|1163.0|0|1163.0|0|50.0|0|0.0|100
0|2020-08-31|1172.0|0|1172.0|0|50.0|0|0.0|100
0|2020-09-01|1182.0|0|1182.0|0|51.0|0|0.0|100
0|2020-09-02|1190.0|0|1190.0|0|53.0|0|0.0|100
0|2020-09-03|1198.0|0|1198.0|0|53.0|0|0.0|100
0|2020-09-04|1202.0|0|1202.0|0|54.0|0|0.0|100
0|2020-09-05|1210.0|0|1210.0|0|54.0|0|0.0|100
0|2020-09-06|1217.0|0|1217.0|0|54.0|0|0.0|100
0|2020-09-07|1217.0|0|1217.0|0|54.0|0|0.0|100
0|2020-09-08|1221.0|0|1221.0|0|54.0|0|0.0|100
0|2020-09-09|1230.0|0|1230.0|0|54.0|0|0.0|100
0|2020-09-10|1238.0|0|1238.0|0|54.0|0|0.0|100
0|2020-09-11|1240.0|0|1240.0|0|54.0|0|0.0|100
0|2020-09-12|1248.0|0|1248.0|0|54.0|0|0.0|100
0|2020-09-13|1249.0|0|1249.0|0|54.0|0|0.0|100
0|2020-09-14|1251.0|0|1251.0|0|54.0|0|0.0|100
0|2020-09-15|1257.0|0|1257.0|0|54.0|0|0.0|100
0|2020-09-16|1265.0|0|1265.0|0|54.0|0|0.0|100
0|2020-09-17|1270.0|0|1270.0|0|54.0|0|0.0|100
0|2020-09-18|1273.0|0|1273.0|0|55.0|0|0.0|100
0|2020-09-19|1278.0|0|1278.0|0|56.0|0|0.0|100
0|2020-09-20|1279.0|0|1279.0|0|56.0|0|0.0|100
0|2020-09-21|1289.0|0|1289.0|0|56.0|0|0.0|100
0|2020-09-22|1295.0|0|1295.0|0|56.0|0|0.0|100
0|2020-09-23|1305.0|0|1305.0|0|59.0|0|0.0|100
0|2020-09-24|1314.0|0|1314.0|0|60.0|0|0.0|100
0|2020-09-25|1327.0|0|1327.0|0|61.0|0|0.0|100
0|2020-09-26|1332.0|0|1332.0|0|61.0|0|0.0|100
0|2020-09-27|1333.0|0|1333.0|0|61.0|0|0.0|100
0|2020-09-28|1336.0|0|1336.0|0|61.0|0|0.0|100
0|2020-09-29|1335.0|0|1335.0|0|61.0|0|0.0|100
0|2020-09-30|1341.0|0|1341.0|0|61.0|0|0.0|100
0|2020-10-01|1347.0|0|1347.0|0|61.0|0|0.0|100
0|2020-10-02|1354.0|0|1354.0|0|61.0|0|0.0|100
0|2020-10-03|1355.0|0|1355.0|0|62.0|0|0.0|100
0|2020-10-04|1364.0|0|1364.0|0|62.0|0|0.0|100
0|2020-10-05|1365.0|0|1469.0|0|62.0|0|0.0|100
0|2020-10-06|1373.0|0|1477.0|0|62.0|0|0.0|100
0|2020-10-07|1381.0|0|1485.0|0|62.0|0|0.0|100
0|2020-10-08|1387.0|0|1491.0|0|61.0|0|0.0|100
0|2020-10-09|1399.0|0|1503.0|0|62.0|0|0.0|100
0|2020-10-10|1407.0|0|1511.0|0|62.0|0|0.0|100
0|2020-10-11|1415.0|0|1519.0|0|62.0|0|0.0|100
0|2020-10-12|1423.0|0|1535.0|0|62.0|0|0.0|100
0|2020-10-13|1432.0|0|1544.0|0|62.0|0|0.0|100
0|2020-10-14|1442.0|0|1554.0|0|62.0|0|0.0|100
0|2020-10-15|1455.0|0|1567.0|0|62.0|0|0.0|100
0|2020-10-16|1463.0|0|1575.0|0|62.0|0|0.0|100
0|2020-10-17|1467.0|0|1579.0|0|62.0|0|0.0|100
0|2020-10-18|1477.0|0|1589.0|0|62.0|0|0.0|100
0|2020-10-19|1485.0|0|1601.0|0|62.0|0|0.0|100
0|2020-10-20|1504.0|0|1620.0|0|62.0|0|0.0|100
0|2020-10-21|1513.0|0|1629.0|0|62.0|0|0.0|100
0|2020-10-22|1532.0|0|1764.0|0|62.0|0|0.0|100
0|2020-10-23|1549.0|0|1781.0|0|62.0|0|0.0|100
0|2020-10-24|1561.0|0|1793.0|0|62.0|0|0.0|100
0|2020-10-25|1574.0|0|1806.0|0|62.0|0|0.0|100
0|2020-10-26|1576.0|0|1843.0|0|62.0|0|0.0|100
0|2020-10-27|1588.0|0|1855.0|0|62.0|0|0.0|100
0|2020-10-28|1599.0|0|1866.0|0|62.0|0|0.0|100
0|2020-10-29|1611.0|0|1878.0|0|63.0|0|0.0|100
0|2020-10-30|1617.0|0|1884.0|0|63.0|0|0.0|100
0|2020-10-31|1629.0|0|1896.0|0|63.0|0|0.0|100
0|2020-11-01|1631.0|0|1898.0|0|63.0|0|0.0|100
0|2020-11-02|1634.0|0|1929.0|0|63.0|0|0.0|100
0|2020-11-03|1652.0|0|1947.0|0|64.0|0|0.0|100
0|2020-11-04|1659.0|0|1965.0|0|65.0|0|0.0|100
0|2020-11-05|1680.0|0|1989.0|0|65.0|0|0.0|100
0|2020-11-06|1684.0|0|2010.0|0|66.0|0|0.0|100
0|2020-11-07|1694.0|0|2023.0|0|66.0|0|0.0|100
0|2020-11-08|1700.0|0|2029.0|0|66.0|0|0.0|100
0|2020-11-09|2032.0|0|2040.0|0|66.0|0|0.0|100
0|2020-11-10|2085.0|0|2093.0|0|66.0|0|0.0|100
0|2020-11-11|2089.0|0|2097.0|0|72.0|0|0.0|100
0|2020-11-12|2099.0|0|2107.0|0|67.0|0|0.0|100
0|2020-11-13|2110.0|0|2118.0|0|72.0|0|0.0|100
0|2020-11-14|2121.0|0|2129.0|0|74.0|0|0.0|100
0|2020-11-15|2128.0|0|2136.0|0|74.0|0|0.0|100
0|2020-11-16|2131.0|0|2140.0|0|74.0|0|0.0|100
0|2020-11-17|2152.0|0|2161.0|0|74.0|0|0.0|100
0|2020-11-18|2165.0|0|2174.0|0|74.0|0|0.0|100
0|2020-11-19|2187.0|0|2196.0|0|75.0|0|0.0|100
0|2020-11-20|2203.0|0|2212.0|0|75.0|0|0.0|100
0|2020-11-21|2270.0|0|2279.0|0|75.0|0|0.0|100
0|2020-11-22|2281.0|0|2290.0|0|76.0|0|0.0|100
0|2020-11-23|2295.0|0|2304.0|0|76.0|0|0.0|100
0|2020-11-24|2329.0|0|2338.0|0|76.0|0|0.0|100
0|2020-11-25|2351.0|0|2360.0|0|77.0|0|0.0|100
0|2020-11-26|2373.0|0|2382.0|0|77.0|0|0.0|100
0|2020-11-27|2389.0|0|2398.0|0|78.0|0|0.0|100
0|2020-11-28|2410.0|0|2419.0|0|79.0|0|0.0|100
0|2020-11-29|2415.0|0|2424.0|0|79.0|0|0.0|100
0|2020-11-30|2432.0|0|2441.0|0|79.0|0|0.0|100
0|2020-12-01|2471.0|0|2480.0|0|79.0|0|0.0|100
0|2020-12-02|2501.0|0|2510.0|0|80.0|0|0.0|100
0|2020-12-03|2516.0|0|2525.0|0|82.0|0|0.0|100
0|2020-12-04|2534.0|0|2543.0|0|84.0|0|0.0|100
0|2020-12-05|2559.0|0|2568.0|0|86.0|0|0.0|100
0|2020-12-06|2566.0|0|2575.0|0|86.0|0|0.0|100
0|2020-12-07|2583.0|0|2595.0|0|88.0|0|0.0|100
0|2020-12-08|2612.0|0|2624.0|0|88.0|0|0.0|100
0|2020-12-09|2640.0|0|2652.0|0|88.0|0|0.0|100
0|2020-12-10|2679.0|0|2691.0|0|88.0|0|0.0|100
0|2020-12-11|2711.0|0|2723.0|0|89.0|0|0.0|100
0|2020-12-12|2748.0|0|2760.0|0|90.0|0|0.0|100
0|2020-12-13|2767.0|0|2779.0|0|90.0|0|0.0|100
0|2020-12-14|2792.0|0|2805.0|0|90.0|0|0.0|100
0|2020-12-15|2846.0|0|2859.0|0|90.0|0|0.0|100
0|2020-12-16|2882.0|0|2895.0|0|90.0|0|0.0|100
0|2020-12-17|2958.0|0|2971.0|0|91.0|0|0.0|100
0|2020-12-18|3004.0|0|3017.0|0|91.0|0|0.0|100
0|2020-12-19|3051.0|0|3064.0|0|92.0|0|0.0|100
0|2020-12-20|3106.0|0|3119.0|0|92.0|0|0.0|100
0|2020-12-21|3122.0|0|3135.0|0|93.0|0|0.0|100
0|2020-12-22|3194.0|0|3207.0|0|95.0|0|0.0|100
0|2020-12-23|3267.0|0|3280.0|0|96.0|0|0.0|100
0|2020-12-24|3334.0|0|3347.0|0|96.0|0|0.0|100
0|2020-12-25|3390.0|0|3403.0|0|96.0|0|0.0|100
0|2020-12-26|3414.0|0|3427.0|0|98.0|0|0.0|100
0|2020-12-27|3460.0|0|3473.0|0|98.0|0|0.0|100
0|2020-12-28|3495.0|0|3508.0|0|98.0|0|0.0|100
0|2020-12-29|3566.0|0|3579.0|0|98.0|0|0.0|100
0|2020-12-30|3620.0|0|3633.0|0|98.0|0|0.0|100
0|2020-12-31|3696.0|0|3709.0|0|98.0|0|0.0|100
0|2021-01-01|3762.0|0|3775.0|0|98.0|0|0.0|100
0|2021-01-02|3779.0|0|3792.0|0|98.0|0|0.0|100
0|2021-01-03|3815.0|0|3828.0|0|98.0|0|0.0|100
0|2021-01-04|3841.0|0|3854.0|0|98.0|0|0.0|100
0|2021-01-05|3924.0|0|3937.0|0|100.0|0|0.0|100
0|2021-01-06|3943.0|0|3956.0|0|100.0|0|0.0|100
0|2021-01-07|4004.0|0|4017.0|0|101.0|0|0.0|100
0|2021-01-08|4058.0|0|4071.0|0|101.0|0|0.0|100
0|2021-01-09|4119.0|0|4132.0|0|103.0|0|0.0|100
0|2021-01-10|4146.0|0|4159.0|0|103.0|0|0.0|100
0|2021-01-11|4185.0|0|4198.0|0|103.0|0|0.0|100
0|2021-01-12|4300.0|0|4313.0|0|106.0|0|0.0|100
0|2021-01-13|4343.0|0|4356.0|0|108.0|0|0.0|100
0|2021-01-14|4392.0|0|4405.0|0|111.0|0|0.0|100
0|2021-01-15|4436.0|0|4449.0|0|112.0|0|0.0|100
0|2021-01-16|4476.0|0|4489.0|0|113.0|0|0.0|100
0|2021-01-17|4500.0|0|4513.0|0|113.0|0|0.0|100
0|2021-01-18|4511.0|0|4524.0|0|114.0|0|0.0|100
0|2021-01-19|4548.0|0|4561.0|0|115.0|0|0.0|100
0|2021-01-20|4591.0|0|4604.0|0|117.0|0|0.0|100
0|2021-01-21|4627.0|0|4640.0|0|118.0|0|0.0|100
0|2021-01-22|4686.0|0|4699.0|0|118.0|0|0.0|100
0|2021-01-23|4740.0|0|4753.0|0|122.0|0|0.0|100
0|2021-01-24|4772.0|0|4785.0|0|122.0|0|0.0|100
0|2021-01-25|4789.0|0|4801.0|0|123.0|0|0.0|100
0|2021-01-26|4861.0|0|4873.0|0|125.0|0|0.0|100
0|2021-01-27|4893.0|0|4905.0|0|126.0|0|0.0|100
0|2021-01-28|4926.0|0|4938.0|0|127.0|0|0.0|100
0|2021-01-29|4955.0|0|4967.0|0|129.0|0|0.0|100
0|2021-01-30|4977.0|0|4989.0|0|129.0|0|0.0|100
0|2021-01-31|4988.0|0|5000.0|0|129.0|0|0.0|100
