|dates|Randolph_Georgia_UnitedStates.JHU_ConfirmedCases.data|Randolph_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Randolph_Georgia_UnitedStates.NYT_ConfirmedCases.data|Randolph_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Randolph_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Randolph_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Randolph_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Randolph_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-04-03|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-04|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-06|24.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-07|81.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-08|82.0|0|87.0|0|3.0|0|0.0|100
0|2020-04-09|91.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-10|98.0|0|102.0|0|5.0|0|0.0|100
0|2020-04-11|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-12|105.0|0|111.0|0|5.0|0|0.0|100
0|2020-04-13|117.0|0|122.0|0|6.0|0|0.0|100
0|2020-04-14|131.0|0|131.0|0|6.0|0|0.0|100
0|2020-04-15|131.0|0|131.0|0|7.0|0|0.0|100
0|2020-04-16|134.0|0|135.0|0|7.0|0|0.0|100
0|2020-04-17|139.0|0|140.0|0|12.0|0|0.0|100
0|2020-04-18|141.0|0|141.0|0|12.0|0|0.0|100
0|2020-04-19|141.0|0|144.0|0|13.0|0|0.0|100
0|2020-04-20|145.0|0|145.0|0|15.0|0|0.0|100
0|2020-04-21|146.0|0|146.0|0|16.0|0|0.0|100
0|2020-04-22|148.0|0|148.0|0|17.0|0|0.0|100
0|2020-04-23|149.0|0|149.0|0|18.0|0|0.0|100
0|2020-04-24|152.0|0|152.0|0|18.0|0|0.0|100
0|2020-04-25|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-04-26|153.0|0|153.0|0|19.0|0|0.0|100
0|2020-04-27|156.0|0|156.0|0|19.0|0|0.0|100
0|2020-04-28|156.0|0|156.0|0|19.0|0|0.0|100
0|2020-04-29|159.0|0|159.0|0|19.0|0|0.0|100
0|2020-04-30|159.0|0|159.0|0|19.0|0|0.0|100
0|2020-05-01|161.0|0|162.0|0|19.0|0|0.0|100
0|2020-05-02|163.0|0|163.0|0|19.0|0|0.0|100
0|2020-05-03|163.0|0|163.0|0|19.0|0|0.0|100
0|2020-05-04|164.0|0|164.0|0|19.0|0|0.0|100
0|2020-05-05|165.0|0|165.0|0|20.0|0|0.0|100
0|2020-05-06|167.0|0|167.0|0|20.0|0|0.0|100
0|2020-05-07|167.0|0|167.0|0|20.0|0|0.0|100
0|2020-05-08|167.0|0|167.0|0|21.0|0|0.0|100
0|2020-05-09|168.0|0|168.0|0|21.0|0|0.0|100
0|2020-05-10|168.0|0|168.0|0|21.0|0|0.0|100
0|2020-05-11|168.0|0|168.0|0|21.0|0|0.0|100
0|2020-05-12|169.0|0|169.0|0|21.0|0|0.0|100
0|2020-05-13|169.0|0|169.0|0|21.0|0|0.0|100
