|dates|Highlands_Florida_UnitedStates.JHU_ConfirmedCases.data|Highlands_Florida_UnitedStates.JHU_ConfirmedCases.missing|Highlands_Florida_UnitedStates.NYT_ConfirmedCases.data|Highlands_Florida_UnitedStates.NYT_ConfirmedCases.missing|Highlands_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Highlands_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Highlands_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Highlands_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|103.0|0|103.0|0|8.0|0|0.0|100
0|2020-05-15|103.0|0|103.0|0|8.0|0|0.0|100
0|2020-05-16|104.0|0|104.0|0|8.0|0|0.0|100
0|2020-05-17|104.0|0|104.0|0|8.0|0|0.0|100
0|2020-05-18|104.0|0|104.0|0|8.0|0|0.0|100
0|2020-05-19|107.0|0|107.0|0|8.0|0|0.0|100
0|2020-05-20|107.0|0|107.0|0|8.0|0|0.0|100
0|2020-05-21|110.0|0|110.0|0|8.0|0|0.0|100
0|2020-05-22|111.0|0|111.0|0|8.0|0|0.0|100
0|2020-05-23|112.0|0|112.0|0|8.0|0|0.0|100
0|2020-05-24|113.0|0|113.0|0|8.0|0|0.0|100
0|2020-05-25|114.0|0|114.0|0|8.0|0|0.0|100
0|2020-05-26|114.0|0|114.0|0|8.0|0|0.0|100
0|2020-05-27|114.0|0|114.0|0|8.0|0|0.0|100
0|2020-05-28|119.0|0|119.0|0|8.0|0|0.0|100
0|2020-05-29|120.0|0|120.0|0|9.0|0|0.0|100
0|2020-05-30|127.0|0|127.0|0|9.0|0|0.0|100
0|2020-05-31|129.0|0|129.0|0|9.0|0|0.0|100
0|2020-06-01|130.0|0|130.0|0|9.0|0|0.0|100
0|2020-06-02|132.0|0|132.0|0|9.0|0|0.0|100
0|2020-06-03|134.0|0|134.0|0|9.0|0|0.0|100
0|2020-06-04|138.0|0|138.0|0|9.0|0|0.0|100
0|2020-06-05|141.0|0|141.0|0|9.0|0|0.0|100
0|2020-06-06|143.0|0|143.0|0|9.0|0|0.0|100
0|2020-06-07|146.0|0|146.0|0|9.0|0|0.0|100
0|2020-06-08|150.0|0|150.0|0|9.0|0|0.0|100
0|2020-06-09|150.0|0|150.0|0|9.0|0|0.0|100
0|2020-06-10|153.0|0|153.0|0|9.0|0|0.0|100
0|2020-06-11|160.0|0|160.0|0|9.0|0|0.0|100
0|2020-06-12|169.0|0|169.0|0|9.0|0|0.0|100
0|2020-06-13|170.0|0|170.0|0|9.0|0|0.0|100
0|2020-06-14|171.0|0|171.0|0|9.0|0|0.0|100
0|2020-06-15|172.0|0|172.0|0|9.0|0|0.0|100
0|2020-06-16|192.0|0|192.0|0|9.0|0|0.0|100
0|2020-06-17|197.0|0|197.0|0|9.0|0|0.0|100
0|2020-06-18|200.0|0|200.0|0|9.0|0|0.0|100
0|2020-06-19|206.0|0|206.0|0|9.0|0|0.0|100
0|2020-06-20|215.0|0|215.0|0|9.0|0|0.0|100
0|2020-06-21|226.0|0|226.0|0|10.0|0|0.0|100
0|2020-06-22|238.0|0|238.0|0|10.0|0|0.0|100
0|2020-06-23|258.0|0|258.0|0|10.0|0|0.0|100
0|2020-06-24|270.0|0|270.0|0|10.0|0|0.0|100
0|2020-06-25|279.0|0|279.0|0|11.0|0|0.0|100
0|2020-06-26|284.0|0|284.0|0|11.0|0|0.0|100
0|2020-06-27|373.0|0|373.0|0|11.0|0|0.0|100
0|2020-06-28|324.0|0|324.0|0|11.0|0|0.0|100
0|2020-06-29|345.0|0|345.0|0|11.0|0|0.0|100
0|2020-06-30|350.0|0|350.0|0|11.0|0|0.0|100
0|2020-07-01|365.0|0|365.0|0|11.0|0|0.0|100
0|2020-07-02|372.0|0|372.0|0|11.0|0|0.0|100
0|2020-07-03|390.0|0|390.0|0|11.0|0|0.0|100
0|2020-07-04|397.0|0|397.0|0|11.0|0|0.0|100
0|2020-07-05|405.0|0|405.0|0|11.0|0|0.0|100
0|2020-07-06|416.0|0|416.0|0|12.0|0|0.0|100
0|2020-07-07|435.0|0|435.0|0|12.0|0|0.0|100
0|2020-07-08|457.0|0|457.0|0|12.0|0|0.0|100
0|2020-07-09|473.0|0|473.0|0|12.0|0|0.0|100
0|2020-07-10|488.0|0|488.0|0|13.0|0|0.0|100
0|2020-07-11|517.0|0|517.0|0|13.0|0|0.0|100
0|2020-07-12|532.0|0|532.0|0|13.0|0|0.0|100
0|2020-07-13|557.0|0|557.0|0|13.0|0|0.0|100
0|2020-07-14|590.0|0|590.0|0|13.0|0|0.0|100
0|2020-07-15|627.0|0|627.0|0|13.0|0|0.0|100
0|2020-07-16|656.0|0|656.0|0|13.0|0|0.0|100
0|2020-07-17|687.0|0|687.0|0|15.0|0|0.0|100
0|2020-07-18|708.0|0|708.0|0|15.0|0|0.0|100
0|2020-07-19|765.0|0|765.0|0|15.0|0|0.0|100
0|2020-07-20|778.0|0|778.0|0|15.0|0|0.0|100
0|2020-07-21|809.0|0|809.0|0|16.0|0|0.0|100
0|2020-07-22|876.0|0|876.0|0|16.0|0|0.0|100
0|2020-07-23|912.0|0|912.0|0|16.0|0|0.0|100
0|2020-07-24|968.0|0|968.0|0|22.0|0|0.0|100
0|2020-07-25|1018.0|0|1018.0|0|22.0|0|0.0|100
0|2020-07-26|1039.0|0|1039.0|0|22.0|0|0.0|100
0|2020-07-27|1068.0|0|1068.0|0|22.0|0|0.0|100
0|2020-07-28|1103.0|0|1103.0|0|24.0|0|0.0|100
0|2020-07-29|1115.0|0|1115.0|0|25.0|0|0.0|100
0|2020-07-30|1132.0|0|1132.0|0|26.0|0|0.0|100
0|2020-07-31|1163.0|0|1163.0|0|26.0|0|0.0|100
0|2020-08-01|1197.0|0|1197.0|0|29.0|0|0.0|100
0|2020-08-02|1252.0|0|1252.0|0|29.0|0|0.0|100
0|2020-08-03|1277.0|0|1277.0|0|29.0|0|0.0|100
0|2020-08-04|1296.0|0|1296.0|0|30.0|0|0.0|100
0|2020-08-05|1311.0|0|1311.0|0|30.0|0|0.0|100
0|2020-08-06|1328.0|0|1328.0|0|34.0|0|0.0|100
0|2020-08-07|1355.0|0|1355.0|0|36.0|0|0.0|100
0|2020-08-08|1396.0|0|1396.0|0|37.0|0|0.0|100
0|2020-08-09|1435.0|0|1435.0|0|37.0|0|0.0|100
0|2020-08-10|1449.0|0|1449.0|0|37.0|0|0.0|100
0|2020-08-11|1474.0|0|1474.0|0|37.0|0|0.0|100
0|2020-08-12|1501.0|0|1501.0|0|37.0|0|0.0|100
0|2020-08-13|1523.0|0|1523.0|0|40.0|0|0.0|100
0|2020-08-14|1548.0|0|1548.0|0|40.0|0|0.0|100
0|2020-08-15|1581.0|0|1581.0|0|41.0|0|0.0|100
0|2020-08-16|1608.0|0|1608.0|0|41.0|0|0.0|100
0|2020-08-17|1632.0|0|1632.0|0|41.0|0|0.0|100
0|2020-08-18|1639.0|0|1639.0|0|42.0|0|0.0|100
0|2020-08-19|1660.0|0|1660.0|0|47.0|0|0.0|100
0|2020-08-20|1679.0|0|1679.0|0|50.0|0|0.0|100
0|2020-08-21|1697.0|0|1697.0|0|53.0|0|0.0|100
0|2020-08-22|1715.0|0|1715.0|0|53.0|0|0.0|100
0|2020-08-23|1735.0|0|1735.0|0|53.0|0|0.0|100
0|2020-08-24|1740.0|0|1740.0|0|53.0|0|0.0|100
0|2020-08-25|1747.0|0|1747.0|0|57.0|0|0.0|100
0|2020-08-26|1756.0|0|1756.0|0|57.0|0|0.0|100
0|2020-08-27|1781.0|0|1781.0|0|60.0|0|0.0|100
0|2020-08-28|1795.0|0|1795.0|0|62.0|0|0.0|100
0|2020-08-29|1811.0|0|1811.0|0|67.0|0|0.0|100
0|2020-08-30|1821.0|0|1821.0|0|67.0|0|0.0|100
0|2020-08-31|1823.0|0|1823.0|0|67.0|0|0.0|100
0|2020-09-01|1838.0|0|1838.0|0|67.0|0|0.0|100
0|2020-09-02|1846.0|0|1846.0|0|69.0|0|0.0|100
0|2020-09-03|1854.0|0|1854.0|0|69.0|0|0.0|100
0|2020-09-04|1873.0|0|1873.0|0|69.0|0|0.0|100
0|2020-09-05|1888.0|0|1888.0|0|69.0|0|0.0|100
0|2020-09-06|1909.0|0|1909.0|0|69.0|0|0.0|100
0|2020-09-07|1921.0|0|1921.0|0|69.0|0|0.0|100
0|2020-09-08|1935.0|0|1935.0|0|69.0|0|0.0|100
0|2020-09-09|1945.0|0|1945.0|0|69.0|0|0.0|100
0|2020-09-10|1947.0|0|1947.0|0|69.0|0|0.0|100
0|2020-09-11|1974.0|0|1974.0|0|70.0|0|0.0|100
0|2020-09-12|1986.0|0|1986.0|0|77.0|0|0.0|100
0|2020-09-13|1996.0|0|1996.0|0|77.0|0|0.0|100
0|2020-09-14|1996.0|0|2005.0|0|77.0|0|0.0|100
0|2020-09-15|2018.0|0|2018.0|0|79.0|0|0.0|100
0|2020-09-16|2024.0|0|2024.0|0|80.0|0|0.0|100
0|2020-09-17|2037.0|0|2037.0|0|81.0|0|0.0|100
0|2020-09-18|2046.0|0|2046.0|0|81.0|0|0.0|100
0|2020-09-19|2068.0|0|2068.0|0|81.0|0|0.0|100
0|2020-09-20|2068.0|0|2078.0|0|81.0|0|0.0|100
0|2020-09-21|2068.0|0|2081.0|0|81.0|0|0.0|100
0|2020-09-22|2104.0|0|2104.0|0|81.0|0|0.0|100
0|2020-09-23|2111.0|0|2111.0|0|82.0|0|0.0|100
0|2020-09-24|2121.0|0|2121.0|0|82.0|0|0.0|100
0|2020-09-25|2127.0|0|2127.0|0|82.0|0|0.0|100
0|2020-09-26|2148.0|0|2148.0|0|86.0|0|0.0|100
0|2020-09-27|2156.0|0|2156.0|0|86.0|0|0.0|100
0|2020-09-28|2160.0|0|2160.0|0|86.0|0|0.0|100
0|2020-09-29|2170.0|0|2170.0|0|89.0|0|0.0|100
0|2020-09-30|2177.0|0|2177.0|0|89.0|0|0.0|100
0|2020-10-01|2186.0|0|2186.0|0|90.0|0|0.0|100
0|2020-10-02|2206.0|0|2206.0|0|91.0|0|0.0|100
0|2020-10-03|2213.0|0|2213.0|0|91.0|0|0.0|100
0|2020-10-04|2235.0|0|2235.0|0|91.0|0|0.0|100
0|2020-10-05|2244.0|0|2244.0|0|92.0|0|0.0|100
0|2020-10-06|2265.0|0|2265.0|0|94.0|0|0.0|100
0|2020-10-07|2285.0|0|2285.0|0|97.0|0|0.0|100
0|2020-10-08|2291.0|0|2291.0|0|97.0|0|0.0|100
0|2020-10-09|2313.0|0|2313.0|0|97.0|0|0.0|100
0|2020-10-10|2313.0|0|2313.0|0|97.0|0|0.0|100
0|2020-10-11|2346.0|0|2346.0|0|99.0|0|0.0|100
0|2020-10-12|2356.0|0|2356.0|0|100.0|0|0.0|100
0|2020-10-13|2376.0|0|2376.0|0|100.0|0|0.0|100
0|2020-10-14|2398.0|0|2398.0|0|100.0|0|0.0|100
0|2020-10-15|2406.0|0|2406.0|0|100.0|0|0.0|100
0|2020-10-16|2416.0|0|2416.0|0|101.0|0|0.0|100
0|2020-10-17|2431.0|0|2431.0|0|102.0|0|0.0|100
0|2020-10-18|2442.0|0|2442.0|0|102.0|0|0.0|100
0|2020-10-19|2443.0|0|2443.0|0|103.0|0|0.0|100
0|2020-10-20|2470.0|0|2470.0|0|103.0|0|0.0|100
0|2020-10-21|2478.0|0|2478.0|0|105.0|0|0.0|100
0|2020-10-22|2499.0|0|2499.0|0|111.0|0|0.0|100
0|2020-10-23|2513.0|0|2513.0|0|110.0|0|0.0|100
0|2020-10-24|2528.0|0|2528.0|0|110.0|0|0.0|100
0|2020-10-25|2528.0|0|2545.0|0|110.0|0|0.0|100
0|2020-10-26|2528.0|0|2576.0|0|110.0|0|0.0|100
0|2020-10-27|2528.0|0|2602.0|0|110.0|0|0.0|100
0|2020-10-28|2528.0|0|2633.0|0|110.0|0|0.0|100
0|2020-10-29|2528.0|0|2652.0|0|114.0|0|0.0|100
0|2020-10-30|2528.0|0|2671.0|0|114.0|0|0.0|100
0|2020-10-31|2528.0|0|2679.0|0|114.0|0|0.0|100
0|2020-11-01|2528.0|0|2706.0|0|114.0|0|0.0|100
0|2020-11-02|2732.0|0|2732.0|0|118.0|0|0.0|100
0|2020-11-03|2758.0|0|2758.0|0|119.0|0|0.0|100
0|2020-11-04|2807.0|0|2807.0|0|119.0|0|0.0|100
0|2020-11-05|2829.0|0|2829.0|0|120.0|0|0.0|100
0|2020-11-06|2870.0|0|2870.0|0|121.0|0|0.0|100
0|2020-11-07|2913.0|0|2913.0|0|123.0|0|0.0|100
0|2020-11-08|2952.0|0|2952.0|0|123.0|0|0.0|100
0|2020-11-09|2982.0|0|2982.0|0|124.0|0|0.0|100
0|2020-11-10|2982.0|0|3011.0|0|124.0|0|0.0|100
0|2020-11-11|3037.0|0|3037.0|0|124.0|0|0.0|100
0|2020-11-12|3037.0|0|3062.0|0|128.0|0|0.0|100
0|2020-11-13|3104.0|0|3104.0|0|128.0|0|0.0|100
0|2020-11-14|3164.0|0|3164.0|0|128.0|0|0.0|100
0|2020-11-15|3164.0|0|3231.0|0|128.0|0|0.0|100
0|2020-11-16|3231.0|0|3257.0|0|129.0|0|0.0|100
0|2020-11-17|3231.0|0|3285.0|0|129.0|0|0.0|100
0|2020-11-18|3325.0|0|3325.0|0|133.0|0|0.0|100
0|2020-11-19|3325.0|0|3372.0|0|133.0|0|0.0|100
0|2020-11-20|3447.0|0|3447.0|0|137.0|0|0.0|100
0|2020-11-21|3447.0|0|3479.0|0|137.0|0|0.0|100
0|2020-11-22|3507.0|0|3507.0|0|143.0|0|0.0|100
0|2020-11-23|3507.0|0|3524.0|0|143.0|0|0.0|100
0|2020-11-24|3598.0|0|3598.0|0|143.0|0|0.0|100
0|2020-11-25|3598.0|0|3652.0|0|143.0|0|0.0|100
0|2020-11-26|3598.0|0|3652.0|0|143.0|0|0.0|100
0|2020-11-27|3693.0|0|3693.0|0|143.0|0|0.0|100
0|2020-11-28|3693.0|0|3713.0|0|143.0|0|0.0|100
0|2020-11-29|3737.0|0|3737.0|0|143.0|0|0.0|100
0|2020-11-30|3737.0|0|3780.0|0|146.0|0|0.0|100
0|2020-12-01|3737.0|0|3802.0|0|146.0|0|0.0|100
0|2020-12-02|3847.0|0|3847.0|0|146.0|0|0.0|100
0|2020-12-03|3893.0|0|3893.0|0|146.0|0|0.0|100
0|2020-12-04|3949.0|0|3949.0|0|146.0|0|0.0|100
0|2020-12-05|3994.0|0|3994.0|0|160.0|0|0.0|100
0|2020-12-06|4036.0|0|4036.0|0|165.0|0|0.0|100
0|2020-12-07|4036.0|0|4068.0|0|165.0|0|0.0|100
0|2020-12-08|4036.0|0|4092.0|0|165.0|0|0.0|100
0|2020-12-09|4036.0|0|4133.0|0|175.0|0|0.0|100
0|2020-12-10|4178.0|0|4178.0|0|175.0|0|0.0|100
0|2020-12-11|4233.0|0|4233.0|0|180.0|0|0.0|100
0|2020-12-12|4261.0|0|4261.0|0|180.0|0|0.0|100
0|2020-12-13|4289.0|0|4289.0|0|182.0|0|0.0|100
0|2020-12-14|4289.0|0|4301.0|0|182.0|0|0.0|100
0|2020-12-15|4368.0|0|4368.0|0|185.0|0|0.0|100
0|2020-12-16|4368.0|0|4420.0|0|186.0|0|0.0|100
0|2020-12-17|4368.0|0|4470.0|0|186.0|0|0.0|100
0|2020-12-18|4368.0|0|4494.0|0|188.0|0|0.0|100
0|2020-12-19|4553.0|0|4553.0|0|188.0|0|0.0|100
0|2020-12-20|4553.0|0|4569.0|0|188.0|0|0.0|100
0|2020-12-21|4569.0|0|4592.0|0|193.0|0|0.0|100
0|2020-12-22|4569.0|0|4643.0|0|193.0|0|0.0|100
0|2020-12-23|4569.0|0|4686.0|0|198.0|0|0.0|100
0|2020-12-24|4726.0|0|4726.0|0|198.0|0|0.0|100
0|2020-12-25|4726.0|0|4726.0|0|198.0|0|0.0|100
0|2020-12-26|4726.0|0|4785.0|0|198.0|0|0.0|100
0|2020-12-27|4726.0|0|4803.0|0|198.0|0|0.0|100
0|2020-12-28|4726.0|0|4822.0|0|198.0|0|0.0|100
0|2020-12-29|4726.0|0|4863.0|0|201.0|0|0.0|100
0|2020-12-30|4726.0|0|4918.0|0|202.0|0|0.0|100
0|2020-12-31|4726.0|0|4975.0|0|202.0|0|0.0|100
0|2021-01-01|4726.0|0|4975.0|0|202.0|0|0.0|100
0|2021-01-02|4726.0|0|5073.0|0|202.0|0|0.0|100
0|2021-01-03|4726.0|0|5135.0|0|202.0|0|0.0|100
0|2021-01-04|4726.0|0|5154.0|0|202.0|0|0.0|100
0|2021-01-05|5179.0|0|5179.0|0|208.0|0|0.0|100
0|2021-01-06|5253.0|0|5253.0|0|210.0|0|0.0|100
0|2021-01-07|5253.0|0|5358.0|0|212.0|0|0.0|100
0|2021-01-08|5457.0|0|5457.0|0|214.0|0|0.0|100
0|2021-01-09|5457.0|0|5492.0|0|214.0|0|0.0|100
0|2021-01-10|5457.0|0|5525.0|0|217.0|0|0.0|100
0|2021-01-11|5557.0|0|5557.0|0|220.0|0|0.0|100
0|2021-01-12|5632.0|0|5632.0|0|225.0|0|0.0|100
0|2021-01-13|5668.0|0|5668.0|0|225.0|0|0.0|100
0|2021-01-14|5668.0|0|5718.0|0|226.0|0|0.0|100
0|2021-01-15|5668.0|0|5795.0|0|227.0|0|0.0|100
0|2021-01-16|5833.0|0|5833.0|0|231.0|0|0.0|100
0|2021-01-17|5864.0|0|5864.0|0|231.0|0|0.0|100
0|2021-01-18|5891.0|0|5891.0|0|232.0|0|0.0|100
0|2021-01-19|5891.0|0|5933.0|0|232.0|0|0.0|100
0|2021-01-20|5891.0|0|5970.0|0|232.0|0|0.0|100
0|2021-01-21|6032.0|0|6032.0|0|232.0|0|0.0|100
0|2021-01-22|6086.0|0|6086.0|0|232.0|0|0.0|100
0|2021-01-23|6086.0|0|6147.0|0|232.0|0|0.0|100
0|2021-01-24|6086.0|0|6168.0|0|244.0|0|0.0|100
0|2021-01-25|6187.0|0|6187.0|0|244.0|0|0.0|100
0|2021-01-26|6236.0|0|6236.0|0|247.0|0|0.0|100
0|2021-01-27|6274.0|0|6274.0|0|250.0|0|0.0|100
0|2021-01-28|6354.0|0|6354.0|0|258.0|0|0.0|100
0|2021-01-29|6354.0|0|6398.0|0|259.0|0|0.0|100
0|2021-01-30|6354.0|0|6455.0|0|260.0|0|0.0|100
