|dates|Anderson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Anderson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Anderson_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Anderson_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Anderson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Anderson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Anderson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Anderson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-05-15|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-16|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-17|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-18|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-19|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-20|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-21|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-22|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-23|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-24|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-25|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-26|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-05-27|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-05-28|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-29|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-30|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-05-31|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-01|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-02|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-03|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-04|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-06-05|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-06-06|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-06-07|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-06-08|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-06-09|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-06-10|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-06-11|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-06-12|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-06-13|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-14|60.0|0|59.0|0|2.0|0|0.0|100
0|2020-06-15|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-16|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-06-17|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-06-18|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-06-19|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-20|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-21|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-22|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-06-23|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-06-24|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-06-25|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-06-26|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-06-27|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-06-28|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-06-29|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-06-30|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-07-01|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-07-02|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-07-03|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-07-04|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-07-05|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-07-06|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-07-07|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-07-08|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-07-09|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-07-10|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-11|195.0|0|195.0|0|2.0|0|0.0|100
0|2020-07-12|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-07-13|211.0|0|211.0|0|2.0|0|0.0|100
0|2020-07-14|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-07-15|236.0|0|236.0|0|2.0|0|0.0|100
0|2020-07-16|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-07-17|265.0|0|265.0|0|2.0|0|0.0|100
0|2020-07-18|277.0|0|277.0|0|2.0|0|0.0|100
0|2020-07-19|289.0|0|289.0|0|2.0|0|0.0|100
0|2020-07-20|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-07-21|327.0|0|327.0|0|3.0|0|0.0|100
0|2020-07-22|335.0|0|335.0|0|3.0|0|0.0|100
0|2020-07-23|374.0|0|374.0|0|3.0|0|0.0|100
0|2020-07-24|389.0|0|389.0|0|3.0|0|0.0|100
0|2020-07-25|396.0|0|396.0|0|4.0|0|0.0|100
0|2020-07-26|430.0|0|430.0|0|4.0|0|0.0|100
0|2020-07-27|469.0|0|469.0|0|4.0|0|0.0|100
0|2020-07-28|500.0|0|500.0|0|4.0|0|0.0|100
0|2020-07-29|536.0|0|536.0|0|5.0|0|0.0|100
0|2020-07-30|550.0|0|550.0|0|5.0|0|0.0|100
0|2020-07-31|571.0|0|571.0|0|5.0|0|0.0|100
0|2020-08-01|583.0|0|583.0|0|5.0|0|0.0|100
0|2020-08-02|599.0|0|599.0|0|5.0|0|0.0|100
0|2020-08-03|607.0|0|607.0|0|5.0|0|0.0|100
0|2020-08-04|630.0|0|630.0|0|7.0|0|0.0|100
0|2020-08-05|637.0|0|637.0|0|6.0|0|0.0|100
0|2020-08-06|651.0|0|651.0|0|6.0|0|0.0|100
0|2020-08-07|668.0|0|668.0|0|6.0|0|0.0|100
0|2020-08-08|676.0|0|676.0|0|6.0|0|0.0|100
0|2020-08-09|684.0|0|684.0|0|6.0|0|0.0|100
0|2020-08-10|693.0|0|693.0|0|6.0|0|0.0|100
0|2020-08-11|698.0|0|698.0|0|6.0|0|0.0|100
0|2020-08-12|711.0|0|711.0|0|6.0|0|0.0|100
0|2020-08-13|722.0|0|722.0|0|7.0|0|0.0|100
0|2020-08-14|743.0|0|743.0|0|7.0|0|0.0|100
0|2020-08-15|754.0|0|754.0|0|6.0|0|0.0|100
0|2020-08-16|759.0|0|759.0|0|6.0|0|0.0|100
0|2020-08-17|772.0|0|772.0|0|6.0|0|0.0|100
0|2020-08-18|778.0|0|778.0|0|6.0|0|0.0|100
0|2020-08-19|799.0|0|799.0|0|6.0|0|0.0|100
0|2020-08-20|808.0|0|808.0|0|6.0|0|0.0|100
0|2020-08-21|816.0|0|816.0|0|7.0|0|0.0|100
0|2020-08-22|828.0|0|828.0|0|8.0|0|0.0|100
0|2020-08-23|836.0|0|836.0|0|8.0|0|0.0|100
0|2020-08-24|839.0|0|839.0|0|8.0|0|0.0|100
0|2020-08-25|841.0|0|841.0|0|8.0|0|0.0|100
0|2020-08-26|847.0|0|847.0|0|8.0|0|0.0|100
0|2020-08-27|851.0|0|851.0|0|8.0|0|0.0|100
0|2020-08-28|851.0|0|851.0|0|8.0|0|0.0|100
0|2020-08-29|857.0|0|857.0|0|8.0|0|0.0|100
0|2020-08-30|862.0|0|862.0|0|8.0|0|0.0|100
0|2020-08-31|874.0|0|874.0|0|8.0|0|0.0|100
0|2020-09-01|879.0|0|879.0|0|8.0|0|0.0|100
0|2020-09-02|888.0|0|888.0|0|8.0|0|0.0|100
0|2020-09-03|915.0|0|915.0|0|8.0|0|0.0|100
0|2020-09-04|920.0|0|920.0|0|8.0|0|0.0|100
0|2020-09-05|936.0|0|936.0|0|8.0|0|0.0|100
0|2020-09-06|949.0|0|949.0|0|8.0|0|0.0|100
0|2020-09-07|952.0|0|952.0|0|8.0|0|0.0|100
0|2020-09-08|957.0|0|957.0|0|9.0|0|0.0|100
0|2020-09-09|963.0|0|963.0|0|9.0|0|0.0|100
0|2020-09-10|992.0|0|992.0|0|10.0|0|0.0|100
0|2020-09-11|1012.0|0|1012.0|0|10.0|0|0.0|100
0|2020-09-12|1012.0|0|1014.0|0|10.0|0|0.0|100
0|2020-09-13|1015.0|0|1015.0|0|10.0|0|0.0|100
0|2020-09-14|1015.0|0|1035.0|0|10.0|0|0.0|100
0|2020-09-15|1042.0|0|1042.0|0|11.0|0|0.0|100
0|2020-09-16|1063.0|0|1063.0|0|11.0|0|0.0|100
0|2020-09-17|1072.0|0|1072.0|0|11.0|0|0.0|100
0|2020-09-18|1103.0|0|1103.0|0|11.0|0|0.0|100
0|2020-09-19|1117.0|0|1117.0|0|11.0|0|0.0|100
0|2020-09-20|1117.0|0|1123.0|0|11.0|0|0.0|100
0|2020-09-21|1133.0|0|1133.0|0|11.0|0|0.0|100
0|2020-09-22|1138.0|0|1138.0|0|11.0|0|0.0|100
0|2020-09-23|1153.0|0|1153.0|0|11.0|0|0.0|100
0|2020-09-24|1153.0|0|1153.0|0|12.0|0|0.0|100
0|2020-09-25|1165.0|0|1165.0|0|13.0|0|0.0|100
0|2020-09-26|1179.0|0|1179.0|0|13.0|0|0.0|100
0|2020-09-27|1200.0|0|1200.0|0|13.0|0|0.0|100
0|2020-09-28|1202.0|0|1202.0|0|13.0|0|0.0|100
0|2020-09-29|1210.0|0|1210.0|0|13.0|0|0.0|100
0|2020-09-30|1224.0|0|1224.0|0|13.0|0|0.0|100
0|2020-10-01|1243.0|0|1243.0|0|13.0|0|0.0|100
0|2020-10-02|1248.0|0|1248.0|0|13.0|0|0.0|100
0|2020-10-03|1266.0|0|1266.0|0|13.0|0|0.0|100
0|2020-10-04|1278.0|0|1278.0|0|13.0|0|0.0|100
0|2020-10-05|1299.0|0|1299.0|0|13.0|0|0.0|100
0|2020-10-06|1317.0|0|1317.0|0|13.0|0|0.0|100
0|2020-10-07|1337.0|0|1337.0|0|13.0|0|0.0|100
0|2020-10-08|1350.0|0|1350.0|0|13.0|0|0.0|100
0|2020-10-09|1363.0|0|1363.0|0|13.0|0|0.0|100
0|2020-10-10|1371.0|0|1371.0|0|13.0|0|0.0|100
0|2020-10-11|1386.0|0|1386.0|0|13.0|0|0.0|100
0|2020-10-12|1416.0|0|1416.0|0|13.0|0|0.0|100
0|2020-10-13|1428.0|0|1428.0|0|13.0|0|0.0|100
0|2020-10-14|1463.0|0|1463.0|0|13.0|0|0.0|100
0|2020-10-15|1486.0|0|1486.0|0|13.0|0|0.0|100
0|2020-10-16|1498.0|0|1498.0|0|13.0|0|0.0|100
0|2020-10-17|1526.0|0|1526.0|0|13.0|0|0.0|100
0|2020-10-18|1544.0|0|1544.0|0|13.0|0|0.0|100
0|2020-10-19|1555.0|0|1555.0|0|13.0|0|0.0|100
0|2020-10-20|1567.0|0|1567.0|0|13.0|0|0.0|100
0|2020-10-21|1596.0|0|1596.0|0|13.0|0|0.0|100
0|2020-10-22|1596.0|0|1611.0|0|13.0|0|0.0|100
0|2020-10-23|1596.0|0|1646.0|0|13.0|0|0.0|100
0|2020-10-24|1596.0|0|1666.0|0|13.0|0|0.0|100
0|2020-10-25|1596.0|0|1688.0|0|13.0|0|0.0|100
0|2020-10-26|1697.0|0|1697.0|0|13.0|0|0.0|100
0|2020-10-27|1727.0|0|1727.0|0|14.0|0|0.0|100
0|2020-10-28|1727.0|0|1767.0|0|14.0|0|0.0|100
0|2020-10-29|1813.0|0|1813.0|0|14.0|0|0.0|100
0|2020-10-30|1848.0|0|1848.0|0|16.0|0|0.0|100
0|2020-10-31|1868.0|0|1868.0|0|16.0|0|0.0|100
0|2020-11-01|1868.0|0|1869.0|0|16.0|0|0.0|100
0|2020-11-02|1902.0|0|1902.0|0|16.0|0|0.0|100
0|2020-11-03|1909.0|0|1909.0|0|16.0|0|0.0|100
0|2020-11-04|1938.0|0|1938.0|0|18.0|0|0.0|100
0|2020-11-05|1959.0|0|1959.0|0|18.0|0|0.0|100
0|2020-11-06|1998.0|0|1998.0|0|18.0|0|0.0|100
0|2020-11-07|2061.0|0|2061.0|0|18.0|0|0.0|100
0|2020-11-08|2123.0|0|2123.0|0|18.0|0|0.0|100
0|2020-11-09|2176.0|0|2176.0|0|18.0|0|0.0|100
0|2020-11-10|2176.0|0|2185.0|0|18.0|0|0.0|100
0|2020-11-11|2176.0|0|2206.0|0|18.0|0|0.0|100
0|2020-11-12|2176.0|0|2227.0|0|18.0|0|0.0|100
0|2020-11-13|2272.0|0|2272.0|0|18.0|0|0.0|100
0|2020-11-14|2311.0|0|2311.0|0|22.0|0|0.0|100
0|2020-11-15|2311.0|0|2359.0|0|22.0|0|0.0|100
0|2020-11-16|2452.0|0|2452.0|0|23.0|0|0.0|100
0|2020-11-17|2452.0|0|2488.0|0|23.0|0|0.0|100
0|2020-11-18|2510.0|0|2510.0|0|25.0|0|0.0|100
0|2020-11-19|2535.0|0|2535.0|0|25.0|0|0.0|100
0|2020-11-20|2589.0|0|2589.0|0|25.0|0|0.0|100
0|2020-11-21|2650.0|0|2650.0|0|25.0|0|0.0|100
0|2020-11-22|2650.0|0|2715.0|0|25.0|0|0.0|100
0|2020-11-23|2650.0|0|2737.0|0|25.0|0|0.0|100
0|2020-11-24|2650.0|0|2744.0|0|25.0|0|0.0|100
0|2020-11-25|2650.0|0|2765.0|0|25.0|0|0.0|100
0|2020-11-26|2650.0|0|2806.0|0|25.0|0|0.0|100
0|2020-11-27|2650.0|0|2833.0|0|25.0|0|0.0|100
0|2020-11-28|2650.0|0|2946.0|0|25.0|0|0.0|100
0|2020-11-29|2987.0|0|2987.0|0|29.0|0|0.0|100
0|2020-11-30|3107.0|0|3107.0|0|29.0|0|0.0|100
0|2020-12-01|3107.0|0|3167.0|0|29.0|0|0.0|100
0|2020-12-02|3197.0|0|3197.0|0|30.0|0|0.0|100
0|2020-12-03|3239.0|0|3239.0|0|30.0|0|0.0|100
0|2020-12-04|3272.0|0|3272.0|0|32.0|0|0.0|100
0|2020-12-05|3330.0|0|3330.0|0|32.0|0|0.0|100
0|2020-12-06|3361.0|0|3361.0|0|32.0|0|0.0|100
0|2020-12-07|3361.0|0|3499.0|0|32.0|0|0.0|100
0|2020-12-08|3361.0|0|3560.0|0|32.0|0|0.0|100
0|2020-12-09|3361.0|0|3675.0|0|35.0|0|0.0|100
0|2020-12-10|3741.0|0|3741.0|0|38.0|0|0.0|100
0|2020-12-11|3804.0|0|3804.0|0|38.0|0|0.0|100
0|2020-12-12|3804.0|0|3868.0|0|38.0|0|0.0|100
0|2020-12-13|4073.0|0|4073.0|0|40.0|0|0.0|100
0|2020-12-14|4205.0|0|4205.0|0|40.0|0|0.0|100
0|2020-12-15|4363.0|0|4363.0|0|41.0|0|0.0|100
0|2020-12-16|4461.0|0|4461.0|0|43.0|0|0.0|100
0|2020-12-17|4550.0|0|4550.0|0|45.0|0|0.0|100
0|2020-12-18|4705.0|0|4705.0|0|46.0|0|0.0|100
0|2020-12-19|4705.0|0|4809.0|0|46.0|0|0.0|100
0|2020-12-20|4705.0|0|4926.0|0|46.0|0|0.0|100
0|2020-12-21|5045.0|0|5045.0|0|51.0|0|0.0|100
0|2020-12-22|5085.0|0|5085.0|0|52.0|0|0.0|100
0|2020-12-23|5150.0|0|5150.0|0|54.0|0|0.0|100
0|2020-12-24|5218.0|0|5218.0|0|55.0|0|0.0|100
0|2020-12-25|5218.0|0|5305.0|0|55.0|0|0.0|100
0|2020-12-26|5373.0|0|5373.0|0|55.0|0|0.0|100
0|2020-12-27|5402.0|0|5402.0|0|56.0|0|0.0|100
0|2020-12-28|5402.0|0|5461.0|0|56.0|0|0.0|100
0|2020-12-29|5516.0|0|5516.0|0|60.0|0|0.0|100
0|2020-12-30|5595.0|0|5595.0|0|66.0|0|0.0|100
0|2020-12-31|5595.0|0|5631.0|0|72.0|0|0.0|100
0|2021-01-01|5631.0|0|5631.0|0|72.0|0|0.0|100
0|2021-01-02|5879.0|0|5879.0|0|72.0|0|0.0|100
0|2021-01-03|5879.0|0|5936.0|0|72.0|0|0.0|100
0|2021-01-04|5957.0|0|5957.0|0|72.0|0|0.0|100
0|2021-01-05|5998.0|0|5998.0|0|75.0|0|0.0|100
0|2021-01-06|6072.0|0|6072.0|0|80.0|0|0.0|100
0|2021-01-07|6072.0|0|6192.0|0|80.0|0|0.0|100
0|2021-01-08|6072.0|0|6268.0|0|80.0|0|0.0|100
0|2021-01-09|6072.0|0|6323.0|0|88.0|0|0.0|100
0|2021-01-10|6433.0|0|6433.0|0|90.0|0|0.0|100
0|2021-01-11|6433.0|0|6473.0|0|91.0|0|0.0|100
0|2021-01-12|6506.0|0|6506.0|0|93.0|0|0.0|100
0|2021-01-13|6553.0|0|6553.0|0|93.0|0|0.0|100
0|2021-01-14|6553.0|0|6623.0|0|101.0|0|0.0|100
0|2021-01-15|6553.0|0|6678.0|0|101.0|0|0.0|100
0|2021-01-16|6723.0|0|6723.0|0|101.0|0|0.0|100
0|2021-01-17|6759.0|0|6759.0|0|102.0|0|0.0|100
0|2021-01-18|6759.0|0|6792.0|0|102.0|0|0.0|100
0|2021-01-19|6818.0|0|6818.0|0|104.0|0|0.0|100
0|2021-01-20|6864.0|0|6864.0|0|107.0|0|0.0|100
0|2021-01-21|6904.0|0|6904.0|0|112.0|0|0.0|100
0|2021-01-22|6947.0|0|6947.0|0|112.0|0|0.0|100
0|2021-01-23|6983.0|0|6983.0|0|112.0|0|0.0|100
0|2021-01-24|7013.0|0|7013.0|0|114.0|0|0.0|100
0|2021-01-25|7013.0|0|7022.0|0|114.0|0|0.0|100
0|2021-01-26|7054.0|0|7054.0|0|116.0|0|0.0|100
0|2021-01-27|7085.0|0|7085.0|0|120.0|0|0.0|100
0|2021-01-28|7103.0|0|7103.0|0|124.0|0|0.0|100
0|2021-01-29|7181.0|0|7181.0|0|125.0|0|0.0|100
0|2021-01-30|7208.0|0|7208.0|0|127.0|0|0.0|100
0|2021-01-31|7208.0|0|7239.0|0|127.0|0|0.0|100
0|2021-02-01|7248.0|0|7248.0|0|129.0|0|0.0|100
