|dates|Tift_Georgia_UnitedStates.BLS_EmployedPopulation.data|Tift_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Tift_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Tift_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Tift_Georgia_UnitedStates.BLS_UnemploymentRate.data|Tift_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Tift_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Tift_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-02|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-03|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-04|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-05|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-06|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-07|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-08|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-09|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-10|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-11|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-12|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-13|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-14|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-15|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-16|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-17|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-18|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-19|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-20|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-21|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-22|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-23|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-24|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-25|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-26|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-27|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-28|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-29|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-30|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-01-31|19963.0|0|687.0|0|3.3268765133171914|0|20650.0|0
0|2020-02-01|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-02|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-03|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-04|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-05|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-06|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-07|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-08|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-09|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-10|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-11|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-12|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-13|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-14|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-15|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-16|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-17|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-18|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-19|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-20|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-21|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-22|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-23|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-24|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-25|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-26|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-27|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-28|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-02-29|19985.5|0|693.5|0|3.3536437932201753|0|20679.0|0
0|2020-03-01|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-02|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-03|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-04|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-05|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-06|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-07|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-08|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-09|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-10|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-11|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-12|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-13|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-14|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-15|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-16|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-17|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-18|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-19|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-20|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-21|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-22|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-23|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-24|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-25|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-26|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-27|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-28|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-29|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-30|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-03-31|19768.5|0|785.5|0|3.8216405565826603|0|20554.0|0
0|2020-04-01|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-02|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-03|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-04|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-05|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-06|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-07|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-08|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-09|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-10|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-11|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-12|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-13|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-14|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-15|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-16|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-17|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-18|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-19|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-20|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-21|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-22|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-23|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-24|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-25|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-26|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-27|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-28|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-29|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-04-30|18086.0|0|1764.0|0|8.886649874055415|0|19850.0|0
0|2020-05-01|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-02|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-03|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-04|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-05|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-06|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-07|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-08|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-09|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-10|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-11|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-12|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-13|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-14|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-15|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-16|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-17|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-18|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-19|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-20|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-21|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-22|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-23|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-24|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-25|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-26|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-27|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-28|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-29|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-30|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-05-31|18987.0|0|1268.0|0|6.260182670945445|0|20255.0|0
0|2020-06-01|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-02|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-03|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-04|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-05|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-06|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-07|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-08|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-09|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-10|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-11|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-12|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-13|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-14|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-15|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-16|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-17|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-18|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-19|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-20|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-21|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-22|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-23|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-24|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-25|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-26|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-27|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-28|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-29|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-06-30|18919.0|0|1171.0|0|5.8287705326032855|0|20090.0|0
0|2020-07-01|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-02|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-03|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-04|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-05|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-06|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-07|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-08|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-09|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-10|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-11|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-12|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
0|2020-07-13|18618.0|0|1235.0|0|6.220722308970936|0|19853.0|0
