|dates|Boone_Missouri_UnitedStates.JHU_ConfirmedCases.data|Boone_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Boone_Missouri_UnitedStates.NYT_ConfirmedCases.data|Boone_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Boone_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Boone_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Boone_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Boone_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|1.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-03-20|8.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-21|10.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-22|15.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-23|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-24|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-25|22.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-26|37.0|0|25.0|0|1.0|0|0.0|100
0|2020-03-27|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-03-28|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-03-29|54.0|0|50.0|0|1.0|0|0.0|100
0|2020-03-30|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-03-31|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-01|66.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-02|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-03|69.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-04|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-05|75.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-06|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-07|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-08|77.0|0|78.0|0|1.0|0|0.0|100
0|2020-04-09|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-04-10|78.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-11|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-04-12|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-13|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-14|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-15|87.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-16|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-04-17|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-18|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-19|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-20|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-21|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-04-22|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-04-23|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-24|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-25|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-26|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-27|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-28|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-29|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-30|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-01|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-02|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-03|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-04|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-05-05|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-05-06|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-07|98.0|0|97.0|0|1.0|0|0.0|100
0|2020-05-08|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-09|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-05-10|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-11|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-12|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-13|100.0|0|100.0|0|1.0|0|0.0|100
