|dates|Thurston_Washington_UnitedStates.JHU_ConfirmedCases.data|Thurston_Washington_UnitedStates.JHU_ConfirmedCases.missing|Thurston_Washington_UnitedStates.NYT_ConfirmedCases.data|Thurston_Washington_UnitedStates.NYT_ConfirmedCases.missing|Thurston_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Thurston_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Thurston_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Thurston_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-24|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-27|24.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-28|27.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-29|33.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-30|36.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-31|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-01|48.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-02|51.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-03|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-04|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-05|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-04-06|67.0|0|72.0|0|1.0|0|0.0|100
0|2020-04-07|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-04-08|74.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-09|77.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-10|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-11|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-12|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-13|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-14|81.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-15|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-16|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-04-17|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-18|89.0|0|93.0|0|1.0|0|0.0|100
0|2020-04-19|93.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-20|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-21|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-22|94.0|0|95.0|0|1.0|0|0.0|100
0|2020-04-23|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-04-24|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-25|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-26|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-04-27|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-04-28|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-04-29|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-04-30|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-01|106.0|0|110.0|0|1.0|0|0.0|100
0|2020-05-02|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-03|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-05-04|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-05-05|113.0|0|113.0|0|1.0|0|0.0|100
0|2020-05-06|116.0|0|116.0|0|1.0|0|0.0|100
0|2020-05-07|115.0|0|117.0|0|1.0|0|0.0|100
0|2020-05-08|115.0|0|118.0|0|1.0|0|0.0|100
0|2020-05-09|117.0|0|120.0|0|1.0|0|0.0|100
0|2020-05-10|121.0|0|123.0|0|1.0|0|0.0|100
0|2020-05-11|121.0|0|123.0|0|1.0|0|0.0|100
0|2020-05-12|122.0|0|124.0|0|1.0|0|0.0|100
0|2020-05-13|122.0|0|124.0|0|1.0|0|0.0|100
