|dates|Tehama_California_UnitedStates.JHU_ConfirmedCases.data|Tehama_California_UnitedStates.JHU_ConfirmedCases.missing|Tehama_California_UnitedStates.NYT_ConfirmedCases.data|Tehama_California_UnitedStates.NYT_ConfirmedCases.missing|Tehama_California_UnitedStates.JHU_ConfirmedDeaths.data|Tehama_California_UnitedStates.JHU_ConfirmedDeaths.missing|Tehama_California_UnitedStates.JHU_ConfirmedRecoveries.data|Tehama_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|1.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-05-24|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-05-25|3.0|0|3.0|0|1.0|0|0.0|100
0|2020-05-26|3.0|0|4.0|0|1.0|0|0.0|100
0|2020-05-27|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-05-29|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-05-30|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-05-31|4.0|0|4.0|0|1.0|0|0.0|100
0|2020-06-01|4.0|0|5.0|0|1.0|0|0.0|100
0|2020-06-02|5.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-03|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-06-04|6.0|0|7.0|0|1.0|0|0.0|100
0|2020-06-05|7.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-06|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-07|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-08|9.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-09|11.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-10|12.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-11|12.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-12|20.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-13|21.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-14|21.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-15|27.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-16|28.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-17|28.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-18|32.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-19|34.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-20|34.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-21|34.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-22|53.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-23|54.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-24|59.0|0|50.0|0|1.0|0|0.0|100
0|2020-06-25|62.0|0|55.0|0|1.0|0|0.0|100
0|2020-06-26|62.0|0|59.0|0|1.0|0|0.0|100
0|2020-06-27|62.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-28|62.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-29|75.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-30|75.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-01|82.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-02|88.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-03|88.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-04|88.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-05|88.0|0|92.0|0|1.0|0|0.0|100
0|2020-07-06|88.0|0|95.0|0|1.0|0|0.0|100
0|2020-07-07|94.0|0|95.0|0|1.0|0|0.0|100
0|2020-07-08|98.0|0|95.0|0|1.0|0|0.0|100
0|2020-07-09|98.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-10|98.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-11|104.0|0|107.0|0|1.0|0|0.0|100
0|2020-07-12|107.0|0|111.0|0|1.0|0|0.0|100
0|2020-07-13|107.0|0|111.0|0|1.0|0|0.0|100
0|2020-07-14|121.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-15|126.0|0|123.0|0|1.0|0|0.0|100
0|2020-07-16|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-17|134.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-18|134.0|0|128.0|0|1.0|0|0.0|100
0|2020-07-19|134.0|0|136.0|0|1.0|0|0.0|100
0|2020-07-20|151.0|0|138.0|0|1.0|0|0.0|100
0|2020-07-21|151.0|0|146.0|0|1.0|0|0.0|100
0|2020-07-22|165.0|0|150.0|0|1.0|0|0.0|100
0|2020-07-23|173.0|0|155.0|0|1.0|0|0.0|100
0|2020-07-24|189.0|0|158.0|0|1.0|0|0.0|100
0|2020-07-25|189.0|0|170.0|0|1.0|0|0.0|100
0|2020-07-26|189.0|0|169.0|0|1.0|0|0.0|100
0|2020-07-27|189.0|0|175.0|0|1.0|0|0.0|100
0|2020-07-28|214.0|0|192.0|0|1.0|0|0.0|100
0|2020-07-29|219.0|0|199.0|0|1.0|0|0.0|100
0|2020-07-30|227.0|0|206.0|0|1.0|0|0.0|100
0|2020-07-31|227.0|0|208.0|0|1.0|0|0.0|100
0|2020-08-01|234.0|0|213.0|0|1.0|0|0.0|100
0|2020-08-02|234.0|0|220.0|0|1.0|0|0.0|100
0|2020-08-03|234.0|0|222.0|0|1.0|0|0.0|100
0|2020-08-04|246.0|0|225.0|0|1.0|0|0.0|100
0|2020-08-05|249.0|0|226.0|0|1.0|0|0.0|100
0|2020-08-06|271.0|0|231.0|0|1.0|0|0.0|100
0|2020-08-07|271.0|0|231.0|0|1.0|0|0.0|100
0|2020-08-08|276.0|0|246.0|0|1.0|0|0.0|100
0|2020-08-09|276.0|0|251.0|0|1.0|0|0.0|100
0|2020-08-10|276.0|0|265.0|0|1.0|0|0.0|100
0|2020-08-11|303.0|0|282.0|0|1.0|0|0.0|100
0|2020-08-12|304.0|0|289.0|0|1.0|0|0.0|100
0|2020-08-13|305.0|0|289.0|0|1.0|0|0.0|100
0|2020-08-14|312.0|0|302.0|0|1.0|0|0.0|100
0|2020-08-15|318.0|0|305.0|0|1.0|0|0.0|100
0|2020-08-16|318.0|0|312.0|0|1.0|0|0.0|100
0|2020-08-17|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-08-18|330.0|0|324.0|0|1.0|0|0.0|100
0|2020-08-19|340.0|0|324.0|0|1.0|0|0.0|100
0|2020-08-20|342.0|0|342.0|0|1.0|0|0.0|100
0|2020-08-21|352.0|0|350.0|0|1.0|0|0.0|100
0|2020-08-22|357.0|0|357.0|0|1.0|0|0.0|100
0|2020-08-23|368.0|0|368.0|0|1.0|0|0.0|100
0|2020-08-24|381.0|0|381.0|0|1.0|0|0.0|100
0|2020-08-25|388.0|0|388.0|0|1.0|0|0.0|100
0|2020-08-26|394.0|0|394.0|0|1.0|0|0.0|100
0|2020-08-27|402.0|0|396.0|0|1.0|0|0.0|100
0|2020-08-28|402.0|0|398.0|0|1.0|0|0.0|100
0|2020-08-29|410.0|0|410.0|0|1.0|0|0.0|100
0|2020-08-30|417.0|0|417.0|0|1.0|0|0.0|100
0|2020-08-31|419.0|0|419.0|0|1.0|0|0.0|100
0|2020-09-01|421.0|0|421.0|0|1.0|0|0.0|100
0|2020-09-02|422.0|0|422.0|0|1.0|0|0.0|100
0|2020-09-03|429.0|0|429.0|0|1.0|0|0.0|100
0|2020-09-04|436.0|0|436.0|0|1.0|0|0.0|100
0|2020-09-05|442.0|0|442.0|0|1.0|0|0.0|100
0|2020-09-06|447.0|0|447.0|0|1.0|0|0.0|100
0|2020-09-07|455.0|0|455.0|0|1.0|0|0.0|100
0|2020-09-08|453.0|0|453.0|0|1.0|0|0.0|100
0|2020-09-09|458.0|0|458.0|0|1.0|0|0.0|100
0|2020-09-10|458.0|0|462.0|0|1.0|0|0.0|100
0|2020-09-11|466.0|0|466.0|0|1.0|0|0.0|100
0|2020-09-12|466.0|0|466.0|0|1.0|0|0.0|100
0|2020-09-13|471.0|0|471.0|0|1.0|0|0.0|100
0|2020-09-14|476.0|0|476.0|0|1.0|0|0.0|100
0|2020-09-15|475.0|0|475.0|0|1.0|0|0.0|100
0|2020-09-16|484.0|0|484.0|0|3.0|0|0.0|100
0|2020-09-17|485.0|0|485.0|0|3.0|0|0.0|100
0|2020-09-18|487.0|0|487.0|0|4.0|0|0.0|100
0|2020-09-19|490.0|0|490.0|0|4.0|0|0.0|100
0|2020-09-20|498.0|0|498.0|0|4.0|0|0.0|100
0|2020-09-21|509.0|0|509.0|0|4.0|0|0.0|100
0|2020-09-22|513.0|0|513.0|0|4.0|0|0.0|100
0|2020-09-23|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-09-24|533.0|0|533.0|0|4.0|0|0.0|100
0|2020-09-25|540.0|0|540.0|0|4.0|0|0.0|100
0|2020-09-26|546.0|0|546.0|0|5.0|0|0.0|100
0|2020-09-27|560.0|0|560.0|0|5.0|0|0.0|100
0|2020-09-28|573.0|0|573.0|0|5.0|0|0.0|100
0|2020-09-29|579.0|0|579.0|0|5.0|0|0.0|100
0|2020-09-30|585.0|0|585.0|0|5.0|0|0.0|100
0|2020-10-01|594.0|0|594.0|0|5.0|0|0.0|100
0|2020-10-02|606.0|0|606.0|0|5.0|0|0.0|100
0|2020-10-03|619.0|0|619.0|0|6.0|0|0.0|100
0|2020-10-04|630.0|0|630.0|0|7.0|0|0.0|100
0|2020-10-05|637.0|0|637.0|0|7.0|0|0.0|100
0|2020-10-06|642.0|0|642.0|0|7.0|0|0.0|100
0|2020-10-07|660.0|0|660.0|0|7.0|0|0.0|100
0|2020-10-08|666.0|0|666.0|0|7.0|0|0.0|100
0|2020-10-09|676.0|0|676.0|0|7.0|0|0.0|100
0|2020-10-10|682.0|0|682.0|0|8.0|0|0.0|100
0|2020-10-11|693.0|0|693.0|0|8.0|0|0.0|100
0|2020-10-12|702.0|0|702.0|0|8.0|0|0.0|100
0|2020-10-13|708.0|0|708.0|0|8.0|0|0.0|100
0|2020-10-14|717.0|0|717.0|0|8.0|0|0.0|100
0|2020-10-15|722.0|0|721.0|0|8.0|0|0.0|100
0|2020-10-16|726.0|0|726.0|0|8.0|0|0.0|100
0|2020-10-17|737.0|0|737.0|0|8.0|0|0.0|100
0|2020-10-18|764.0|0|764.0|0|8.0|0|0.0|100
0|2020-10-19|774.0|0|774.0|0|8.0|0|0.0|100
0|2020-10-20|793.0|0|793.0|0|8.0|0|0.0|100
0|2020-10-21|793.0|0|813.0|0|8.0|0|0.0|100
0|2020-10-22|824.0|0|824.0|0|8.0|0|0.0|100
0|2020-10-23|852.0|0|852.0|0|8.0|0|0.0|100
0|2020-10-24|862.0|0|862.0|0|8.0|0|0.0|100
0|2020-10-25|872.0|0|872.0|0|8.0|0|0.0|100
0|2020-10-26|880.0|0|880.0|0|8.0|0|0.0|100
0|2020-10-27|892.0|0|892.0|0|8.0|0|0.0|100
0|2020-10-28|913.0|0|913.0|0|9.0|0|0.0|100
0|2020-10-29|921.0|0|921.0|0|9.0|0|0.0|100
0|2020-10-30|925.0|0|925.0|0|9.0|0|0.0|100
0|2020-10-31|932.0|0|932.0|0|9.0|0|0.0|100
0|2020-11-01|953.0|0|953.0|0|14.0|0|0.0|100
0|2020-11-02|965.0|0|965.0|0|14.0|0|0.0|100
0|2020-11-03|971.0|0|971.0|0|14.0|0|0.0|100
0|2020-11-04|988.0|0|988.0|0|15.0|0|0.0|100
0|2020-11-05|997.0|0|997.0|0|15.0|0|0.0|100
0|2020-11-06|1015.0|0|1015.0|0|17.0|0|0.0|100
0|2020-11-07|1024.0|0|1024.0|0|17.0|0|0.0|100
0|2020-11-08|1043.0|0|1040.0|0|19.0|0|0.0|100
0|2020-11-09|1054.0|0|1054.0|0|19.0|0|0.0|100
0|2020-11-10|1071.0|0|1071.0|0|19.0|0|0.0|100
0|2020-11-11|1099.0|0|1099.0|0|19.0|0|0.0|100
0|2020-11-12|1105.0|0|1105.0|0|19.0|0|0.0|100
0|2020-11-13|1117.0|0|1117.0|0|19.0|0|0.0|100
0|2020-11-14|1167.0|0|1167.0|0|19.0|0|0.0|100
0|2020-11-15|1206.0|0|1206.0|0|19.0|0|0.0|100
0|2020-11-16|1222.0|0|1222.0|0|19.0|0|0.0|100
0|2020-11-17|1261.0|0|1261.0|0|19.0|0|0.0|100
0|2020-11-18|1290.0|0|1290.0|0|19.0|0|0.0|100
0|2020-11-19|1338.0|0|1338.0|0|19.0|0|0.0|100
0|2020-11-20|1377.0|0|1373.0|0|23.0|0|0.0|100
0|2020-11-21|1410.0|0|1410.0|0|23.0|0|0.0|100
0|2020-11-22|1435.0|0|1435.0|0|23.0|0|0.0|100
0|2020-11-23|1457.0|0|1457.0|0|23.0|0|0.0|100
0|2020-11-24|1526.0|0|1526.0|0|23.0|0|0.0|100
0|2020-11-25|1565.0|0|1565.0|0|25.0|0|0.0|100
0|2020-11-26|1587.0|0|1587.0|0|25.0|0|0.0|100
0|2020-11-27|1612.0|0|1612.0|0|25.0|0|0.0|100
0|2020-11-28|1649.0|0|1649.0|0|25.0|0|0.0|100
0|2020-11-29|1678.0|0|1678.0|0|25.0|0|0.0|100
0|2020-11-30|1710.0|0|1710.0|0|25.0|0|0.0|100
0|2020-12-01|1724.0|0|1724.0|0|25.0|0|0.0|100
0|2020-12-02|1773.0|0|1773.0|0|26.0|0|0.0|100
0|2020-12-03|1800.0|0|1800.0|0|26.0|0|0.0|100
0|2020-12-04|1832.0|0|1832.0|0|26.0|0|0.0|100
0|2020-12-05|1886.0|0|1876.0|0|26.0|0|0.0|100
0|2020-12-06|1945.0|0|1926.0|0|28.0|0|0.0|100
0|2020-12-07|1982.0|0|1982.0|0|28.0|0|0.0|100
0|2020-12-08|2030.0|0|2030.0|0|28.0|0|0.0|100
0|2020-12-09|2112.0|0|2057.0|0|29.0|0|0.0|100
0|2020-12-10|2148.0|0|2102.0|0|30.0|0|0.0|100
0|2020-12-11|2240.0|0|2190.0|0|30.0|0|0.0|100
0|2020-12-12|2316.0|0|2232.0|0|30.0|0|0.0|100
0|2020-12-13|2357.0|0|2252.0|0|30.0|0|0.0|100
0|2020-12-14|2357.0|0|2325.0|0|30.0|0|0.0|100
0|2020-12-15|2357.0|0|2344.0|0|30.0|0|0.0|100
0|2020-12-16|2472.0|0|2392.0|0|31.0|0|0.0|100
0|2020-12-17|2557.0|0|2441.0|0|31.0|0|0.0|100
0|2020-12-18|2627.0|0|2480.0|0|31.0|0|0.0|100
0|2020-12-19|2688.0|0|2523.0|0|32.0|0|0.0|100
0|2020-12-20|2741.0|0|2574.0|0|32.0|0|0.0|100
0|2020-12-21|2741.0|0|2602.0|0|32.0|0|0.0|100
0|2020-12-22|2741.0|0|2656.0|0|32.0|0|0.0|100
0|2020-12-23|2872.0|0|2688.0|0|32.0|0|0.0|100
0|2020-12-24|2917.0|0|2737.0|0|33.0|0|0.0|100
0|2020-12-25|2967.0|0|2779.0|0|34.0|0|0.0|100
0|2020-12-26|3017.0|0|2839.0|0|34.0|0|0.0|100
0|2020-12-27|3017.0|0|2884.0|0|34.0|0|0.0|100
0|2020-12-28|3017.0|0|2922.0|0|34.0|0|0.0|100
0|2020-12-29|3017.0|0|2934.0|0|34.0|0|0.0|100
0|2020-12-30|3222.0|0|2962.0|0|34.0|0|0.0|100
0|2020-12-31|3253.0|0|2967.0|0|36.0|0|0.0|100
0|2021-01-01|3292.0|0|3036.0|0|36.0|0|0.0|100
0|2021-01-02|3344.0|0|3079.0|0|37.0|0|0.0|100
0|2021-01-03|3344.0|0|3146.0|0|37.0|0|0.0|100
0|2021-01-04|3344.0|0|3176.0|0|37.0|0|0.0|100
0|2021-01-05|3344.0|0|3190.0|0|37.0|0|0.0|100
0|2021-01-06|3529.0|0|3255.0|0|38.0|0|0.0|100
0|2021-01-07|3586.0|0|3306.0|0|39.0|0|0.0|100
0|2021-01-08|3639.0|0|3330.0|0|40.0|0|0.0|100
0|2021-01-09|3670.0|0|3406.0|0|40.0|0|0.0|100
0|2021-01-10|3752.0|0|3451.0|0|41.0|0|0.0|100
0|2021-01-11|3752.0|0|3504.0|0|41.0|0|0.0|100
0|2021-01-12|3752.0|0|3524.0|0|41.0|0|0.0|100
0|2021-01-13|3885.0|0|3567.0|0|41.0|0|0.0|100
0|2021-01-14|3917.0|0|3589.0|0|42.0|0|0.0|100
0|2021-01-15|3917.0|0|3664.0|0|42.0|0|0.0|100
0|2021-01-16|3971.0|0|3714.0|0|42.0|0|0.0|100
0|2021-01-17|3971.0|0|3783.0|0|42.0|0|0.0|100
0|2021-01-18|3971.0|0|3837.0|0|42.0|0|0.0|100
0|2021-01-19|3971.0|0|3854.0|0|42.0|0|0.0|100
0|2021-01-20|3971.0|0|3876.0|0|42.0|0|0.0|100
0|2021-01-21|4332.0|0|3892.0|0|44.0|0|0.0|100
0|2021-01-22|4340.0|0|3938.0|0|44.0|0|0.0|100
0|2021-01-23|4408.0|0|3993.0|0|44.0|0|0.0|100
0|2021-01-24|4468.0|0|4006.0|0|46.0|0|0.0|100
0|2021-01-25|4468.0|0|4062.0|0|46.0|0|0.0|100
0|2021-01-26|4468.0|0|4082.0|0|46.0|0|0.0|100
0|2021-01-27|4564.0|0|4115.0|0|46.0|0|0.0|100
0|2021-01-28|4605.0|0|4133.0|0|46.0|0|0.0|100
0|2021-01-29|4605.0|0|4163.0|0|46.0|0|0.0|100
0|2021-01-30|4626.0|0|4191.0|0|46.0|0|0.0|100
0|2021-01-31|4660.0|0|4229.0|0|47.0|0|0.0|100
0|2021-02-01|4660.0|0|4256.0|0|47.0|0|0.0|100
0|2021-02-02|4660.0|0|4263.0|0|47.0|0|0.0|100
0|2021-02-03|4781.0|0|4289.0|0|47.0|0|0.0|100
0|2021-02-04|4781.0|0|4309.0|0|47.0|0|0.0|100
0|2021-02-05|4781.0|0|4327.0|0|47.0|0|0.0|100
0|2021-02-06|4831.0|0|4355.0|0|47.0|0|0.0|100
