|dates|Yoakum_Texas_UnitedStates.JHU_ConfirmedCases.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedCases.missing|Yoakum_Texas_UnitedStates.NYT_ConfirmedCases.data|Yoakum_Texas_UnitedStates.NYT_ConfirmedCases.missing|Yoakum_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Yoakum_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Yoakum_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-31|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-25|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-27|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-28|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-29|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-30|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-02|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-05|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-07|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-08|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-09|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-10|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-11|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-12|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-14|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-15|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-16|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-17|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-18|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-19|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-20|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-07-22|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-07-23|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-24|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-25|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-26|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-27|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-28|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-29|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-07-30|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-07-31|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-08-01|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-02|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-03|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-04|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-05|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-08-06|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-07|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-08-08|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-08-09|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-08-10|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-08-11|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-08-12|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-13|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-14|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-08-15|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-08-16|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-08-17|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-08-18|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-08-19|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-08-20|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-08-21|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-08-22|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-08-23|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-08-24|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-08-25|142.0|0|142.0|0|4.0|0|0.0|100
0|2020-08-26|141.0|0|141.0|0|4.0|0|0.0|100
0|2020-08-27|142.0|0|142.0|0|4.0|0|0.0|100
0|2020-08-28|142.0|0|142.0|0|4.0|0|0.0|100
0|2020-08-29|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-08-30|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-08-31|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-09-01|149.0|0|149.0|0|4.0|0|0.0|100
0|2020-09-02|155.0|0|155.0|0|4.0|0|0.0|100
0|2020-09-03|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-09-04|163.0|0|163.0|0|4.0|0|0.0|100
0|2020-09-05|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-06|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-07|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-08|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-09|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-10|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-09-11|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-09-12|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-09-13|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-09-14|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-09-15|190.0|0|190.0|0|4.0|0|0.0|100
0|2020-09-16|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-09-17|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-09-18|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-09-19|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-09-20|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-09-21|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-09-22|203.0|0|203.0|0|5.0|0|0.0|100
0|2020-09-23|203.0|0|203.0|0|5.0|0|0.0|100
0|2020-09-24|213.0|0|213.0|0|5.0|0|0.0|100
0|2020-09-25|221.0|0|213.0|0|5.0|0|0.0|100
0|2020-09-26|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-09-27|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-09-28|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-09-29|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-09-30|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-10-01|238.0|0|238.0|0|5.0|0|0.0|100
0|2020-10-02|250.0|0|250.0|0|5.0|0|0.0|100
0|2020-10-03|250.0|0|250.0|0|5.0|0|0.0|100
0|2020-10-04|258.0|0|258.0|0|5.0|0|0.0|100
0|2020-10-05|258.0|0|258.0|0|5.0|0|0.0|100
0|2020-10-06|260.0|0|260.0|0|5.0|0|0.0|100
0|2020-10-07|265.0|0|265.0|0|5.0|0|0.0|100
0|2020-10-08|268.0|0|268.0|0|5.0|0|0.0|100
0|2020-10-09|272.0|0|272.0|0|5.0|0|0.0|100
0|2020-10-10|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-10-11|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-10-12|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-10-13|277.0|0|277.0|0|5.0|0|0.0|100
0|2020-10-14|278.0|0|278.0|0|5.0|0|0.0|100
0|2020-10-15|282.0|0|282.0|0|5.0|0|0.0|100
0|2020-10-16|283.0|0|283.0|0|5.0|0|0.0|100
0|2020-10-17|283.0|0|283.0|0|5.0|0|0.0|100
0|2020-10-18|284.0|0|284.0|0|5.0|0|0.0|100
0|2020-10-19|284.0|0|284.0|0|5.0|0|0.0|100
0|2020-10-20|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-21|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-22|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-23|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-24|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-25|289.0|0|289.0|0|5.0|0|0.0|100
0|2020-10-26|289.0|0|289.0|0|6.0|0|0.0|100
0|2020-10-27|289.0|0|289.0|0|6.0|0|0.0|100
0|2020-10-28|289.0|0|300.0|0|6.0|0|0.0|100
0|2020-10-29|304.0|0|304.0|0|6.0|0|0.0|100
0|2020-10-30|319.0|0|319.0|0|7.0|0|0.0|100
0|2020-10-31|338.0|0|338.0|0|7.0|0|0.0|100
0|2020-11-01|338.0|0|338.0|0|7.0|0|0.0|100
0|2020-11-02|338.0|0|338.0|0|7.0|0|0.0|100
0|2020-11-03|378.0|0|378.0|0|7.0|0|0.0|100
0|2020-11-04|389.0|0|389.0|0|7.0|0|0.0|100
0|2020-11-05|405.0|0|405.0|0|7.0|0|0.0|100
0|2020-11-06|409.0|0|409.0|0|8.0|0|0.0|100
0|2020-11-07|438.0|0|438.0|0|8.0|0|0.0|100
0|2020-11-08|438.0|0|438.0|0|10.0|0|0.0|100
0|2020-11-09|438.0|0|438.0|0|10.0|0|0.0|100
0|2020-11-10|438.0|0|441.0|0|10.0|0|0.0|100
0|2020-11-11|464.0|0|464.0|0|10.0|0|0.0|100
0|2020-11-12|464.0|0|482.0|0|10.0|0|0.0|100
0|2020-11-13|488.0|0|488.0|0|10.0|0|0.0|100
0|2020-11-14|488.0|0|488.0|0|10.0|0|0.0|100
0|2020-11-15|488.0|0|516.0|0|10.0|0|0.0|100
0|2020-11-16|516.0|0|516.0|0|10.0|0|0.0|100
0|2020-11-17|516.0|0|525.0|0|10.0|0|0.0|100
0|2020-11-18|544.0|0|544.0|0|10.0|0|0.0|100
0|2020-11-19|574.0|0|574.0|0|10.0|0|0.0|100
0|2020-11-20|568.0|0|568.0|0|10.0|0|0.0|100
0|2020-11-21|568.0|0|579.0|0|10.0|0|0.0|100
0|2020-11-22|568.0|0|579.0|0|10.0|0|0.0|100
0|2020-11-23|568.0|0|579.0|0|10.0|0|0.0|100
0|2020-11-24|589.0|0|589.0|0|10.0|0|0.0|100
0|2020-11-25|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-11-26|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-11-27|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-11-28|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-11-29|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-11-30|601.0|0|601.0|0|10.0|0|0.0|100
0|2020-12-01|601.0|0|621.0|0|10.0|0|0.0|100
0|2020-12-02|623.0|0|623.0|0|10.0|0|0.0|100
0|2020-12-03|623.0|0|623.0|0|10.0|0|0.0|100
0|2020-12-04|623.0|0|625.0|0|10.0|0|0.0|100
0|2020-12-05|627.0|0|627.0|0|11.0|0|0.0|100
0|2020-12-06|627.0|0|627.0|0|11.0|0|0.0|100
0|2020-12-07|627.0|0|627.0|0|11.0|0|0.0|100
0|2020-12-08|627.0|0|634.0|0|11.0|0|0.0|100
0|2020-12-09|627.0|0|635.0|0|14.0|0|0.0|100
0|2020-12-10|673.0|0|673.0|0|14.0|0|0.0|100
0|2020-12-11|673.0|0|673.0|0|14.0|0|0.0|100
0|2020-12-12|675.0|0|675.0|0|15.0|0|0.0|100
0|2020-12-13|675.0|0|675.0|0|15.0|0|0.0|100
0|2020-12-14|675.0|0|675.0|0|15.0|0|0.0|100
0|2020-12-15|675.0|0|678.0|0|15.0|0|0.0|100
0|2020-12-16|679.0|0|679.0|0|18.0|0|0.0|100
0|2020-12-17|679.0|0|690.0|0|18.0|0|0.0|100
0|2020-12-18|690.0|0|690.0|0|18.0|0|0.0|100
0|2020-12-19|730.0|0|730.0|0|18.0|0|0.0|100
0|2020-12-20|730.0|0|730.0|0|18.0|0|0.0|100
0|2020-12-21|730.0|0|730.0|0|18.0|0|0.0|100
0|2020-12-22|756.0|0|756.0|0|18.0|0|0.0|100
0|2020-12-23|759.0|0|759.0|0|18.0|0|0.0|100
0|2020-12-24|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-25|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-26|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-27|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-28|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-29|759.0|0|759.0|0|19.0|0|0.0|100
0|2020-12-30|775.0|0|775.0|0|19.0|0|0.0|100
0|2020-12-31|779.0|0|779.0|0|19.0|0|0.0|100
0|2021-01-01|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-02|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-03|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-04|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-05|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-06|779.0|0|779.0|0|20.0|0|0.0|100
0|2021-01-07|779.0|0|789.0|0|20.0|0|0.0|100
0|2021-01-08|779.0|0|789.0|0|20.0|0|0.0|100
0|2021-01-09|789.0|0|789.0|0|21.0|0|0.0|100
0|2021-01-10|789.0|0|789.0|0|21.0|0|0.0|100
0|2021-01-11|789.0|0|789.0|0|21.0|0|0.0|100
0|2021-01-12|800.0|0|800.0|0|21.0|0|0.0|100
0|2021-01-13|800.0|0|800.0|0|21.0|0|0.0|100
0|2021-01-14|800.0|0|801.0|0|21.0|0|0.0|100
0|2021-01-15|800.0|0|801.0|0|21.0|0|0.0|100
0|2021-01-16|800.0|0|801.0|0|21.0|0|0.0|100
0|2021-01-17|801.0|0|801.0|0|21.0|0|0.0|100
0|2021-01-18|801.0|0|801.0|0|21.0|0|0.0|100
0|2021-01-19|801.0|0|801.0|0|24.0|0|0.0|100
0|2021-01-20|801.0|0|801.0|0|24.0|0|0.0|100
0|2021-01-21|801.0|0|802.0|0|24.0|0|0.0|100
0|2021-01-22|801.0|0|817.0|0|24.0|0|0.0|100
0|2021-01-23|801.0|0|843.0|0|24.0|0|0.0|100
0|2021-01-24|843.0|0|843.0|0|25.0|0|0.0|100
0|2021-01-25|843.0|0|843.0|0|25.0|0|0.0|100
0|2021-01-26|843.0|0|843.0|0|25.0|0|0.0|100
0|2021-01-27|843.0|0|845.0|0|25.0|0|0.0|100
0|2021-01-28|843.0|0|847.0|0|25.0|0|0.0|100
0|2021-01-29|847.0|0|847.0|0|25.0|0|0.0|100
0|2021-01-30|847.0|0|847.0|0|25.0|0|0.0|100
0|2021-01-31|847.0|0|848.0|0|25.0|0|0.0|100
0|2021-02-01|848.0|0|848.0|0|25.0|0|0.0|100
0|2021-02-02|848.0|0|848.0|0|25.0|0|0.0|100
0|2021-02-03|849.0|0|849.0|0|25.0|0|0.0|100
0|2021-02-04|851.0|0|851.0|0|25.0|0|0.0|100
0|2021-02-05|851.0|0|852.0|0|25.0|0|0.0|100
0|2021-02-06|852.0|0|852.0|0|25.0|0|0.0|100
0|2021-02-07|852.0|0|852.0|0|25.0|0|0.0|100
0|2021-02-08|852.0|0|852.0|0|25.0|0|0.0|100
0|2021-02-09|852.0|0|854.0|0|25.0|0|0.0|100
0|2021-02-10|852.0|0|854.0|0|25.0|0|0.0|100
