|dates|Hamilton_Texas_UnitedStates.JHU_ConfirmedCases.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedCases.missing|Hamilton_Texas_UnitedStates.NYT_ConfirmedCases.data|Hamilton_Texas_UnitedStates.NYT_ConfirmedCases.missing|Hamilton_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Hamilton_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Hamilton_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-24|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-25|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-26|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-28|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-29|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-05-30|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-05-31|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-01|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-02|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-03|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-07|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-08|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-09|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-10|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-11|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-12|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-13|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-14|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-15|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-16|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-17|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-18|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-19|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-21|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-22|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-23|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-24|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-25|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-26|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-27|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-28|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-30|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-01|24.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-02|24.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-03|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-04|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-05|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-06|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-07|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-08|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-09|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-10|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-11|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-12|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-13|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-07-14|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-15|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-16|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-17|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-18|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-19|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-20|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-21|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-07-22|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-23|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-07-24|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-07-25|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-07-26|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-07-27|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-28|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-29|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-30|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-31|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-01|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-02|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-03|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-04|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-05|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-08-06|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-08-07|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-08-08|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-08-09|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-08-10|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-08-11|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-08-12|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-08-13|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-08-14|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-08-15|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-08-16|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-08-17|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-08-18|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-19|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-20|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-21|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-08-22|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-23|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-24|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-08-25|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-08-26|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-08-27|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-08-28|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-08-29|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-08-30|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-08-31|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-09-01|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-09-02|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-09-03|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-09-04|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-09-05|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-06|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-07|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-08|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-09|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-10|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-11|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-09-12|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-09-13|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-09-14|108.0|0|108.0|0|4.0|0|0.0|100
0|2020-09-15|109.0|0|109.0|0|4.0|0|0.0|100
0|2020-09-16|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-09-17|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-09-18|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-09-19|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-09-20|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-09-21|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-09-22|118.0|0|118.0|0|4.0|0|0.0|100
0|2020-09-23|119.0|0|119.0|0|4.0|0|0.0|100
0|2020-09-24|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-09-25|131.0|0|124.0|0|4.0|0|0.0|100
0|2020-09-26|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-09-27|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-09-28|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-09-29|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-09-30|145.0|0|145.0|0|4.0|0|0.0|100
0|2020-10-01|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-10-02|149.0|0|149.0|0|4.0|0|0.0|100
0|2020-10-03|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-10-04|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-10-05|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-10-06|157.0|0|157.0|0|4.0|0|0.0|100
0|2020-10-07|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-10-08|165.0|0|165.0|0|4.0|0|0.0|100
0|2020-10-09|167.0|0|167.0|0|4.0|0|0.0|100
0|2020-10-10|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-10-11|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-10-12|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-10-13|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-10-14|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-10-15|176.0|0|176.0|0|4.0|0|0.0|100
0|2020-10-16|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-10-17|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-18|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-19|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-20|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-21|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-22|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-10-23|182.0|0|185.0|0|4.0|0|0.0|100
0|2020-10-24|182.0|0|194.0|0|4.0|0|0.0|100
0|2020-10-25|182.0|0|196.0|0|4.0|0|0.0|100
0|2020-10-26|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-10-27|197.0|0|197.0|0|5.0|0|0.0|100
0|2020-10-28|197.0|0|201.0|0|5.0|0|0.0|100
0|2020-10-29|201.0|0|201.0|0|5.0|0|0.0|100
0|2020-10-30|204.0|0|204.0|0|5.0|0|0.0|100
0|2020-10-31|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-11-01|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-11-02|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-11-03|209.0|0|209.0|0|6.0|0|0.0|100
0|2020-11-04|211.0|0|211.0|0|6.0|0|0.0|100
0|2020-11-05|215.0|0|215.0|0|7.0|0|0.0|100
0|2020-11-06|221.0|0|221.0|0|7.0|0|0.0|100
0|2020-11-07|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-11-08|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-11-09|226.0|0|226.0|0|7.0|0|0.0|100
0|2020-11-10|226.0|0|230.0|0|7.0|0|0.0|100
0|2020-11-11|226.0|0|240.0|0|7.0|0|0.0|100
0|2020-11-12|226.0|0|245.0|0|7.0|0|0.0|100
0|2020-11-13|247.0|0|247.0|0|7.0|0|0.0|100
0|2020-11-14|253.0|0|253.0|0|7.0|0|0.0|100
0|2020-11-15|253.0|0|253.0|0|7.0|0|0.0|100
0|2020-11-16|253.0|0|253.0|0|7.0|0|0.0|100
0|2020-11-17|253.0|0|258.0|0|7.0|0|0.0|100
0|2020-11-18|253.0|0|264.0|0|7.0|0|0.0|100
0|2020-11-19|253.0|0|268.0|0|7.0|0|0.0|100
0|2020-11-20|275.0|0|275.0|0|7.0|0|0.0|100
0|2020-11-21|278.0|0|278.0|0|7.0|0|0.0|100
0|2020-11-22|278.0|0|278.0|0|7.0|0|0.0|100
0|2020-11-23|278.0|0|278.0|0|7.0|0|0.0|100
0|2020-11-24|278.0|0|280.0|0|7.0|0|0.0|100
0|2020-11-25|283.0|0|283.0|0|7.0|0|0.0|100
0|2020-11-26|283.0|0|294.0|0|7.0|0|0.0|100
0|2020-11-27|283.0|0|294.0|0|7.0|0|0.0|100
0|2020-11-28|283.0|0|294.0|0|7.0|0|0.0|100
0|2020-11-29|294.0|0|294.0|0|7.0|0|0.0|100
0|2020-11-30|296.0|0|296.0|0|7.0|0|0.0|100
0|2020-12-01|296.0|0|298.0|0|7.0|0|0.0|100
0|2020-12-02|301.0|0|301.0|0|7.0|0|0.0|100
0|2020-12-03|307.0|0|307.0|0|8.0|0|0.0|100
0|2020-12-04|313.0|0|313.0|0|8.0|0|0.0|100
0|2020-12-05|322.0|0|322.0|0|8.0|0|0.0|100
0|2020-12-06|322.0|0|322.0|0|8.0|0|0.0|100
0|2020-12-07|322.0|0|322.0|0|8.0|0|0.0|100
0|2020-12-08|322.0|0|325.0|0|8.0|0|0.0|100
0|2020-12-09|322.0|0|329.0|0|9.0|0|0.0|100
0|2020-12-10|335.0|0|335.0|0|10.0|0|0.0|100
0|2020-12-11|334.0|0|361.0|0|10.0|0|0.0|100
0|2020-12-12|334.0|0|365.0|0|10.0|0|0.0|100
0|2020-12-13|337.0|0|365.0|0|12.0|0|0.0|100
0|2020-12-14|366.0|0|366.0|0|12.0|0|0.0|100
0|2020-12-15|370.0|0|370.0|0|12.0|0|0.0|100
0|2020-12-16|378.0|0|378.0|0|13.0|0|0.0|100
0|2020-12-17|380.0|0|380.0|0|14.0|0|0.0|100
0|2020-12-18|392.0|0|392.0|0|14.0|0|0.0|100
0|2020-12-19|401.0|0|401.0|0|14.0|0|0.0|100
0|2020-12-20|401.0|0|401.0|0|14.0|0|0.0|100
0|2020-12-21|401.0|0|401.0|0|14.0|0|0.0|100
0|2020-12-22|418.0|0|418.0|0|15.0|0|0.0|100
0|2020-12-23|430.0|0|430.0|0|15.0|0|0.0|100
0|2020-12-24|443.0|0|443.0|0|15.0|0|0.0|100
0|2020-12-25|444.0|0|444.0|0|15.0|0|0.0|100
0|2020-12-26|444.0|0|444.0|0|15.0|0|0.0|100
0|2020-12-27|444.0|0|444.0|0|15.0|0|0.0|100
0|2020-12-28|444.0|0|444.0|0|15.0|0|0.0|100
0|2020-12-29|447.0|0|447.0|0|15.0|0|0.0|100
0|2020-12-30|488.0|0|488.0|0|15.0|0|0.0|100
0|2020-12-31|488.0|0|493.0|0|15.0|0|0.0|100
0|2021-01-01|488.0|0|493.0|0|15.0|0|0.0|100
0|2021-01-02|488.0|0|493.0|0|15.0|0|0.0|100
0|2021-01-03|488.0|0|493.0|0|15.0|0|0.0|100
0|2021-01-04|493.0|0|493.0|0|17.0|0|0.0|100
0|2021-01-05|493.0|0|494.0|0|17.0|0|0.0|100
0|2021-01-06|495.0|0|495.0|0|17.0|0|0.0|100
0|2021-01-07|499.0|0|499.0|0|18.0|0|0.0|100
0|2021-01-08|499.0|0|499.0|0|18.0|0|0.0|100
0|2021-01-09|501.0|0|501.0|0|18.0|0|0.0|100
0|2021-01-10|510.0|0|510.0|0|18.0|0|0.0|100
0|2021-01-11|517.0|0|517.0|0|18.0|0|0.0|100
0|2021-01-12|517.0|0|517.0|0|18.0|0|0.0|100
0|2021-01-13|518.0|0|518.0|0|19.0|0|0.0|100
0|2021-01-14|519.0|0|519.0|0|19.0|0|0.0|100
0|2021-01-15|519.0|0|542.0|0|19.0|0|0.0|100
0|2021-01-16|545.0|0|545.0|0|21.0|0|0.0|100
0|2021-01-17|545.0|0|546.0|0|21.0|0|0.0|100
0|2021-01-18|545.0|0|546.0|0|21.0|0|0.0|100
0|2021-01-19|546.0|0|546.0|0|21.0|0|0.0|100
0|2021-01-20|552.0|0|552.0|0|21.0|0|0.0|100
0|2021-01-21|582.0|0|582.0|0|22.0|0|0.0|100
0|2021-01-22|582.0|0|582.0|0|22.0|0|0.0|100
0|2021-01-23|583.0|0|583.0|0|22.0|0|0.0|100
0|2021-01-24|583.0|0|583.0|0|23.0|0|0.0|100
0|2021-01-25|583.0|0|583.0|0|23.0|0|0.0|100
0|2021-01-26|585.0|0|585.0|0|23.0|0|0.0|100
0|2021-01-27|587.0|0|587.0|0|23.0|0|0.0|100
0|2021-01-28|591.0|0|591.0|0|23.0|0|0.0|100
0|2021-01-29|592.0|0|592.0|0|23.0|0|0.0|100
0|2021-01-30|592.0|0|592.0|0|23.0|0|0.0|100
0|2021-01-31|592.0|0|592.0|0|23.0|0|0.0|100
0|2021-02-01|592.0|0|687.0|0|23.0|0|0.0|100
0|2021-02-02|696.0|0|696.0|0|23.0|0|0.0|100
0|2021-02-03|701.0|0|701.0|0|23.0|0|0.0|100
0|2021-02-04|701.0|0|711.0|0|23.0|0|0.0|100
0|2021-02-05|715.0|0|715.0|0|23.0|0|0.0|100
0|2021-02-06|717.0|0|717.0|0|23.0|0|0.0|100
0|2021-02-07|717.0|0|717.0|0|23.0|0|0.0|100
0|2021-02-08|717.0|0|720.0|0|23.0|0|0.0|100
0|2021-02-09|717.0|0|722.0|0|23.0|0|0.0|100
0|2021-02-10|723.0|0|723.0|0|23.0|0|0.0|100
