|dates|Howard_Indiana_UnitedStates.JHU_ConfirmedCases.data|Howard_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Howard_Indiana_UnitedStates.NYT_ConfirmedCases.data|Howard_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Howard_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Howard_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Howard_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Howard_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-26|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-29|12.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-30|14.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-31|16.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-01|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-02|24.0|0|25.0|0|2.0|0|0.0|100
0|2020-04-03|25.0|0|26.0|0|2.0|0|0.0|100
0|2020-04-04|27.0|0|28.0|0|2.0|0|0.0|100
0|2020-04-05|27.0|0|28.0|0|2.0|0|0.0|100
0|2020-04-06|32.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-07|37.0|0|38.0|0|4.0|0|0.0|100
0|2020-04-08|44.0|0|45.0|0|4.0|0|0.0|100
0|2020-04-09|42.0|0|43.0|0|4.0|0|0.0|100
0|2020-04-10|46.0|0|47.0|0|4.0|0|0.0|100
0|2020-04-11|46.0|0|47.0|0|4.0|0|0.0|100
0|2020-04-12|48.0|0|49.0|0|4.0|0|0.0|100
0|2020-04-13|50.0|0|51.0|0|4.0|0|0.0|100
0|2020-04-14|50.0|0|51.0|0|4.0|0|0.0|100
0|2020-04-15|60.0|0|61.0|0|4.0|0|0.0|100
0|2020-04-16|61.0|0|62.0|0|4.0|0|0.0|100
0|2020-04-17|61.0|0|62.0|0|4.0|0|0.0|100
0|2020-04-18|68.0|0|69.0|0|4.0|0|0.0|100
0|2020-04-19|68.0|0|69.0|0|4.0|0|0.0|100
0|2020-04-20|72.0|0|73.0|0|4.0|0|0.0|100
0|2020-04-21|71.0|0|72.0|0|4.0|0|0.0|100
0|2020-04-22|75.0|0|76.0|0|4.0|0|0.0|100
0|2020-04-23|76.0|0|77.0|0|4.0|0|0.0|100
0|2020-04-24|81.0|0|82.0|0|4.0|0|0.0|100
0|2020-04-25|83.0|0|84.0|0|5.0|0|0.0|100
0|2020-04-26|117.0|0|118.0|0|5.0|0|0.0|100
0|2020-04-27|152.0|0|153.0|0|5.0|0|0.0|100
0|2020-04-28|158.0|0|159.0|0|5.0|0|0.0|100
0|2020-04-29|169.0|0|170.0|0|5.0|0|0.0|100
0|2020-04-30|172.0|0|173.0|0|5.0|0|0.0|100
0|2020-05-01|176.0|0|177.0|0|7.0|0|0.0|100
0|2020-05-02|185.0|0|186.0|0|9.0|0|0.0|100
0|2020-05-03|191.0|0|192.0|0|9.0|0|0.0|100
0|2020-05-04|202.0|0|203.0|0|9.0|0|0.0|100
0|2020-05-05|211.0|0|212.0|0|9.0|0|0.0|100
0|2020-05-06|220.0|0|221.0|0|9.0|0|0.0|100
0|2020-05-07|225.0|0|226.0|0|9.0|0|0.0|100
0|2020-05-08|234.0|0|235.0|0|9.0|0|0.0|100
0|2020-05-09|242.0|0|243.0|0|9.0|0|0.0|100
0|2020-05-10|245.0|0|246.0|0|9.0|0|0.0|100
0|2020-05-11|256.0|0|257.0|0|9.0|0|0.0|100
0|2020-05-12|260.0|0|261.0|0|9.0|0|0.0|100
0|2020-05-13|258.0|0|259.0|0|9.0|0|0.0|100
