|dates|Rosebud_Montana_UnitedStates.JHU_ConfirmedCases.data|Rosebud_Montana_UnitedStates.JHU_ConfirmedCases.missing|Rosebud_Montana_UnitedStates.NYT_ConfirmedCases.data|Rosebud_Montana_UnitedStates.NYT_ConfirmedCases.missing|Rosebud_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Rosebud_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Rosebud_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Rosebud_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-27|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-30|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-07-01|9.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-02|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-03|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-04|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-05|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-06|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-07|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-08|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-09|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-07-10|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-11|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-12|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-07-13|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-14|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-07-15|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-07-16|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-07-17|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-18|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-19|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-20|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-21|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-07-22|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-23|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-07-24|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-25|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-26|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-27|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-28|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-30|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-07-31|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-01|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-02|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-03|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-08-04|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-08-05|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-08-06|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-08-07|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-08-08|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-08-09|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-10|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-11|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-08-12|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-08-13|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-08-14|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-08-15|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-08-16|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-18|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-08-19|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-08-20|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-08-21|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-08-22|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-23|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-24|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-25|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-08-26|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-08-27|195.0|0|195.0|0|2.0|0|0.0|100
0|2020-08-28|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-08-29|232.0|0|232.0|0|2.0|0|0.0|100
0|2020-08-30|260.0|0|260.0|0|2.0|0|0.0|100
0|2020-08-31|266.0|0|266.0|0|2.0|0|0.0|100
0|2020-09-01|266.0|0|266.0|0|2.0|0|0.0|100
0|2020-09-02|297.0|0|297.0|0|5.0|0|0.0|100
0|2020-09-03|313.0|0|313.0|0|5.0|0|0.0|100
0|2020-09-04|329.0|0|329.0|0|5.0|0|0.0|100
0|2020-09-05|338.0|0|338.0|0|5.0|0|0.0|100
0|2020-09-06|355.0|0|355.0|0|5.0|0|0.0|100
0|2020-09-07|360.0|0|360.0|0|5.0|0|0.0|100
0|2020-09-08|370.0|0|370.0|0|5.0|0|0.0|100
0|2020-09-09|368.0|0|368.0|0|5.0|0|0.0|100
0|2020-09-10|392.0|0|392.0|0|6.0|0|0.0|100
0|2020-09-11|395.0|0|395.0|0|6.0|0|0.0|100
0|2020-09-12|427.0|0|427.0|0|6.0|0|0.0|100
0|2020-09-13|434.0|0|434.0|0|7.0|0|0.0|100
0|2020-09-14|439.0|0|439.0|0|7.0|0|0.0|100
0|2020-09-15|466.0|0|466.0|0|7.0|0|0.0|100
0|2020-09-16|505.0|0|505.0|0|7.0|0|0.0|100
0|2020-09-17|538.0|0|538.0|0|7.0|0|0.0|100
0|2020-09-18|554.0|0|554.0|0|10.0|0|0.0|100
0|2020-09-19|558.0|0|558.0|0|17.0|0|0.0|100
0|2020-09-20|584.0|0|584.0|0|17.0|0|0.0|100
0|2020-09-21|592.0|0|592.0|0|17.0|0|0.0|100
0|2020-09-22|593.0|0|593.0|0|18.0|0|0.0|100
0|2020-09-23|614.0|0|614.0|0|18.0|0|0.0|100
0|2020-09-24|630.0|0|630.0|0|18.0|0|0.0|100
0|2020-09-25|630.0|0|630.0|0|18.0|0|0.0|100
0|2020-09-26|632.0|0|632.0|0|18.0|0|0.0|100
0|2020-09-27|635.0|0|635.0|0|19.0|0|0.0|100
0|2020-09-28|641.0|0|641.0|0|19.0|0|0.0|100
0|2020-09-29|639.0|0|639.0|0|19.0|0|0.0|100
0|2020-09-30|646.0|0|646.0|0|19.0|0|0.0|100
0|2020-10-01|652.0|0|652.0|0|19.0|0|0.0|100
0|2020-10-02|655.0|0|655.0|0|19.0|0|0.0|100
0|2020-10-03|668.0|0|668.0|0|19.0|0|0.0|100
0|2020-10-04|676.0|0|676.0|0|19.0|0|0.0|100
0|2020-10-05|680.0|0|680.0|0|19.0|0|0.0|100
0|2020-10-06|687.0|0|687.0|0|19.0|0|0.0|100
0|2020-10-07|693.0|0|693.0|0|19.0|0|0.0|100
0|2020-10-08|695.0|0|695.0|0|19.0|0|0.0|100
0|2020-10-09|697.0|0|697.0|0|19.0|0|0.0|100
0|2020-10-10|698.0|0|698.0|0|19.0|0|0.0|100
0|2020-10-11|703.0|0|703.0|0|19.0|0|0.0|100
0|2020-10-12|705.0|0|705.0|0|20.0|0|0.0|100
0|2020-10-13|708.0|0|708.0|0|20.0|0|0.0|100
0|2020-10-14|709.0|0|709.0|0|20.0|0|0.0|100
0|2020-10-15|711.0|0|711.0|0|20.0|0|0.0|100
0|2020-10-16|716.0|0|716.0|0|20.0|0|0.0|100
0|2020-10-17|723.0|0|723.0|0|20.0|0|0.0|100
0|2020-10-18|726.0|0|726.0|0|20.0|0|0.0|100
0|2020-10-19|731.0|0|731.0|0|20.0|0|0.0|100
0|2020-10-20|735.0|0|735.0|0|20.0|0|0.0|100
0|2020-10-21|737.0|0|737.0|0|20.0|0|0.0|100
0|2020-10-22|739.0|0|739.0|0|20.0|0|0.0|100
0|2020-10-23|742.0|0|742.0|0|21.0|0|0.0|100
0|2020-10-24|743.0|0|743.0|0|21.0|0|0.0|100
0|2020-10-25|749.0|0|749.0|0|21.0|0|0.0|100
0|2020-10-26|751.0|0|751.0|0|21.0|0|0.0|100
0|2020-10-27|754.0|0|754.0|0|21.0|0|0.0|100
0|2020-10-28|766.0|0|766.0|0|21.0|0|0.0|100
0|2020-10-29|772.0|0|772.0|0|21.0|0|0.0|100
0|2020-10-30|808.0|0|808.0|0|21.0|0|0.0|100
0|2020-10-31|853.0|0|853.0|0|21.0|0|0.0|100
0|2020-11-01|858.0|0|858.0|0|21.0|0|0.0|100
0|2020-11-02|864.0|0|864.0|0|21.0|0|0.0|100
0|2020-11-03|870.0|0|870.0|0|21.0|0|0.0|100
0|2020-11-04|873.0|0|873.0|0|21.0|0|0.0|100
0|2020-11-05|885.0|0|885.0|0|21.0|0|0.0|100
0|2020-11-06|891.0|0|891.0|0|21.0|0|0.0|100
0|2020-11-07|895.0|0|895.0|0|21.0|0|0.0|100
0|2020-11-08|897.0|0|897.0|0|21.0|0|0.0|100
0|2020-11-09|897.0|0|897.0|0|21.0|0|0.0|100
0|2020-11-10|897.0|0|897.0|0|21.0|0|0.0|100
0|2020-11-11|897.0|0|897.0|0|21.0|0|0.0|100
0|2020-11-12|911.0|0|911.0|0|21.0|0|0.0|100
0|2020-11-13|917.0|0|917.0|0|21.0|0|0.0|100
0|2020-11-14|816.0|0|816.0|0|22.0|0|0.0|100
0|2020-11-15|819.0|0|819.0|0|22.0|0|0.0|100
0|2020-11-16|819.0|0|819.0|0|22.0|0|0.0|100
0|2020-11-17|825.0|0|825.0|0|23.0|0|0.0|100
0|2020-11-18|830.0|0|830.0|0|23.0|0|0.0|100
0|2020-11-19|833.0|0|833.0|0|23.0|0|0.0|100
0|2020-11-20|837.0|0|837.0|0|23.0|0|0.0|100
0|2020-11-21|840.0|0|840.0|0|23.0|0|0.0|100
0|2020-11-22|842.0|0|842.0|0|23.0|0|0.0|100
0|2020-11-23|842.0|0|842.0|0|23.0|0|0.0|100
0|2020-11-24|845.0|0|845.0|0|23.0|0|0.0|100
0|2020-11-25|848.0|0|848.0|0|23.0|0|0.0|100
0|2020-11-26|856.0|0|856.0|0|23.0|0|0.0|100
0|2020-11-27|854.0|0|854.0|0|23.0|0|0.0|100
0|2020-11-28|860.0|0|860.0|0|24.0|0|0.0|100
0|2020-11-29|860.0|0|860.0|0|24.0|0|0.0|100
0|2020-11-30|862.0|0|862.0|0|24.0|0|0.0|100
0|2020-12-01|881.0|0|881.0|0|24.0|0|0.0|100
0|2020-12-02|886.0|0|886.0|0|24.0|0|0.0|100
0|2020-12-03|897.0|0|897.0|0|25.0|0|0.0|100
0|2020-12-04|902.0|0|902.0|0|25.0|0|0.0|100
0|2020-12-05|904.0|0|904.0|0|25.0|0|0.0|100
0|2020-12-06|906.0|0|906.0|0|25.0|0|0.0|100
0|2020-12-07|906.0|0|906.0|0|25.0|0|0.0|100
0|2020-12-08|907.0|0|907.0|0|25.0|0|0.0|100
0|2020-12-09|940.0|0|940.0|0|26.0|0|0.0|100
0|2020-12-10|955.0|0|955.0|0|26.0|0|0.0|100
0|2020-12-11|976.0|0|976.0|0|26.0|0|0.0|100
0|2020-12-12|988.0|0|988.0|0|26.0|0|0.0|100
0|2020-12-13|989.0|0|989.0|0|26.0|0|0.0|100
0|2020-12-14|989.0|0|989.0|0|26.0|0|0.0|100
0|2020-12-15|983.0|0|983.0|0|26.0|0|0.0|100
0|2020-12-16|985.0|0|985.0|0|26.0|0|0.0|100
0|2020-12-17|994.0|0|994.0|0|26.0|0|0.0|100
0|2020-12-18|1000.0|0|1000.0|0|26.0|0|0.0|100
0|2020-12-19|996.0|0|996.0|0|27.0|0|0.0|100
0|2020-12-20|1001.0|0|1001.0|0|27.0|0|0.0|100
0|2020-12-21|996.0|0|996.0|0|27.0|0|0.0|100
0|2020-12-22|1006.0|0|1006.0|0|27.0|0|0.0|100
0|2020-12-23|1018.0|0|1018.0|0|28.0|0|0.0|100
0|2020-12-24|1019.0|0|1019.0|0|28.0|0|0.0|100
0|2020-12-25|1019.0|0|1019.0|0|28.0|0|0.0|100
0|2020-12-26|1019.0|0|1019.0|0|28.0|0|0.0|100
0|2020-12-27|1029.0|0|1029.0|0|28.0|0|0.0|100
0|2020-12-28|1027.0|0|1027.0|0|28.0|0|0.0|100
0|2020-12-29|1029.0|0|1029.0|0|28.0|0|0.0|100
0|2020-12-30|1033.0|0|1033.0|0|28.0|0|0.0|100
0|2020-12-31|1027.0|0|1027.0|0|28.0|0|0.0|100
0|2021-01-01|1027.0|0|1027.0|0|28.0|0|0.0|100
0|2021-01-02|1027.0|0|1027.0|0|28.0|0|0.0|100
0|2021-01-03|1033.0|0|1033.0|0|28.0|0|0.0|100
0|2021-01-04|1033.0|0|1033.0|0|28.0|0|0.0|100
0|2021-01-05|1032.0|0|1032.0|0|28.0|0|0.0|100
0|2021-01-06|1049.0|0|1049.0|0|28.0|0|0.0|100
0|2021-01-07|1053.0|0|1053.0|0|28.0|0|0.0|100
0|2021-01-08|1059.0|0|1059.0|0|28.0|0|0.0|100
0|2021-01-09|1061.0|0|1061.0|0|28.0|0|0.0|100
0|2021-01-10|1055.0|0|1055.0|0|28.0|0|0.0|100
0|2021-01-11|1064.0|0|1064.0|0|29.0|0|0.0|100
0|2021-01-12|1064.0|0|1064.0|0|29.0|0|0.0|100
0|2021-01-13|1068.0|0|1068.0|0|29.0|0|0.0|100
0|2021-01-14|1072.0|0|1072.0|0|29.0|0|0.0|100
0|2021-01-15|1079.0|0|1079.0|0|29.0|0|0.0|100
0|2021-01-16|1079.0|0|1079.0|0|29.0|0|0.0|100
0|2021-01-17|1079.0|0|1079.0|0|30.0|0|0.0|100
0|2021-01-18|1079.0|0|1079.0|0|30.0|0|0.0|100
0|2021-01-19|1079.0|0|1079.0|0|30.0|0|0.0|100
0|2021-01-20|1080.0|0|1080.0|0|30.0|0|0.0|100
0|2021-01-21|1080.0|0|1080.0|0|30.0|0|0.0|100
0|2021-01-22|1091.0|0|1091.0|0|31.0|0|0.0|100
0|2021-01-23|1137.0|0|1137.0|0|31.0|0|0.0|100
0|2021-01-24|1137.0|0|1137.0|0|31.0|0|0.0|100
0|2021-01-25|1137.0|0|1137.0|0|31.0|0|0.0|100
0|2021-01-26|1141.0|0|1141.0|0|32.0|0|0.0|100
0|2021-01-27|1145.0|0|1145.0|0|40.0|0|0.0|100
0|2021-01-28|1146.0|0|1146.0|0|42.0|0|0.0|100
0|2021-01-29|1146.0|0|1146.0|0|42.0|0|0.0|100
0|2021-01-30|1147.0|0|1147.0|0|42.0|0|0.0|100
0|2021-01-31|1148.0|0|1148.0|0|42.0|0|0.0|100
0|2021-02-01|1148.0|0|1148.0|0|42.0|0|0.0|100
0|2021-02-02|1149.0|0|1149.0|0|42.0|0|0.0|100
0|2021-02-03|1152.0|0|1152.0|0|43.0|0|0.0|100
0|2021-02-04|1152.0|0|1152.0|0|43.0|0|0.0|100
0|2021-02-05|1153.0|0|1153.0|0|44.0|0|0.0|100
0|2021-02-06|1155.0|0|1155.0|0|44.0|0|0.0|100
0|2021-02-07|1154.0|0|1154.0|0|44.0|0|0.0|100
