|dates|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Hopkins_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Hopkins_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Hopkins_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|215.0|0|218.0|0|27.0|0|0.0|100
0|2020-05-15|215.0|0|217.0|0|27.0|0|0.0|100
0|2020-05-16|215.0|0|217.0|0|27.0|0|0.0|100
0|2020-05-17|215.0|0|217.0|0|27.0|0|0.0|100
0|2020-05-18|214.0|0|217.0|0|27.0|0|0.0|100
0|2020-05-19|215.0|0|217.0|0|27.0|0|0.0|100
0|2020-05-20|215.0|0|218.0|0|27.0|0|0.0|100
0|2020-05-21|216.0|0|218.0|0|27.0|0|0.0|100
0|2020-05-22|218.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-23|218.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-24|218.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-25|218.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-26|219.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-27|219.0|0|220.0|0|29.0|0|0.0|100
0|2020-05-28|221.0|0|222.0|0|29.0|0|0.0|100
0|2020-05-29|221.0|0|222.0|0|29.0|0|0.0|100
0|2020-05-30|221.0|0|222.0|0|30.0|0|0.0|100
0|2020-05-31|221.0|0|222.0|0|30.0|0|0.0|100
0|2020-06-01|222.0|0|223.0|0|30.0|0|0.0|100
0|2020-06-02|222.0|0|223.0|0|30.0|0|0.0|100
0|2020-06-03|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-04|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-05|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-06|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-07|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-08|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-09|224.0|0|225.0|0|31.0|0|0.0|100
0|2020-06-10|225.0|0|226.0|0|31.0|0|0.0|100
0|2020-06-11|225.0|0|226.0|0|31.0|0|0.0|100
0|2020-06-12|225.0|0|226.0|0|31.0|0|0.0|100
0|2020-06-13|228.0|0|229.0|0|31.0|0|0.0|100
0|2020-06-14|228.0|0|229.0|0|31.0|0|0.0|100
0|2020-06-15|229.0|0|230.0|0|31.0|0|0.0|100
0|2020-06-16|229.0|0|230.0|0|31.0|0|0.0|100
0|2020-06-17|231.0|0|232.0|0|31.0|0|0.0|100
0|2020-06-18|230.0|0|231.0|0|31.0|0|0.0|100
0|2020-06-19|231.0|0|232.0|0|31.0|0|0.0|100
0|2020-06-20|232.0|0|233.0|0|32.0|0|0.0|100
0|2020-06-21|233.0|0|234.0|0|32.0|0|0.0|100
0|2020-06-22|233.0|0|234.0|0|32.0|0|0.0|100
0|2020-06-23|240.0|0|241.0|0|32.0|0|0.0|100
0|2020-06-24|241.0|0|242.0|0|32.0|0|0.0|100
0|2020-06-25|242.0|0|243.0|0|32.0|0|0.0|100
0|2020-06-26|247.0|0|248.0|0|32.0|0|0.0|100
0|2020-06-27|250.0|0|251.0|0|32.0|0|0.0|100
0|2020-06-28|250.0|0|251.0|0|32.0|0|0.0|100
0|2020-06-29|250.0|0|251.0|0|32.0|0|0.0|100
0|2020-06-30|254.0|0|255.0|0|32.0|0|0.0|100
0|2020-07-01|255.0|0|256.0|0|32.0|0|0.0|100
0|2020-07-02|262.0|0|263.0|0|32.0|0|0.0|100
0|2020-07-03|265.0|0|266.0|0|32.0|0|0.0|100
0|2020-07-04|265.0|0|266.0|0|32.0|0|0.0|100
0|2020-07-05|265.0|0|266.0|0|32.0|0|0.0|100
0|2020-07-06|271.0|0|272.0|0|33.0|0|0.0|100
0|2020-07-07|278.0|0|279.0|0|33.0|0|0.0|100
0|2020-07-08|284.0|0|285.0|0|33.0|0|0.0|100
0|2020-07-09|291.0|0|292.0|0|33.0|0|0.0|100
0|2020-07-10|297.0|0|298.0|0|33.0|0|0.0|100
0|2020-07-11|305.0|0|306.0|0|33.0|0|0.0|100
0|2020-07-12|305.0|0|306.0|0|33.0|0|0.0|100
0|2020-07-13|305.0|0|307.0|0|33.0|0|0.0|100
0|2020-07-14|317.0|0|318.0|0|33.0|0|0.0|100
0|2020-07-15|321.0|0|322.0|0|33.0|0|0.0|100
0|2020-07-16|322.0|0|328.0|0|33.0|0|0.0|100
0|2020-07-17|337.0|0|338.0|0|33.0|0|0.0|100
0|2020-07-18|345.0|0|346.0|0|33.0|0|0.0|100
0|2020-07-19|353.0|0|354.0|0|33.0|0|0.0|100
0|2020-07-20|353.0|0|354.0|0|33.0|0|0.0|100
0|2020-07-21|357.0|0|358.0|0|33.0|0|0.0|100
0|2020-07-22|359.0|0|360.0|0|33.0|0|0.0|100
0|2020-07-23|363.0|0|364.0|0|33.0|0|0.0|100
0|2020-07-24|367.0|0|368.0|0|33.0|0|0.0|100
0|2020-07-25|371.0|0|372.0|0|33.0|0|0.0|100
0|2020-07-26|374.0|0|375.0|0|33.0|0|0.0|100
0|2020-07-27|374.0|0|375.0|0|33.0|0|0.0|100
0|2020-07-28|377.0|0|378.0|0|33.0|0|0.0|100
0|2020-07-29|386.0|0|387.0|0|33.0|0|0.0|100
0|2020-07-30|390.0|0|391.0|0|33.0|0|0.0|100
0|2020-07-31|396.0|0|397.0|0|33.0|0|0.0|100
0|2020-08-01|403.0|0|404.0|0|33.0|0|0.0|100
0|2020-08-02|403.0|0|404.0|0|33.0|0|0.0|100
0|2020-08-03|403.0|0|404.0|0|33.0|0|0.0|100
0|2020-08-04|412.0|0|413.0|0|33.0|0|0.0|100
0|2020-08-05|414.0|0|415.0|0|33.0|0|0.0|100
0|2020-08-06|416.0|0|417.0|0|33.0|0|0.0|100
0|2020-08-07|416.0|0|417.0|0|33.0|0|0.0|100
0|2020-08-08|421.0|0|422.0|0|33.0|0|0.0|100
0|2020-08-09|421.0|0|422.0|0|33.0|0|0.0|100
0|2020-08-10|421.0|0|422.0|0|33.0|0|0.0|100
0|2020-08-11|428.0|0|429.0|0|34.0|0|0.0|100
0|2020-08-12|431.0|0|432.0|0|34.0|0|0.0|100
0|2020-08-13|433.0|0|434.0|0|34.0|0|0.0|100
0|2020-08-14|438.0|0|439.0|0|35.0|0|0.0|100
0|2020-08-15|439.0|0|440.0|0|35.0|0|0.0|100
0|2020-08-16|439.0|0|440.0|0|35.0|0|0.0|100
0|2020-08-17|440.0|0|441.0|0|35.0|0|0.0|100
0|2020-08-18|452.0|0|453.0|0|35.0|0|0.0|100
0|2020-08-19|455.0|0|456.0|0|35.0|0|0.0|100
0|2020-08-20|466.0|0|467.0|0|36.0|0|0.0|100
0|2020-08-21|468.0|0|469.0|0|36.0|0|0.0|100
0|2020-08-22|472.0|0|473.0|0|36.0|0|0.0|100
0|2020-08-23|472.0|0|473.0|0|36.0|0|0.0|100
0|2020-08-24|479.0|0|480.0|0|36.0|0|0.0|100
0|2020-08-25|487.0|0|488.0|0|36.0|0|0.0|100
0|2020-08-26|495.0|0|496.0|0|36.0|0|0.0|100
0|2020-08-27|498.0|0|499.0|0|36.0|0|0.0|100
0|2020-08-28|502.0|0|503.0|0|36.0|0|0.0|100
0|2020-08-29|510.0|0|511.0|0|36.0|0|0.0|100
0|2020-08-30|512.0|0|513.0|0|36.0|0|0.0|100
0|2020-08-31|514.0|0|515.0|0|36.0|0|0.0|100
0|2020-09-01|518.0|0|519.0|0|36.0|0|0.0|100
0|2020-09-02|518.0|0|524.0|0|36.0|0|0.0|100
0|2020-09-03|527.0|0|528.0|0|36.0|0|0.0|100
0|2020-09-04|530.0|0|531.0|0|36.0|0|0.0|100
0|2020-09-05|532.0|0|533.0|0|36.0|0|0.0|100
0|2020-09-06|535.0|0|536.0|0|36.0|0|0.0|100
0|2020-09-07|535.0|0|536.0|0|36.0|0|0.0|100
0|2020-09-08|535.0|0|536.0|0|36.0|0|0.0|100
0|2020-09-09|547.0|0|548.0|0|36.0|0|0.0|100
0|2020-09-10|551.0|0|552.0|0|36.0|0|0.0|100
0|2020-09-11|561.0|0|562.0|0|37.0|0|0.0|100
0|2020-09-12|566.0|0|567.0|0|37.0|0|0.0|100
0|2020-09-13|568.0|0|569.0|0|37.0|0|0.0|100
0|2020-09-14|568.0|0|569.0|0|37.0|0|0.0|100
0|2020-09-15|577.0|0|578.0|0|38.0|0|0.0|100
0|2020-09-16|587.0|0|588.0|0|38.0|0|0.0|100
0|2020-09-17|587.0|0|588.0|0|38.0|0|0.0|100
0|2020-09-18|590.0|0|591.0|0|39.0|0|0.0|100
0|2020-09-19|594.0|0|595.0|0|39.0|0|0.0|100
0|2020-09-20|594.0|0|596.0|0|39.0|0|0.0|100
0|2020-09-21|602.0|0|603.0|0|39.0|0|0.0|100
0|2020-09-22|609.0|0|610.0|0|39.0|0|0.0|100
0|2020-09-23|612.0|0|613.0|0|39.0|0|0.0|100
0|2020-09-24|618.0|0|619.0|0|39.0|0|0.0|100
0|2020-09-25|626.0|0|627.0|0|39.0|0|0.0|100
0|2020-09-26|628.0|0|629.0|0|39.0|0|0.0|100
0|2020-09-27|631.0|0|632.0|0|39.0|0|0.0|100
0|2020-09-28|633.0|0|634.0|0|39.0|0|0.0|100
0|2020-09-29|637.0|0|642.0|0|39.0|0|0.0|100
0|2020-09-30|646.0|0|653.0|0|39.0|0|0.0|100
0|2020-10-01|656.0|0|663.0|0|39.0|0|0.0|100
0|2020-10-02|664.0|0|671.0|0|39.0|0|0.0|100
0|2020-10-03|676.0|0|677.0|0|39.0|0|0.0|100
0|2020-10-04|683.0|0|684.0|0|39.0|0|0.0|100
0|2020-10-05|684.0|0|725.0|0|39.0|0|0.0|100
0|2020-10-06|693.0|0|741.0|0|39.0|0|0.0|100
0|2020-10-07|724.0|0|760.0|0|39.0|0|0.0|100
0|2020-10-08|756.0|0|782.0|0|39.0|0|0.0|100
0|2020-10-09|792.0|0|794.0|0|39.0|0|0.0|100
0|2020-10-10|809.0|0|810.0|0|39.0|0|0.0|100
0|2020-10-11|815.0|0|816.0|0|40.0|0|0.0|100
0|2020-10-12|817.0|0|830.0|0|40.0|0|0.0|100
0|2020-10-13|824.0|0|849.0|0|40.0|0|0.0|100
0|2020-10-14|851.0|0|870.0|0|40.0|0|0.0|100
0|2020-10-15|877.0|0|887.0|0|40.0|0|0.0|100
0|2020-10-16|889.0|0|906.0|0|40.0|0|0.0|100
0|2020-10-17|907.0|0|908.0|0|41.0|0|0.0|100
0|2020-10-18|910.0|0|911.0|0|41.0|0|0.0|100
0|2020-10-19|916.0|0|935.0|0|41.0|0|0.0|100
0|2020-10-20|928.0|0|950.0|0|42.0|0|0.0|100
0|2020-10-21|963.0|0|964.0|0|42.0|0|0.0|100
0|2020-10-22|963.0|0|978.0|0|42.0|0|0.0|100
0|2020-10-23|963.0|0|1000.0|0|42.0|0|0.0|100
0|2020-10-24|963.0|0|1009.0|0|42.0|0|0.0|100
0|2020-10-25|963.0|0|1014.0|0|42.0|0|0.0|100
0|2020-10-26|963.0|0|1034.0|0|42.0|0|0.0|100
0|2020-10-27|963.0|0|1044.0|0|42.0|0|0.0|100
0|2020-10-28|963.0|0|1065.0|0|42.0|0|0.0|100
0|2020-10-29|1036.0|0|1077.0|0|43.0|0|0.0|100
0|2020-10-30|1087.0|0|1088.0|0|43.0|0|0.0|100
0|2020-10-31|1087.0|0|1116.0|0|43.0|0|0.0|100
0|2020-11-01|1087.0|0|1120.0|0|43.0|0|0.0|100
0|2020-11-02|1138.0|0|1167.0|0|43.0|0|0.0|100
0|2020-11-03|1157.0|0|1167.0|0|43.0|0|0.0|100
0|2020-11-04|1162.0|0|1206.0|0|43.0|0|0.0|100
0|2020-11-05|1182.0|0|1206.0|0|43.0|0|0.0|100
0|2020-11-06|1212.0|0|1260.0|0|43.0|0|0.0|100
0|2020-11-07|1271.0|0|1272.0|0|43.0|0|0.0|100
0|2020-11-08|1271.0|0|1276.0|0|43.0|0|0.0|100
0|2020-11-09|1281.0|0|1324.0|0|43.0|0|0.0|100
0|2020-11-10|1281.0|0|1360.0|0|43.0|0|0.0|100
0|2020-11-11|1355.0|0|1360.0|0|43.0|0|0.0|100
0|2020-11-12|1355.0|0|1412.0|0|43.0|0|0.0|100
0|2020-11-13|1399.0|0|1441.0|0|43.0|0|0.0|100
0|2020-11-14|1425.0|0|1441.0|0|44.0|0|0.0|100
0|2020-11-15|1425.0|0|1441.0|0|44.0|0|0.0|100
0|2020-11-16|1433.0|0|1488.0|0|44.0|0|0.0|100
0|2020-11-17|1433.0|0|1516.0|0|44.0|0|0.0|100
0|2020-11-18|1433.0|0|1555.0|0|44.0|0|0.0|100
0|2020-11-19|1433.0|0|1593.0|0|44.0|0|0.0|100
0|2020-11-20|1433.0|0|1622.0|0|44.0|0|0.0|100
0|2020-11-21|1627.0|0|1628.0|0|45.0|0|0.0|100
0|2020-11-22|1645.0|0|1646.0|0|45.0|0|0.0|100
0|2020-11-23|1645.0|0|1687.0|0|45.0|0|0.0|100
0|2020-11-24|1694.0|0|1714.0|0|45.0|0|0.0|100
0|2020-11-25|1694.0|0|1756.0|0|45.0|0|0.0|100
0|2020-11-26|1739.0|0|1756.0|0|45.0|0|0.0|100
0|2020-11-27|1785.0|0|1786.0|0|45.0|0|0.0|100
0|2020-11-28|1785.0|0|1798.0|0|45.0|0|0.0|100
0|2020-11-29|1808.0|0|1809.0|0|47.0|0|0.0|100
0|2020-11-30|1813.0|0|1893.0|0|47.0|0|0.0|100
0|2020-12-01|1813.0|0|1939.0|0|47.0|0|0.0|100
0|2020-12-02|1915.0|0|1963.0|0|48.0|0|0.0|100
0|2020-12-03|1948.0|0|1990.0|0|48.0|0|0.0|100
0|2020-12-04|1987.0|0|2015.0|0|50.0|0|0.0|100
0|2020-12-05|1987.0|0|2036.0|0|50.0|0|0.0|100
0|2020-12-06|2041.0|0|2042.0|0|52.0|0|0.0|100
0|2020-12-07|2041.0|0|2071.0|0|52.0|0|0.0|100
0|2020-12-08|2041.0|0|2087.0|0|52.0|0|0.0|100
0|2020-12-09|2041.0|0|2121.0|0|53.0|0|0.0|100
0|2020-12-10|2041.0|0|2145.0|0|53.0|0|0.0|100
0|2020-12-11|2160.0|0|2204.0|0|53.0|0|0.0|100
0|2020-12-12|2160.0|0|2204.0|0|53.0|0|0.0|100
0|2020-12-13|2160.0|0|2211.0|0|53.0|0|0.0|100
0|2020-12-14|2219.0|0|2259.0|0|60.0|0|0.0|100
0|2020-12-15|2265.0|0|2284.0|0|60.0|0|0.0|100
0|2020-12-16|2265.0|0|2307.0|0|60.0|0|0.0|100
0|2020-12-17|2323.0|0|2334.0|0|63.0|0|0.0|100
0|2020-12-18|2357.0|0|2373.0|0|65.0|0|0.0|100
0|2020-12-19|2357.0|0|2395.0|0|65.0|0|0.0|100
0|2020-12-20|2357.0|0|2397.0|0|65.0|0|0.0|100
0|2020-12-21|2357.0|0|2418.0|0|65.0|0|0.0|100
0|2020-12-22|2357.0|0|2457.0|0|65.0|0|0.0|100
0|2020-12-23|2357.0|0|2480.0|0|65.0|0|0.0|100
0|2020-12-24|2357.0|0|2480.0|0|65.0|0|0.0|100
0|2020-12-25|2357.0|0|2480.0|0|65.0|0|0.0|100
0|2020-12-26|2357.0|0|2533.0|0|65.0|0|0.0|100
0|2020-12-27|2357.0|0|2539.0|0|65.0|0|0.0|100
0|2020-12-28|2357.0|0|2572.0|0|65.0|0|0.0|100
0|2020-12-29|2357.0|0|2608.0|0|65.0|0|0.0|100
0|2020-12-30|2623.0|0|2670.0|0|79.0|0|0.0|100
0|2020-12-31|2623.0|0|2670.0|0|79.0|0|0.0|100
0|2021-01-01|2623.0|0|2670.0|0|79.0|0|0.0|100
0|2021-01-02|2722.0|0|2723.0|0|83.0|0|0.0|100
0|2021-01-03|2722.0|0|2743.0|0|83.0|0|0.0|100
0|2021-01-04|2722.0|0|2847.0|0|83.0|0|0.0|100
0|2021-01-05|2785.0|0|2906.0|0|83.0|0|0.0|100
0|2021-01-06|2785.0|0|2968.0|0|83.0|0|0.0|100
0|2021-01-07|2949.0|0|3001.0|0|90.0|0|0.0|100
0|2021-01-08|2949.0|0|3035.0|0|90.0|0|0.0|100
0|2021-01-09|3038.0|0|3039.0|0|93.0|0|0.0|100
0|2021-01-10|3050.0|0|3051.0|0|93.0|0|0.0|100
0|2021-01-11|3058.0|0|3091.0|0|94.0|0|0.0|100
0|2021-01-12|3058.0|0|3133.0|0|94.0|0|0.0|100
0|2021-01-13|3140.0|0|3161.0|0|98.0|0|0.0|100
0|2021-01-14|3179.0|0|3195.0|0|100.0|0|0.0|100
0|2021-01-15|3229.0|0|3230.0|0|101.0|0|0.0|100
0|2021-01-16|3247.0|0|3248.0|0|101.0|0|0.0|100
0|2021-01-17|3262.0|0|3263.0|0|101.0|0|0.0|100
0|2021-01-18|3262.0|0|3275.0|0|101.0|0|0.0|100
0|2021-01-19|3262.0|0|3311.0|0|101.0|0|0.0|100
0|2021-01-20|3262.0|0|3343.0|0|101.0|0|0.0|100
0|2021-01-21|3333.0|0|3374.0|0|105.0|0|0.0|100
0|2021-01-22|3346.0|0|3389.0|0|106.0|0|0.0|100
0|2021-01-23|3385.0|0|3389.0|0|106.0|0|0.0|100
0|2021-01-24|3396.0|0|3397.0|0|108.0|0|0.0|100
0|2021-01-25|3402.0|0|3444.0|0|109.0|0|0.0|100
0|2021-01-26|3402.0|0|3473.0|0|109.0|0|0.0|100
0|2021-01-27|3442.0|0|3504.0|0|110.0|0|0.0|100
0|2021-01-28|3482.0|0|3525.0|0|110.0|0|0.0|100
0|2021-01-29|3530.0|0|3538.0|0|111.0|0|0.0|100
0|2021-01-30|3556.0|0|3557.0|0|111.0|0|0.0|100
0|2021-01-31|3559.0|0|3560.0|0|111.0|0|0.0|100
0|2021-02-01|3573.0|0|3580.0|0|111.0|0|0.0|100
0|2021-02-02|3573.0|0|3615.0|0|111.0|0|0.0|100
0|2021-02-03|3634.0|0|3635.0|0|115.0|0|0.0|100
