|dates|Clinton_Michigan_UnitedStates.JHU_ConfirmedCases.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Clinton_Michigan_UnitedStates.NYT_ConfirmedCases.data|Clinton_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Clinton_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Clinton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Clinton_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-30|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-02|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-03|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-04|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-05|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-06|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-07|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-08|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-09|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-04-10|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-04-11|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-04-12|91.0|0|91.0|0|3.0|0|0.0|100
0|2020-04-13|93.0|0|93.0|0|4.0|0|0.0|100
0|2020-04-14|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-04-15|100.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-16|102.0|0|102.0|0|6.0|0|0.0|100
0|2020-04-17|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-04-18|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-04-19|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-04-20|104.0|0|104.0|0|7.0|0|0.0|100
0|2020-04-21|105.0|0|105.0|0|7.0|0|0.0|100
0|2020-04-22|106.0|0|106.0|0|7.0|0|0.0|100
0|2020-04-23|105.0|0|105.0|0|8.0|0|0.0|100
0|2020-04-24|106.0|0|106.0|0|9.0|0|0.0|100
0|2020-04-25|106.0|0|106.0|0|9.0|0|0.0|100
0|2020-04-26|109.0|0|109.0|0|9.0|0|0.0|100
0|2020-04-27|112.0|0|112.0|0|9.0|0|0.0|100
0|2020-04-28|114.0|0|114.0|0|9.0|0|0.0|100
0|2020-04-29|117.0|0|117.0|0|9.0|0|0.0|100
0|2020-04-30|118.0|0|118.0|0|9.0|0|0.0|100
0|2020-05-01|118.0|0|118.0|0|9.0|0|0.0|100
0|2020-05-02|118.0|0|118.0|0|10.0|0|0.0|100
0|2020-05-03|118.0|0|118.0|0|10.0|0|0.0|100
0|2020-05-04|119.0|0|119.0|0|10.0|0|0.0|100
0|2020-05-05|120.0|0|120.0|0|10.0|0|0.0|100
0|2020-05-06|123.0|0|123.0|0|10.0|0|0.0|100
0|2020-05-07|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-08|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-09|127.0|0|127.0|0|10.0|0|0.0|100
0|2020-05-10|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-11|128.0|0|128.0|0|10.0|0|0.0|100
0|2020-05-12|126.0|0|126.0|0|10.0|0|0.0|100
0|2020-05-13|127.0|0|127.0|0|10.0|0|0.0|100
