|dates|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedCases.data|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|OutofTN_Tennessee_UnitedStates.NYT_ConfirmedCases.data|OutofTN_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|OutofTN_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|340.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-15|340.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-16|340.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-17|340.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-18|386.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-19|386.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-20|386.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-21|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-22|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-23|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-24|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-25|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-26|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-27|339.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-28|379.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-29|379.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-30|418.0|0|0.0|100|4.0|0|0.0|100
0|2020-05-31|418.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-01|418.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-02|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-03|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-04|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-05|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-06|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-07|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-08|426.0|0|0.0|100|4.0|0|0.0|100
0|2020-06-09|457.0|0|0.0|100|5.0|0|0.0|100
0|2020-06-10|457.0|0|0.0|100|5.0|0|0.0|100
0|2020-06-11|457.0|0|0.0|100|5.0|0|0.0|100
0|2020-06-12|457.0|0|0.0|100|5.0|0|0.0|100
0|2020-06-13|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-14|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-15|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-16|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-17|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-18|463.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-19|566.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-20|563.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-21|650.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-22|632.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-23|537.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-24|604.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-25|611.0|0|0.0|100|9.0|0|0.0|100
0|2020-06-26|771.0|0|0.0|100|8.0|0|0.0|100
0|2020-06-27|766.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-28|766.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-29|909.0|0|0.0|100|7.0|0|0.0|100
0|2020-06-30|952.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-01|1044.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-02|1009.0|0|0.0|100|8.0|0|0.0|100
0|2020-07-03|1065.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-04|1164.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-05|1185.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-06|1198.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-07|1095.0|0|0.0|100|8.0|0|0.0|100
0|2020-07-08|1230.0|0|0.0|100|7.0|0|0.0|100
0|2020-07-09|1256.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-10|1397.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-11|1384.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-12|1416.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-13|1660.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-14|1737.0|0|0.0|100|11.0|0|0.0|100
0|2020-07-15|1775.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-16|1852.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-17|1890.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-18|1975.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-19|2084.0|0|0.0|100|9.0|0|0.0|100
0|2020-07-20|2184.0|0|0.0|100|9.0|0|0.0|100
0|2020-07-21|2179.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-22|2268.0|0|0.0|100|10.0|0|0.0|100
0|2020-07-23|2345.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-24|2423.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-25|2365.0|0|0.0|100|11.0|0|0.0|100
0|2020-07-26|2625.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-27|2631.0|0|0.0|100|13.0|0|0.0|100
0|2020-07-28|2741.0|0|0.0|100|11.0|0|0.0|100
0|2020-07-29|2688.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-30|2705.0|0|0.0|100|12.0|0|0.0|100
0|2020-07-31|2815.0|0|0.0|100|13.0|0|0.0|100
0|2020-08-01|2729.0|0|0.0|100|12.0|0|0.0|100
0|2020-08-02|2823.0|0|0.0|100|12.0|0|0.0|100
0|2020-08-03|2783.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-04|2789.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-05|2793.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-06|2831.0|0|0.0|100|16.0|0|0.0|100
0|2020-08-07|2842.0|0|0.0|100|16.0|0|0.0|100
0|2020-08-08|2860.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-09|2924.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-10|2947.0|0|0.0|100|14.0|0|0.0|100
0|2020-08-11|2952.0|0|0.0|100|16.0|0|0.0|100
0|2020-08-12|2904.0|0|0.0|100|18.0|0|0.0|100
0|2020-08-13|3024.0|0|0.0|100|19.0|0|0.0|100
0|2020-08-14|2993.0|0|0.0|100|20.0|0|0.0|100
0|2020-08-15|2988.0|0|0.0|100|20.0|0|0.0|100
0|2020-08-16|3088.0|0|0.0|100|22.0|0|0.0|100
0|2020-08-17|3016.0|0|0.0|100|21.0|0|0.0|100
0|2020-08-18|2982.0|0|0.0|100|22.0|0|0.0|100
0|2020-08-19|2990.0|0|0.0|100|20.0|0|0.0|100
0|2020-08-20|2915.0|0|0.0|100|20.0|0|0.0|100
0|2020-08-21|2912.0|0|0.0|100|21.0|0|0.0|100
0|2020-08-22|2830.0|0|0.0|100|21.0|0|0.0|100
0|2020-08-23|2937.0|0|0.0|100|21.0|0|0.0|100
0|2020-08-24|2929.0|0|0.0|100|22.0|0|0.0|100
0|2020-08-25|2916.0|0|0.0|100|23.0|0|0.0|100
0|2020-08-26|2953.0|0|0.0|100|25.0|0|0.0|100
0|2020-08-27|2996.0|0|0.0|100|26.0|0|0.0|100
0|2020-08-28|3001.0|0|0.0|100|26.0|0|0.0|100
0|2020-08-29|2970.0|0|0.0|100|25.0|0|0.0|100
0|2020-08-30|2994.0|0|0.0|100|25.0|0|0.0|100
0|2020-08-31|3010.0|0|0.0|100|27.0|0|0.0|100
0|2020-09-01|3055.0|0|0.0|100|28.0|0|0.0|100
0|2020-09-02|3010.0|0|0.0|100|29.0|0|0.0|100
0|2020-09-03|2518.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-04|2518.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-05|2469.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-06|2537.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-07|2578.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-08|2578.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-09|2574.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-10|2618.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-11|2631.0|0|0.0|100|26.0|0|0.0|100
0|2020-09-12|2631.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-13|2673.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-14|2673.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-15|2743.0|0|0.0|100|25.0|0|0.0|100
0|2020-09-16|2743.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-17|2736.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-18|2876.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-19|2811.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-20|2811.0|0|0.0|100|23.0|0|0.0|100
0|2020-09-21|3013.0|0|0.0|100|24.0|0|0.0|100
0|2020-09-22|2968.0|0|0.0|100|25.0|0|0.0|100
0|2020-09-23|2968.0|0|0.0|100|25.0|0|0.0|100
0|2020-09-24|2968.0|0|0.0|100|25.0|0|0.0|100
0|2020-09-25|2844.0|0|0.0|100|26.0|0|0.0|100
0|2020-09-26|2896.0|0|0.0|100|27.0|0|0.0|100
0|2020-09-27|2986.0|0|0.0|100|27.0|0|0.0|100
0|2020-09-28|2997.0|0|0.0|100|27.0|0|0.0|100
0|2020-09-29|2977.0|0|0.0|100|27.0|0|0.0|100
0|2020-09-30|2939.0|0|0.0|100|27.0|0|0.0|100
0|2020-10-01|2965.0|0|0.0|100|28.0|0|0.0|100
0|2020-10-02|2964.0|0|0.0|100|26.0|0|0.0|100
0|2020-10-03|2935.0|0|0.0|100|26.0|0|0.0|100
0|2020-10-04|3002.0|0|0.0|100|27.0|0|0.0|100
0|2020-10-05|3103.0|0|0.0|100|27.0|0|0.0|100
0|2020-10-06|3118.0|0|0.0|100|27.0|0|0.0|100
0|2020-10-07|3169.0|0|0.0|100|27.0|0|0.0|100
0|2020-10-08|3182.0|0|0.0|100|29.0|0|0.0|100
0|2020-10-09|3180.0|0|0.0|100|30.0|0|0.0|100
0|2020-10-10|3169.0|0|0.0|100|29.0|0|0.0|100
0|2020-10-11|3291.0|0|0.0|100|29.0|0|0.0|100
0|2020-10-12|3437.0|0|0.0|100|29.0|0|0.0|100
0|2020-10-13|3406.0|0|0.0|100|29.0|0|0.0|100
0|2020-10-14|3398.0|0|0.0|100|31.0|0|0.0|100
0|2020-10-15|3472.0|0|0.0|100|33.0|0|0.0|100
0|2020-10-16|3440.0|0|0.0|100|31.0|0|0.0|100
0|2020-10-17|3531.0|0|0.0|100|34.0|0|0.0|100
0|2020-10-18|3618.0|0|0.0|100|34.0|0|0.0|100
0|2020-10-19|3794.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-20|3775.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-21|3761.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-22|3761.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-23|3761.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-24|3761.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-25|3761.0|0|0.0|100|35.0|0|0.0|100
0|2020-10-26|4151.0|0|0.0|100|36.0|0|0.0|100
0|2020-10-27|4171.0|0|0.0|100|34.0|0|0.0|100
0|2020-10-28|4171.0|0|0.0|100|34.0|0|0.0|100
0|2020-10-29|4278.0|0|0.0|100|36.0|0|0.0|100
0|2020-10-30|4304.0|0|0.0|100|36.0|0|0.0|100
0|2020-10-31|4212.0|0|0.0|100|36.0|0|0.0|100
0|2020-11-01|4212.0|0|0.0|100|36.0|0|0.0|100
0|2020-11-02|4357.0|0|0.0|100|37.0|0|0.0|100
0|2020-11-03|4392.0|0|0.0|100|38.0|0|0.0|100
0|2020-11-04|4482.0|0|0.0|100|39.0|0|0.0|100
0|2020-11-05|4489.0|0|0.0|100|41.0|0|0.0|100
0|2020-11-06|4486.0|0|0.0|100|40.0|0|0.0|100
0|2020-11-07|4636.0|0|0.0|100|41.0|0|0.0|100
0|2020-11-08|4778.0|0|0.0|100|41.0|0|0.0|100
0|2020-11-09|5024.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-10|5024.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-11|5101.0|0|0.0|100|44.0|0|0.0|100
0|2020-11-12|5101.0|0|0.0|100|44.0|0|0.0|100
0|2020-11-13|5101.0|0|0.0|100|44.0|0|0.0|100
0|2020-11-14|5523.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-15|5523.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-16|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-17|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-18|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-19|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-20|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-21|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-22|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-23|6178.0|0|0.0|100|43.0|0|0.0|100
0|2020-11-24|6928.0|0|0.0|100|47.0|0|0.0|100
0|2020-11-25|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-11-26|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-11-27|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-11-28|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-11-29|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-11-30|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-12-01|6802.0|0|0.0|100|51.0|0|0.0|100
0|2020-12-02|8643.0|0|0.0|100|51.0|0|0.0|100
0|2020-12-03|9002.0|0|0.0|100|51.0|0|0.0|100
0|2020-12-04|9193.0|0|0.0|100|54.0|0|0.0|100
0|2020-12-05|9193.0|0|0.0|100|54.0|0|0.0|100
0|2020-12-06|9193.0|0|0.0|100|54.0|0|0.0|100
0|2020-12-07|9755.0|0|0.0|100|55.0|0|0.0|100
0|2020-12-08|9755.0|0|0.0|100|55.0|0|0.0|100
0|2020-12-09|9755.0|0|0.0|100|55.0|0|0.0|100
0|2020-12-10|10472.0|0|0.0|100|57.0|0|0.0|100
0|2020-12-11|10781.0|0|0.0|100|56.0|0|0.0|100
0|2020-12-12|10985.0|0|0.0|100|56.0|0|0.0|100
0|2020-12-13|11598.0|0|0.0|100|56.0|0|0.0|100
0|2020-12-14|12148.0|0|0.0|100|57.0|0|0.0|100
0|2020-12-15|12421.0|0|0.0|100|58.0|0|0.0|100
0|2020-12-16|12937.0|0|0.0|100|58.0|0|0.0|100
0|2020-12-17|13005.0|0|0.0|100|62.0|0|0.0|100
0|2020-12-18|13347.0|0|0.0|100|63.0|0|0.0|100
0|2020-12-19|13347.0|0|0.0|100|63.0|0|0.0|100
0|2020-12-20|13807.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-21|14433.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-22|14544.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-23|13914.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-24|14122.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-25|14122.0|0|0.0|100|64.0|0|0.0|100
0|2020-12-26|14647.0|0|0.0|100|61.0|0|0.0|100
0|2020-12-27|14781.0|0|0.0|100|61.0|0|0.0|100
0|2020-12-28|14781.0|0|0.0|100|61.0|0|0.0|100
0|2020-12-29|15035.0|0|0.0|100|63.0|0|0.0|100
0|2020-12-30|14352.0|0|0.0|100|62.0|0|0.0|100
0|2020-12-31|14352.0|0|0.0|100|61.0|0|0.0|100
0|2021-01-01|14223.0|0|0.0|100|61.0|0|0.0|100
0|2021-01-02|14726.0|0|0.0|100|61.0|0|0.0|100
0|2021-01-03|14726.0|0|0.0|100|61.0|0|0.0|100
0|2021-01-04|14726.0|0|0.0|100|61.0|0|0.0|100
0|2021-01-05|15402.0|0|0.0|100|67.0|0|0.0|100
0|2021-01-06|15402.0|0|0.0|100|67.0|0|0.0|100
0|2021-01-07|15402.0|0|0.0|100|67.0|0|0.0|100
0|2021-01-08|15426.0|0|0.0|100|69.0|0|0.0|100
0|2021-01-09|15426.0|0|0.0|100|69.0|0|0.0|100
0|2021-01-10|15426.0|0|0.0|100|69.0|0|0.0|100
0|2021-01-11|15426.0|0|0.0|100|70.0|0|0.0|100
0|2021-01-12|15535.0|0|0.0|100|70.0|0|0.0|100
0|2021-01-13|15566.0|0|0.0|100|76.0|0|0.0|100
0|2021-01-14|15566.0|0|0.0|100|76.0|0|0.0|100
0|2021-01-15|15566.0|0|0.0|100|76.0|0|0.0|100
0|2021-01-16|15566.0|0|0.0|100|76.0|0|0.0|100
0|2021-01-17|16120.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-18|16120.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-19|16183.0|0|0.0|100|80.0|0|0.0|100
0|2021-01-20|16013.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-21|16013.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-22|16013.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-23|16291.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-24|16291.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-25|16448.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-26|16448.0|0|0.0|100|79.0|0|0.0|100
0|2021-01-27|16661.0|0|0.0|100|86.0|0|0.0|100
0|2021-01-28|16298.0|0|0.0|100|85.0|0|0.0|100
0|2021-01-29|16437.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-30|16437.0|0|0.0|100|87.0|0|0.0|100
0|2021-01-31|16437.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-01|16665.0|0|0.0|100|93.0|0|0.0|100
0|2021-02-02|16665.0|0|0.0|100|93.0|0|0.0|100
0|2021-02-03|16665.0|0|0.0|100|93.0|0|0.0|100
