|dates|Morgan_Indiana_UnitedStates.JHU_ConfirmedCases.data|Morgan_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Morgan_Indiana_UnitedStates.NYT_ConfirmedCases.data|Morgan_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Morgan_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Morgan_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Morgan_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Morgan_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-30|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-03-31|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-04-01|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-02|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-04-03|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-04|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-05|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-06|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-07|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-04-08|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-04-09|82.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-10|89.0|0|90.0|0|3.0|0|0.0|100
0|2020-04-11|94.0|0|95.0|0|3.0|0|0.0|100
0|2020-04-12|101.0|0|102.0|0|3.0|0|0.0|100
0|2020-04-13|103.0|0|104.0|0|3.0|0|0.0|100
0|2020-04-14|104.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-15|105.0|0|106.0|0|3.0|0|0.0|100
0|2020-04-16|108.0|0|109.0|0|3.0|0|0.0|100
0|2020-04-17|111.0|0|112.0|0|3.0|0|0.0|100
0|2020-04-18|111.0|0|112.0|0|3.0|0|0.0|100
0|2020-04-19|116.0|0|117.0|0|3.0|0|0.0|100
0|2020-04-20|119.0|0|120.0|0|3.0|0|0.0|100
0|2020-04-21|124.0|0|125.0|0|3.0|0|0.0|100
0|2020-04-22|124.0|0|125.0|0|4.0|0|0.0|100
0|2020-04-23|125.0|0|126.0|0|4.0|0|0.0|100
0|2020-04-24|128.0|0|129.0|0|4.0|0|0.0|100
0|2020-04-25|133.0|0|134.0|0|4.0|0|0.0|100
0|2020-04-26|131.0|0|132.0|0|4.0|0|0.0|100
0|2020-04-27|132.0|0|133.0|0|4.0|0|0.0|100
0|2020-04-28|136.0|0|137.0|0|4.0|0|0.0|100
0|2020-04-29|140.0|0|142.0|0|4.0|0|0.0|100
0|2020-04-30|152.0|0|155.0|0|4.0|0|0.0|100
0|2020-05-01|156.0|0|159.0|0|5.0|0|0.0|100
0|2020-05-02|160.0|0|163.0|0|5.0|0|0.0|100
0|2020-05-03|163.0|0|166.0|0|6.0|0|0.0|100
0|2020-05-04|168.0|0|171.0|0|7.0|0|0.0|100
0|2020-05-05|171.0|0|174.0|0|7.0|0|0.0|100
0|2020-05-06|176.0|0|179.0|0|8.0|0|0.0|100
0|2020-05-07|183.0|0|186.0|0|8.0|0|0.0|100
0|2020-05-08|182.0|0|185.0|0|8.0|0|0.0|100
0|2020-05-09|194.0|0|197.0|0|8.0|0|0.0|100
0|2020-05-10|197.0|0|200.0|0|8.0|0|0.0|100
0|2020-05-11|208.0|0|211.0|0|8.0|0|0.0|100
0|2020-05-12|210.0|0|213.0|0|9.0|0|0.0|100
0|2020-05-13|224.0|0|229.0|0|12.0|0|0.0|100
