|dates|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Onondaga_NewYork_UnitedStates.NYT_ConfirmedCases.data|Onondaga_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Onondaga_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|7.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|13.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-21|34.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-22|45.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-23|53.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-24|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-03-25|81.0|0|65.0|0|1.0|0|0.0|100
0|2020-03-26|111.0|0|83.0|0|1.0|0|0.0|100
0|2020-03-27|123.0|0|115.0|0|1.0|0|0.0|100
0|2020-03-28|146.0|0|129.0|0|1.0|0|0.0|100
0|2020-03-29|194.0|0|152.0|0|1.0|0|0.0|100
0|2020-03-30|228.0|0|180.0|0|1.0|0|0.0|100
0|2020-03-31|249.0|0|194.0|0|1.0|0|0.0|100
0|2020-04-01|277.0|0|249.0|0|1.0|0|0.0|100
0|2020-04-02|301.0|0|301.0|0|2.0|0|0.0|100
0|2020-04-03|322.0|0|301.0|0|3.0|0|0.0|100
0|2020-04-04|349.0|0|349.0|0|4.0|0|0.0|100
0|2020-04-05|364.0|0|349.0|0|5.0|0|0.0|100
0|2020-04-06|377.0|0|377.0|0|5.0|0|0.0|100
0|2020-04-07|397.0|0|377.0|0|6.0|0|0.0|100
0|2020-04-08|422.0|0|377.0|0|6.0|0|0.0|100
0|2020-04-09|422.0|0|358.0|0|7.0|0|0.0|100
0|2020-04-10|456.0|0|369.0|0|8.0|0|0.0|100
0|2020-04-11|456.0|0|380.0|0|8.0|0|0.0|100
0|2020-04-12|494.0|0|397.0|0|9.0|0|0.0|100
0|2020-04-13|520.0|0|416.0|0|11.0|0|0.0|100
0|2020-04-14|537.0|0|431.0|0|11.0|0|0.0|100
0|2020-04-15|563.0|0|449.0|0|12.0|0|0.0|100
0|2020-04-16|579.0|0|462.0|0|17.0|0|0.0|100
0|2020-04-17|598.0|0|483.0|0|17.0|0|0.0|100
0|2020-04-18|598.0|0|492.0|0|17.0|0|0.0|100
0|2020-04-19|637.0|0|498.0|0|19.0|0|0.0|100
0|2020-04-20|646.0|0|509.0|0|21.0|0|0.0|100
0|2020-04-21|646.0|0|514.0|0|21.0|0|0.0|100
0|2020-04-22|667.0|0|526.0|0|22.0|0|0.0|100
0|2020-04-23|600.0|0|600.0|0|23.0|0|0.0|100
0|2020-04-24|639.0|0|639.0|0|25.0|0|0.0|100
0|2020-04-25|664.0|0|664.0|0|25.0|0|0.0|100
0|2020-04-26|692.0|0|692.0|0|25.0|0|0.0|100
0|2020-04-27|726.0|0|726.0|0|26.0|0|0.0|100
0|2020-04-28|742.0|0|742.0|0|26.0|0|0.0|100
0|2020-04-29|782.0|0|782.0|0|30.0|0|0.0|100
0|2020-04-30|832.0|0|832.0|0|30.0|0|0.0|100
0|2020-05-01|860.0|0|860.0|0|34.0|0|0.0|100
0|2020-05-02|903.0|0|903.0|0|34.0|0|0.0|100
0|2020-05-03|952.0|0|952.0|0|34.0|0|0.0|100
0|2020-05-04|971.0|0|971.0|0|37.0|0|0.0|100
0|2020-05-05|1002.0|0|1002.0|0|37.0|0|0.0|100
0|2020-05-06|1056.0|0|1056.0|0|41.0|0|0.0|100
0|2020-05-07|1115.0|0|1115.0|0|41.0|0|0.0|100
0|2020-05-08|1169.0|0|1169.0|0|65.0|0|0.0|100
0|2020-05-09|1218.0|0|1218.0|0|69.0|0|0.0|100
0|2020-05-10|1265.0|0|1265.0|0|69.0|0|0.0|100
0|2020-05-11|1287.0|0|1287.0|0|69.0|0|0.0|100
0|2020-05-12|1308.0|0|1308.0|0|79.0|0|0.0|100
