|dates|Jefferson_Texas_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Texas_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Texas_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Texas_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|3.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|6.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-29|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-03-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-31|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-01|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-03|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-04|29.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-05|58.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-06|59.0|0|64.0|0|2.0|0|0.0|100
0|2020-04-07|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-08|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-09|87.0|0|92.0|0|5.0|0|0.0|100
0|2020-04-10|94.0|0|94.0|0|5.0|0|0.0|100
0|2020-04-11|100.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-12|100.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-13|127.0|0|124.0|0|6.0|0|0.0|100
0|2020-04-14|134.0|0|134.0|0|6.0|0|0.0|100
0|2020-04-15|140.0|0|140.0|0|6.0|0|0.0|100
0|2020-04-16|143.0|0|143.0|0|6.0|0|0.0|100
0|2020-04-17|157.0|0|157.0|0|7.0|0|0.0|100
0|2020-04-18|171.0|0|167.0|0|9.0|0|0.0|100
0|2020-04-19|171.0|0|167.0|0|9.0|0|0.0|100
0|2020-04-20|180.0|0|180.0|0|10.0|0|0.0|100
0|2020-04-21|196.0|0|196.0|0|10.0|0|0.0|100
0|2020-04-22|214.0|0|209.0|0|13.0|0|0.0|100
0|2020-04-23|240.0|0|244.0|0|16.0|0|0.0|100
0|2020-04-24|240.0|0|244.0|0|16.0|0|0.0|100
0|2020-04-25|243.0|0|243.0|0|18.0|0|0.0|100
0|2020-04-26|266.0|0|266.0|0|18.0|0|0.0|100
0|2020-04-27|268.0|0|268.0|0|18.0|0|0.0|100
0|2020-04-28|288.0|0|288.0|0|19.0|0|0.0|100
0|2020-04-29|298.0|0|298.0|0|19.0|0|0.0|100
0|2020-04-30|305.0|0|305.0|0|21.0|0|0.0|100
0|2020-05-01|307.0|0|307.0|0|21.0|0|0.0|100
0|2020-05-02|318.0|0|320.0|0|22.0|0|0.0|100
0|2020-05-03|319.0|0|324.0|0|22.0|0|0.0|100
0|2020-05-04|325.0|0|325.0|0|23.0|0|0.0|100
0|2020-05-05|333.0|0|337.0|0|23.0|0|0.0|100
0|2020-05-06|335.0|0|337.0|0|23.0|0|0.0|100
0|2020-05-07|336.0|0|354.0|0|23.0|0|0.0|100
0|2020-05-08|353.0|0|354.0|0|25.0|0|0.0|100
0|2020-05-09|360.0|0|360.0|0|25.0|0|0.0|100
0|2020-05-10|376.0|0|376.0|0|25.0|0|0.0|100
0|2020-05-11|381.0|0|381.0|0|25.0|0|0.0|100
0|2020-05-12|385.0|0|385.0|0|26.0|0|0.0|100
0|2020-05-13|399.0|0|399.0|0|26.0|0|0.0|100
