|dates|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedCases.data|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|St.Martin_Louisiana_UnitedStates.NYT_ConfirmedCases.data|St.Martin_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|St.Martin_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|278.0|0|278.0|0|22.0|0|0.0|100
0|2020-05-15|278.0|0|278.0|0|22.0|0|0.0|100
0|2020-05-16|272.0|0|272.0|0|22.0|0|0.0|100
0|2020-05-17|274.0|0|274.0|0|22.0|0|0.0|100
0|2020-05-18|274.0|0|274.0|0|22.0|0|0.0|100
0|2020-05-19|275.0|0|275.0|0|22.0|0|0.0|100
0|2020-05-20|275.0|0|275.0|0|22.0|0|0.0|100
0|2020-05-21|287.0|0|287.0|0|22.0|0|0.0|100
0|2020-05-22|288.0|0|288.0|0|22.0|0|0.0|100
0|2020-05-23|288.0|0|288.0|0|22.0|0|0.0|100
0|2020-05-24|288.0|0|288.0|0|22.0|0|0.0|100
0|2020-05-25|289.0|0|289.0|0|22.0|0|0.0|100
0|2020-05-26|291.0|0|291.0|0|22.0|0|0.0|100
0|2020-05-27|292.0|0|292.0|0|22.0|0|0.0|100
0|2020-05-28|293.0|0|293.0|0|22.0|0|0.0|100
0|2020-05-29|293.0|0|293.0|0|23.0|0|0.0|100
0|2020-05-30|294.0|0|294.0|0|23.0|0|0.0|100
0|2020-05-31|298.0|0|298.0|0|23.0|0|0.0|100
0|2020-06-01|300.0|0|300.0|0|23.0|0|0.0|100
0|2020-06-02|300.0|0|300.0|0|23.0|0|0.0|100
0|2020-06-03|306.0|0|306.0|0|23.0|0|0.0|100
0|2020-06-04|311.0|0|311.0|0|23.0|0|0.0|100
0|2020-06-05|281.0|0|281.0|0|24.0|0|0.0|100
0|2020-06-06|285.0|0|285.0|0|24.0|0|0.0|100
0|2020-06-07|286.0|0|286.0|0|24.0|0|0.0|100
0|2020-06-08|288.0|0|288.0|0|24.0|0|0.0|100
0|2020-06-09|291.0|0|291.0|0|25.0|0|0.0|100
0|2020-06-10|295.0|0|295.0|0|25.0|0|0.0|100
0|2020-06-11|307.0|0|307.0|0|25.0|0|0.0|100
0|2020-06-12|316.0|0|316.0|0|26.0|0|0.0|100
0|2020-06-13|340.0|0|340.0|0|26.0|0|0.0|100
0|2020-06-14|343.0|0|343.0|0|27.0|0|0.0|100
0|2020-06-15|351.0|0|351.0|0|27.0|0|0.0|100
0|2020-06-16|381.0|0|381.0|0|28.0|0|0.0|100
0|2020-06-17|441.0|0|441.0|0|28.0|0|0.0|100
0|2020-06-18|441.0|0|441.0|0|28.0|0|0.0|100
0|2020-06-19|483.0|0|483.0|0|28.0|0|0.0|100
0|2020-06-20|509.0|0|509.0|0|28.0|0|0.0|100
0|2020-06-21|514.0|0|514.0|0|28.0|0|0.0|100
0|2020-06-22|526.0|0|526.0|0|28.0|0|0.0|100
0|2020-06-23|581.0|0|581.0|0|26.0|0|0.0|100
0|2020-06-24|586.0|0|586.0|0|26.0|0|0.0|100
0|2020-06-25|606.0|0|606.0|0|26.0|0|0.0|100
0|2020-06-26|638.0|0|638.0|0|26.0|0|0.0|100
0|2020-06-27|638.0|0|638.0|0|26.0|0|0.0|100
0|2020-06-28|661.0|0|661.0|0|26.0|0|0.0|100
0|2020-06-29|661.0|0|685.0|0|26.0|0|0.0|100
0|2020-06-30|712.0|0|712.0|0|26.0|0|0.0|100
0|2020-07-01|712.0|0|727.0|0|26.0|0|0.0|100
0|2020-07-02|750.0|0|750.0|0|26.0|0|0.0|100
0|2020-07-03|779.0|0|779.0|0|28.0|0|0.0|100
0|2020-07-04|779.0|0|779.0|0|28.0|0|0.0|100
0|2020-07-05|824.0|0|824.0|0|27.0|0|0.0|100
0|2020-07-06|846.0|0|846.0|0|27.0|0|0.0|100
0|2020-07-07|897.0|0|897.0|0|27.0|0|0.0|100
0|2020-07-08|915.0|0|915.0|0|27.0|0|0.0|100
0|2020-07-09|939.0|0|939.0|0|27.0|0|0.0|100
0|2020-07-10|963.0|0|963.0|0|27.0|0|0.0|100
0|2020-07-11|999.0|0|999.0|0|27.0|0|0.0|100
0|2020-07-12|1021.0|0|1021.0|0|27.0|0|0.0|100
0|2020-07-13|1050.0|0|1050.0|0|27.0|0|0.0|100
0|2020-07-14|1110.0|0|1110.0|0|29.0|0|0.0|100
0|2020-07-15|1129.0|0|1129.0|0|29.0|0|0.0|100
0|2020-07-16|1149.0|0|1149.0|0|30.0|0|0.0|100
0|2020-07-17|1176.0|0|1176.0|0|30.0|0|0.0|100
0|2020-07-18|1176.0|0|1176.0|0|30.0|0|0.0|100
0|2020-07-19|1210.0|0|1210.0|0|31.0|0|0.0|100
0|2020-07-20|1254.0|0|1254.0|0|30.0|0|0.0|100
0|2020-07-21|1287.0|0|1287.0|0|31.0|0|0.0|100
0|2020-07-22|1333.0|0|1333.0|0|32.0|0|0.0|100
0|2020-07-23|1353.0|0|1353.0|0|34.0|0|0.0|100
0|2020-07-24|1358.0|0|1358.0|0|34.0|0|0.0|100
0|2020-07-25|1358.0|0|1358.0|0|34.0|0|0.0|100
0|2020-07-26|1399.0|0|1399.0|0|36.0|0|0.0|100
0|2020-07-27|1429.0|0|1429.0|0|36.0|0|0.0|100
0|2020-07-28|1442.0|0|1442.0|0|37.0|0|0.0|100
0|2020-07-29|1453.0|0|1453.0|0|40.0|0|0.0|100
0|2020-07-30|1461.0|0|1461.0|0|43.0|0|0.0|100
0|2020-07-31|1468.0|0|1468.0|0|42.0|0|0.0|100
0|2020-08-01|1468.0|0|1468.0|0|42.0|0|0.0|100
0|2020-08-02|1501.0|0|1501.0|0|42.0|0|0.0|100
0|2020-08-03|1519.0|0|1519.0|0|42.0|0|0.0|100
0|2020-08-04|1580.0|0|1580.0|0|42.0|0|0.0|100
0|2020-08-05|1590.0|0|1590.0|0|43.0|0|0.0|100
0|2020-08-06|1609.0|0|1609.0|0|43.0|0|0.0|100
0|2020-08-07|1616.0|0|1616.0|0|43.0|0|0.0|100
0|2020-08-08|1616.0|0|1616.0|0|43.0|0|0.0|100
0|2020-08-09|1711.0|0|1711.0|0|45.0|0|0.0|100
0|2020-08-10|1714.0|0|1714.0|0|46.0|0|0.0|100
0|2020-08-11|1734.0|0|1734.0|0|46.0|0|0.0|100
0|2020-08-12|1757.0|0|1757.0|0|46.0|0|0.0|100
0|2020-08-13|1760.0|0|1760.0|0|46.0|0|0.0|100
0|2020-08-14|1784.0|0|1784.0|0|47.0|0|0.0|100
0|2020-08-15|1784.0|0|1784.0|0|47.0|0|0.0|100
0|2020-08-16|1783.0|0|1783.0|0|47.0|0|0.0|100
0|2020-08-17|1790.0|0|1790.0|0|48.0|0|0.0|100
0|2020-08-18|1795.0|0|1795.0|0|49.0|0|0.0|100
0|2020-08-19|1803.0|0|1803.0|0|49.0|0|0.0|100
0|2020-08-20|1809.0|0|1809.0|0|49.0|0|0.0|100
0|2020-08-21|1827.0|0|1827.0|0|50.0|0|0.0|100
0|2020-08-22|1827.0|0|1827.0|0|50.0|0|0.0|100
0|2020-08-23|1836.0|0|1836.0|0|51.0|0|0.0|100
0|2020-08-24|1839.0|0|1839.0|0|51.0|0|0.0|100
0|2020-08-25|1928.0|0|1928.0|0|54.0|0|0.0|100
0|2020-08-26|1920.0|0|1920.0|0|55.0|0|0.0|100
0|2020-08-27|1922.0|0|1922.0|0|55.0|0|0.0|100
0|2020-08-28|1930.0|0|1930.0|0|56.0|0|0.0|100
0|2020-08-29|1930.0|0|1930.0|0|56.0|0|0.0|100
0|2020-08-30|1964.0|0|1964.0|0|56.0|0|0.0|100
0|2020-08-31|1962.0|0|1962.0|0|56.0|0|0.0|100
0|2020-09-01|1975.0|0|1975.0|0|57.0|0|0.0|100
0|2020-09-02|1975.0|0|1982.0|0|57.0|0|0.0|100
0|2020-09-03|1983.0|0|1983.0|0|57.0|0|0.0|100
0|2020-09-04|1996.0|0|1996.0|0|57.0|0|0.0|100
0|2020-09-05|1996.0|0|1996.0|0|57.0|0|0.0|100
0|2020-09-06|1999.0|0|1999.0|0|58.0|0|0.0|100
0|2020-09-07|2005.0|0|2005.0|0|58.0|0|0.0|100
0|2020-09-08|2005.0|0|2010.0|0|58.0|0|0.0|100
0|2020-09-09|2030.0|0|2030.0|0|58.0|0|0.0|100
0|2020-09-10|2034.0|0|2034.0|0|58.0|0|0.0|100
0|2020-09-11|2037.0|0|2037.0|0|58.0|0|0.0|100
0|2020-09-12|2037.0|0|2037.0|0|58.0|0|0.0|100
0|2020-09-13|2046.0|0|2046.0|0|58.0|0|0.0|100
0|2020-09-14|2046.0|0|2042.0|0|58.0|0|0.0|100
0|2020-09-15|2046.0|0|2051.0|0|59.0|0|0.0|100
0|2020-09-16|2053.0|0|2053.0|0|60.0|0|0.0|100
0|2020-09-17|2059.0|0|2059.0|0|60.0|0|0.0|100
0|2020-09-18|2062.0|0|2062.0|0|60.0|0|0.0|100
0|2020-09-19|2062.0|0|2062.0|0|60.0|0|0.0|100
0|2020-09-20|2062.0|0|2056.0|0|60.0|0|0.0|100
0|2020-09-21|2062.0|0|2058.0|0|61.0|0|0.0|100
0|2020-09-22|2073.0|0|2073.0|0|61.0|0|0.0|100
0|2020-09-23|2081.0|0|2081.0|0|60.0|0|0.0|100
0|2020-09-24|2091.0|0|2091.0|0|60.0|0|0.0|100
0|2020-09-25|2094.0|0|2094.0|0|61.0|0|0.0|100
0|2020-09-26|2094.0|0|2094.0|0|61.0|0|0.0|100
0|2020-09-27|2094.0|0|2094.0|0|61.0|0|0.0|100
0|2020-09-28|2095.0|0|2095.0|0|61.0|0|0.0|100
0|2020-09-29|2103.0|0|2103.0|0|61.0|0|0.0|100
0|2020-09-30|2106.0|0|2106.0|0|61.0|0|0.0|100
0|2020-10-01|2103.0|0|2103.0|0|61.0|0|0.0|100
0|2020-10-02|2102.0|0|2102.0|0|61.0|0|0.0|100
0|2020-10-03|2102.0|0|2102.0|0|61.0|0|0.0|100
0|2020-10-04|2126.0|0|2126.0|0|61.0|0|0.0|100
0|2020-10-05|2116.0|0|2116.0|0|61.0|0|0.0|100
0|2020-10-06|2124.0|0|2124.0|0|61.0|0|0.0|100
0|2020-10-07|2119.0|0|2119.0|0|61.0|0|0.0|100
0|2020-10-08|2131.0|0|2131.0|0|61.0|0|0.0|100
0|2020-10-09|2132.0|0|2132.0|0|61.0|0|0.0|100
0|2020-10-10|2132.0|0|2132.0|0|61.0|0|0.0|100
0|2020-10-11|2145.0|0|2145.0|0|61.0|0|0.0|100
0|2020-10-12|2131.0|0|2131.0|0|61.0|0|0.0|100
0|2020-10-13|2140.0|0|2140.0|0|61.0|0|0.0|100
0|2020-10-14|2149.0|0|2149.0|0|61.0|0|0.0|100
0|2020-10-15|2142.0|0|2142.0|0|61.0|0|0.0|100
0|2020-10-16|2152.0|0|2152.0|0|61.0|0|0.0|100
0|2020-10-17|2152.0|0|2152.0|0|61.0|0|0.0|100
0|2020-10-18|2162.0|0|2162.0|0|62.0|0|0.0|100
0|2020-10-19|2162.0|0|2162.0|0|62.0|0|0.0|100
0|2020-10-20|2183.0|0|2183.0|0|63.0|0|0.0|100
0|2020-10-21|2183.0|0|2183.0|0|63.0|0|0.0|100
0|2020-10-22|2183.0|0|2191.0|0|63.0|0|0.0|100
0|2020-10-23|2183.0|0|2201.0|0|63.0|0|0.0|100
0|2020-10-24|2183.0|0|2201.0|0|63.0|0|0.0|100
0|2020-10-25|2183.0|0|2208.0|0|63.0|0|0.0|100
0|2020-10-26|2183.0|0|2215.0|0|63.0|0|0.0|100
0|2020-10-27|2183.0|0|2218.0|0|63.0|0|0.0|100
0|2020-10-28|2183.0|0|2230.0|0|63.0|0|0.0|100
0|2020-10-29|2230.0|0|2230.0|0|64.0|0|0.0|100
0|2020-10-30|2237.0|0|2237.0|0|64.0|0|0.0|100
0|2020-10-31|2237.0|0|2237.0|0|64.0|0|0.0|100
0|2020-11-01|2237.0|0|2259.0|0|64.0|0|0.0|100
0|2020-11-02|2271.0|0|2271.0|0|64.0|0|0.0|100
0|2020-11-03|2283.0|0|2283.0|0|64.0|0|0.0|100
0|2020-11-04|2273.0|0|2273.0|0|64.0|0|0.0|100
0|2020-11-05|2276.0|0|2276.0|0|64.0|0|0.0|100
0|2020-11-06|2295.0|0|2295.0|0|64.0|0|0.0|100
0|2020-11-07|2295.0|0|2295.0|0|64.0|0|0.0|100
0|2020-11-08|2295.0|0|2302.0|0|65.0|0|0.0|100
0|2020-11-09|2302.0|0|2302.0|0|65.0|0|0.0|100
0|2020-11-10|2302.0|0|2328.0|0|65.0|0|0.0|100
0|2020-11-11|2328.0|0|2328.0|0|65.0|0|0.0|100
0|2020-11-12|2328.0|0|2343.0|0|65.0|0|0.0|100
0|2020-11-13|2328.0|0|2407.0|0|65.0|0|0.0|100
0|2020-11-14|2392.0|0|2407.0|0|65.0|0|0.0|100
0|2020-11-15|2392.0|0|2443.0|0|65.0|0|0.0|100
0|2020-11-16|2392.0|0|2452.0|0|70.0|0|0.0|100
0|2020-11-17|2392.0|0|2496.0|0|70.0|0|0.0|100
0|2020-11-18|2513.0|0|2513.0|0|70.0|0|0.0|100
0|2020-11-19|2528.0|0|2528.0|0|70.0|0|0.0|100
0|2020-11-20|2545.0|0|2545.0|0|70.0|0|0.0|100
0|2020-11-21|2545.0|0|2545.0|0|70.0|0|0.0|100
0|2020-11-22|2590.0|0|2590.0|0|70.0|0|0.0|100
0|2020-11-23|2590.0|0|2580.0|0|70.0|0|0.0|100
0|2020-11-24|2653.0|0|2653.0|0|70.0|0|0.0|100
0|2020-11-25|2669.0|0|2669.0|0|71.0|0|0.0|100
0|2020-11-26|2669.0|0|2669.0|0|71.0|0|0.0|100
0|2020-11-27|2704.0|0|2704.0|0|71.0|0|0.0|100
0|2020-11-28|2704.0|0|2704.0|0|71.0|0|0.0|100
0|2020-11-29|2719.0|0|2719.0|0|71.0|0|0.0|100
0|2020-11-30|2719.0|0|2721.0|0|71.0|0|0.0|100
0|2020-12-01|2719.0|0|2796.0|0|71.0|0|0.0|100
0|2020-12-02|2812.0|0|2812.0|0|73.0|0|0.0|100
0|2020-12-03|2845.0|0|2845.0|0|73.0|0|0.0|100
0|2020-12-04|2879.0|0|2879.0|0|73.0|0|0.0|100
0|2020-12-05|2879.0|0|2879.0|0|73.0|0|0.0|100
0|2020-12-06|2924.0|0|2924.0|0|73.0|0|0.0|100
0|2020-12-07|2924.0|0|2935.0|0|73.0|0|0.0|100
0|2020-12-08|2924.0|0|2961.0|0|73.0|0|0.0|100
0|2020-12-09|2924.0|0|3084.0|0|75.0|0|0.0|100
0|2020-12-10|2924.0|0|3105.0|0|75.0|0|0.0|100
0|2020-12-11|2924.0|0|3131.0|0|75.0|0|0.0|100
0|2020-12-12|3131.0|0|3131.0|0|75.0|0|0.0|100
0|2020-12-13|3131.0|0|3182.0|0|75.0|0|0.0|100
0|2020-12-14|3185.0|0|3185.0|0|75.0|0|0.0|100
0|2020-12-15|3243.0|0|3243.0|0|78.0|0|0.0|100
0|2020-12-16|3243.0|0|3294.0|0|78.0|0|0.0|100
0|2020-12-17|3243.0|0|3330.0|0|78.0|0|0.0|100
0|2020-12-18|3243.0|0|3367.0|0|78.0|0|0.0|100
0|2020-12-19|3243.0|0|3367.0|0|78.0|0|0.0|100
0|2020-12-20|3243.0|0|3407.0|0|78.0|0|0.0|100
0|2020-12-21|3243.0|0|3416.0|0|78.0|0|0.0|100
0|2020-12-22|3243.0|0|3482.0|0|78.0|0|0.0|100
0|2020-12-23|3243.0|0|3519.0|0|78.0|0|0.0|100
0|2020-12-24|3243.0|0|3588.0|0|78.0|0|0.0|100
0|2020-12-25|3243.0|0|3588.0|0|78.0|0|0.0|100
0|2020-12-26|3243.0|0|3588.0|0|78.0|0|0.0|100
0|2020-12-27|3243.0|0|3605.0|0|78.0|0|0.0|100
0|2020-12-28|3243.0|0|3608.0|0|78.0|0|0.0|100
0|2020-12-29|3243.0|0|3695.0|0|82.0|0|0.0|100
0|2020-12-30|3750.0|0|3750.0|0|82.0|0|0.0|100
0|2020-12-31|3750.0|0|3804.0|0|82.0|0|0.0|100
0|2021-01-01|3750.0|0|3804.0|0|82.0|0|0.0|100
0|2021-01-02|3750.0|0|3804.0|0|82.0|0|0.0|100
0|2021-01-03|3750.0|0|3837.0|0|82.0|0|0.0|100
0|2021-01-04|3851.0|0|3851.0|0|85.0|0|0.0|100
0|2021-01-05|3906.0|0|3906.0|0|86.0|0|0.0|100
0|2021-01-06|3906.0|0|3973.0|0|86.0|0|0.0|100
0|2021-01-07|4028.0|0|4028.0|0|87.0|0|0.0|100
0|2021-01-08|4028.0|0|4047.0|0|87.0|0|0.0|100
0|2021-01-09|4047.0|0|4047.0|0|90.0|0|0.0|100
0|2021-01-10|4047.0|0|4095.0|0|92.0|0|0.0|100
0|2021-01-11|4047.0|0|4101.0|0|92.0|0|0.0|100
0|2021-01-12|4187.0|0|4187.0|0|93.0|0|0.0|100
0|2021-01-13|4187.0|0|4212.0|0|93.0|0|0.0|100
0|2021-01-14|4187.0|0|4268.0|0|93.0|0|0.0|100
0|2021-01-15|4269.0|0|4269.0|0|94.0|0|0.0|100
0|2021-01-16|4269.0|0|4269.0|0|94.0|0|0.0|100
0|2021-01-17|4321.0|0|4321.0|0|94.0|0|0.0|100
0|2021-01-18|4331.0|0|4331.0|0|95.0|0|0.0|100
0|2021-01-19|4388.0|0|4388.0|0|95.0|0|0.0|100
0|2021-01-20|4409.0|0|4409.0|0|99.0|0|0.0|100
0|2021-01-21|4442.0|0|4442.0|0|99.0|0|0.0|100
0|2021-01-22|4454.0|0|4454.0|0|99.0|0|0.0|100
0|2021-01-23|4454.0|0|4454.0|0|99.0|0|0.0|100
0|2021-01-24|4468.0|0|4468.0|0|99.0|0|0.0|100
0|2021-01-25|4487.0|0|4487.0|0|101.0|0|0.0|100
0|2021-01-26|4487.0|0|4523.0|0|101.0|0|0.0|100
0|2021-01-27|4565.0|0|4565.0|0|101.0|0|0.0|100
0|2021-01-28|4565.0|0|4574.0|0|101.0|0|0.0|100
