|dates|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-22|9.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-23|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-24|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-25|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-30|26.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-31|33.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-01|42.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-02|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-03|51.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-04|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-05|59.0|0|62.0|0|0.0|0|0.0|100
0|2020-04-06|62.0|0|68.0|0|0.0|0|0.0|100
0|2020-04-07|69.0|0|78.0|0|0.0|0|0.0|100
0|2020-04-08|78.0|0|85.0|0|0.0|0|0.0|100
0|2020-04-09|90.0|0|91.0|0|1.0|0|0.0|100
0|2020-04-10|91.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-11|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-04-12|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-04-13|100.0|0|103.0|0|4.0|0|0.0|100
0|2020-04-14|105.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-15|106.0|0|107.0|0|6.0|0|0.0|100
0|2020-04-16|109.0|0|109.0|0|6.0|0|0.0|100
0|2020-04-17|113.0|0|113.0|0|6.0|0|0.0|100
0|2020-04-18|114.0|0|118.0|0|6.0|0|0.0|100
0|2020-04-19|118.0|0|118.0|0|6.0|0|0.0|100
0|2020-04-20|126.0|0|126.0|0|7.0|0|0.0|100
0|2020-04-21|126.0|0|135.0|0|7.0|0|0.0|100
0|2020-04-22|135.0|0|136.0|0|7.0|0|0.0|100
0|2020-04-23|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-04-24|145.0|0|145.0|0|7.0|0|0.0|100
0|2020-04-25|149.0|0|149.0|0|7.0|0|0.0|100
0|2020-04-26|153.0|0|153.0|0|9.0|0|0.0|100
0|2020-04-27|160.0|0|160.0|0|9.0|0|0.0|100
0|2020-04-28|162.0|0|162.0|0|13.0|0|0.0|100
0|2020-04-29|168.0|0|168.0|0|13.0|0|0.0|100
0|2020-04-30|169.0|0|169.0|0|14.0|0|0.0|100
0|2020-05-01|177.0|0|176.0|0|15.0|0|0.0|100
0|2020-05-02|178.0|0|178.0|0|16.0|0|0.0|100
0|2020-05-03|184.0|0|184.0|0|17.0|0|0.0|100
0|2020-05-04|195.0|0|195.0|0|18.0|0|0.0|100
0|2020-05-05|199.0|0|199.0|0|19.0|0|0.0|100
0|2020-05-06|217.0|0|217.0|0|19.0|0|0.0|100
0|2020-05-07|223.0|0|222.0|0|19.0|0|0.0|100
0|2020-05-08|226.0|0|226.0|0|19.0|0|0.0|100
0|2020-05-09|226.0|0|226.0|0|19.0|0|0.0|100
0|2020-05-10|234.0|0|234.0|0|19.0|0|0.0|100
0|2020-05-11|238.0|0|238.0|0|19.0|0|0.0|100
0|2020-05-12|273.0|0|273.0|0|19.0|0|0.0|100
0|2020-05-13|280.0|0|280.0|0|19.0|0|0.0|100
