|dates|Lampasas_Texas_UnitedStates.JHU_ConfirmedCases.data|Lampasas_Texas_UnitedStates.JHU_ConfirmedCases.missing|Lampasas_Texas_UnitedStates.NYT_ConfirmedCases.data|Lampasas_Texas_UnitedStates.NYT_ConfirmedCases.missing|Lampasas_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Lampasas_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Lampasas_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Lampasas_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-09|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-10|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-19|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-23|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-24|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-25|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-29|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-03|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-08|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-09|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-10|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-11|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-12|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-13|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-15|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-17|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-18|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-19|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-20|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-21|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-22|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-23|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-24|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-25|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-26|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-27|76.0|0|76.0|0|1.0|0|0.0|100
0|2020-07-28|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-07-29|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-07-30|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-07-31|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-08-01|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-08-02|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-08-03|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-08-04|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-08-05|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-08-06|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-07|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-08-08|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-08-09|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-08-10|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-08-11|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-08-12|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-13|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-08-14|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-08-15|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-08-16|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-08-17|131.0|0|131.0|0|5.0|0|0.0|100
0|2020-08-18|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-08-19|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-08-20|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-08-21|140.0|0|140.0|0|5.0|0|0.0|100
0|2020-08-22|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-08-23|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-08-24|141.0|0|141.0|0|5.0|0|0.0|100
0|2020-08-25|143.0|0|143.0|0|5.0|0|0.0|100
0|2020-08-26|146.0|0|146.0|0|5.0|0|0.0|100
0|2020-08-27|150.0|0|150.0|0|5.0|0|0.0|100
0|2020-08-28|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-08-29|153.0|0|153.0|0|6.0|0|0.0|100
0|2020-08-30|154.0|0|154.0|0|6.0|0|0.0|100
0|2020-08-31|154.0|0|154.0|0|6.0|0|0.0|100
0|2020-09-01|154.0|0|154.0|0|6.0|0|0.0|100
0|2020-09-02|155.0|0|155.0|0|6.0|0|0.0|100
0|2020-09-03|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-09-04|158.0|0|158.0|0|7.0|0|0.0|100
0|2020-09-05|158.0|0|158.0|0|7.0|0|0.0|100
0|2020-09-06|159.0|0|159.0|0|7.0|0|0.0|100
0|2020-09-07|159.0|0|159.0|0|7.0|0|0.0|100
0|2020-09-08|159.0|0|159.0|0|7.0|0|0.0|100
0|2020-09-09|181.0|0|181.0|0|7.0|0|0.0|100
0|2020-09-10|181.0|0|181.0|0|7.0|0|0.0|100
0|2020-09-11|202.0|0|202.0|0|7.0|0|0.0|100
0|2020-09-12|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-09-13|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-09-14|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-09-15|214.0|0|214.0|0|8.0|0|0.0|100
0|2020-09-16|217.0|0|217.0|0|8.0|0|0.0|100
0|2020-09-17|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-09-18|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-09-19|231.0|0|231.0|0|8.0|0|0.0|100
0|2020-09-20|231.0|0|231.0|0|8.0|0|0.0|100
0|2020-09-21|231.0|0|231.0|0|8.0|0|0.0|100
0|2020-09-22|233.0|0|233.0|0|8.0|0|0.0|100
0|2020-09-23|243.0|0|243.0|0|8.0|0|0.0|100
0|2020-09-24|245.0|0|245.0|0|8.0|0|0.0|100
0|2020-09-25|248.0|0|245.0|0|8.0|0|0.0|100
0|2020-09-26|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-09-27|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-09-28|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-09-29|254.0|0|254.0|0|8.0|0|0.0|100
0|2020-09-30|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-10-01|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-10-02|262.0|0|262.0|0|8.0|0|0.0|100
0|2020-10-03|261.0|0|261.0|0|9.0|0|0.0|100
0|2020-10-04|263.0|0|263.0|0|9.0|0|0.0|100
0|2020-10-05|264.0|0|264.0|0|9.0|0|0.0|100
0|2020-10-06|275.0|0|275.0|0|9.0|0|0.0|100
0|2020-10-07|275.0|0|275.0|0|9.0|0|0.0|100
0|2020-10-08|274.0|0|274.0|0|9.0|0|0.0|100
0|2020-10-09|280.0|0|280.0|0|9.0|0|0.0|100
0|2020-10-10|283.0|0|283.0|0|9.0|0|0.0|100
0|2020-10-11|283.0|0|283.0|0|9.0|0|0.0|100
0|2020-10-12|283.0|0|283.0|0|9.0|0|0.0|100
0|2020-10-13|286.0|0|286.0|0|9.0|0|0.0|100
0|2020-10-14|292.0|0|292.0|0|9.0|0|0.0|100
0|2020-10-15|292.0|0|292.0|0|9.0|0|0.0|100
0|2020-10-16|294.0|0|294.0|0|9.0|0|0.0|100
0|2020-10-17|297.0|0|297.0|0|9.0|0|0.0|100
0|2020-10-18|297.0|0|297.0|0|9.0|0|0.0|100
0|2020-10-19|297.0|0|297.0|0|9.0|0|0.0|100
0|2020-10-20|297.0|0|297.0|0|9.0|0|0.0|100
0|2020-10-21|298.0|0|298.0|0|9.0|0|0.0|100
0|2020-10-22|298.0|0|298.0|0|9.0|0|0.0|100
0|2020-10-23|298.0|0|304.0|0|9.0|0|0.0|100
0|2020-10-24|298.0|0|304.0|0|9.0|0|0.0|100
0|2020-10-25|298.0|0|305.0|0|9.0|0|0.0|100
0|2020-10-26|305.0|0|305.0|0|9.0|0|0.0|100
0|2020-10-27|305.0|0|305.0|0|9.0|0|0.0|100
0|2020-10-28|305.0|0|305.0|0|9.0|0|0.0|100
0|2020-10-29|305.0|0|311.0|0|9.0|0|0.0|100
0|2020-10-30|305.0|0|313.0|0|9.0|0|0.0|100
0|2020-10-31|305.0|0|315.0|0|9.0|0|0.0|100
0|2020-11-01|305.0|0|315.0|0|9.0|0|0.0|100
0|2020-11-02|316.0|0|316.0|0|9.0|0|0.0|100
0|2020-11-03|325.0|0|325.0|0|9.0|0|0.0|100
0|2020-11-04|325.0|0|325.0|0|9.0|0|0.0|100
0|2020-11-05|329.0|0|329.0|0|9.0|0|0.0|100
0|2020-11-06|331.0|0|331.0|0|9.0|0|0.0|100
0|2020-11-07|333.0|0|333.0|0|9.0|0|0.0|100
0|2020-11-08|333.0|0|333.0|0|9.0|0|0.0|100
0|2020-11-09|333.0|0|333.0|0|9.0|0|0.0|100
0|2020-11-10|333.0|0|334.0|0|9.0|0|0.0|100
0|2020-11-11|333.0|0|334.0|0|9.0|0|0.0|100
0|2020-11-12|333.0|0|335.0|0|9.0|0|0.0|100
0|2020-11-13|333.0|0|340.0|0|9.0|0|0.0|100
0|2020-11-14|344.0|0|344.0|0|9.0|0|0.0|100
0|2020-11-15|344.0|0|344.0|0|9.0|0|0.0|100
0|2020-11-16|342.0|0|342.0|0|9.0|0|0.0|100
0|2020-11-17|342.0|0|344.0|0|9.0|0|0.0|100
0|2020-11-18|346.0|0|346.0|0|10.0|0|0.0|100
0|2020-11-19|355.0|0|355.0|0|10.0|0|0.0|100
0|2020-11-20|356.0|0|356.0|0|10.0|0|0.0|100
0|2020-11-21|363.0|0|363.0|0|10.0|0|0.0|100
0|2020-11-22|363.0|0|363.0|0|10.0|0|0.0|100
0|2020-11-23|363.0|0|363.0|0|10.0|0|0.0|100
0|2020-11-24|363.0|0|367.0|0|10.0|0|0.0|100
0|2020-11-25|373.0|0|373.0|0|10.0|0|0.0|100
0|2020-11-26|373.0|0|391.0|0|10.0|0|0.0|100
0|2020-11-27|373.0|0|393.0|0|10.0|0|0.0|100
0|2020-11-28|373.0|0|394.0|0|10.0|0|0.0|100
0|2020-11-29|395.0|0|395.0|0|10.0|0|0.0|100
0|2020-11-30|395.0|0|395.0|0|11.0|0|0.0|100
0|2020-12-01|395.0|0|399.0|0|11.0|0|0.0|100
0|2020-12-02|403.0|0|403.0|0|11.0|0|0.0|100
0|2020-12-03|412.0|0|412.0|0|11.0|0|0.0|100
0|2020-12-04|439.0|0|439.0|0|11.0|0|0.0|100
0|2020-12-05|450.0|0|450.0|0|11.0|0|0.0|100
0|2020-12-06|450.0|0|450.0|0|11.0|0|0.0|100
0|2020-12-07|450.0|0|450.0|0|11.0|0|0.0|100
0|2020-12-08|450.0|0|451.0|0|11.0|0|0.0|100
0|2020-12-09|450.0|0|465.0|0|11.0|0|0.0|100
0|2020-12-10|480.0|0|480.0|0|11.0|0|0.0|100
0|2020-12-11|480.0|0|561.0|0|11.0|0|0.0|100
0|2020-12-12|499.0|0|582.0|0|12.0|0|0.0|100
0|2020-12-13|500.0|0|583.0|0|12.0|0|0.0|100
0|2020-12-14|579.0|0|579.0|0|12.0|0|0.0|100
0|2020-12-15|581.0|0|581.0|0|12.0|0|0.0|100
0|2020-12-16|581.0|0|594.0|0|12.0|0|0.0|100
0|2020-12-17|601.0|0|601.0|0|12.0|0|0.0|100
0|2020-12-18|626.0|0|626.0|0|14.0|0|0.0|100
0|2020-12-19|635.0|0|635.0|0|14.0|0|0.0|100
0|2020-12-20|635.0|0|635.0|0|14.0|0|0.0|100
0|2020-12-21|635.0|0|635.0|0|14.0|0|0.0|100
0|2020-12-22|641.0|0|641.0|0|14.0|0|0.0|100
0|2020-12-23|661.0|0|661.0|0|14.0|0|0.0|100
0|2020-12-24|685.0|0|685.0|0|14.0|0|0.0|100
0|2020-12-25|678.0|0|678.0|0|14.0|0|0.0|100
0|2020-12-26|678.0|0|678.0|0|14.0|0|0.0|100
0|2020-12-27|686.0|0|686.0|0|14.0|0|0.0|100
0|2020-12-28|686.0|0|687.0|0|14.0|0|0.0|100
0|2020-12-29|707.0|0|707.0|0|15.0|0|0.0|100
0|2020-12-30|715.0|0|715.0|0|15.0|0|0.0|100
0|2020-12-31|731.0|0|731.0|0|15.0|0|0.0|100
0|2021-01-01|731.0|0|752.0|0|15.0|0|0.0|100
0|2021-01-02|731.0|0|752.0|0|15.0|0|0.0|100
0|2021-01-03|731.0|0|755.0|0|15.0|0|0.0|100
0|2021-01-04|755.0|0|755.0|0|15.0|0|0.0|100
0|2021-01-05|755.0|0|766.0|0|15.0|0|0.0|100
0|2021-01-06|781.0|0|781.0|0|15.0|0|0.0|100
0|2021-01-07|796.0|0|796.0|0|15.0|0|0.0|100
0|2021-01-08|796.0|0|816.0|0|15.0|0|0.0|100
0|2021-01-09|825.0|0|825.0|0|15.0|0|0.0|100
0|2021-01-10|838.0|0|838.0|0|15.0|0|0.0|100
0|2021-01-11|838.0|0|838.0|0|15.0|0|0.0|100
0|2021-01-12|838.0|0|839.0|0|15.0|0|0.0|100
0|2021-01-13|850.0|0|850.0|0|16.0|0|0.0|100
0|2021-01-14|881.0|0|881.0|0|17.0|0|0.0|100
0|2021-01-15|881.0|0|893.0|0|17.0|0|0.0|100
0|2021-01-16|881.0|0|904.0|0|17.0|0|0.0|100
0|2021-01-17|908.0|0|908.0|0|17.0|0|0.0|100
0|2021-01-18|914.0|0|914.0|0|17.0|0|0.0|100
0|2021-01-19|913.0|0|913.0|0|17.0|0|0.0|100
0|2021-01-20|926.0|0|926.0|0|18.0|0|0.0|100
0|2021-01-21|941.0|0|941.0|0|18.0|0|0.0|100
0|2021-01-22|941.0|0|965.0|0|18.0|0|0.0|100
0|2021-01-23|989.0|0|989.0|0|19.0|0|0.0|100
0|2021-01-24|989.0|0|989.0|0|19.0|0|0.0|100
0|2021-01-25|989.0|0|989.0|0|19.0|0|0.0|100
0|2021-01-26|1009.0|0|1009.0|0|19.0|0|0.0|100
0|2021-01-27|1026.0|0|1026.0|0|20.0|0|0.0|100
0|2021-01-28|1026.0|0|1037.0|0|20.0|0|0.0|100
0|2021-01-29|1066.0|0|1066.0|0|20.0|0|0.0|100
0|2021-01-30|1088.0|0|1088.0|0|20.0|0|0.0|100
0|2021-01-31|1091.0|0|1091.0|0|20.0|0|0.0|100
0|2021-02-01|1719.0|0|1719.0|0|20.0|0|0.0|100
0|2021-02-02|1783.0|0|1783.0|0|20.0|0|0.0|100
0|2021-02-03|1783.0|0|1808.0|0|20.0|0|0.0|100
0|2021-02-04|1825.0|0|1825.0|0|22.0|0|0.0|100
0|2021-02-05|1860.0|0|1860.0|0|22.0|0|0.0|100
0|2021-02-06|1880.0|0|1880.0|0|22.0|0|0.0|100
0|2021-02-07|1880.0|0|1880.0|0|22.0|0|0.0|100
0|2021-02-08|1880.0|0|1901.0|0|22.0|0|0.0|100
0|2021-02-09|1919.0|0|1919.0|0|22.0|0|0.0|100
