|dates|Lake_Oregon_UnitedStates.JHU_ConfirmedCases.data|Lake_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Lake_Oregon_UnitedStates.NYT_ConfirmedCases.data|Lake_Oregon_UnitedStates.NYT_ConfirmedCases.missing|Lake_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-02-29|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-01|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-02|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-03|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-04|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-05|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-06|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-07|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-08|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-10|0.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-11|0.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-12|0.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|66.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|74.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|87.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|114.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|137.0|0|0.0|0|0.0|100
0|2020-03-22|0.0|0|161.0|0|0.0|0|0.0|100
0|2020-03-23|0.0|0|191.0|0|0.0|0|0.0|100
0|2020-03-24|0.0|0|209.0|0|0.0|0|0.0|100
0|2020-03-25|0.0|0|266.0|0|0.0|0|0.0|100
0|2020-03-26|0.0|0|316.0|0|0.0|0|0.0|100
0|2020-03-27|0.0|0|415.0|0|0.0|0|0.0|100
0|2020-03-28|0.0|0|480.0|0|0.0|0|0.0|100
0|2020-03-29|0.0|0|549.0|0|0.0|0|0.0|100
0|2020-03-30|0.0|0|607.0|0|0.0|0|0.0|100
0|2020-03-31|0.0|0|690.0|0|0.0|0|0.0|100
0|2020-04-01|0.0|0|737.0|0|0.0|0|0.0|100
0|2020-04-02|0.0|0|827.0|0|0.0|0|0.0|100
0|2020-04-03|0.0|0|899.0|0|0.0|0|0.0|100
0|2020-04-04|0.0|0|1000.0|0|0.0|0|0.0|100
0|2020-04-05|0.0|0|1068.0|0|0.0|0|0.0|100
0|2020-04-06|0.0|0|1132.0|0|0.0|0|0.0|100
0|2020-04-07|0.0|0|1181.0|0|0.0|0|0.0|100
0|2020-04-08|0.0|0|1239.0|0|0.0|0|0.0|100
0|2020-04-09|0.0|0|1321.0|0|0.0|0|0.0|100
0|2020-04-10|0.0|0|1371.0|0|0.0|0|0.0|100
0|2020-04-11|0.0|0|1447.0|0|0.0|0|0.0|100
0|2020-04-12|0.0|0|1527.0|0|0.0|0|0.0|100
0|2020-04-13|0.0|0|1584.0|0|0.0|0|0.0|100
0|2020-04-14|0.0|0|1633.0|0|0.0|0|0.0|100
0|2020-04-15|0.0|0|1663.0|0|0.0|0|0.0|100
0|2020-04-16|0.0|0|1736.0|0|0.0|0|0.0|100
0|2020-04-17|0.0|0|1785.0|0|0.0|0|0.0|100
0|2020-04-18|0.0|0|1844.0|0|0.0|0|0.0|100
0|2020-04-19|0.0|0|1910.0|0|0.0|0|0.0|100
0|2020-04-20|0.0|0|1956.0|0|0.0|0|0.0|100
0|2020-04-21|0.0|0|2002.0|0|0.0|0|0.0|100
0|2020-04-22|0.0|0|2059.0|0|0.0|0|0.0|100
0|2020-04-23|0.0|0|2127.0|0|0.0|0|0.0|100
0|2020-04-24|0.0|0|2177.0|0|0.0|0|0.0|100
0|2020-04-25|0.0|0|2253.0|0|0.0|0|0.0|100
0|2020-04-26|0.0|0|2311.0|0|0.0|0|0.0|100
0|2020-04-27|0.0|0|2354.0|0|0.0|0|0.0|100
0|2020-04-28|0.0|0|2385.0|0|0.0|0|0.0|100
0|2020-04-29|0.0|0|2446.0|0|0.0|0|0.0|100
0|2020-04-30|0.0|0|2510.0|0|0.0|0|0.0|100
0|2020-05-01|0.0|0|2579.0|0|0.0|0|0.0|100
0|2020-05-02|0.0|0|2635.0|0|0.0|0|0.0|100
0|2020-05-03|0.0|0|2680.0|0|0.0|0|0.0|100
0|2020-05-04|0.0|0|2759.0|0|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
