|dates|Trinity_Texas_UnitedStates.AverageDailyTemperature.data|Trinity_Texas_UnitedStates.AverageDailyTemperature.missing|Trinity_Texas_UnitedStates.AverageDewPoint.data|Trinity_Texas_UnitedStates.AverageDewPoint.missing|Trinity_Texas_UnitedStates.AverageRelativeHumidity.data|Trinity_Texas_UnitedStates.AverageRelativeHumidity.missing|Trinity_Texas_UnitedStates.AverageSurfaceAirPressure.data|Trinity_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-02-28|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-02-29|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-01|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-02|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-03|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-04|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-05|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-06|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-07|41.0|0|36.0|0|81.0|0|30.210000000000026|0
0|2020-03-08|50.166666666666664|0|41.729166666666664|0|72.97916666666667|0|30.089687500000007|0
0|2020-03-09|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-10|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-11|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-12|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-13|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-14|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-15|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-16|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-17|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-18|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-19|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-20|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-21|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-22|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-23|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-24|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-25|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-26|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-27|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-28|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-29|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-30|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-03-31|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-01|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-02|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-03|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-04|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-05|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-06|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-07|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-08|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-09|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-10|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-11|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-12|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-13|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-14|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-15|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-16|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-17|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-18|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-19|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-20|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-21|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-22|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-23|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-24|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-25|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-26|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-27|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-28|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-29|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-04-30|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-01|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-02|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-03|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-04|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-05|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-06|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-07|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-08|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-09|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-10|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-11|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-12|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-13|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-14|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-15|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-16|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-17|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-18|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-19|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-20|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-21|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-22|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-23|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-24|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-25|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-26|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-27|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-28|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-29|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-30|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-05-31|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-01|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-02|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-03|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-04|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-05|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-06|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-07|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-08|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-09|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-10|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-11|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-12|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-13|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-14|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-15|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-16|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-17|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-18|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-19|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-20|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-21|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-22|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-23|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-24|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-25|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-26|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-27|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-28|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-29|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-06-30|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-01|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-02|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-03|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-04|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-05|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-06|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-07|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-08|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-09|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-10|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-11|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-12|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-13|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-14|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-15|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-16|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-17|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-18|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-19|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-20|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-21|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-22|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-23|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-24|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-25|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-26|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-27|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-28|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-29|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-30|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-07-31|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-08-01|57.0|0|46.0|0|67.0|0|30.0|0
0|2020-08-02|61.0|0|46.0|0|67.5|0|30.0|0
0|2020-08-03|81.25|0|46.0|0|70.0|0|30.0|0
0|2020-08-04|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-05|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-06|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-07|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-08|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-09|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-10|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-11|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-12|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-13|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-14|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-15|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-16|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-17|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-18|83.0|0|46.0|0|70.0|0|30.0|0
0|2020-08-19|81.625|0|46.0|0|56.625|0|30.0|0
0|2020-08-20|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-21|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-22|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-23|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-24|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-25|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-26|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-27|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-28|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-29|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-30|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-08-31|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-01|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-02|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-03|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-04|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-05|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-06|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-07|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-08|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-09|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-10|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-11|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-12|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-13|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-14|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-15|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-16|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-17|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-18|78.0|0|46.0|0|61.0|0|30.0|0
0|2020-09-19|77.5|0|46.0|0|60.0|0|30.0|0
0|2020-09-20|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-21|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-22|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-23|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-24|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-25|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-26|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-27|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-28|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-29|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-09-30|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-01|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-02|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-03|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-04|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-05|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-06|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-07|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-08|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-09|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-10|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-11|75.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-12|74.83333333333333|0|46.0|0|55.0|0|30.0|0
0|2020-10-13|74.0|0|46.0|0|55.0|0|30.0|0
0|2020-10-14|74.33333333333333|0|46.0|0|57.333333333333336|0|30.0|0
0|2020-10-15|75.33333333333333|0|46.0|0|70.5|0|30.0|0
0|2020-10-16|70.16666666666667|0|46.0|0|73.16666666666667|0|30.0|0
0|2020-10-17|61.0|0|46.0|0|49.0|0|30.0|0
0|2020-10-18|61.0|0|46.0|0|49.0|0|30.0|0
0|2020-10-19|64.0|0|46.0|0|53.666666666666664|0|30.0|0
0|2020-10-20|78.66666666666667|0|46.0|0|77.0|0|30.0|0
0|2020-10-21|77.0|0|46.0|0|76.0|0|30.0|0
0|2020-10-22|77.0|0|46.0|0|71.33333333333333|0|30.0|0
0|2020-10-23|77.0|0|46.0|0|73.0|0|30.0|0
0|2020-10-24|74.0|0|46.0|0|74.16666666666667|0|30.0|0
0|2020-10-25|59.833333333333336|0|46.0|0|81.66666666666667|0|30.0|0
0|2020-10-26|64.83333333333333|0|46.0|0|89.0|0|30.0|0
0|2020-10-27|69.0|0|46.0|0|84.0|0|30.0|0
0|2020-10-28|65.33333333333333|0|46.0|0|85.0|0|30.0|0
0|2020-10-29|47.0|0|46.0|0|90.0|0|30.0|0
0|2020-10-30|48.0|0|46.0|0|86.66666666666667|0|30.0|0
0|2020-10-31|53.666666666666664|0|46.0|0|70.5|0|30.0|0
0|2020-11-01|57.416666666666664|0|46.0|0|69.25|0|30.0|0
0|2020-11-02|57.958333333333336|0|46.0|0|56.041666666666664|0|30.0|0
0|2020-11-03|55.041666666666664|0|46.0|0|57.916666666666664|0|30.0|0
0|2020-11-04|59.0|0|46.0|0|50.0|0|30.0|0
0|2020-11-05|59.0|0|46.0|0|50.0|0|30.0|0
0|2020-11-06|60.25|0|46.0|0|53.125|0|30.0|0
0|2020-11-07|65.83333333333333|0|46.0|0|66.875|0|30.0|0
0|2020-11-08|69.0|0|46.0|0|74.0|0|30.0|0
0|2020-11-09|69.0|0|46.0|0|74.0|0|30.0|0
0|2020-11-10|69.0|0|46.0|0|74.0|0|30.0|0
0|2020-11-11|68.79166666666667|0|46.0|0|66.91666666666667|0|30.0|0
0|2020-11-12|68.20833333333333|0|46.0|0|43.333333333333336|0|30.0|0
0|2020-11-13|69.0|0|46.0|0|56.0|0|30.0|0
0|2020-11-14|69.0|0|46.0|0|56.0|0|30.0|0
0|2020-11-15|66.08333333333333|0|46.0|0|51.208333333333336|0|30.0|0
0|2020-11-16|54.791666666666664|0|46.0|0|35.708333333333336|0|30.0|0
0|2020-11-17|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-18|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-19|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-20|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-21|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-22|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-23|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-24|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-25|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-26|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-27|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-28|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-29|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-11-30|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-01|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-02|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-03|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-04|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-05|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-06|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-07|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-08|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-09|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-10|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-11|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-12|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-13|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-14|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-15|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-16|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-17|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-18|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-19|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-20|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-21|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-22|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-23|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-24|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-25|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-26|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-27|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-28|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-29|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-30|54.0|0|46.0|0|46.0|0|30.0|0
0|2020-12-31|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-01|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-02|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-03|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-04|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-05|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-06|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-07|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-08|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-09|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-10|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-11|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-12|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-13|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-14|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-15|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-16|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-17|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-18|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-19|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-20|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-21|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-22|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-23|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-24|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-25|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-26|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-27|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-28|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-29|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-30|54.0|0|46.0|0|46.0|0|30.0|0
0|2021-01-31|54.0|0|46.0|0|46.0|0|30.0|0
