|dates|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedCases.data|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Cuyahoga_Ohio_UnitedStates.NYT_ConfirmedCases.data|Cuyahoga_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Cuyahoga_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-11|2861.0|0|2861.0|0|147.0|0|0.0|100
0|2020-05-12|2908.0|0|2908.0|0|151.0|0|0.0|100
0|2020-05-13|2979.0|0|2979.0|0|153.0|0|0.0|100
0|2020-05-14|3066.0|0|3066.0|0|157.0|0|0.0|100
0|2020-05-15|3156.0|0|3156.0|0|162.0|0|0.0|100
0|2020-05-16|3223.0|0|3223.0|0|163.0|0|0.0|100
0|2020-05-17|3321.0|0|3321.0|0|173.0|0|0.0|100
0|2020-05-18|3410.0|0|3410.0|0|175.0|0|0.0|100
0|2020-05-19|3463.0|0|3463.0|0|183.0|0|0.0|100
0|2020-05-20|3512.0|0|3512.0|0|190.0|0|0.0|100
0|2020-05-21|3667.0|0|3667.0|0|202.0|0|0.0|100
0|2020-05-22|3762.0|0|3762.0|0|204.0|0|0.0|100
0|2020-05-23|3851.0|0|3851.0|0|207.0|0|0.0|100
0|2020-05-24|3927.0|0|3927.0|0|209.0|0|0.0|100
0|2020-05-25|3963.0|0|3963.0|0|217.0|0|0.0|100
0|2020-05-26|4060.0|0|4060.0|0|221.0|0|0.0|100
0|2020-05-27|4137.0|0|4137.0|0|224.0|0|0.0|100
0|2020-05-28|4211.0|0|4211.0|0|226.0|0|0.0|100
0|2020-05-29|4318.0|0|4318.0|0|226.0|0|0.0|100
0|2020-05-30|4369.0|0|4369.0|0|226.0|0|0.0|100
0|2020-05-31|4444.0|0|4444.0|0|226.0|0|0.0|100
0|2020-06-01|4508.0|0|4508.0|0|241.0|0|0.0|100
0|2020-06-02|4581.0|0|4581.0|0|245.0|0|0.0|100
0|2020-06-03|4669.0|0|4669.0|0|247.0|0|0.0|100
0|2020-06-04|4732.0|0|4732.0|0|259.0|0|0.0|100
0|2020-06-05|4789.0|0|4789.0|0|265.0|0|0.0|100
0|2020-06-06|4827.0|0|4827.0|0|265.0|0|0.0|100
0|2020-06-07|4858.0|0|4858.0|0|268.0|0|0.0|100
0|2020-06-08|4910.0|0|4910.0|0|283.0|0|0.0|100
0|2020-06-09|4939.0|0|4939.0|0|287.0|0|0.0|100
0|2020-06-10|5011.0|0|5011.0|0|298.0|0|0.0|100
0|2020-06-11|5057.0|0|5057.0|0|303.0|0|0.0|100
0|2020-06-12|5112.0|0|5112.0|0|304.0|0|0.0|100
0|2020-06-13|5144.0|0|5144.0|0|310.0|0|0.0|100
0|2020-06-14|5175.0|0|5175.0|0|311.0|0|0.0|100
0|2020-06-15|5220.0|0|5220.0|0|315.0|0|0.0|100
0|2020-06-16|5271.0|0|5271.0|0|318.0|0|0.0|100
0|2020-06-17|5336.0|0|5336.0|0|319.0|0|0.0|100
0|2020-06-18|5404.0|0|5404.0|0|327.0|0|0.0|100
0|2020-06-19|5481.0|0|5481.0|0|334.0|0|0.0|100
0|2020-06-20|5555.0|0|5555.0|0|336.0|0|0.0|100
0|2020-06-21|5633.0|0|5633.0|0|338.0|0|0.0|100
0|2020-06-22|5734.0|0|5734.0|0|339.0|0|0.0|100
0|2020-06-23|5820.0|0|5820.0|0|341.0|0|0.0|100
0|2020-06-24|5964.0|0|5964.0|0|343.0|0|0.0|100
0|2020-06-25|6111.0|0|6111.0|0|346.0|0|0.0|100
0|2020-06-26|6287.0|0|6287.0|0|347.0|0|0.0|100
0|2020-06-27|6429.0|0|6429.0|0|351.0|0|0.0|100
0|2020-06-28|6571.0|0|6571.0|0|351.0|0|0.0|100
0|2020-06-29|6694.0|0|6694.0|0|352.0|0|0.0|100
0|2020-06-30|6831.0|0|6831.0|0|364.0|0|0.0|100
0|2020-07-01|7013.0|0|7013.0|0|366.0|0|0.0|100
0|2020-07-02|7013.0|0|7013.0|0|366.0|0|0.0|100
0|2020-07-03|7392.0|0|7392.0|0|372.0|0|0.0|100
0|2020-07-04|7571.0|0|7571.0|0|372.0|0|0.0|100
0|2020-07-05|7724.0|0|7724.0|0|373.0|0|0.0|100
0|2020-07-06|7883.0|0|7883.0|0|373.0|0|0.0|100
0|2020-07-07|8048.0|0|8048.0|0|379.0|0|0.0|100
0|2020-07-08|8277.0|0|8277.0|0|383.0|0|0.0|100
0|2020-07-09|8518.0|0|8518.0|0|383.0|0|0.0|100
0|2020-07-10|8786.0|0|8786.0|0|393.0|0|0.0|100
0|2020-07-11|8979.0|0|8979.0|0|393.0|0|0.0|100
0|2020-07-12|9208.0|0|9208.0|0|399.0|0|0.0|100
0|2020-07-13|9359.0|0|9359.0|0|399.0|0|0.0|100
0|2020-07-14|9509.0|0|9509.0|0|400.0|0|0.0|100
0|2020-07-15|9784.0|0|9784.0|0|402.0|0|0.0|100
0|2020-07-16|9985.0|0|9985.0|0|406.0|0|0.0|100
0|2020-07-17|10215.0|0|10215.0|0|407.0|0|0.0|100
0|2020-07-18|10438.0|0|10438.0|0|414.0|0|0.0|100
0|2020-07-19|10553.0|0|10553.0|0|421.0|0|0.0|100
0|2020-07-20|10713.0|0|10713.0|0|424.0|0|0.0|100
0|2020-07-21|10828.0|0|10828.0|0|431.0|0|0.0|100
0|2020-07-22|11015.0|0|11015.0|0|432.0|0|0.0|100
0|2020-07-23|11206.0|0|11206.0|0|435.0|0|0.0|100
0|2020-07-24|11404.0|0|11404.0|0|450.0|0|0.0|100
0|2020-07-25|11584.0|0|11584.0|0|449.0|0|0.0|100
0|2020-07-26|11697.0|0|11697.0|0|449.0|0|0.0|100
0|2020-07-27|11788.0|0|11788.0|0|454.0|0|0.0|100
0|2020-07-28|11938.0|0|11938.0|0|460.0|0|0.0|100
0|2020-07-29|12088.0|0|12088.0|0|465.0|0|0.0|100
0|2020-07-30|12212.0|0|12212.0|0|465.0|0|0.0|100
0|2020-07-31|12399.0|0|12399.0|0|470.0|0|0.0|100
0|2020-08-01|12518.0|0|12518.0|0|475.0|0|0.0|100
0|2020-08-02|12646.0|0|12646.0|0|477.0|0|0.0|100
0|2020-08-03|12753.0|0|12753.0|0|477.0|0|0.0|100
0|2020-08-04|12881.0|0|12881.0|0|482.0|0|0.0|100
0|2020-08-05|13011.0|0|13011.0|0|487.0|0|0.0|100
0|2020-08-06|13141.0|0|13141.0|0|491.0|0|0.0|100
0|2020-08-07|13269.0|0|13269.0|0|498.0|0|0.0|100
0|2020-08-08|13414.0|0|13414.0|0|499.0|0|0.0|100
0|2020-08-09|13514.0|0|13514.0|0|499.0|0|0.0|100
0|2020-08-10|13640.0|0|13640.0|0|500.0|0|0.0|100
0|2020-08-11|13734.0|0|13734.0|0|505.0|0|0.0|100
0|2020-08-12|13869.0|0|13869.0|0|512.0|0|0.0|100
0|2020-08-13|13999.0|0|13999.0|0|519.0|0|0.0|100
0|2020-08-14|14120.0|0|14120.0|0|523.0|0|0.0|100
0|2020-08-15|14278.0|0|14278.0|0|529.0|0|0.0|100
0|2020-08-16|14335.0|0|14335.0|0|528.0|0|0.0|100
0|2020-08-17|14418.0|0|14418.0|0|528.0|0|0.0|100
0|2020-08-18|14487.0|0|14487.0|0|541.0|0|0.0|100
0|2020-08-19|14585.0|0|14585.0|0|542.0|0|0.0|100
0|2020-08-20|14673.0|0|14673.0|0|544.0|0|0.0|100
0|2020-08-21|14774.0|0|14774.0|0|552.0|0|0.0|100
0|2020-08-22|14881.0|0|14881.0|0|552.0|0|0.0|100
0|2020-08-23|14955.0|0|14955.0|0|552.0|0|0.0|100
0|2020-08-24|15032.0|0|15032.0|0|552.0|0|0.0|100
0|2020-08-25|15088.0|0|15088.0|0|552.0|0|0.0|100
0|2020-08-26|15192.0|0|15192.0|0|565.0|0|0.0|100
0|2020-08-27|15316.0|0|15316.0|0|570.0|0|0.0|100
0|2020-08-28|15452.0|0|15452.0|0|571.0|0|0.0|100
0|2020-08-29|15544.0|0|15544.0|0|605.0|0|0.0|100
0|2020-08-30|15624.0|0|15624.0|0|574.0|0|0.0|100
0|2020-08-31|15714.0|0|15714.0|0|575.0|0|0.0|100
0|2020-09-01|15804.0|0|15804.0|0|581.0|0|0.0|100
0|2020-09-02|15925.0|0|15925.0|0|582.0|0|0.0|100
0|2020-09-03|15965.0|0|15965.0|0|591.0|0|0.0|100
0|2020-09-04|16066.0|0|16066.0|0|599.0|0|0.0|100
0|2020-09-05|16190.0|0|16190.0|0|599.0|0|0.0|100
0|2020-09-06|16249.0|0|16249.0|0|599.0|0|0.0|100
0|2020-09-07|16317.0|0|16317.0|0|603.0|0|0.0|100
0|2020-09-08|16360.0|0|16360.0|0|605.0|0|0.0|100
0|2020-09-09|16407.0|0|16407.0|0|608.0|0|0.0|100
0|2020-09-10|16479.0|0|16479.0|0|613.0|0|0.0|100
0|2020-09-11|16544.0|0|16544.0|0|621.0|0|0.0|100
0|2020-09-12|16630.0|0|16630.0|0|621.0|0|0.0|100
0|2020-09-13|16698.0|0|16698.0|0|622.0|0|0.0|100
0|2020-09-14|16698.0|0|16747.0|0|622.0|0|0.0|100
0|2020-09-15|16789.0|0|16789.0|0|631.0|0|0.0|100
0|2020-09-16|16846.0|0|16846.0|0|636.0|0|0.0|100
0|2020-09-17|16907.0|0|16907.0|0|638.0|0|0.0|100
0|2020-09-18|16981.0|0|16981.0|0|643.0|0|0.0|100
0|2020-09-19|17041.0|0|17041.0|0|642.0|0|0.0|100
0|2020-09-20|17041.0|0|17092.0|0|642.0|0|0.0|100
0|2020-09-21|17155.0|0|17155.0|0|644.0|0|0.0|100
0|2020-09-22|17196.0|0|17196.0|0|644.0|0|0.0|100
0|2020-09-23|17262.0|0|17262.0|0|654.0|0|0.0|100
0|2020-09-24|17327.0|0|17327.0|0|656.0|0|0.0|100
0|2020-09-25|17375.0|0|17375.0|0|656.0|0|0.0|100
0|2020-09-26|17437.0|0|17437.0|0|656.0|0|0.0|100
0|2020-09-27|17490.0|0|17490.0|0|656.0|0|0.0|100
0|2020-09-28|17554.0|0|17554.0|0|656.0|0|0.0|100
0|2020-09-29|17603.0|0|17603.0|0|657.0|0|0.0|100
0|2020-09-30|17649.0|0|17649.0|0|658.0|0|0.0|100
0|2020-10-01|17704.0|0|17704.0|0|658.0|0|0.0|100
0|2020-10-02|17796.0|0|17796.0|0|663.0|0|0.0|100
0|2020-10-03|17847.0|0|17847.0|0|665.0|0|0.0|100
0|2020-10-04|17910.0|0|17910.0|0|665.0|0|0.0|100
0|2020-10-05|17995.0|0|17995.0|0|665.0|0|0.0|100
0|2020-10-06|18035.0|0|18035.0|0|665.0|0|0.0|100
0|2020-10-07|18107.0|0|18107.0|0|665.0|0|0.0|100
0|2020-10-08|18183.0|0|18183.0|0|665.0|0|0.0|100
0|2020-10-09|18299.0|0|18299.0|0|667.0|0|0.0|100
0|2020-10-10|18358.0|0|18358.0|0|667.0|0|0.0|100
0|2020-10-11|18441.0|0|18441.0|0|667.0|0|0.0|100
0|2020-10-12|18538.0|0|18538.0|0|667.0|0|0.0|100
0|2020-10-13|18620.0|0|18620.0|0|667.0|0|0.0|100
0|2020-10-14|18711.0|0|18711.0|0|670.0|0|0.0|100
0|2020-10-15|18834.0|0|18834.0|0|671.0|0|0.0|100
0|2020-10-16|18951.0|0|18951.0|0|671.0|0|0.0|100
0|2020-10-17|19103.0|0|19103.0|0|671.0|0|0.0|100
0|2020-10-18|19212.0|0|19212.0|0|671.0|0|0.0|100
0|2020-10-19|19345.0|0|19345.0|0|674.0|0|0.0|100
0|2020-10-20|19436.0|0|19436.0|0|675.0|0|0.0|100
0|2020-10-21|19586.0|0|19586.0|0|682.0|0|0.0|100
0|2020-10-22|19586.0|0|19706.0|0|682.0|0|0.0|100
0|2020-10-23|19586.0|0|19906.0|0|682.0|0|0.0|100
0|2020-10-24|19586.0|0|20088.0|0|682.0|0|0.0|100
0|2020-10-25|19586.0|0|20278.0|0|682.0|0|0.0|100
0|2020-10-26|19586.0|0|20452.0|0|682.0|0|0.0|100
0|2020-10-27|19586.0|0|20582.0|0|682.0|0|0.0|100
0|2020-10-28|19586.0|0|20741.0|0|682.0|0|0.0|100
0|2020-10-29|19586.0|0|21002.0|0|682.0|0|0.0|100
0|2020-10-30|19586.0|0|21266.0|0|682.0|0|0.0|100
0|2020-10-31|19586.0|0|21488.0|0|682.0|0|0.0|100
0|2020-11-01|19586.0|0|21777.0|0|682.0|0|0.0|100
0|2020-11-02|21893.0|0|21893.0|0|690.0|0|0.0|100
0|2020-11-03|22268.0|0|22268.0|0|693.0|0|0.0|100
0|2020-11-04|22586.0|0|22586.0|0|693.0|0|0.0|100
0|2020-11-05|23023.0|0|23023.0|0|696.0|0|0.0|100
0|2020-11-06|23406.0|0|23406.0|0|700.0|0|0.0|100
0|2020-11-07|23887.0|0|23887.0|0|702.0|0|0.0|100
0|2020-11-08|24391.0|0|24391.0|0|709.0|0|0.0|100
0|2020-11-09|24885.0|0|24885.0|0|712.0|0|0.0|100
0|2020-11-10|24885.0|0|25511.0|0|712.0|0|0.0|100
0|2020-11-11|24885.0|0|26048.0|0|712.0|0|0.0|100
0|2020-11-12|24885.0|0|26880.0|0|712.0|0|0.0|100
0|2020-11-13|27591.0|0|27591.0|0|712.0|0|0.0|100
0|2020-11-14|28252.0|0|28252.0|0|719.0|0|0.0|100
0|2020-11-15|28252.0|0|29234.0|0|719.0|0|0.0|100
0|2020-11-16|29234.0|0|29952.0|0|720.0|0|0.0|100
0|2020-11-17|29234.0|0|30581.0|0|720.0|0|0.0|100
0|2020-11-18|31140.0|0|31140.0|0|719.0|0|0.0|100
0|2020-11-19|31895.0|0|31895.0|0|719.0|0|0.0|100
0|2020-11-20|32296.0|0|32296.0|0|734.0|0|0.0|100
0|2020-11-21|32296.0|0|32905.0|0|734.0|0|0.0|100
0|2020-11-22|32296.0|0|34096.0|0|734.0|0|0.0|100
0|2020-11-23|32296.0|0|35214.0|0|734.0|0|0.0|100
0|2020-11-24|36047.0|0|36047.0|0|741.0|0|0.0|100
0|2020-11-25|36047.0|0|37222.0|0|741.0|0|0.0|100
0|2020-11-26|36047.0|0|37222.0|0|741.0|0|0.0|100
0|2020-11-27|37222.0|0|39132.0|0|746.0|0|0.0|100
0|2020-11-28|37222.0|0|39654.0|0|746.0|0|0.0|100
0|2020-11-29|40823.0|0|40823.0|0|746.0|0|0.0|100
0|2020-11-30|41446.0|0|41446.0|0|746.0|0|0.0|100
0|2020-12-01|41446.0|0|42270.0|0|746.0|0|0.0|100
0|2020-12-02|42980.0|0|42980.0|0|771.0|0|0.0|100
0|2020-12-03|42980.0|0|43640.0|0|771.0|0|0.0|100
0|2020-12-04|44501.0|0|44501.0|0|771.0|0|0.0|100
0|2020-12-05|45412.0|0|45412.0|0|771.0|0|0.0|100
0|2020-12-06|46333.0|0|46333.0|0|771.0|0|0.0|100
0|2020-12-07|46333.0|0|47701.0|0|771.0|0|0.0|100
0|2020-12-08|46333.0|0|50412.0|0|780.0|0|0.0|100
0|2020-12-09|46333.0|0|51476.0|0|785.0|0|0.0|100
0|2020-12-10|52712.0|0|52712.0|0|785.0|0|0.0|100
0|2020-12-11|53832.0|0|53832.0|0|785.0|0|0.0|100
0|2020-12-12|53832.0|0|55093.0|0|785.0|0|0.0|100
0|2020-12-13|56505.0|0|56505.0|0|824.0|0|0.0|100
0|2020-12-14|57303.0|0|57303.0|0|825.0|0|0.0|100
0|2020-12-15|57303.0|0|58055.0|0|825.0|0|0.0|100
0|2020-12-16|57303.0|0|58427.0|0|825.0|0|0.0|100
0|2020-12-17|57303.0|0|59363.0|0|825.0|0|0.0|100
0|2020-12-18|60299.0|0|60299.0|0|825.0|0|0.0|100
0|2020-12-19|61201.0|0|61201.0|0|843.0|0|0.0|100
0|2020-12-20|62366.0|0|62366.0|0|835.0|0|0.0|100
0|2020-12-21|63047.0|0|63047.0|0|863.0|0|0.0|100
0|2020-12-22|63720.0|0|63720.0|0|872.0|0|0.0|100
0|2020-12-23|64653.0|0|64653.0|0|874.0|0|0.0|100
0|2020-12-24|65552.0|0|65552.0|0|875.0|0|0.0|100
0|2020-12-25|65552.0|0|65552.0|0|875.0|0|0.0|100
0|2020-12-26|66821.0|0|66821.0|0|877.0|0|0.0|100
0|2020-12-27|67417.0|0|67417.0|0|877.0|0|0.0|100
0|2020-12-28|67417.0|0|67828.0|0|877.0|0|0.0|100
0|2020-12-29|68535.0|0|68535.0|0|877.0|0|0.0|100
0|2020-12-30|69251.0|0|69251.0|0|895.0|0|0.0|100
0|2020-12-31|69251.0|0|70137.0|0|897.0|0|0.0|100
0|2021-01-01|70137.0|0|70137.0|0|897.0|0|0.0|100
0|2021-01-02|71742.0|0|71742.0|0|897.0|0|0.0|100
0|2021-01-03|71742.0|0|72520.0|0|897.0|0|0.0|100
0|2021-01-04|73116.0|0|73116.0|0|908.0|0|0.0|100
0|2021-01-05|73664.0|0|73664.0|0|914.0|0|0.0|100
0|2021-01-06|74199.0|0|74199.0|0|914.0|0|0.0|100
0|2021-01-07|75120.0|0|75120.0|0|933.0|0|0.0|100
0|2021-01-08|75837.0|0|75837.0|0|937.0|0|0.0|100
0|2021-01-09|76667.0|0|76667.0|0|938.0|0|0.0|100
0|2021-01-10|76667.0|0|77359.0|0|938.0|0|0.0|100
0|2021-01-11|76667.0|0|78231.0|0|938.0|0|0.0|100
0|2021-01-12|78970.0|0|78970.0|0|961.0|0|0.0|100
0|2021-01-13|78970.0|0|79634.0|0|961.0|0|0.0|100
0|2021-01-14|78970.0|0|80262.0|0|961.0|0|0.0|100
0|2021-01-15|78970.0|0|80909.0|0|961.0|0|0.0|100
0|2021-01-16|78970.0|0|81526.0|0|961.0|0|0.0|100
0|2021-01-17|82178.0|0|82178.0|0|961.0|0|0.0|100
0|2021-01-18|82613.0|0|82613.0|0|1062.0|0|0.0|100
0|2021-01-19|83180.0|0|83180.0|0|1065.0|0|0.0|100
0|2021-01-20|83770.0|0|83770.0|0|1068.0|0|0.0|100
0|2021-01-21|84523.0|0|84523.0|0|1068.0|0|0.0|100
0|2021-01-22|84523.0|0|84960.0|0|1068.0|0|0.0|100
