|dates|Johnson_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Johnson_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Johnson_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Johnson_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Johnson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Johnson_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Johnson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Johnson_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-11|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-12|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-14|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-25|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-29|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-30|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-31|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-01|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-03|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-04|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-06|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-08|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-09|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-10|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-11|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-12|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-08-13|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-08-14|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-08-15|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-16|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-08-17|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-08-18|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-08-19|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-20|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-21|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-22|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-23|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-24|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-25|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-08-26|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-08-27|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-08-28|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-08-29|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-08-30|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-08-31|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-09-01|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-09-02|124.0|0|127.0|0|1.0|0|0.0|100
0|2020-09-03|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-04|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-05|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-06|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-07|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-08|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-09|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-09-10|130.0|0|130.0|0|1.0|0|0.0|100
0|2020-09-11|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-09-12|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-13|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-14|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-15|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-09-16|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-09-17|137.0|0|141.0|0|1.0|0|0.0|100
0|2020-09-18|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-09-19|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-09-20|145.0|0|146.0|0|1.0|0|0.0|100
0|2020-09-21|146.0|0|146.0|0|1.0|0|0.0|100
0|2020-09-22|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-09-23|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-09-24|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-09-25|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-09-26|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-09-27|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-09-28|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-09-29|161.0|0|161.0|0|2.0|0|0.0|100
0|2020-09-30|161.0|0|161.0|0|2.0|0|0.0|100
0|2020-10-01|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-10-02|162.0|0|162.0|0|2.0|0|0.0|100
0|2020-10-03|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-10-04|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-10-05|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-10-06|176.0|0|176.0|0|2.0|0|0.0|100
0|2020-10-07|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-10-08|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-10-09|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-10-10|191.0|0|191.0|0|2.0|0|0.0|100
0|2020-10-11|192.0|0|192.0|0|2.0|0|0.0|100
0|2020-10-12|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-10-13|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-10-14|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-10-15|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-10-16|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-10-17|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-10-18|237.0|0|237.0|0|2.0|0|0.0|100
0|2020-10-19|246.0|0|246.0|0|2.0|0|0.0|100
0|2020-10-20|260.0|0|260.0|0|2.0|0|0.0|100
0|2020-10-21|269.0|0|269.0|0|2.0|0|0.0|100
0|2020-10-22|269.0|0|272.0|0|2.0|0|0.0|100
0|2020-10-23|269.0|0|284.0|0|2.0|0|0.0|100
0|2020-10-24|269.0|0|286.0|0|2.0|0|0.0|100
0|2020-10-25|269.0|0|294.0|0|2.0|0|0.0|100
0|2020-10-26|298.0|0|298.0|0|2.0|0|0.0|100
0|2020-10-27|314.0|0|314.0|0|2.0|0|0.0|100
0|2020-10-28|314.0|0|322.0|0|2.0|0|0.0|100
0|2020-10-29|314.0|0|330.0|0|2.0|0|0.0|100
0|2020-10-30|314.0|0|343.0|0|2.0|0|0.0|100
0|2020-10-31|314.0|0|367.0|0|2.0|0|0.0|100
0|2020-11-01|314.0|0|417.0|0|2.0|0|0.0|100
0|2020-11-02|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-11-03|428.0|0|428.0|0|2.0|0|0.0|100
0|2020-11-04|436.0|0|436.0|0|2.0|0|0.0|100
0|2020-11-05|440.0|0|440.0|0|2.0|0|0.0|100
0|2020-11-06|463.0|0|463.0|0|2.0|0|0.0|100
0|2020-11-07|471.0|0|471.0|0|2.0|0|0.0|100
0|2020-11-08|477.0|0|477.0|0|2.0|0|0.0|100
0|2020-11-09|484.0|0|484.0|0|2.0|0|0.0|100
0|2020-11-10|484.0|0|491.0|0|2.0|0|0.0|100
0|2020-11-11|484.0|0|503.0|0|2.0|0|0.0|100
0|2020-11-12|484.0|0|524.0|0|2.0|0|0.0|100
0|2020-11-13|552.0|0|552.0|0|2.0|0|0.0|100
0|2020-11-14|580.0|0|580.0|0|2.0|0|0.0|100
0|2020-11-15|580.0|0|584.0|0|2.0|0|0.0|100
0|2020-11-16|592.0|0|592.0|0|2.0|0|0.0|100
0|2020-11-17|592.0|0|612.0|0|2.0|0|0.0|100
0|2020-11-18|592.0|0|621.0|0|2.0|0|0.0|100
0|2020-11-19|592.0|0|639.0|0|2.0|0|0.0|100
0|2020-11-20|642.0|0|642.0|0|3.0|0|0.0|100
0|2020-11-21|653.0|0|653.0|0|3.0|0|0.0|100
0|2020-11-22|664.0|0|664.0|0|3.0|0|0.0|100
0|2020-11-23|664.0|0|669.0|0|3.0|0|0.0|100
0|2020-11-24|691.0|0|691.0|0|3.0|0|0.0|100
0|2020-11-25|713.0|0|713.0|0|3.0|0|0.0|100
0|2020-11-26|713.0|0|713.0|0|3.0|0|0.0|100
0|2020-11-27|733.0|0|733.0|0|3.0|0|0.0|100
0|2020-11-28|733.0|0|748.0|0|3.0|0|0.0|100
0|2020-11-29|765.0|0|765.0|0|4.0|0|0.0|100
0|2020-11-30|774.0|0|774.0|0|4.0|0|0.0|100
0|2020-12-01|774.0|0|798.0|0|4.0|0|0.0|100
0|2020-12-02|813.0|0|813.0|0|4.0|0|0.0|100
0|2020-12-03|820.0|0|820.0|0|4.0|0|0.0|100
0|2020-12-04|846.0|0|846.0|0|7.0|0|0.0|100
0|2020-12-05|846.0|0|864.0|0|7.0|0|0.0|100
0|2020-12-06|883.0|0|883.0|0|7.0|0|0.0|100
0|2020-12-07|883.0|0|902.0|0|7.0|0|0.0|100
0|2020-12-08|883.0|0|915.0|0|7.0|0|0.0|100
0|2020-12-09|922.0|0|922.0|0|11.0|0|0.0|100
0|2020-12-10|922.0|0|943.0|0|11.0|0|0.0|100
0|2020-12-11|957.0|0|957.0|0|11.0|0|0.0|100
0|2020-12-12|966.0|0|966.0|0|11.0|0|0.0|100
0|2020-12-13|966.0|0|973.0|0|11.0|0|0.0|100
0|2020-12-14|985.0|0|985.0|0|11.0|0|0.0|100
0|2020-12-15|999.0|0|999.0|0|11.0|0|0.0|100
0|2020-12-16|999.0|0|1007.0|0|11.0|0|0.0|100
0|2020-12-17|999.0|0|1016.0|0|12.0|0|0.0|100
0|2020-12-18|999.0|0|1016.0|0|12.0|0|0.0|100
0|2020-12-19|1023.0|0|1023.0|0|12.0|0|0.0|100
0|2020-12-20|1039.0|0|1039.0|0|13.0|0|0.0|100
0|2020-12-21|1041.0|0|1041.0|0|14.0|0|0.0|100
0|2020-12-22|1062.0|0|1062.0|0|14.0|0|0.0|100
0|2020-12-23|1084.0|0|1084.0|0|14.0|0|0.0|100
0|2020-12-24|1084.0|0|1084.0|0|14.0|0|0.0|100
0|2020-12-25|1084.0|0|1084.0|0|14.0|0|0.0|100
0|2020-12-26|1095.0|0|1095.0|0|14.0|0|0.0|100
0|2020-12-27|1096.0|0|1096.0|0|14.0|0|0.0|100
0|2020-12-28|1096.0|0|1096.0|0|14.0|0|0.0|100
0|2020-12-29|1096.0|0|1100.0|0|14.0|0|0.0|100
0|2020-12-30|1096.0|0|1120.0|0|15.0|0|0.0|100
0|2020-12-31|1096.0|0|1120.0|0|15.0|0|0.0|100
0|2021-01-01|1096.0|0|1120.0|0|15.0|0|0.0|100
0|2021-01-02|1096.0|0|1149.0|0|15.0|0|0.0|100
0|2021-01-03|1096.0|0|1172.0|0|15.0|0|0.0|100
0|2021-01-04|1184.0|0|1184.0|0|16.0|0|0.0|100
0|2021-01-05|1184.0|0|1192.0|0|16.0|0|0.0|100
0|2021-01-06|1184.0|0|1224.0|0|16.0|0|0.0|100
0|2021-01-07|1262.0|0|1262.0|0|16.0|0|0.0|100
0|2021-01-08|1277.0|0|1277.0|0|16.0|0|0.0|100
0|2021-01-09|1298.0|0|1298.0|0|16.0|0|0.0|100
0|2021-01-10|1317.0|0|1317.0|0|16.0|0|0.0|100
0|2021-01-11|1317.0|0|1325.0|0|16.0|0|0.0|100
0|2021-01-12|1351.0|0|1351.0|0|16.0|0|0.0|100
0|2021-01-13|1368.0|0|1368.0|0|16.0|0|0.0|100
0|2021-01-14|1368.0|0|1383.0|0|16.0|0|0.0|100
0|2021-01-15|1396.0|0|1396.0|0|16.0|0|0.0|100
0|2021-01-16|1407.0|0|1407.0|0|16.0|0|0.0|100
0|2021-01-17|1420.0|0|1420.0|0|16.0|0|0.0|100
0|2021-01-18|1423.0|0|1423.0|0|16.0|0|0.0|100
0|2021-01-19|1437.0|0|1437.0|0|16.0|0|0.0|100
0|2021-01-20|1446.0|0|1446.0|0|16.0|0|0.0|100
0|2021-01-21|1446.0|0|1454.0|0|16.0|0|0.0|100
0|2021-01-22|1461.0|0|1461.0|0|16.0|0|0.0|100
0|2021-01-23|1467.0|0|1467.0|0|16.0|0|0.0|100
0|2021-01-24|1474.0|0|1474.0|0|17.0|0|0.0|100
0|2021-01-25|1477.0|0|1477.0|0|17.0|0|0.0|100
0|2021-01-26|1492.0|0|1492.0|0|17.0|0|0.0|100
0|2021-01-27|1496.0|0|1496.0|0|17.0|0|0.0|100
0|2021-01-28|1528.0|0|1528.0|0|17.0|0|0.0|100
0|2021-01-29|1528.0|0|1544.0|0|17.0|0|0.0|100
0|2021-01-30|1528.0|0|1554.0|0|17.0|0|0.0|100
0|2021-01-31|1559.0|0|1559.0|0|17.0|0|0.0|100
0|2021-02-01|1559.0|0|1563.0|0|17.0|0|0.0|100
0|2021-02-02|1559.0|0|1583.0|0|17.0|0|0.0|100
0|2021-02-03|1559.0|0|1597.0|0|17.0|0|0.0|100
0|2021-02-04|1559.0|0|1603.0|0|17.0|0|0.0|100
0|2021-02-05|1617.0|0|1617.0|0|18.0|0|0.0|100
0|2021-02-06|1622.0|0|1622.0|0|18.0|0|0.0|100
