|dates|Madison_NewYork_UnitedStates.AverageDailyTemperature.data|Madison_NewYork_UnitedStates.AverageDailyTemperature.missing|Madison_NewYork_UnitedStates.AverageDewPoint.data|Madison_NewYork_UnitedStates.AverageDewPoint.missing|Madison_NewYork_UnitedStates.AverageRelativeHumidity.data|Madison_NewYork_UnitedStates.AverageRelativeHumidity.missing|Madison_NewYork_UnitedStates.AverageSurfaceAirPressure.data|Madison_NewYork_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-01|28.791666666666668|0|25.489583333333332|0|86.60416666666667|0|28.431666666666697|0
0|2020-01-02|31.46875|0|25.385416666666668|0|81.08333333333333|0|28.508854166666627|0
0|2020-01-03|37.760416666666664|0|36.760416666666664|0|96.38541666666667|0|28.490729166666693|0
0|2020-01-04|34.833333333333336|0|34.833333333333336|0|100.0|0|28.410104166666656|0
0|2020-01-05|28.791666666666668|0|27.104166666666668|0|93.21875|0|28.589895833333358|0
0|2020-01-06|31.239583333333332|0|26.541666666666668|0|84.48958333333333|0|28.576770833333303|0
0|2020-01-07|28.333333333333332|0|24.447916666666668|0|85.64583333333333|0|28.657187500000006|0
0|2020-01-08|24.78125|0|20.322916666666668|0|84.21875|0|28.70875|0
0|2020-01-09|20.072916666666668|0|10.375|0|68.58333333333333|0|29.24791666666665|0
0|2020-01-10|34.479166666666664|0|30.15625|0|85.30208333333333|0|29.048333333333346|0
0|2020-01-11|54.260416666666664|0|51.989583333333336|0|92.5625|0|28.702500000000015|0
0|2020-01-12|43.125|0|39.09375|0|87.05208333333333|0|28.778750000000016|0
0|2020-01-13|35.302083333333336|0|32.3125|0|89.21875|0|29.02875000000003|0
0|2020-01-14|37.260416666666664|0|34.520833333333336|0|90.45833333333333|0|28.88312500000004|0
0|2020-01-15|35.28125|0|30.145833333333332|0|82.85416666666667|0|28.817500000000006|0
0|2020-01-16|30.125|0|29.354166666666668|0|96.95833333333333|0|28.74114583333333|0
0|2020-01-17|10.114583333333334|0|5.348958333333333|0|81.953125|0|29.336197916666677|0
0|2020-01-18|18.041666666666668|0|14.520833333333334|0|86.85416666666667|0|28.83249999999998|0
0|2020-01-19|26.510416666666668|0|24.5|0|92.29166666666667|0|28.510833333333327|0
0|2020-01-20|13.927083333333334|0|8.895833333333334|0|81.17708333333333|0|29.006979166666657|0
0|2020-01-21|16.03125|0|12.427083333333334|0|86.21875|0|29.105000000000004|0
0|2020-01-22|18.072916666666668|0|13.40625|0|83.67708333333333|0|29.06041666666665|0
0|2020-01-23|23.916666666666668|0|17.046875|0|77.98958333333333|0|29.003906249999957|0
0|2020-01-24|36.270833333333336|0|21.302083333333332|0|56.895833333333336|0|28.935833333333374|0
0|2020-01-25|34.166666666666664|0|26.96875|0|80.76041666666667|0|28.62791666666669|0
0|2020-01-26|32.833333333333336|0|32.291666666666664|0|98.10416666666667|0|28.45343750000002|0
0|2020-01-27|31.645833333333332|0|31.604166666666668|0|99.85416666666667|0|28.40911458333335|0
0|2020-01-28|28.96875|0|28.84375|0|99.5625|0|28.5820833333333|0
0|2020-01-29|21.895833333333332|0|19.541666666666668|0|90.89583333333333|0|28.83791666666666|0
0|2020-01-30|15.395833333333334|0|10.572916666666666|0|83.77083333333333|0|28.945833333333326|0
0|2020-01-31|27.75|0|21.822916666666668|0|79.61458333333333|0|28.899479166666683|0
0|2020-02-01|29.947916666666668|0|28.364583333333332|0|93.41666666666667|0|28.60187499999998|0
0|2020-02-02|30.072916666666668|0|30.072916666666668|0|100.0|0|28.250729166666655|0
0|2020-02-03|34.65625|0|31.8125|0|90.70833333333333|0|28.49499999999998|0
0|2020-02-04|33.25|0|32.0|0|95.54166666666667|0|28.528229166666673|0
0|2020-02-05|28.03125|0|19.677083333333332|0|71.03125|0|28.736874999999973|0
0|2020-02-06|31.645833333333332|0|31.583333333333332|0|99.78125|0|28.310833333333346|0
0|2020-02-07|26.520833333333332|0|26.229166666666668|0|98.76041666666667|0|28.08442708333331|0
0|2020-02-08|16.229166666666668|0|14.28125|0|91.66666666666667|0|28.801249999999982|0
0|2020-02-09|23.8125|0|22.072916666666668|0|93.83333333333333|0|29.047708333333343|0
0|2020-02-10|33.947916666666664|0|33.760416666666664|0|99.34375|0|28.754479166666673|0
0|2020-02-11|32.270833333333336|0|31.697916666666668|0|97.95833333333333|0|28.708333333333332|0
0|2020-02-12|30.854166666666668|0|22.197916666666668|0|72.078125|0|28.76140624999998|0
0|2020-02-13|31.489583333333332|0|31.489583333333332|0|100.0|0|28.468385416666692|0
0|2020-02-14|8.390625|0|2.6302083333333335|0|78.08333333333333|0|29.034687499999986|0
0|2020-02-15|10.302083333333334|0|-1.2083333333333333|0|63.802083333333336|0|29.065000000000026|0
0|2020-02-16|30.822916666666668|0|22.083333333333332|0|70.90625|0|28.761875000000007|0
0|2020-02-17|27.3125|0|21.78125|0|81.16666666666667|0|28.935364583333325|0
0|2020-02-18|33.78125|0|30.46875|0|88.36458333333333|0|28.77359375000003|0
0|2020-02-19|27.635416666666668|0|21.026041666666668|0|76.54166666666667|0|28.956250000000008|0
0|2020-02-20|17.5625|0|9.927083333333334|0|72.83333333333333|0|29.109374999999954|0
0|2020-02-21|18.713541666666668|0|8.90625|0|69.84895833333333|0|29.077916666666663|0
0|2020-02-22|24.458333333333332|0|12.484375|0|62.96875|0|28.88973958333332|0
0|2020-02-23|28.197916666666668|0|15.760416666666666|0|67.6875|0|28.792916666666642|0
0|2020-02-24|35.59375|0|25.135416666666668|0|69.77083333333333|0|28.66406250000001|0
0|2020-02-25|36.114583333333336|0|34.125|0|92.6875|0|28.601666666666635|0
0|2020-02-26|35.911458333333336|0|35.911458333333336|0|100.0|0|28.57057291666672|0
0|2020-02-27|27.458333333333332|0|23.489583333333332|0|86.41666666666667|0|28.256979166666653|0
0|2020-02-28|23.229166666666668|0|11.625|0|62.526041666666664|0|28.439687499999987|0
