|dates|Wilbarger_Texas_UnitedStates.JHU_ConfirmedCases.data|Wilbarger_Texas_UnitedStates.JHU_ConfirmedCases.missing|Wilbarger_Texas_UnitedStates.NYT_ConfirmedCases.data|Wilbarger_Texas_UnitedStates.NYT_ConfirmedCases.missing|Wilbarger_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Wilbarger_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Wilbarger_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Wilbarger_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-29|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-01|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-03|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-07|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-09|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-14|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-17|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-19|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-20|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-21|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-22|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-25|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-26|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-27|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-28|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-29|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-30|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-31|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-08-01|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-02|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-03|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-08-04|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-08-05|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-08-06|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-08-07|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-08-08|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-09|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-10|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-11|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-08-12|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-08-13|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-08-14|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-08-15|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-16|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-08-18|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-08-19|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-08-20|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-08-21|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-08-22|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-08-23|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-08-24|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-08-25|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-08-26|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-27|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-08-28|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-08-29|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-08-30|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-08-31|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-09-01|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-09-02|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-09-03|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-09-04|111.0|0|114.0|0|2.0|0|0.0|100
0|2020-09-05|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-06|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-07|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-08|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-09|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-10|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-11|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-09-12|121.0|0|124.0|0|2.0|0|0.0|100
0|2020-09-13|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-09-14|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-09-15|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-09-16|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-17|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-18|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-19|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-20|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-21|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-09-22|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-09-23|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-09-24|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-09-25|185.0|0|183.0|0|2.0|0|0.0|100
0|2020-09-26|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-09-27|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-09-28|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-09-29|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-09-30|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-10-01|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-10-02|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-10-03|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-10-04|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-10-05|212.0|0|212.0|0|2.0|0|0.0|100
0|2020-10-06|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-10-07|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-10-08|234.0|0|234.0|0|2.0|0|0.0|100
0|2020-10-09|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-10-10|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-11|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-12|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-13|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-10-14|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-10-15|256.0|0|256.0|0|3.0|0|0.0|100
0|2020-10-16|262.0|0|262.0|0|3.0|0|0.0|100
0|2020-10-17|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-10-18|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-10-19|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-10-20|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-10-21|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-10-22|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-10-23|308.0|0|313.0|0|3.0|0|0.0|100
0|2020-10-24|308.0|0|336.0|0|3.0|0|0.0|100
0|2020-10-25|308.0|0|336.0|0|3.0|0|0.0|100
0|2020-10-26|336.0|0|336.0|0|3.0|0|0.0|100
0|2020-10-27|348.0|0|348.0|0|3.0|0|0.0|100
0|2020-10-28|348.0|0|361.0|0|3.0|0|0.0|100
0|2020-10-29|348.0|0|365.0|0|3.0|0|0.0|100
0|2020-10-30|348.0|0|371.0|0|3.0|0|0.0|100
0|2020-10-31|348.0|0|384.0|0|3.0|0|0.0|100
0|2020-11-01|348.0|0|384.0|0|3.0|0|0.0|100
0|2020-11-02|384.0|0|384.0|0|4.0|0|0.0|100
0|2020-11-03|384.0|0|408.0|0|4.0|0|0.0|100
0|2020-11-04|408.0|0|408.0|0|4.0|0|0.0|100
0|2020-11-05|417.0|0|417.0|0|4.0|0|0.0|100
0|2020-11-06|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-11-07|419.0|0|419.0|0|5.0|0|0.0|100
0|2020-11-08|419.0|0|419.0|0|5.0|0|0.0|100
0|2020-11-09|419.0|0|419.0|0|5.0|0|0.0|100
0|2020-11-10|419.0|0|447.0|0|5.0|0|0.0|100
0|2020-11-11|470.0|0|470.0|0|6.0|0|0.0|100
0|2020-11-12|470.0|0|470.0|0|6.0|0|0.0|100
0|2020-11-13|470.0|0|519.0|0|6.0|0|0.0|100
0|2020-11-14|530.0|0|530.0|0|8.0|0|0.0|100
0|2020-11-15|530.0|0|530.0|0|8.0|0|0.0|100
0|2020-11-16|530.0|0|530.0|0|9.0|0|0.0|100
0|2020-11-17|530.0|0|539.0|0|9.0|0|0.0|100
0|2020-11-18|549.0|0|549.0|0|9.0|0|0.0|100
0|2020-11-19|559.0|0|559.0|0|10.0|0|0.0|100
0|2020-11-20|559.0|0|575.0|0|10.0|0|0.0|100
0|2020-11-21|593.0|0|593.0|0|10.0|0|0.0|100
0|2020-11-22|593.0|0|593.0|0|10.0|0|0.0|100
0|2020-11-23|593.0|0|593.0|0|10.0|0|0.0|100
0|2020-11-24|593.0|0|645.0|0|10.0|0|0.0|100
0|2020-11-25|593.0|0|670.0|0|10.0|0|0.0|100
0|2020-11-26|593.0|0|689.0|0|10.0|0|0.0|100
0|2020-11-27|689.0|0|689.0|0|11.0|0|0.0|100
0|2020-11-28|689.0|0|689.0|0|11.0|0|0.0|100
0|2020-11-29|735.0|0|735.0|0|11.0|0|0.0|100
0|2020-11-30|735.0|0|735.0|0|11.0|0|0.0|100
0|2020-12-01|735.0|0|735.0|0|11.0|0|0.0|100
0|2020-12-02|749.0|0|749.0|0|11.0|0|0.0|100
0|2020-12-03|786.0|0|786.0|0|16.0|0|0.0|100
0|2020-12-04|791.0|0|791.0|0|16.0|0|0.0|100
0|2020-12-05|791.0|0|800.0|0|16.0|0|0.0|100
0|2020-12-06|791.0|0|800.0|0|16.0|0|0.0|100
0|2020-12-07|791.0|0|800.0|0|16.0|0|0.0|100
0|2020-12-08|791.0|0|820.0|0|16.0|0|0.0|100
0|2020-12-09|791.0|0|821.0|0|16.0|0|0.0|100
0|2020-12-10|821.0|0|821.0|0|16.0|0|0.0|100
0|2020-12-11|862.0|0|1061.0|0|21.0|0|0.0|100
0|2020-12-12|868.0|0|1072.0|0|22.0|0|0.0|100
0|2020-12-13|868.0|0|1072.0|0|22.0|0|0.0|100
0|2020-12-14|1072.0|0|1072.0|0|22.0|0|0.0|100
0|2020-12-15|1072.0|0|1116.0|0|22.0|0|0.0|100
0|2020-12-16|1125.0|0|1125.0|0|24.0|0|0.0|100
0|2020-12-17|1125.0|0|1143.0|0|24.0|0|0.0|100
0|2020-12-18|1125.0|0|1167.0|0|24.0|0|0.0|100
0|2020-12-19|1125.0|0|1172.0|0|24.0|0|0.0|100
0|2020-12-20|1125.0|0|1172.0|0|24.0|0|0.0|100
0|2020-12-21|1172.0|0|1172.0|0|26.0|0|0.0|100
0|2020-12-22|1201.0|0|1201.0|0|26.0|0|0.0|100
0|2020-12-23|1215.0|0|1215.0|0|26.0|0|0.0|100
0|2020-12-24|1218.0|0|1218.0|0|30.0|0|0.0|100
0|2020-12-25|1218.0|0|1218.0|0|31.0|0|0.0|100
0|2020-12-26|1218.0|0|1218.0|0|31.0|0|0.0|100
0|2020-12-27|1238.0|0|1238.0|0|31.0|0|0.0|100
0|2020-12-28|1238.0|0|1238.0|0|31.0|0|0.0|100
0|2020-12-29|1329.0|0|1329.0|0|31.0|0|0.0|100
0|2020-12-30|1329.0|0|1365.0|0|31.0|0|0.0|100
0|2020-12-31|1329.0|0|1378.0|0|31.0|0|0.0|100
0|2021-01-01|1380.0|0|1380.0|0|31.0|0|0.0|100
0|2021-01-02|1380.0|0|1380.0|0|32.0|0|0.0|100
0|2021-01-03|1380.0|0|1380.0|0|32.0|0|0.0|100
0|2021-01-04|1380.0|0|1380.0|0|32.0|0|0.0|100
0|2021-01-05|1380.0|0|1399.0|0|32.0|0|0.0|100
0|2021-01-06|1380.0|0|1418.0|0|32.0|0|0.0|100
0|2021-01-07|1380.0|0|1439.0|0|32.0|0|0.0|100
0|2021-01-08|1439.0|0|1458.0|0|39.0|0|0.0|100
0|2021-01-09|1508.0|0|1508.0|0|39.0|0|0.0|100
0|2021-01-10|1508.0|0|1508.0|0|40.0|0|0.0|100
0|2021-01-11|1508.0|0|1508.0|0|40.0|0|0.0|100
0|2021-01-12|1557.0|0|1557.0|0|40.0|0|0.0|100
0|2021-01-13|1562.0|0|1562.0|0|40.0|0|0.0|100
0|2021-01-14|1574.0|0|1574.0|0|41.0|0|0.0|100
0|2021-01-15|1574.0|0|1686.0|0|41.0|0|0.0|100
0|2021-01-16|1707.0|0|1707.0|0|41.0|0|0.0|100
0|2021-01-17|1707.0|0|1707.0|0|41.0|0|0.0|100
0|2021-01-18|1707.0|0|1707.0|0|41.0|0|0.0|100
0|2021-01-19|1707.0|0|1707.0|0|41.0|0|0.0|100
0|2021-01-20|1707.0|0|1726.0|0|41.0|0|0.0|100
0|2021-01-21|1707.0|0|1730.0|0|41.0|0|0.0|100
0|2021-01-22|1707.0|0|1738.0|0|41.0|0|0.0|100
0|2021-01-23|1755.0|0|1755.0|0|46.0|0|0.0|100
0|2021-01-24|1755.0|0|1755.0|0|46.0|0|0.0|100
0|2021-01-25|1755.0|0|1755.0|0|46.0|0|0.0|100
0|2021-01-26|1770.0|0|1770.0|0|46.0|0|0.0|100
0|2021-01-27|1770.0|0|1771.0|0|46.0|0|0.0|100
0|2021-01-28|1770.0|0|1773.0|0|46.0|0|0.0|100
0|2021-01-29|1773.0|0|1773.0|0|47.0|0|0.0|100
0|2021-01-30|1773.0|0|1775.0|0|47.0|0|0.0|100
0|2021-01-31|1775.0|0|1775.0|0|47.0|0|0.0|100
0|2021-02-01|1775.0|0|1775.0|0|47.0|0|0.0|100
0|2021-02-02|1783.0|0|1783.0|0|47.0|0|0.0|100
0|2021-02-03|1787.0|0|1787.0|0|47.0|0|0.0|100
0|2021-02-04|1789.0|0|1789.0|0|47.0|0|0.0|100
0|2021-02-05|1790.0|0|1790.0|0|47.0|0|0.0|100
0|2021-02-06|1794.0|0|1794.0|0|47.0|0|0.0|100
