|dates|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedCases.data|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Shiawassee_Michigan_UnitedStates.NYT_ConfirmedCases.data|Shiawassee_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Shiawassee_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-01|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-04|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-07|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-09|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-10|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-12|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-13|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-14|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-15|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-16|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-17|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-18|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-04-19|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-04-20|109.0|0|109.0|0|2.0|0|0.0|100
0|2020-04-21|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-22|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-04-23|125.0|0|125.0|0|6.0|0|0.0|100
0|2020-04-24|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-25|130.0|0|129.0|0|7.0|0|0.0|100
0|2020-04-26|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-04-27|166.0|0|166.0|0|8.0|0|0.0|100
0|2020-04-28|173.0|0|173.0|0|8.0|0|0.0|100
0|2020-04-29|173.0|0|173.0|0|8.0|0|0.0|100
0|2020-04-30|180.0|0|180.0|0|10.0|0|0.0|100
0|2020-05-01|183.0|0|183.0|0|12.0|0|0.0|100
0|2020-05-02|184.0|0|184.0|0|12.0|0|0.0|100
0|2020-05-03|184.0|0|184.0|0|12.0|0|0.0|100
0|2020-05-04|185.0|0|185.0|0|12.0|0|0.0|100
0|2020-05-05|189.0|0|189.0|0|12.0|0|0.0|100
0|2020-05-06|196.0|0|196.0|0|13.0|0|0.0|100
0|2020-05-07|198.0|0|198.0|0|13.0|0|0.0|100
0|2020-05-08|201.0|0|201.0|0|16.0|0|0.0|100
0|2020-05-09|203.0|0|203.0|0|17.0|0|0.0|100
0|2020-05-10|204.0|0|204.0|0|17.0|0|0.0|100
0|2020-05-11|211.0|0|211.0|0|17.0|0|0.0|100
0|2020-05-12|214.0|0|214.0|0|18.0|0|0.0|100
0|2020-05-13|213.0|0|213.0|0|19.0|0|0.0|100
