|dates|Butler_Ohio_UnitedStates.JHU_ConfirmedCases.data|Butler_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Butler_Ohio_UnitedStates.NYT_ConfirmedCases.data|Butler_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Butler_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Butler_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Butler_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Butler_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-22|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-23|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-25|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-31|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-01|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-02|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-03|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-04|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-05|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-06|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-07|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-04-08|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-04-09|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-10|112.0|0|112.0|0|2.0|0|0.0|100
0|2020-04-11|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-04-12|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-04-13|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-04-14|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-04-15|133.0|0|133.0|0|2.0|0|0.0|100
0|2020-04-16|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-17|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-04-18|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-04-19|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-04-20|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-04-21|184.0|0|184.0|0|2.0|0|0.0|100
0|2020-04-22|192.0|0|192.0|0|4.0|0|0.0|100
0|2020-04-23|201.0|0|201.0|0|4.0|0|0.0|100
0|2020-04-24|208.0|0|208.0|0|4.0|0|0.0|100
0|2020-04-25|216.0|0|216.0|0|4.0|0|0.0|100
0|2020-04-26|225.0|0|225.0|0|4.0|0|0.0|100
0|2020-04-27|234.0|0|234.0|0|4.0|0|0.0|100
0|2020-04-28|254.0|0|254.0|0|5.0|0|0.0|100
0|2020-04-29|261.0|0|261.0|0|7.0|0|0.0|100
0|2020-04-30|281.0|0|281.0|0|7.0|0|0.0|100
0|2020-05-01|296.0|0|296.0|0|7.0|0|0.0|100
0|2020-05-02|318.0|0|318.0|0|7.0|0|0.0|100
0|2020-05-03|328.0|0|328.0|0|7.0|0|0.0|100
0|2020-05-04|334.0|0|334.0|0|7.0|0|0.0|100
0|2020-05-05|346.0|0|346.0|0|8.0|0|0.0|100
0|2020-05-06|361.0|0|361.0|0|10.0|0|0.0|100
0|2020-05-07|372.0|0|372.0|0|12.0|0|0.0|100
0|2020-05-08|404.0|0|404.0|0|12.0|0|0.0|100
0|2020-05-09|436.0|0|436.0|0|13.0|0|0.0|100
0|2020-05-10|452.0|0|452.0|0|13.0|0|0.0|100
0|2020-05-11|479.0|0|479.0|0|13.0|0|0.0|100
0|2020-05-12|496.0|0|496.0|0|14.0|0|0.0|100
0|2020-05-13|509.0|0|509.0|0|15.0|0|0.0|100
