|dates|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Hillsborough_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Hillsborough_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-21|11.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-22|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-23|16.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-24|19.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-25|20.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-26|30.0|0|35.0|0|1.0|0|0.0|100
0|2020-03-27|31.0|0|43.0|0|1.0|0|0.0|100
0|2020-03-28|43.0|0|53.0|0|2.0|0|0.0|100
0|2020-03-29|53.0|0|68.0|0|2.0|0|0.0|100
0|2020-03-30|69.0|0|91.0|0|2.0|0|0.0|100
0|2020-03-31|99.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-01|99.0|0|129.0|0|2.0|0|0.0|100
0|2020-04-02|99.0|0|163.0|0|2.0|0|0.0|100
0|2020-04-03|163.0|0|194.0|0|2.0|0|0.0|100
0|2020-04-04|194.0|0|231.0|0|2.0|0|0.0|100
0|2020-04-05|231.0|0|249.0|0|2.0|0|0.0|100
0|2020-04-06|272.0|0|272.0|0|2.0|0|0.0|100
0|2020-04-07|272.0|0|288.0|0|2.0|0|0.0|100
0|2020-04-08|288.0|0|303.0|0|2.0|0|0.0|100
0|2020-04-09|303.0|0|318.0|0|2.0|0|0.0|100
0|2020-04-10|303.0|0|344.0|0|2.0|0|0.0|100
0|2020-04-11|344.0|0|367.0|0|2.0|0|0.0|100
0|2020-04-12|367.0|0|385.0|0|2.0|0|0.0|100
0|2020-04-13|385.0|0|398.0|0|2.0|0|0.0|100
0|2020-04-14|271.0|0|440.0|0|0.0|0|0.0|100
0|2020-04-15|458.0|0|458.0|0|2.0|0|0.0|100
0|2020-04-16|458.0|0|483.0|0|2.0|0|0.0|100
0|2020-04-17|525.0|0|525.0|0|2.0|0|0.0|100
0|2020-04-18|552.0|0|552.0|0|2.0|0|0.0|100
0|2020-04-19|581.0|0|581.0|0|2.0|0|0.0|100
0|2020-04-20|604.0|0|604.0|0|2.0|0|0.0|100
0|2020-04-21|626.0|0|626.0|0|2.0|0|0.0|100
0|2020-04-22|681.0|0|681.0|0|2.0|0|0.0|100
0|2020-04-23|721.0|0|721.0|0|2.0|0|0.0|100
0|2020-04-24|753.0|0|753.0|0|2.0|0|0.0|100
0|2020-04-25|780.0|0|780.0|0|2.0|0|0.0|100
0|2020-04-26|824.0|0|824.0|0|2.0|0|0.0|100
0|2020-04-27|859.0|0|859.0|0|2.0|0|0.0|100
0|2020-04-28|896.0|0|896.0|0|2.0|0|0.0|100
0|2020-04-29|931.0|0|931.0|0|2.0|0|0.0|100
0|2020-04-30|964.0|0|964.0|0|31.0|0|0.0|100
0|2020-05-01|1012.0|0|1012.0|0|31.0|0|0.0|100
0|2020-05-02|1058.0|0|1058.0|0|31.0|0|0.0|100
0|2020-05-03|1109.0|0|1109.0|0|31.0|0|0.0|100
0|2020-05-04|1157.0|0|1157.0|0|31.0|0|0.0|100
0|2020-05-05|1181.0|0|1181.0|0|31.0|0|0.0|100
0|2020-05-06|1252.0|0|1252.0|0|31.0|0|0.0|100
0|2020-05-07|1308.0|0|1308.0|0|40.0|0|0.0|100
0|2020-05-08|1375.0|0|1375.0|0|40.0|0|0.0|100
0|2020-05-09|1404.0|0|1404.0|0|40.0|0|0.0|100
0|2020-05-10|1438.0|0|1438.0|0|40.0|0|0.0|100
0|2020-05-11|1496.0|0|1496.0|0|40.0|0|0.0|100
