|dates|Russell_Alabama_UnitedStates.JHU_ConfirmedCases.data|Russell_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Russell_Alabama_UnitedStates.NYT_ConfirmedCases.data|Russell_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Russell_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Russell_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Russell_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Russell_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-05-15|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-05-16|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-05-17|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-05-18|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-05-19|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-05-20|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-05-21|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-05-22|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-05-23|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-05-24|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-25|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-05-26|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-05-27|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-05-28|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-05-29|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-05-30|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-05-31|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-06-01|175.0|0|176.0|0|0.0|0|0.0|100
0|2020-06-02|177.0|0|179.0|0|0.0|0|0.0|100
0|2020-06-03|177.0|0|179.0|0|0.0|0|0.0|100
0|2020-06-04|181.0|0|183.0|0|0.0|0|0.0|100
0|2020-06-05|187.0|0|189.0|0|0.0|0|0.0|100
0|2020-06-06|193.0|0|195.0|0|0.0|0|0.0|100
0|2020-06-07|198.0|0|200.0|0|0.0|0|0.0|100
0|2020-06-08|212.0|0|214.0|0|0.0|0|0.0|100
0|2020-06-09|221.0|0|224.0|0|0.0|0|0.0|100
0|2020-06-10|236.0|0|239.0|0|0.0|0|0.0|100
0|2020-06-11|250.0|0|253.0|0|0.0|0|0.0|100
0|2020-06-12|265.0|0|268.0|0|0.0|0|0.0|100
0|2020-06-13|279.0|0|282.0|0|0.0|0|0.0|100
0|2020-06-14|283.0|0|286.0|0|0.0|0|0.0|100
0|2020-06-15|298.0|0|301.0|0|0.0|0|0.0|100
0|2020-06-16|301.0|0|304.0|0|0.0|0|0.0|100
0|2020-06-17|313.0|0|316.0|0|0.0|0|0.0|100
0|2020-06-18|327.0|0|330.0|0|0.0|0|0.0|100
0|2020-06-19|346.0|0|349.0|0|0.0|0|0.0|100
0|2020-06-20|349.0|0|353.0|0|0.0|0|0.0|100
0|2020-06-21|358.0|0|362.0|0|0.0|0|0.0|100
0|2020-06-22|366.0|0|370.0|0|0.0|0|0.0|100
0|2020-06-23|378.0|0|382.0|0|0.0|0|0.0|100
0|2020-06-24|391.0|0|395.0|0|0.0|0|0.0|100
0|2020-06-25|407.0|0|411.0|0|0.0|0|0.0|100
0|2020-06-26|409.0|0|414.0|0|0.0|0|0.0|100
0|2020-06-27|415.0|0|420.0|0|0.0|0|0.0|100
0|2020-06-28|422.0|0|427.0|0|0.0|0|0.0|100
0|2020-06-29|452.0|0|457.0|0|0.0|0|0.0|100
0|2020-06-30|469.0|0|474.0|0|0.0|0|0.0|100
0|2020-07-01|484.0|0|489.0|0|0.0|0|0.0|100
0|2020-07-02|503.0|0|509.0|0|0.0|0|0.0|100
0|2020-07-03|519.0|0|524.0|0|0.0|0|0.0|100
0|2020-07-04|545.0|0|550.0|0|0.0|0|0.0|100
0|2020-07-05|552.0|0|557.0|0|0.0|0|0.0|100
0|2020-07-06|565.0|0|570.0|0|0.0|0|0.0|100
0|2020-07-07|568.0|0|574.0|0|0.0|0|0.0|100
0|2020-07-08|589.0|0|595.0|0|0.0|0|0.0|100
0|2020-07-09|657.0|0|664.0|0|0.0|0|0.0|100
0|2020-07-10|665.0|0|672.0|0|0.0|0|0.0|100
0|2020-07-11|675.0|0|683.0|0|0.0|0|0.0|100
0|2020-07-12|686.0|0|694.0|0|0.0|0|0.0|100
0|2020-07-13|713.0|0|722.0|0|0.0|0|0.0|100
0|2020-07-14|734.0|0|743.0|0|0.0|0|0.0|100
0|2020-07-15|761.0|0|770.0|0|0.0|0|0.0|100
0|2020-07-16|811.0|0|820.0|0|0.0|0|0.0|100
0|2020-07-17|857.0|0|868.0|0|0.0|0|0.0|100
0|2020-07-18|885.0|0|899.0|0|0.0|0|0.0|100
0|2020-07-19|909.0|0|925.0|0|0.0|0|0.0|100
0|2020-07-20|936.0|0|952.0|0|0.0|0|0.0|100
0|2020-07-21|950.0|0|967.0|0|0.0|0|0.0|100
0|2020-07-22|965.0|0|984.0|0|1.0|0|0.0|100
0|2020-07-23|991.0|0|1013.0|0|1.0|0|0.0|100
0|2020-07-24|1006.0|0|1028.0|0|1.0|0|0.0|100
0|2020-07-25|1031.0|0|1055.0|0|1.0|0|0.0|100
0|2020-07-26|1047.0|0|1071.0|0|1.0|0|0.0|100
0|2020-07-27|1081.0|0|1105.0|0|1.0|0|0.0|100
0|2020-07-28|1104.0|0|1129.0|0|1.0|0|0.0|100
0|2020-07-29|1121.0|0|1146.0|0|1.0|0|0.0|100
0|2020-07-30|1143.0|0|1168.0|0|1.0|0|0.0|100
0|2020-07-31|1161.0|0|1186.0|0|1.0|0|0.0|100
0|2020-08-01|1185.0|0|1212.0|0|1.0|0|0.0|100
0|2020-08-02|1220.0|0|1247.0|0|1.0|0|0.0|100
0|2020-08-03|1233.0|0|1260.0|0|1.0|0|0.0|100
0|2020-08-04|1247.0|0|1275.0|0|1.0|0|0.0|100
0|2020-08-05|1267.0|0|1296.0|0|2.0|0|0.0|100
0|2020-08-06|1277.0|0|1307.0|0|2.0|0|0.0|100
0|2020-08-07|1342.0|0|1372.0|0|2.0|0|0.0|100
0|2020-08-08|1358.0|0|1388.0|0|2.0|0|0.0|100
0|2020-08-09|1368.0|0|1399.0|0|2.0|0|0.0|100
0|2020-08-10|1387.0|0|1418.0|0|2.0|0|0.0|100
0|2020-08-11|1389.0|0|1423.0|0|2.0|0|0.0|100
0|2020-08-12|1391.0|0|1424.0|0|2.0|0|0.0|100
0|2020-08-13|1391.0|0|1424.0|0|2.0|0|0.0|100
0|2020-08-14|1398.0|0|1433.0|0|2.0|0|0.0|100
0|2020-08-15|1405.0|0|1440.0|0|2.0|0|0.0|100
0|2020-08-16|1407.0|0|1442.0|0|2.0|0|0.0|100
0|2020-08-17|1410.0|0|1445.0|0|2.0|0|0.0|100
0|2020-08-18|1453.0|0|1489.0|0|2.0|0|0.0|100
0|2020-08-19|1462.0|0|1498.0|0|2.0|0|0.0|100
0|2020-08-20|1471.0|0|1509.0|0|2.0|0|0.0|100
0|2020-08-21|1476.0|0|1514.0|0|2.0|0|0.0|100
0|2020-08-22|1493.0|0|1531.0|0|2.0|0|0.0|100
0|2020-08-23|1500.0|0|1538.0|0|2.0|0|0.0|100
0|2020-08-24|1507.0|0|1550.0|0|2.0|0|0.0|100
0|2020-08-25|1500.0|0|1552.0|0|2.0|0|0.0|100
0|2020-08-26|1503.0|0|1562.0|0|2.0|0|0.0|100
0|2020-08-27|1507.0|0|1581.0|0|2.0|0|0.0|100
0|2020-08-28|1512.0|0|1588.0|0|2.0|0|0.0|100
0|2020-08-29|1531.0|0|1609.0|0|2.0|0|0.0|100
0|2020-08-30|1535.0|0|1614.0|0|2.0|0|0.0|100
0|2020-08-31|1548.0|0|1627.0|0|2.0|0|0.0|100
0|2020-09-01|1553.0|0|1637.0|0|2.0|0|0.0|100
0|2020-09-02|1548.0|0|1641.0|0|2.0|0|0.0|100
0|2020-09-03|1556.0|0|1650.0|0|2.0|0|0.0|100
0|2020-09-04|1558.0|0|1653.0|0|2.0|0|0.0|100
0|2020-09-05|1560.0|0|1658.0|0|2.0|0|0.0|100
0|2020-09-06|1561.0|0|1659.0|0|2.0|0|0.0|100
0|2020-09-07|1565.0|0|1663.0|0|2.0|0|0.0|100
0|2020-09-08|1567.0|0|1665.0|0|2.0|0|0.0|100
0|2020-09-09|1568.0|0|1667.0|0|2.0|0|0.0|100
0|2020-09-10|1569.0|0|1671.0|0|2.0|0|0.0|100
0|2020-09-11|1575.0|0|1678.0|0|2.0|0|0.0|100
0|2020-09-12|1575.0|0|1678.0|0|2.0|0|0.0|100
0|2020-09-13|1575.0|0|1678.0|0|2.0|0|0.0|100
0|2020-09-14|1578.0|0|1682.0|0|2.0|0|0.0|100
0|2020-09-15|1685.0|0|1683.0|0|2.0|0|0.0|100
0|2020-09-16|1685.0|0|1685.0|0|2.0|0|0.0|100
0|2020-09-17|1691.0|0|1691.0|0|2.0|0|0.0|100
0|2020-09-18|1692.0|0|1692.0|0|2.0|0|0.0|100
0|2020-09-19|1711.0|0|1711.0|0|2.0|0|0.0|100
0|2020-09-20|1713.0|0|1713.0|0|2.0|0|0.0|100
0|2020-09-21|1731.0|0|1731.0|0|2.0|0|0.0|100
0|2020-09-22|1730.0|0|1730.0|0|2.0|0|0.0|100
0|2020-09-23|1732.0|0|1732.0|0|2.0|0|0.0|100
0|2020-09-24|1744.0|0|1744.0|0|2.0|0|0.0|100
0|2020-09-25|1757.0|0|1757.0|0|3.0|0|0.0|100
0|2020-09-26|1760.0|0|1760.0|0|3.0|0|0.0|100
0|2020-09-27|1763.0|0|1763.0|0|3.0|0|0.0|100
0|2020-09-28|1765.0|0|1765.0|0|3.0|0|0.0|100
0|2020-09-29|1768.0|0|1768.0|0|3.0|0|0.0|100
0|2020-09-30|1790.0|0|1790.0|0|3.0|0|0.0|100
0|2020-10-01|1796.0|0|1796.0|0|3.0|0|0.0|100
0|2020-10-02|1807.0|0|1807.0|0|3.0|0|0.0|100
0|2020-10-03|1814.0|0|1814.0|0|3.0|0|0.0|100
0|2020-10-04|1821.0|0|1821.0|0|3.0|0|0.0|100
0|2020-10-05|1822.0|0|1822.0|0|3.0|0|0.0|100
0|2020-10-06|1823.0|0|1823.0|0|3.0|0|0.0|100
0|2020-10-07|1834.0|0|1834.0|0|3.0|0|0.0|100
0|2020-10-08|1832.0|0|1832.0|0|3.0|0|0.0|100
0|2020-10-09|1840.0|0|1840.0|0|3.0|0|0.0|100
0|2020-10-10|1843.0|0|1843.0|0|3.0|0|0.0|100
0|2020-10-11|1854.0|0|1854.0|0|3.0|0|0.0|100
0|2020-10-12|1859.0|0|1859.0|0|3.0|0|0.0|100
0|2020-10-13|1869.0|0|1869.0|0|3.0|0|0.0|100
0|2020-10-14|1868.0|0|1868.0|0|3.0|0|0.0|100
0|2020-10-15|1874.0|0|1874.0|0|3.0|0|0.0|100
0|2020-10-16|1889.0|0|1889.0|0|3.0|0|0.0|100
0|2020-10-17|1898.0|0|1898.0|0|3.0|0|0.0|100
0|2020-10-18|1899.0|0|1899.0|0|3.0|0|0.0|100
0|2020-10-19|1902.0|0|1902.0|0|3.0|0|0.0|100
0|2020-10-20|1905.0|0|1905.0|0|3.0|0|0.0|100
0|2020-10-21|1905.0|0|1905.0|0|3.0|0|0.0|100
0|2020-10-22|1923.0|0|1923.0|0|3.0|0|0.0|100
0|2020-10-23|1928.0|0|1928.0|0|3.0|0|0.0|100
0|2020-10-24|1944.0|0|1944.0|0|3.0|0|0.0|100
0|2020-10-25|1949.0|0|1949.0|0|3.0|0|0.0|100
0|2020-10-26|1953.0|0|1953.0|0|3.0|0|0.0|100
0|2020-10-27|1960.0|0|1960.0|0|3.0|0|0.0|100
0|2020-10-28|1976.0|0|1976.0|0|3.0|0|0.0|100
0|2020-10-29|1983.0|0|1983.0|0|3.0|0|0.0|100
0|2020-10-30|1999.0|0|1999.0|0|3.0|0|0.0|100
0|2020-10-31|2004.0|0|2004.0|0|3.0|0|0.0|100
0|2020-11-01|2007.0|0|2007.0|0|3.0|0|0.0|100
0|2020-11-02|2008.0|0|2008.0|0|3.0|0|0.0|100
0|2020-11-03|2006.0|0|2006.0|0|3.0|0|0.0|100
0|2020-11-04|2008.0|0|2008.0|0|3.0|0|0.0|100
0|2020-11-05|2012.0|0|2012.0|0|3.0|0|0.0|100
0|2020-11-06|2018.0|0|2018.0|0|3.0|0|0.0|100
0|2020-11-07|2022.0|0|2022.0|0|3.0|0|0.0|100
0|2020-11-08|2022.0|0|2022.0|0|3.0|0|0.0|100
0|2020-11-09|2022.0|0|2022.0|0|3.0|0|0.0|100
0|2020-11-10|2028.0|0|2028.0|0|3.0|0|0.0|100
0|2020-11-11|2029.0|0|2029.0|0|3.0|0|0.0|100
0|2020-11-12|2033.0|0|2033.0|0|3.0|0|0.0|100
0|2020-11-13|2047.0|0|2047.0|0|3.0|0|0.0|100
0|2020-11-14|2058.0|0|2058.0|0|3.0|0|0.0|100
0|2020-11-15|2073.0|0|2073.0|0|3.0|0|0.0|100
0|2020-11-16|2084.0|0|2084.0|0|3.0|0|0.0|100
0|2020-11-17|2087.0|0|2087.0|0|3.0|0|0.0|100
0|2020-11-18|2096.0|0|2096.0|0|3.0|0|0.0|100
0|2020-11-19|2104.0|0|2104.0|0|3.0|0|0.0|100
0|2020-11-20|2126.0|0|2126.0|0|3.0|0|0.0|100
0|2020-11-21|2158.0|0|2158.0|0|3.0|0|0.0|100
0|2020-11-22|2175.0|0|2175.0|0|3.0|0|0.0|100
0|2020-11-23|2180.0|0|2180.0|0|3.0|0|0.0|100
0|2020-11-24|2192.0|0|2192.0|0|3.0|0|0.0|100
0|2020-11-25|2205.0|0|2205.0|0|3.0|0|0.0|100
0|2020-11-26|2212.0|0|2212.0|0|3.0|0|0.0|100
0|2020-11-27|2214.0|0|2214.0|0|3.0|0|0.0|100
0|2020-11-28|2219.0|0|2219.0|0|3.0|0|0.0|100
0|2020-11-29|2231.0|0|2231.0|0|3.0|0|0.0|100
0|2020-11-30|2238.0|0|2238.0|0|3.0|0|0.0|100
0|2020-12-01|2266.0|0|2266.0|0|3.0|0|0.0|100
0|2020-12-02|2281.0|0|2281.0|0|3.0|0|0.0|100
0|2020-12-03|2315.0|0|2315.0|0|3.0|0|0.0|100
0|2020-12-04|2343.0|0|2343.0|0|3.0|0|0.0|100
0|2020-12-05|2350.0|0|2350.0|0|3.0|0|0.0|100
0|2020-12-06|2359.0|0|2359.0|0|3.0|0|0.0|100
0|2020-12-07|2370.0|0|2370.0|0|3.0|0|0.0|100
0|2020-12-08|2383.0|0|2383.0|0|5.0|0|0.0|100
0|2020-12-09|2409.0|0|2409.0|0|6.0|0|0.0|100
0|2020-12-10|2430.0|0|2430.0|0|6.0|0|0.0|100
0|2020-12-11|2446.0|0|2446.0|0|6.0|0|0.0|100
0|2020-12-12|2458.0|0|2458.0|0|6.0|0|0.0|100
0|2020-12-13|2463.0|0|2463.0|0|6.0|0|0.0|100
0|2020-12-14|2470.0|0|2470.0|0|6.0|0|0.0|100
0|2020-12-15|2494.0|0|2494.0|0|6.0|0|0.0|100
0|2020-12-16|2511.0|0|2511.0|0|6.0|0|0.0|100
0|2020-12-17|2539.0|0|2539.0|0|6.0|0|0.0|100
0|2020-12-18|2561.0|0|2561.0|0|6.0|0|0.0|100
0|2020-12-19|2580.0|0|2580.0|0|6.0|0|0.0|100
0|2020-12-20|2595.0|0|2595.0|0|6.0|0|0.0|100
0|2020-12-21|2594.0|0|2594.0|0|6.0|0|0.0|100
0|2020-12-22|2610.0|0|2610.0|0|6.0|0|0.0|100
0|2020-12-23|2629.0|0|2629.0|0|6.0|0|0.0|100
0|2020-12-24|2641.0|0|2641.0|0|6.0|0|0.0|100
0|2020-12-25|2662.0|0|2662.0|0|6.0|0|0.0|100
0|2020-12-26|2682.0|0|2682.0|0|6.0|0|0.0|100
0|2020-12-27|2697.0|0|2697.0|0|6.0|0|0.0|100
0|2020-12-28|2694.0|0|2694.0|0|6.0|0|0.0|100
0|2020-12-29|2728.0|0|2728.0|0|6.0|0|0.0|100
0|2020-12-30|2775.0|0|2775.0|0|6.0|0|0.0|100
0|2020-12-31|2793.0|0|2793.0|0|6.0|0|0.0|100
0|2021-01-01|2824.0|0|2824.0|0|6.0|0|0.0|100
0|2021-01-02|2842.0|0|2842.0|0|6.0|0|0.0|100
0|2021-01-03|2866.0|0|2866.0|0|6.0|0|0.0|100
0|2021-01-04|2880.0|0|2880.0|0|6.0|0|0.0|100
0|2021-01-05|2903.0|0|2903.0|0|6.0|0|0.0|100
0|2021-01-06|2942.0|0|2942.0|0|7.0|0|0.0|100
0|2021-01-07|2979.0|0|2979.0|0|7.0|0|0.0|100
0|2021-01-08|3013.0|0|3013.0|0|7.0|0|0.0|100
0|2021-01-09|3052.0|0|3052.0|0|7.0|0|0.0|100
0|2021-01-10|3067.0|0|3067.0|0|7.0|0|0.0|100
0|2021-01-11|3075.0|0|3075.0|0|7.0|0|0.0|100
0|2021-01-12|3105.0|0|3105.0|0|7.0|0|0.0|100
0|2021-01-13|3149.0|0|3149.0|0|7.0|0|0.0|100
0|2021-01-14|3189.0|0|3189.0|0|10.0|0|0.0|100
0|2021-01-15|3238.0|0|3238.0|0|10.0|0|0.0|100
0|2021-01-16|3268.0|0|3268.0|0|10.0|0|0.0|100
0|2021-01-17|3303.0|0|3303.0|0|10.0|0|0.0|100
0|2021-01-18|3317.0|0|3317.0|0|10.0|0|0.0|100
0|2021-01-19|3359.0|0|3359.0|0|10.0|0|0.0|100
0|2021-01-20|3407.0|0|3407.0|0|11.0|0|0.0|100
0|2021-01-21|3457.0|0|3457.0|0|12.0|0|0.0|100
0|2021-01-22|3492.0|0|3492.0|0|12.0|0|0.0|100
0|2021-01-23|3542.0|0|3542.0|0|15.0|0|0.0|100
0|2021-01-24|3575.0|0|3575.0|0|15.0|0|0.0|100
0|2021-01-25|3584.0|0|3584.0|0|15.0|0|0.0|100
0|2021-01-26|3628.0|0|3628.0|0|16.0|0|0.0|100
0|2021-01-27|3642.0|0|3642.0|0|16.0|0|0.0|100
0|2021-01-28|3675.0|0|3675.0|0|16.0|0|0.0|100
0|2021-01-29|3696.0|0|3696.0|0|18.0|0|0.0|100
0|2021-01-30|3696.0|0|3696.0|0|18.0|0|0.0|100
