|dates|Larimer_Colorado_UnitedStates.JHU_ConfirmedCases.data|Larimer_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Larimer_Colorado_UnitedStates.NYT_ConfirmedCases.data|Larimer_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Larimer_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Larimer_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Larimer_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Larimer_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-03-23|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-24|34.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-25|43.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-26|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-03-27|61.0|0|67.0|0|1.0|0|0.0|100
0|2020-03-28|67.0|0|79.0|0|1.0|0|0.0|100
0|2020-03-29|84.0|0|84.0|0|3.0|0|0.0|100
0|2020-03-30|84.0|0|92.0|0|3.0|0|0.0|100
0|2020-03-31|99.0|0|99.0|0|6.0|0|0.0|100
0|2020-04-01|99.0|0|107.0|0|6.0|0|0.0|100
0|2020-04-02|107.0|0|124.0|0|7.0|0|0.0|100
0|2020-04-03|124.0|0|134.0|0|7.0|0|0.0|100
0|2020-04-04|134.0|0|144.0|0|7.0|0|0.0|100
0|2020-04-05|153.0|0|153.0|0|8.0|0|0.0|100
0|2020-04-06|158.0|0|158.0|0|8.0|0|0.0|100
0|2020-04-07|161.0|0|161.0|0|8.0|0|0.0|100
0|2020-04-08|167.0|0|167.0|0|8.0|0|0.0|100
0|2020-04-09|167.0|0|174.0|0|8.0|0|0.0|100
0|2020-04-10|174.0|0|177.0|0|8.0|0|0.0|100
0|2020-04-11|177.0|0|180.0|0|9.0|0|0.0|100
0|2020-04-12|187.0|0|187.0|0|9.0|0|0.0|100
0|2020-04-13|193.0|0|193.0|0|9.0|0|0.0|100
0|2020-04-14|198.0|0|198.0|0|9.0|0|0.0|100
0|2020-04-15|198.0|0|202.0|0|9.0|0|0.0|100
0|2020-04-16|202.0|0|217.0|0|9.0|0|0.0|100
0|2020-04-17|217.0|0|224.0|0|9.0|0|0.0|100
0|2020-04-18|224.0|0|231.0|0|10.0|0|0.0|100
0|2020-04-19|239.0|0|239.0|0|12.0|0|0.0|100
0|2020-04-20|239.0|0|245.0|0|12.0|0|0.0|100
0|2020-04-21|250.0|0|250.0|0|13.0|0|0.0|100
0|2020-04-22|266.0|0|266.0|0|14.0|0|0.0|100
0|2020-04-23|274.0|0|274.0|0|15.0|0|0.0|100
0|2020-04-24|291.0|0|291.0|0|18.0|0|0.0|100
0|2020-04-25|303.0|0|303.0|0|18.0|0|0.0|100
0|2020-04-26|312.0|0|312.0|0|18.0|0|0.0|100
0|2020-04-27|321.0|0|321.0|0|19.0|0|0.0|100
0|2020-04-28|334.0|0|334.0|0|19.0|0|0.0|100
0|2020-04-29|348.0|0|348.0|0|19.0|0|0.0|100
0|2020-04-30|363.0|0|363.0|0|19.0|0|0.0|100
0|2020-05-01|377.0|0|377.0|0|19.0|0|0.0|100
0|2020-05-02|384.0|0|384.0|0|18.0|0|0.0|100
0|2020-05-03|395.0|0|395.0|0|18.0|0|0.0|100
0|2020-05-04|395.0|0|393.0|0|18.0|0|0.0|100
0|2020-05-05|409.0|0|409.0|0|18.0|0|0.0|100
0|2020-05-06|415.0|0|415.0|0|18.0|0|0.0|100
0|2020-05-07|423.0|0|423.0|0|18.0|0|0.0|100
0|2020-05-08|437.0|0|437.0|0|18.0|0|0.0|100
0|2020-05-09|444.0|0|444.0|0|18.0|0|0.0|100
0|2020-05-10|448.0|0|448.0|0|18.0|0|0.0|100
0|2020-05-11|452.0|0|452.0|0|19.0|0|0.0|100
0|2020-05-12|455.0|0|455.0|0|19.0|0|0.0|100
0|2020-05-13|456.0|0|456.0|0|19.0|0|0.0|100
