|dates|Salem_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Salem_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Salem_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Salem_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Salem_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Salem_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Salem_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Salem_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-01|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-02|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-03|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-04-04|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-04-05|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-04-06|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-04-07|31.0|0|31.0|0|3.0|0|0.0|100
0|2020-04-08|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-04-09|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-04-10|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-04-11|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-12|61.0|0|61.0|0|4.0|0|0.0|100
0|2020-04-13|66.0|0|66.0|0|4.0|0|0.0|100
0|2020-04-14|73.0|0|73.0|0|4.0|0|0.0|100
0|2020-04-15|84.0|0|84.0|0|4.0|0|0.0|100
0|2020-04-16|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-17|102.0|0|102.0|0|4.0|0|0.0|100
0|2020-04-18|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-04-19|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-04-20|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-04-21|120.0|0|127.0|0|4.0|0|0.0|100
0|2020-04-22|134.0|0|134.0|0|6.0|0|0.0|100
0|2020-04-23|164.0|0|164.0|0|6.0|0|0.0|100
0|2020-04-24|169.0|0|169.0|0|6.0|0|0.0|100
0|2020-04-25|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-04-26|181.0|0|181.0|0|6.0|0|0.0|100
0|2020-04-27|212.0|0|212.0|0|7.0|0|0.0|100
0|2020-04-28|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-04-29|227.0|0|227.0|0|9.0|0|0.0|100
0|2020-04-30|231.0|0|231.0|0|10.0|0|0.0|100
0|2020-05-01|237.0|0|237.0|0|11.0|0|0.0|100
0|2020-05-02|261.0|0|261.0|0|12.0|0|0.0|100
0|2020-05-03|270.0|0|270.0|0|13.0|0|0.0|100
0|2020-05-04|312.0|0|312.0|0|14.0|0|0.0|100
0|2020-05-05|347.0|0|347.0|0|15.0|0|0.0|100
0|2020-05-06|353.0|0|353.0|0|17.0|0|0.0|100
0|2020-05-07|358.0|0|358.0|0|18.0|0|0.0|100
0|2020-05-08|363.0|0|363.0|0|18.0|0|0.0|100
0|2020-05-09|400.0|0|400.0|0|18.0|0|0.0|100
0|2020-05-10|411.0|0|411.0|0|18.0|0|0.0|100
0|2020-05-11|411.0|0|411.0|0|18.0|0|0.0|100
0|2020-05-12|418.0|0|418.0|0|18.0|0|0.0|100
0|2020-05-13|428.0|0|428.0|0|18.0|0|0.0|100
