|dates|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedCases.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedCases.missing|St.LouisCity_Missouri_UnitedStates.NYT_ConfirmedCases.data|St.LouisCity_Missouri_UnitedStates.NYT_ConfirmedCases.missing|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|St.LouisCity_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-21|7.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-22|10.0|0|55.0|0|0.0|0|0.0|100
0|2020-03-23|15.0|0|68.0|0|1.0|0|0.0|100
0|2020-03-24|23.0|0|68.0|0|1.0|0|0.0|100
0|2020-03-25|44.0|0|129.0|0|1.0|0|0.0|100
0|2020-03-26|69.0|0|173.0|0|1.0|0|0.0|100
0|2020-03-27|72.0|0|247.0|0|1.0|0|0.0|100
0|2020-03-28|95.0|0|313.0|0|1.0|0|0.0|100
0|2020-03-29|102.0|0|336.0|0|1.0|0|0.0|100
0|2020-03-30|102.0|0|366.0|0|1.0|0|0.0|100
0|2020-03-31|150.0|0|492.0|0|1.0|0|0.0|100
0|2020-04-01|195.0|0|492.0|0|1.0|0|0.0|100
0|2020-04-02|239.0|0|712.0|0|1.0|0|0.0|100
0|2020-04-03|239.0|0|794.0|0|1.0|0|0.0|100
0|2020-04-04|297.0|0|864.0|0|5.0|0|0.0|100
0|2020-04-05|328.0|0|883.0|0|6.0|0|0.0|100
0|2020-04-06|358.0|0|1033.0|0|4.0|0|0.0|100
0|2020-04-07|440.0|0|1203.0|0|10.0|0|0.0|100
0|2020-04-08|476.0|0|1302.0|0|12.0|0|0.0|100
0|2020-04-09|514.0|0|1393.0|0|17.0|0|0.0|100
0|2020-04-10|565.0|0|1498.0|0|13.0|0|0.0|100
0|2020-04-11|594.0|0|1568.0|0|17.0|0|0.0|100
0|2020-04-12|645.0|0|1633.0|0|17.0|0|0.0|100
0|2020-04-13|698.0|0|1724.0|0|19.0|0|0.0|100
0|2020-04-14|706.0|0|1851.0|0|24.0|0|0.0|100
0|2020-04-15|723.0|0|1938.0|0|26.0|0|0.0|100
0|2020-04-16|743.0|0|2026.0|0|27.0|0|0.0|100
0|2020-04-17|766.0|0|2088.0|0|28.0|0|0.0|100
0|2020-04-18|808.0|0|2163.0|0|30.0|0|0.0|100
0|2020-04-19|831.0|0|2214.0|0|30.0|0|0.0|100
0|2020-04-20|859.0|0|2289.0|0|30.0|0|0.0|100
0|2020-04-21|882.0|0|2333.0|0|40.0|0|0.0|100
0|2020-04-22|908.0|0|2436.0|0|42.0|0|0.0|100
0|2020-04-23|966.0|0|2507.0|0|45.0|0|0.0|100
0|2020-04-24|1000.0|0|2625.0|0|48.0|0|0.0|100
0|2020-04-25|1019.0|0|2718.0|0|50.0|0|0.0|100
0|2020-04-26|1037.0|0|2794.0|0|50.0|0|0.0|100
0|2020-04-27|1067.0|0|2897.0|0|57.0|0|0.0|100
0|2020-04-28|1104.0|0|2958.0|0|59.0|0|0.0|100
0|2020-04-29|1126.0|0|3008.0|0|60.0|0|0.0|100
0|2020-04-30|1145.0|0|3049.0|0|64.0|0|0.0|100
0|2020-05-01|1150.0|0|3151.0|0|65.0|0|0.0|100
0|2020-05-02|1207.0|0|3244.0|0|65.0|0|0.0|100
0|2020-05-03|1304.0|0|3325.0|0|70.0|0|0.0|100
0|2020-05-04|1346.0|0|3419.0|0|71.0|0|0.0|100
0|2020-05-05|1362.0|0|3467.0|0|78.0|0|0.0|100
0|2020-05-06|1384.0|0|3539.0|0|82.0|0|0.0|100
0|2020-05-07|1450.0|0|3621.0|0|83.0|0|0.0|100
0|2020-05-08|1474.0|0|3667.0|0|85.0|0|0.0|100
0|2020-05-09|1484.0|0|3727.0|0|86.0|0|0.0|100
0|2020-05-10|1513.0|0|3804.0|0|88.0|0|0.0|100
0|2020-05-11|1526.0|0|3828.0|0|90.0|0|0.0|100
