|dates|Muscogee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Muscogee_Georgia_UnitedStates.NYT_ConfirmedCases.data|Muscogee_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Muscogee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Muscogee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-30|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-31|20.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-01|21.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-02|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-03|30.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-04|33.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-05|36.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-06|40.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-07|53.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-08|57.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-09|98.0|0|118.0|0|2.0|0|0.0|100
0|2020-04-10|127.0|0|142.0|0|3.0|0|0.0|100
0|2020-04-11|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-04-12|146.0|0|156.0|0|4.0|0|0.0|100
0|2020-04-13|161.0|0|167.0|0|4.0|0|0.0|100
0|2020-04-14|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-04-15|177.0|0|182.0|0|4.0|0|0.0|100
0|2020-04-16|192.0|0|200.0|0|4.0|0|0.0|100
0|2020-04-17|207.0|0|210.0|0|4.0|0|0.0|100
0|2020-04-18|211.0|0|218.0|0|4.0|0|0.0|100
0|2020-04-19|219.0|0|224.0|0|4.0|0|0.0|100
0|2020-04-20|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-04-21|234.0|0|235.0|0|4.0|0|0.0|100
0|2020-04-22|244.0|0|244.0|0|4.0|0|0.0|100
0|2020-04-23|256.0|0|256.0|0|4.0|0|0.0|100
0|2020-04-24|259.0|0|259.0|0|4.0|0|0.0|100
0|2020-04-25|270.0|0|270.0|0|4.0|0|0.0|100
0|2020-04-26|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-04-27|283.0|0|283.0|0|4.0|0|0.0|100
0|2020-04-28|291.0|0|291.0|0|6.0|0|0.0|100
0|2020-04-29|294.0|0|299.0|0|7.0|0|0.0|100
0|2020-04-30|303.0|0|303.0|0|7.0|0|0.0|100
0|2020-05-01|316.0|0|316.0|0|7.0|0|0.0|100
0|2020-05-02|320.0|0|320.0|0|7.0|0|0.0|100
0|2020-05-03|328.0|0|329.0|0|7.0|0|0.0|100
0|2020-05-04|337.0|0|335.0|0|7.0|0|0.0|100
0|2020-05-05|342.0|0|342.0|0|8.0|0|0.0|100
0|2020-05-06|348.0|0|348.0|0|12.0|0|0.0|100
0|2020-05-07|354.0|0|354.0|0|12.0|0|0.0|100
0|2020-05-08|363.0|0|363.0|0|12.0|0|0.0|100
0|2020-05-09|364.0|0|364.0|0|12.0|0|0.0|100
0|2020-05-10|371.0|0|371.0|0|12.0|0|0.0|100
0|2020-05-11|377.0|0|377.0|0|14.0|0|0.0|100
0|2020-05-12|391.0|0|391.0|0|15.0|0|0.0|100
0|2020-05-13|398.0|0|398.0|0|15.0|0|0.0|100
