|dates|Loup_Nebraska_UnitedStates.AveragePrecipitationTotal.data|Loup_Nebraska_UnitedStates.AveragePrecipitationTotal.missing|Loup_Nebraska_UnitedStates.AveragePrecipitation.data|Loup_Nebraska_UnitedStates.AveragePrecipitation.missing|Loup_Nebraska_UnitedStates.AverageWindDirection.data|Loup_Nebraska_UnitedStates.AverageWindDirection.missing|Loup_Nebraska_UnitedStates.AverageWindSpeed.data|Loup_Nebraska_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|168.33333333333334|0|6.458333333333333|0
0|2020-01-02|0.0|0|0.0|0|232.08333333333334|0|5.659722222222221|0
0|2020-01-03|0.0|0|0.0|0|306.25|0|12.125|0
0|2020-01-04|0.0|0|0.0|0|149.16666666666666|0|6.708333333333333|0
0|2020-01-05|0.0|0|0.0|0|234.58333333333334|0|11.666666666666666|0
0|2020-01-06|0.0|0|0.0|0|209.58333333333334|0|8.541666666666666|0
0|2020-01-07|0.0|0|0.0|0|183.75|0|6.041666666666667|0
0|2020-01-08|0.0|0|0.0|0|116.66666666666667|0|9.375|0
0|2020-01-09|0.0|0|0.0|0|216.875|0|7.541666666666667|0
0|2020-01-10|0.0|0|0.0|0|169.58333333333334|0|15.413194444444445|0
0|2020-01-11|0.0|0|0.0|0|210.625|0|6.833333333333333|0
0|2020-01-12|0.0|0|0.0|0|151.66666666666666|0|7.375|0
0|2020-01-13|0.0|0|0.0|0|137.15277777777777|0|5.715277777777779|0
0|2020-01-14|0.0|0|0.0|0|157.08333333333334|0|7.715277777777778|0
0|2020-01-15|0.0|0|0.0|0|317.43055555555554|0|12.930555555555555|0
0|2020-01-16|0.0|0|0.0|0|120.0|0|8.395833333333334|0
0|2020-01-17|0.0009375|0|0.0034791666666666673|0|178.43551587301587|0|14.493650793650794|0
0|2020-01-18|0.0020833333333333333|0|0.0|0|303.9583333333333|0|16.041666666666668|0
0|2020-01-19|0.0|0|0.0|0|255.0|0|7.958333333333333|0
0|2020-01-20|0.0|0|0.0|0|75.83333333333333|0|2.375|0
0|2020-01-21|0.0|0|0.0|0|180.83333333333334|0|13.541666666666666|0
0|2020-01-22|0.0|0|0.00125|0|198.75|0|7.958333333333333|0
0|2020-01-23|0.0025|0|0.003298611111111111|0|334.5729166666667|0|16.78263888888889|0
0|2020-01-24|0.0008333333333333334|0|0.0|0|238.40277777777774|0|8.395833333333334|0
0|2020-01-25|0.0|0|0.0|0|144.75694444444443|0|4.503472222222222|0
0|2020-01-26|0.0|0|0.0|0|274.5833333333333|0|4.875|0
0|2020-01-27|0.0|0|0.0|0|207.5|0|6.604166666666667|0
0|2020-01-28|0.0|0|0.0016458333333333333|0|108.65972222222223|0|2.261111111111111|0
0|2020-01-29|0.0025|0|0.0|0|139.23611111111111|0|2.4791666666666665|0
0|2020-01-30|0.0|0|0.0|0|173.4722222222222|0|6.107638888888889|0
0|2020-01-31|0.0|0|0.0|0|252.98611111111111|0|11.298611111111109|0
0|2020-02-01|0.0|0|0.0|0|152.5|0|5.291666666666667|0
0|2020-02-02|0.0|0|0.0|0|162.5|0|8.01388888888889|0
0|2020-02-03|0.0|0|0.0|0|50.0|0|20.381944444444443|0
0|2020-02-04|0.0|0|0.0|0|183.33333333333334|0|11.458333333333334|0
0|2020-02-05|0.0|0|0.0|0|154.16666666666666|0|6.333333333333333|0
0|2020-02-06|0.0|0|0.0|0|168.88888888888889|0|5.319444444444445|0
0|2020-02-07|0.0|0|0.0|0|262.63888888888886|0|10.215277777777777|0
0|2020-02-08|0.0|0|0.0|0|110.20833333333333|0|8.5|0
0|2020-02-09|0.0|0|0.0|0|283.05555555555554|0|16.479166666666668|0
0|2020-02-10|0.0|0|0.0|0|239.58333333333334|0|7.916666666666667|0
0|2020-02-11|0.0|0|0.0|0|230.41666666666666|0|10.041666666666666|0
0|2020-02-12|0.0|0|0.0|0|278.9236111111111|0|16.850694444444443|0
0|2020-02-13|0.0|0|0.0|0|208.95833333333334|0|7.875|0
0|2020-02-14|0.0|0|0.0|0|190.27777777777774|0|18.208333333333332|0
0|2020-02-15|0.0|0|0.0|0|211.25|0|6.208333333333333|0
0|2020-02-16|0.0|0|0.0|0|155.0|0|5.25|0
