|dates|Wasatch_Utah_UnitedStates.JHU_ConfirmedCases.data|Wasatch_Utah_UnitedStates.JHU_ConfirmedCases.missing|Wasatch_Utah_UnitedStates.NYT_ConfirmedCases.data|Wasatch_Utah_UnitedStates.NYT_ConfirmedCases.missing|Wasatch_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Wasatch_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Wasatch_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Wasatch_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-24|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-25|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-26|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-27|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-28|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-29|39.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-30|44.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-31|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-01|50.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-02|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-03|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-04|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-04-05|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-04-06|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-04-07|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-04-08|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-04-09|82.0|0|88.0|0|0.0|0|0.0|100
0|2020-04-10|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-11|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-04-12|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-04-13|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-04-14|102.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-15|102.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-16|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-04-17|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-18|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-04-19|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-04-20|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-04-21|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-04-22|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-04-23|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-04-24|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-04-25|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-26|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-04-27|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-04-28|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-04-29|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-04-30|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-05-01|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-05-02|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-05-03|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-05-04|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-05-05|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-05-06|170.0|0|170.0|0|1.0|0|0.0|100
0|2020-05-07|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-05-08|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-05-09|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-05-10|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-05-11|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-05-12|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-05-13|185.0|0|185.0|0|1.0|0|0.0|100
