|dates|Putnam_Florida_UnitedStates.JHU_ConfirmedCases.data|Putnam_Florida_UnitedStates.JHU_ConfirmedCases.missing|Putnam_Florida_UnitedStates.NYT_ConfirmedCases.data|Putnam_Florida_UnitedStates.NYT_ConfirmedCases.missing|Putnam_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Putnam_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Putnam_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Putnam_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-04-03|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-04-04|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-05|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-06|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-07|19.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-08|21.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-09|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-10|28.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-11|29.0|0|34.0|0|1.0|0|0.0|100
0|2020-04-12|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-13|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-14|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-15|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-16|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-17|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-18|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-19|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-20|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-04-21|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-04-22|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-23|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-24|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-04-25|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-26|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-27|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-04-28|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-29|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-04-30|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-05-01|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-05-02|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-05-03|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-05-04|121.0|0|121.0|0|2.0|0|0.0|100
0|2020-05-05|120.0|0|121.0|0|4.0|0|0.0|100
0|2020-05-06|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-05-07|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-05-08|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-05-09|125.0|0|125.0|0|4.0|0|0.0|100
0|2020-05-10|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-05-11|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-05-12|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-05-13|127.0|0|127.0|0|2.0|0|0.0|100
