|dates|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Orangeburg_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Orangeburg_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Orangeburg_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|9.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-30|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-31|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-02|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-03|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-08|30.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-09|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-10|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-12|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-13|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-14|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-15|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-16|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-17|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-19|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-20|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-21|44.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-22|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-23|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-25|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-26|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-27|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-28|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-29|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-30|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-05-01|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-05-02|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-05-03|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-05-04|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-05-05|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-05-06|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-05-07|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-05-08|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-05-09|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-05-10|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-05-11|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-05-12|104.0|0|104.0|0|2.0|0|0.0|100
