|dates|Saunders_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Saunders_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Saunders_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Saunders_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Saunders_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Saunders_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Saunders_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Saunders_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-15|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-18|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-19|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-20|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-21|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-05-22|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-05-23|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-24|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-05-25|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-05-26|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-05-27|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-05-28|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-05-29|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-05-30|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-31|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-01|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-02|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-03|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-04|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-05|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-06|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-06-07|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-06-08|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-06-09|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-10|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-06-11|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-12|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-13|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-14|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-06-15|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-06-16|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-06-17|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-06-18|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-19|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-06-20|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-06-21|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-06-22|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-06-23|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-06-24|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-06-25|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-06-26|69.0|0|69.0|0|2.0|0|0.0|100
0|2020-06-27|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-06-28|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-29|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-30|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-07-01|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-07-02|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-07-03|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-07-04|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-07-05|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-07-06|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-07-07|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-07-08|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-07-09|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-07-10|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-07-11|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-07-12|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-07-13|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-07-14|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-07-15|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-07-16|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-07-17|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-07-18|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-07-19|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-07-20|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-07-21|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-07-22|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-07-23|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-07-24|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-07-25|112.0|0|112.0|0|2.0|0|0.0|100
0|2020-07-26|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-07-27|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-07-28|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-07-29|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-07-30|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-07-31|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-08-01|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-08-02|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-08-03|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-08-04|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-08-05|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-06|150.0|0|150.0|0|2.0|0|0.0|100
0|2020-08-07|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-08|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-08-09|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-08-10|161.0|0|161.0|0|2.0|0|0.0|100
0|2020-08-11|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-08-12|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-08-13|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-08-14|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-08-15|174.0|0|174.0|0|2.0|0|0.0|100
0|2020-08-16|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-08-17|181.0|0|181.0|0|2.0|0|0.0|100
0|2020-08-18|176.0|0|176.0|0|2.0|0|0.0|100
0|2020-08-19|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-08-20|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-08-21|190.0|0|190.0|0|2.0|0|0.0|100
0|2020-08-22|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-08-23|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-08-24|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-08-25|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-08-26|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-08-27|209.0|0|209.0|0|2.0|0|0.0|100
0|2020-08-28|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-08-29|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-08-30|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-08-31|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-09-01|237.0|0|237.0|0|2.0|0|0.0|100
0|2020-09-02|250.0|0|250.0|0|2.0|0|0.0|100
0|2020-09-03|255.0|0|255.0|0|2.0|0|0.0|100
0|2020-09-04|255.0|0|255.0|0|2.0|0|0.0|100
0|2020-09-05|257.0|0|257.0|0|2.0|0|0.0|100
0|2020-09-06|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-09-07|260.0|0|260.0|0|2.0|0|0.0|100
0|2020-09-08|274.0|0|274.0|0|2.0|0|0.0|100
0|2020-09-09|290.0|0|290.0|0|3.0|0|0.0|100
0|2020-09-10|292.0|0|292.0|0|3.0|0|0.0|100
0|2020-09-11|305.0|0|305.0|0|3.0|0|0.0|100
0|2020-09-12|312.0|0|312.0|0|3.0|0|0.0|100
0|2020-09-13|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-09-14|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-09-15|348.0|0|348.0|0|3.0|0|0.0|100
0|2020-09-16|366.0|0|366.0|0|3.0|0|0.0|100
0|2020-09-17|378.0|0|378.0|0|3.0|0|0.0|100
0|2020-09-18|387.0|0|387.0|0|3.0|0|0.0|100
0|2020-09-19|401.0|0|401.0|0|3.0|0|0.0|100
0|2020-09-20|405.0|0|405.0|0|3.0|0|0.0|100
0|2020-09-21|413.0|0|413.0|0|3.0|0|0.0|100
0|2020-09-22|423.0|0|423.0|0|3.0|0|0.0|100
0|2020-09-23|436.0|0|436.0|0|3.0|0|0.0|100
0|2020-09-24|446.0|0|446.0|0|3.0|0|0.0|100
0|2020-09-25|456.0|0|456.0|0|3.0|0|0.0|100
0|2020-09-26|466.0|0|466.0|0|3.0|0|0.0|100
0|2020-09-27|469.0|0|469.0|0|3.0|0|0.0|100
0|2020-09-28|474.0|0|474.0|0|3.0|0|0.0|100
0|2020-09-29|480.0|0|480.0|0|3.0|0|0.0|100
0|2020-09-30|489.0|0|489.0|0|3.0|0|0.0|100
0|2020-10-01|497.0|0|497.0|0|3.0|0|0.0|100
0|2020-10-02|514.0|0|514.0|0|3.0|0|0.0|100
0|2020-10-03|522.0|0|522.0|0|4.0|0|0.0|100
0|2020-10-04|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-10-05|530.0|0|530.0|0|4.0|0|0.0|100
0|2020-10-06|536.0|0|536.0|0|4.0|0|0.0|100
0|2020-10-07|538.0|0|538.0|0|4.0|0|0.0|100
0|2020-10-08|544.0|0|544.0|0|4.0|0|0.0|100
0|2020-10-09|544.0|0|544.0|0|4.0|0|0.0|100
0|2020-10-10|562.0|0|562.0|0|4.0|0|0.0|100
0|2020-10-11|565.0|0|565.0|0|4.0|0|0.0|100
0|2020-10-12|569.0|0|569.0|0|4.0|0|0.0|100
0|2020-10-13|574.0|0|574.0|0|4.0|0|0.0|100
0|2020-10-14|579.0|0|579.0|0|4.0|0|0.0|100
0|2020-10-15|586.0|0|586.0|0|4.0|0|0.0|100
0|2020-10-16|603.0|0|603.0|0|4.0|0|0.0|100
0|2020-10-17|608.0|0|608.0|0|4.0|0|0.0|100
0|2020-10-18|611.0|0|611.0|0|4.0|0|0.0|100
0|2020-10-19|615.0|0|615.0|0|4.0|0|0.0|100
0|2020-10-20|620.0|0|620.0|0|4.0|0|0.0|100
0|2020-10-21|626.0|0|626.0|0|4.0|0|0.0|100
0|2020-10-22|637.0|0|637.0|0|4.0|0|0.0|100
0|2020-10-23|650.0|0|650.0|0|4.0|0|0.0|100
0|2020-10-24|656.0|0|656.0|0|4.0|0|0.0|100
0|2020-10-25|656.0|0|659.0|0|4.0|0|0.0|100
0|2020-10-26|661.0|0|661.0|0|4.0|0|0.0|100
0|2020-10-27|668.0|0|668.0|0|4.0|0|0.0|100
0|2020-10-28|668.0|0|679.0|0|4.0|0|0.0|100
0|2020-10-29|696.0|0|696.0|0|4.0|0|0.0|100
0|2020-10-30|710.0|0|710.0|0|4.0|0|0.0|100
0|2020-10-31|723.0|0|723.0|0|4.0|0|0.0|100
0|2020-11-01|723.0|0|728.0|0|4.0|0|0.0|100
0|2020-11-02|730.0|0|730.0|0|4.0|0|0.0|100
0|2020-11-03|755.0|0|755.0|0|4.0|0|0.0|100
0|2020-11-04|780.0|0|780.0|0|4.0|0|0.0|100
0|2020-11-05|797.0|0|797.0|0|4.0|0|0.0|100
0|2020-11-06|821.0|0|821.0|0|5.0|0|0.0|100
0|2020-11-07|838.0|0|838.0|0|5.0|0|0.0|100
0|2020-11-08|850.0|0|850.0|0|5.0|0|0.0|100
0|2020-11-09|873.0|0|873.0|0|5.0|0|0.0|100
0|2020-11-10|873.0|0|892.0|0|5.0|0|0.0|100
0|2020-11-11|873.0|0|919.0|0|5.0|0|0.0|100
0|2020-11-12|939.0|0|939.0|0|5.0|0|0.0|100
0|2020-11-13|954.0|0|954.0|0|6.0|0|0.0|100
0|2020-11-14|973.0|0|973.0|0|6.0|0|0.0|100
0|2020-11-15|973.0|0|983.0|0|6.0|0|0.0|100
0|2020-11-16|1008.0|0|1008.0|0|6.0|0|0.0|100
0|2020-11-17|1008.0|0|1031.0|0|6.0|0|0.0|100
0|2020-11-18|1052.0|0|1052.0|0|6.0|0|0.0|100
0|2020-11-19|1052.0|0|1075.0|0|6.0|0|0.0|100
0|2020-11-20|1100.0|0|1100.0|0|7.0|0|0.0|100
0|2020-11-21|1121.0|0|1121.0|0|7.0|0|0.0|100
0|2020-11-22|1121.0|0|1134.0|0|7.0|0|0.0|100
0|2020-11-23|1121.0|0|1140.0|0|7.0|0|0.0|100
0|2020-11-24|1140.0|0|1166.0|0|7.0|0|0.0|100
0|2020-11-25|1140.0|0|1190.0|0|7.0|0|0.0|100
0|2020-11-26|1140.0|0|1236.0|0|7.0|0|0.0|100
0|2020-11-27|1140.0|0|1240.0|0|7.0|0|0.0|100
0|2020-11-28|1140.0|0|1253.0|0|7.0|0|0.0|100
0|2020-11-29|1267.0|0|1267.0|0|7.0|0|0.0|100
0|2020-11-30|1289.0|0|1289.0|0|7.0|0|0.0|100
0|2020-12-01|1289.0|0|1310.0|0|7.0|0|0.0|100
0|2020-12-02|1343.0|0|1343.0|0|7.0|0|0.0|100
0|2020-12-03|1371.0|0|1371.0|0|8.0|0|0.0|100
0|2020-12-04|1387.0|0|1387.0|0|8.0|0|0.0|100
0|2020-12-05|1439.0|0|1439.0|0|8.0|0|0.0|100
0|2020-12-06|1456.0|0|1456.0|0|8.0|0|0.0|100
0|2020-12-07|1468.0|0|1468.0|0|8.0|0|0.0|100
0|2020-12-08|1468.0|0|1489.0|0|8.0|0|0.0|100
0|2020-12-09|1504.0|0|1504.0|0|8.0|0|0.0|100
0|2020-12-10|1520.0|0|1520.0|0|8.0|0|0.0|100
0|2020-12-11|1531.0|0|1531.0|0|8.0|0|0.0|100
0|2020-12-12|1539.0|0|1539.0|0|8.0|0|0.0|100
0|2020-12-13|1539.0|0|1553.0|0|8.0|0|0.0|100
0|2020-12-14|1556.0|0|1556.0|0|9.0|0|0.0|100
0|2020-12-15|1574.0|0|1574.0|0|9.0|0|0.0|100
0|2020-12-16|1574.0|0|1587.0|0|9.0|0|0.0|100
0|2020-12-17|1599.0|0|1599.0|0|10.0|0|0.0|100
0|2020-12-18|1618.0|0|1618.0|0|10.0|0|0.0|100
0|2020-12-19|1624.0|0|1624.0|0|10.0|0|0.0|100
0|2020-12-20|1639.0|0|1639.0|0|10.0|0|0.0|100
0|2020-12-21|1650.0|0|1650.0|0|10.0|0|0.0|100
0|2020-12-22|1665.0|0|1665.0|0|10.0|0|0.0|100
0|2020-12-23|1681.0|0|1681.0|0|10.0|0|0.0|100
0|2020-12-24|1692.0|0|1692.0|0|10.0|0|0.0|100
0|2020-12-25|1700.0|0|1700.0|0|10.0|0|0.0|100
0|2020-12-26|1700.0|0|1700.0|0|10.0|0|0.0|100
0|2020-12-27|1707.0|0|1707.0|0|10.0|0|0.0|100
0|2020-12-28|1707.0|0|1720.0|0|10.0|0|0.0|100
0|2020-12-29|1737.0|0|1737.0|0|10.0|0|0.0|100
0|2020-12-30|1751.0|0|1751.0|0|10.0|0|0.0|100
0|2020-12-31|1751.0|0|1784.0|0|10.0|0|0.0|100
0|2021-01-01|1795.0|0|1795.0|0|10.0|0|0.0|100
0|2021-01-02|1804.0|0|1804.0|0|10.0|0|0.0|100
0|2021-01-03|1804.0|0|1816.0|0|10.0|0|0.0|100
0|2021-01-04|1823.0|0|1823.0|0|10.0|0|0.0|100
0|2021-01-05|1823.0|0|1866.0|0|10.0|0|0.0|100
0|2021-01-06|1823.0|0|1878.0|0|10.0|0|0.0|100
0|2021-01-07|1823.0|0|1895.0|0|10.0|0|0.0|100
0|2021-01-08|1906.0|0|1906.0|0|10.0|0|0.0|100
0|2021-01-09|1925.0|0|1925.0|0|10.0|0|0.0|100
0|2021-01-10|1925.0|0|1929.0|0|10.0|0|0.0|100
0|2021-01-11|1925.0|0|1935.0|0|10.0|0|0.0|100
0|2021-01-12|1948.0|0|1948.0|0|11.0|0|0.0|100
0|2021-01-13|2020.0|0|2020.0|0|11.0|0|0.0|100
0|2021-01-14|2020.0|0|2031.0|0|11.0|0|0.0|100
0|2021-01-15|2020.0|0|2045.0|0|11.0|0|0.0|100
0|2021-01-16|2020.0|0|2045.0|0|11.0|0|0.0|100
0|2021-01-17|2066.0|0|2066.0|0|11.0|0|0.0|100
0|2021-01-18|2066.0|0|2067.0|0|11.0|0|0.0|100
0|2021-01-19|2066.0|0|2067.0|0|11.0|0|0.0|100
0|2021-01-20|2089.0|0|2089.0|0|11.0|0|0.0|100
0|2021-01-21|2089.0|0|2102.0|0|11.0|0|0.0|100
0|2021-01-22|2089.0|0|2111.0|0|11.0|0|0.0|100
0|2021-01-23|2117.0|0|2117.0|0|11.0|0|0.0|100
0|2021-01-24|2119.0|0|2119.0|0|11.0|0|0.0|100
0|2021-01-25|2119.0|0|2125.0|0|11.0|0|0.0|100
0|2021-01-26|2129.0|0|2129.0|0|13.0|0|0.0|100
0|2021-01-27|2150.0|0|2150.0|0|13.0|0|0.0|100
0|2021-01-28|2156.0|0|2156.0|0|13.0|0|0.0|100
0|2021-01-29|2156.0|0|2156.0|0|13.0|0|0.0|100
0|2021-01-30|2156.0|0|2173.0|0|13.0|0|0.0|100
0|2021-01-31|2177.0|0|2177.0|0|13.0|0|0.0|100
0|2021-02-01|2181.0|0|2181.0|0|13.0|0|0.0|100
0|2021-02-02|2181.0|0|2188.0|0|13.0|0|0.0|100
0|2021-02-03|2207.0|0|2207.0|0|13.0|0|0.0|100
0|2021-02-04|2215.0|0|2215.0|0|13.0|0|0.0|100
0|2021-02-05|2222.0|0|2222.0|0|13.0|0|0.0|100
