|dates|Lee_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Lee_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Lee_NorthCarolina_UnitedStates.AveragePrecipitation.data|Lee_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Lee_NorthCarolina_UnitedStates.AverageWindDirection.data|Lee_NorthCarolina_UnitedStates.AverageWindDirection.missing|Lee_NorthCarolina_UnitedStates.AverageWindSpeed.data|Lee_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|130.10416666666666|0|2.6979166666666665|0
0|2020-01-02|0.0|0|0.0021875|0|47.916666666666664|0|1.3958333333333333|0
0|2020-01-03|0.0033333333333333335|0|0.026458333333333316|0|35.3125|0|1.15625|0
0|2020-01-04|0.02|0|0.010416666666666671|0|194.27083333333334|0|6.708333333333333|0
0|2020-01-05|0.0010416666666666667|0|0.0|0|200.26041666666666|0|6.328125|0
0|2020-01-06|0.0|0|0.0|0|41.145833333333336|0|0.859375|0
0|2020-01-07|0.0|0|0.0007291666666666667|0|80.41666666666667|0|2.9479166666666665|0
0|2020-01-08|0.000625|0|0.0|0|134.27083333333334|0|4.708333333333333|0
0|2020-01-09|0.0|0|0.0|0|24.479166666666668|0|1.46875|0
0|2020-01-10|0.0|0|0.0|0|11.666666666666666|0|0.2604166666666667|0
0|2020-01-11|0.0|0|0.0018750000000000006|0|162.70833333333334|0|8.052083333333334|0
0|2020-01-12|0.0075|0|0.011666666666666667|0|154.375|0|5.010416666666667|0
0|2020-01-13|0.0060416666666666665|0|0.016666666666666673|0|72.91666666666667|0|1.5625|0
0|2020-01-14|0.013958333333333335|0|0.009166666666666668|0|103.64583333333333|0|2.3229166666666665|0
0|2020-01-15|0.0|0|0.0|0|46.666666666666664|0|1.3125|0
0|2020-01-16|0.0|0|0.0|0|270.5208333333333|0|7.15625|0
0|2020-01-17|0.0|0|0.0|0|100.625|0|6.71875|0
0|2020-01-18|0.0|0|0.0008333333333333334|0|95.9375|0|2.3125|0
0|2020-01-19|0.00125|0|0.0007291666666666667|0|269.1666666666667|0|7.541666666666667|0
0|2020-01-20|0.0|0|0.0|0|149.58333333333334|0|6.416666666666667|0
0|2020-01-21|0.0|0|0.0|0|73.75|0|8.885416666666666|0
0|2020-01-22|0.0|0|0.0|0|39.166666666666664|0|6.635416666666667|0
0|2020-01-23|0.0|0|0.0|0|27.1875|0|3.2083333333333335|0
0|2020-01-24|0.0|0|0.009375000000000001|0|91.35416666666667|0|6.25|0
0|2020-01-25|0.010416666666666666|0|0.006666666666666669|0|158.85416666666666|0|3.6458333333333335|0
0|2020-01-26|0.0|0|0.0|0|109.375|0|2.8125|0
0|2020-01-27|0.0|0|0.0022916666666666667|0|101.875|0|1.8385416666666667|0
0|2020-01-28|0.0014583333333333334|0|0.0|0|173.64583333333334|0|3.6875|0
0|2020-01-29|0.0|0|0.0|0|14.895833333333334|0|1.3333333333333333|0
0|2020-01-30|0.0|0|0.0|0|53.4375|0|3.8541666666666665|0
0|2020-01-31|0.0|0|0.012604166666666673|0|61.041666666666664|0|3.2083333333333335|0
0|2020-02-01|0.009375|0|0.0011458333333333331|0|168.125|0|3.1666666666666665|0
0|2020-02-02|0.0|0|0.0|0|191.77083333333334|0|7.541666666666667|0
0|2020-02-03|0.0|0|0.0|0|133.33333333333334|0|3.40625|0
0|2020-02-04|0.0|0|0.0|0|208.125|0|6.395833333333333|0
0|2020-02-05|0.0|0|0.0030208333333333337|0|154.89583333333334|0|4.78125|0
0|2020-02-06|0.010208333333333333|0|0.10802083333333327|0|152.39583333333334|0|5.90625|0
0|2020-02-07|0.0|0|0.008124999999999999|0|221.09375|0|11.947916666666666|0
0|2020-02-08|0.0|0|0.0|0|251.875|0|4.828125|0
0|2020-02-09|0.0|0|0.0|0|102.23958333333333|0|2.2552083333333335|0
0|2020-02-10|0.0|0|0.0|0|106.25|0|3.1927083333333335|0
0|2020-02-11|0.00125|0|0.00171875|0|134.79166666666666|0|6.348958333333333|0
0|2020-02-12|0.0010416666666666667|0|0.0004166666666666667|0|72.86458333333333|0|5.0|0
0|2020-02-13|0.0|0|0.012500000000000004|0|210.36458333333334|0|6.90625|0
0|2020-02-14|0.009375|0|0.0|0|180.625|0|6.088541666666667|0
0|2020-02-15|0.0|0|0.0|0|34.270833333333336|0|4.375|0
0|2020-02-16|0.0|0|0.0|0|59.166666666666664|0|1.2916666666666667|0
0|2020-02-17|0.004427083333333333|0|0.0|0|16.354166666666668|0|1.7395833333333333|0
0|2020-02-18|0.0|0|0.0|0|66.5625|0|1.5729166666666667|0
