|dates|Marion_Florida_UnitedStates.JHU_ConfirmedCases.data|Marion_Florida_UnitedStates.JHU_ConfirmedCases.missing|Marion_Florida_UnitedStates.NYT_ConfirmedCases.data|Marion_Florida_UnitedStates.NYT_ConfirmedCases.missing|Marion_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-29|20.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-30|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-31|25.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-01|28.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-05|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-04-06|53.0|0|55.0|0|2.0|0|0.0|100
0|2020-04-07|63.0|0|62.0|0|2.0|0|0.0|100
0|2020-04-08|65.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-09|72.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-10|82.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-11|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-04-12|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-04-13|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-14|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-04-15|107.0|0|107.0|0|3.0|0|0.0|100
0|2020-04-16|112.0|0|112.0|0|3.0|0|0.0|100
0|2020-04-17|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-04-18|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-04-19|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-20|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-04-21|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-04-22|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-04-23|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-04-24|148.0|0|148.0|0|4.0|0|0.0|100
0|2020-04-25|150.0|0|150.0|0|4.0|0|0.0|100
0|2020-04-26|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-04-27|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-04-28|160.0|0|160.0|0|4.0|0|0.0|100
0|2020-04-29|165.0|0|165.0|0|4.0|0|0.0|100
0|2020-04-30|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-05-01|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-05-02|182.0|0|182.0|0|5.0|0|0.0|100
0|2020-05-03|184.0|0|184.0|0|5.0|0|0.0|100
0|2020-05-04|184.0|0|184.0|0|5.0|0|0.0|100
0|2020-05-05|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-05-06|196.0|0|196.0|0|5.0|0|0.0|100
0|2020-05-07|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-05-08|202.0|0|202.0|0|5.0|0|0.0|100
0|2020-05-09|210.0|0|210.0|0|5.0|0|0.0|100
0|2020-05-10|208.0|0|208.0|0|5.0|0|0.0|100
0|2020-05-11|211.0|0|211.0|0|5.0|0|0.0|100
0|2020-05-12|213.0|0|213.0|0|5.0|0|0.0|100
0|2020-05-13|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-05-14|217.0|0|217.0|0|5.0|0|0.0|100
