|dates|Wayne_Ohio_UnitedStates.AveragePrecipitationTotal.data|Wayne_Ohio_UnitedStates.AveragePrecipitationTotal.missing|Wayne_Ohio_UnitedStates.AveragePrecipitation.data|Wayne_Ohio_UnitedStates.AveragePrecipitation.missing|Wayne_Ohio_UnitedStates.AverageWindDirection.data|Wayne_Ohio_UnitedStates.AverageWindDirection.missing|Wayne_Ohio_UnitedStates.AverageWindSpeed.data|Wayne_Ohio_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0014583333333333334|0|0.0|0|243.02083333333334|0|9.979166666666666|0
0|2020-01-02|0.0|0|0.0|0|204.375|0|10.3125|0
0|2020-01-03|0.0013541666666666667|0|0.008123015873015874|0|137.3402777777778|0|2.888392857142857|0
0|2020-01-04|0.0075|0|0.003388888888888888|0|325.858134920635|0|9.418452380952381|0
0|2020-01-05|0.0020833333333333333|0|0.0|0|252.70833333333334|0|11.458333333333334|0
0|2020-01-06|0.0|0|0.0|0|258.57638888888886|0|11.208333333333334|0
0|2020-01-07|0.0|0|0.0|0|153.33333333333334|0|5.208333333333333|0
0|2020-01-08|0.0|0|0.0|0|244.95833333333334|0|11.616666666666667|0
0|2020-01-09|0.0|0|0.0|0|145.83333333333334|0|10.208333333333334|0
0|2020-01-10|0.005|0|0.02041666666666667|0|194.72222222222226|0|10.430555555555555|0
0|2020-01-11|0.017916666666666668|0|0.015416666666666669|0|186.80555555555554|0|15.694444444444445|0
0|2020-01-12|0.0|0|0.0|0|158.33333333333334|0|10.708333333333334|0
0|2020-01-13|0.0|0|0.0|0|190.2777777777778|0|5.951388888888889|0
0|2020-01-14|0.0|0|0.0|0|165.83333333333334|0|7.076388888888889|0
0|2020-01-15|0.0|0|0.0015277777777777779|0|139.34027777777777|0|5.954861111111111|0
0|2020-01-16|0.0016666666666666668|0|0.0|0|305.06944444444446|0|15.313888888888888|0
0|2020-01-17|0.0|0|0.0|0|134.86111111111111|0|8.090277777777779|0
0|2020-01-18|0.00125|0|0.018543650793650796|0|195.25496031746027|0|15.244940476190477|0
0|2020-01-19|0.024583333333333332|0|0.0|0|276.25000000000006|0|14.645833333333334|0
0|2020-01-20|0.0|0|0.0|0|304.4791666666667|0|7.197916666666667|0
0|2020-01-21|0.0|0|0.0|0|162.77777777777777|0|3.0416666666666665|0
0|2020-01-22|0.0|0|0.0|0|128.33333333333334|0|4.166666666666667|0
0|2020-01-23|0.0|0|0.0|0|117.08333333333333|0|4.125|0
0|2020-01-24|0.0008333333333333334|0|0.018368055555555558|0|138.57638888888889|0|9.902777777777777|0
0|2020-01-25|0.005416666666666667|0|0.0019305555555555558|0|215.55555555555557|0|8.10138888888889|0
