|dates|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedCases.missing|Kitsap_Washington_UnitedStates.NYT_ConfirmedCases.data|Kitsap_Washington_UnitedStates.NYT_ConfirmedCases.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Kitsap_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-22|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-24|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-25|20.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-26|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-27|33.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-28|42.0|0|49.0|0|1.0|0|0.0|100
0|2020-03-29|50.0|0|56.0|0|0.0|0|0.0|100
0|2020-03-30|56.0|0|63.0|0|0.0|0|0.0|100
0|2020-03-31|74.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-01|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-02|83.0|0|85.0|0|0.0|0|0.0|100
0|2020-04-03|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-04|99.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-05|104.0|0|102.0|0|0.0|0|0.0|100
0|2020-04-06|104.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-07|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-04-08|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-04-09|120.0|0|123.0|0|1.0|0|0.0|100
0|2020-04-10|126.0|0|128.0|0|1.0|0|0.0|100
0|2020-04-11|128.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-12|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-13|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-14|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-15|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-16|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-04-17|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-04-18|135.0|0|136.0|0|1.0|0|0.0|100
0|2020-04-19|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-04-20|138.0|0|139.0|0|1.0|0|0.0|100
0|2020-04-21|138.0|0|140.0|0|1.0|0|0.0|100
0|2020-04-22|141.0|0|140.0|0|2.0|0|0.0|100
0|2020-04-23|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-04-24|143.0|0|144.0|0|2.0|0|0.0|100
0|2020-04-25|144.0|0|146.0|0|2.0|0|0.0|100
0|2020-04-26|144.0|0|146.0|0|2.0|0|0.0|100
0|2020-04-27|147.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-28|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-29|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-30|149.0|0|151.0|0|2.0|0|0.0|100
0|2020-05-01|150.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-02|150.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-03|150.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-04|150.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-05|150.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-06|151.0|0|152.0|0|2.0|0|0.0|100
0|2020-05-07|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-05-08|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-05-09|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-05-10|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-05-11|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-05-12|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-05-13|156.0|0|157.0|0|2.0|0|0.0|100
