|dates|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedCases.missing|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedCases.data|RichmondCity_Virginia_UnitedStates.NYT_ConfirmedCases.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|RichmondCity_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-22|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-01|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-02|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-03|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-04|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-05|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-04-06|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-07|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-08|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-04-09|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-10|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-04-11|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-04-12|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-04-13|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-04-14|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-04-15|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-04-16|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-04-17|201.0|0|201.0|0|10.0|0|0.0|100
0|2020-04-18|211.0|0|211.0|0|10.0|0|0.0|100
0|2020-04-19|231.0|0|231.0|0|10.0|0|0.0|100
0|2020-04-20|236.0|0|236.0|0|10.0|0|0.0|100
0|2020-04-21|246.0|0|246.0|0|10.0|0|0.0|100
0|2020-04-22|250.0|0|250.0|0|10.0|0|0.0|100
0|2020-04-23|259.0|0|259.0|0|13.0|0|0.0|100
0|2020-04-24|267.0|0|267.0|0|14.0|0|0.0|100
0|2020-04-25|287.0|0|287.0|0|14.0|0|0.0|100
0|2020-04-26|301.0|0|301.0|0|14.0|0|0.0|100
0|2020-04-27|304.0|0|304.0|0|14.0|0|0.0|100
0|2020-04-28|312.0|0|312.0|0|14.0|0|0.0|100
0|2020-04-29|323.0|0|323.0|0|14.0|0|0.0|100
0|2020-04-30|339.0|0|339.0|0|15.0|0|0.0|100
0|2020-05-01|364.0|0|364.0|0|15.0|0|0.0|100
0|2020-05-02|382.0|0|382.0|0|16.0|0|0.0|100
0|2020-05-03|403.0|0|403.0|0|16.0|0|0.0|100
0|2020-05-04|419.0|0|419.0|0|16.0|0|0.0|100
0|2020-05-05|438.0|0|438.0|0|16.0|0|0.0|100
0|2020-05-06|438.0|0|438.0|0|16.0|0|0.0|100
0|2020-05-07|473.0|0|473.0|0|17.0|0|0.0|100
0|2020-05-08|494.0|0|494.0|0|18.0|0|0.0|100
0|2020-05-09|512.0|0|512.0|0|18.0|0|0.0|100
0|2020-05-10|530.0|0|530.0|0|18.0|0|0.0|100
0|2020-05-11|546.0|0|546.0|0|18.0|0|0.0|100
0|2020-05-12|565.0|0|565.0|0|18.0|0|0.0|100
0|2020-05-13|592.0|0|592.0|0|18.0|0|0.0|100
