|dates|Norman_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Norman_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Norman_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Norman_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Norman_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Norman_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Norman_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Norman_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-10|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-16|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-25|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-03|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-08|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-09|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-10|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-12|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-13|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-14|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-15|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-17|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-18|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-19|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-21|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-23|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-24|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-25|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-26|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-27|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-29|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-30|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-31|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-01|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-02|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-03|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-07|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-08|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-09|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-10|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-11|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-15|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-16|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-17|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-18|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-19|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-20|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-21|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-22|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-23|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-24|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-25|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-26|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-27|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-28|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-29|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-30|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-31|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-01|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-02|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-03|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-04|46.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-05|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-09-06|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-07|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-08|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-09|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-10|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-11|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-12|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-13|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-14|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-15|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-16|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-17|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-18|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-19|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-20|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-21|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-22|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-23|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-24|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-25|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-26|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-27|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-28|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-29|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-09-30|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-10-01|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-02|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-03|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-04|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-05|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-06|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-10-07|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-08|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-09|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-10-10|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-10-11|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-10-12|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-10-13|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-10-14|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-10-15|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-10-16|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-18|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-10-19|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-20|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-21|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-22|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-10-23|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-10-24|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-10-25|114.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-26|114.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-27|114.0|0|121.0|0|0.0|0|0.0|100
0|2020-10-28|114.0|0|128.0|0|0.0|0|0.0|100
0|2020-10-29|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-10-30|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-10-31|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-11-01|145.0|0|150.0|0|0.0|0|0.0|100
0|2020-11-02|145.0|0|151.0|0|0.0|0|0.0|100
0|2020-11-03|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-11-04|155.0|0|167.0|0|0.0|0|0.0|100
0|2020-11-05|155.0|0|176.0|0|0.0|0|0.0|100
0|2020-11-06|155.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-07|155.0|0|198.0|0|0.0|0|0.0|100
0|2020-11-08|155.0|0|201.0|0|0.0|0|0.0|100
0|2020-11-09|155.0|0|203.0|0|0.0|0|0.0|100
0|2020-11-10|155.0|0|205.0|0|0.0|0|0.0|100
0|2020-11-11|155.0|0|217.0|0|0.0|0|0.0|100
0|2020-11-12|232.0|0|232.0|0|5.0|0|0.0|100
0|2020-11-13|232.0|0|236.0|0|5.0|0|0.0|100
0|2020-11-14|232.0|0|245.0|0|5.0|0|0.0|100
0|2020-11-15|232.0|0|248.0|0|5.0|0|0.0|100
0|2020-11-16|254.0|0|254.0|0|5.0|0|0.0|100
0|2020-11-17|254.0|0|262.0|0|5.0|0|0.0|100
0|2020-11-18|269.0|0|269.0|0|6.0|0|0.0|100
0|2020-11-19|277.0|0|277.0|0|6.0|0|0.0|100
0|2020-11-20|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-11-21|285.0|0|293.0|0|6.0|0|0.0|100
0|2020-11-22|285.0|0|300.0|0|6.0|0|0.0|100
0|2020-11-23|285.0|0|309.0|0|6.0|0|0.0|100
0|2020-11-24|285.0|0|316.0|0|6.0|0|0.0|100
0|2020-11-25|322.0|0|322.0|0|7.0|0|0.0|100
0|2020-11-26|322.0|0|322.0|0|7.0|0|0.0|100
0|2020-11-27|322.0|0|330.0|0|7.0|0|0.0|100
0|2020-11-28|322.0|0|341.0|0|7.0|0|0.0|100
0|2020-11-29|349.0|0|349.0|0|7.0|0|0.0|100
0|2020-11-30|353.0|0|353.0|0|7.0|0|0.0|100
0|2020-12-01|353.0|0|357.0|0|7.0|0|0.0|100
0|2020-12-02|363.0|0|363.0|0|8.0|0|0.0|100
0|2020-12-03|371.0|0|371.0|0|8.0|0|0.0|100
0|2020-12-04|375.0|0|375.0|0|8.0|0|0.0|100
0|2020-12-05|375.0|0|379.0|0|8.0|0|0.0|100
0|2020-12-06|383.0|0|383.0|0|8.0|0|0.0|100
0|2020-12-07|383.0|0|384.0|0|8.0|0|0.0|100
0|2020-12-08|383.0|0|385.0|0|8.0|0|0.0|100
0|2020-12-09|383.0|0|391.0|0|8.0|0|0.0|100
0|2020-12-10|383.0|0|393.0|0|8.0|0|0.0|100
0|2020-12-11|383.0|0|393.0|0|8.0|0|0.0|100
0|2020-12-12|397.0|0|397.0|0|7.0|0|0.0|100
0|2020-12-13|397.0|0|398.0|0|7.0|0|0.0|100
0|2020-12-14|399.0|0|399.0|0|7.0|0|0.0|100
0|2020-12-15|399.0|0|399.0|0|7.0|0|0.0|100
0|2020-12-16|399.0|0|400.0|0|7.0|0|0.0|100
0|2020-12-17|399.0|0|402.0|0|7.0|0|0.0|100
0|2020-12-18|402.0|0|402.0|0|8.0|0|0.0|100
0|2020-12-19|402.0|0|402.0|0|8.0|0|0.0|100
0|2020-12-20|404.0|0|404.0|0|8.0|0|0.0|100
0|2020-12-21|405.0|0|405.0|0|8.0|0|0.0|100
0|2020-12-22|405.0|0|405.0|0|8.0|0|0.0|100
0|2020-12-23|405.0|0|405.0|0|8.0|0|0.0|100
0|2020-12-24|405.0|0|405.0|0|8.0|0|0.0|100
0|2020-12-25|405.0|0|405.0|0|8.0|0|0.0|100
0|2020-12-26|406.0|0|406.0|0|8.0|0|0.0|100
0|2020-12-27|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-12-28|407.0|0|407.0|0|8.0|0|0.0|100
0|2020-12-29|407.0|0|408.0|0|8.0|0|0.0|100
0|2020-12-30|407.0|0|408.0|0|8.0|0|0.0|100
0|2020-12-31|407.0|0|410.0|0|8.0|0|0.0|100
0|2021-01-01|410.0|0|410.0|0|8.0|0|0.0|100
0|2021-01-02|412.0|0|412.0|0|8.0|0|0.0|100
0|2021-01-03|412.0|0|413.0|0|8.0|0|0.0|100
0|2021-01-04|412.0|0|413.0|0|8.0|0|0.0|100
0|2021-01-05|413.0|0|413.0|0|8.0|0|0.0|100
0|2021-01-06|415.0|0|415.0|0|8.0|0|0.0|100
0|2021-01-07|415.0|0|415.0|0|8.0|0|0.0|100
0|2021-01-08|415.0|0|418.0|0|8.0|0|0.0|100
0|2021-01-09|418.0|0|418.0|0|8.0|0|0.0|100
0|2021-01-10|421.0|0|421.0|0|8.0|0|0.0|100
0|2021-01-11|421.0|0|421.0|0|8.0|0|0.0|100
0|2021-01-12|421.0|0|420.0|0|8.0|0|0.0|100
0|2021-01-13|421.0|0|421.0|0|8.0|0|0.0|100
0|2021-01-14|421.0|0|421.0|0|8.0|0|0.0|100
0|2021-01-15|421.0|0|421.0|0|8.0|0|0.0|100
0|2021-01-16|421.0|0|422.0|0|8.0|0|0.0|100
0|2021-01-17|423.0|0|423.0|0|8.0|0|0.0|100
0|2021-01-18|423.0|0|423.0|0|8.0|0|0.0|100
0|2021-01-19|423.0|0|424.0|0|8.0|0|0.0|100
0|2021-01-20|424.0|0|424.0|0|8.0|0|0.0|100
0|2021-01-21|424.0|0|424.0|0|8.0|0|0.0|100
0|2021-01-22|424.0|0|424.0|0|8.0|0|0.0|100
0|2021-01-23|424.0|0|425.0|0|8.0|0|0.0|100
0|2021-01-24|424.0|0|425.0|0|8.0|0|0.0|100
0|2021-01-25|424.0|0|426.0|0|8.0|0|0.0|100
0|2021-01-26|424.0|0|426.0|0|8.0|0|0.0|100
0|2021-01-27|426.0|0|426.0|0|8.0|0|0.0|100
0|2021-01-28|426.0|0|426.0|0|8.0|0|0.0|100
0|2021-01-29|427.0|0|427.0|0|8.0|0|0.0|100
0|2021-01-30|427.0|0|428.0|0|8.0|0|0.0|100
0|2021-01-31|427.0|0|428.0|0|8.0|0|0.0|100
0|2021-02-01|429.0|0|429.0|0|8.0|0|0.0|100
0|2021-02-02|429.0|0|429.0|0|8.0|0|0.0|100
0|2021-02-03|429.0|0|429.0|0|8.0|0|0.0|100
0|2021-02-04|429.0|0|429.0|0|8.0|0|0.0|100
0|2021-02-05|429.0|0|429.0|0|8.0|0|0.0|100
0|2021-02-06|429.0|0|430.0|0|8.0|0|0.0|100
0|2021-02-07|429.0|0|430.0|0|8.0|0|0.0|100
0|2021-02-08|429.0|0|430.0|0|8.0|0|0.0|100
0|2021-02-09|429.0|0|431.0|0|8.0|0|0.0|100
0|2021-02-10|431.0|0|431.0|0|8.0|0|0.0|100
