|dates|Dakota_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Dakota_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Dakota_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Dakota_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Dakota_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Dakota_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Dakota_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Dakota_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-18|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-19|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-25|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-27|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-28|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-03-29|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-30|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-31|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-01|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-02|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-03|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-04|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-05|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-04-06|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-07|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-04-08|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-09|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-10|85.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-11|87.0|0|87.0|0|4.0|0|0.0|100
0|2020-04-12|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-13|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-04-14|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-15|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-16|103.0|0|103.0|0|5.0|0|0.0|100
0|2020-04-17|110.0|0|110.0|0|5.0|0|0.0|100
0|2020-04-18|113.0|0|113.0|0|5.0|0|0.0|100
0|2020-04-19|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-04-20|124.0|0|124.0|0|6.0|0|0.0|100
0|2020-04-21|127.0|0|127.0|0|6.0|0|0.0|100
0|2020-04-22|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-23|131.0|0|131.0|0|6.0|0|0.0|100
0|2020-04-24|136.0|0|136.0|0|6.0|0|0.0|100
0|2020-04-25|138.0|0|138.0|0|6.0|0|0.0|100
0|2020-04-26|143.0|0|143.0|0|7.0|0|0.0|100
0|2020-04-27|144.0|0|144.0|0|7.0|0|0.0|100
0|2020-04-28|156.0|0|156.0|0|9.0|0|0.0|100
0|2020-04-29|157.0|0|157.0|0|9.0|0|0.0|100
0|2020-04-30|162.0|0|162.0|0|10.0|0|0.0|100
0|2020-05-01|171.0|0|171.0|0|11.0|0|0.0|100
0|2020-05-02|189.0|0|189.0|0|11.0|0|0.0|100
0|2020-05-03|202.0|0|202.0|0|11.0|0|0.0|100
0|2020-05-04|215.0|0|215.0|0|11.0|0|0.0|100
0|2020-05-05|241.0|0|241.0|0|11.0|0|0.0|100
0|2020-05-06|292.0|0|292.0|0|12.0|0|0.0|100
0|2020-05-07|322.0|0|322.0|0|12.0|0|0.0|100
0|2020-05-08|364.0|0|364.0|0|12.0|0|0.0|100
0|2020-05-09|408.0|0|408.0|0|15.0|0|0.0|100
0|2020-05-10|430.0|0|430.0|0|15.0|0|0.0|100
0|2020-05-11|471.0|0|471.0|0|15.0|0|0.0|100
0|2020-05-12|508.0|0|508.0|0|15.0|0|0.0|100
0|2020-05-13|524.0|0|508.0|0|15.0|0|0.0|100
