|dates|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Wagoner_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Wagoner_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Wagoner_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-29|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-30|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-31|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-04-01|15.0|0|15.0|0|2.0|0|0.0|100
0|2020-04-02|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-04-03|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-04-04|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-04-05|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-04-06|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-04-07|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-04-08|57.0|0|57.0|0|4.0|0|0.0|100
0|2020-04-09|57.0|0|57.0|0|4.0|0|0.0|100
0|2020-04-10|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-04-11|67.0|0|67.0|0|4.0|0|0.0|100
0|2020-04-12|69.0|0|69.0|0|4.0|0|0.0|100
0|2020-04-13|73.0|0|73.0|0|4.0|0|0.0|100
0|2020-04-14|98.0|0|98.0|0|5.0|0|0.0|100
0|2020-04-15|102.0|0|102.0|0|7.0|0|0.0|100
0|2020-04-16|107.0|0|107.0|0|7.0|0|0.0|100
0|2020-04-17|107.0|0|107.0|0|7.0|0|0.0|100
0|2020-04-18|107.0|0|108.0|0|7.0|0|0.0|100
0|2020-04-19|108.0|0|108.0|0|8.0|0|0.0|100
0|2020-04-20|108.0|0|108.0|0|8.0|0|0.0|100
0|2020-04-21|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-04-22|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-04-23|112.0|0|112.0|0|12.0|0|0.0|100
0|2020-04-24|114.0|0|114.0|0|13.0|0|0.0|100
0|2020-04-25|114.0|0|114.0|0|13.0|0|0.0|100
0|2020-04-26|114.0|0|114.0|0|14.0|0|0.0|100
0|2020-04-27|115.0|0|115.0|0|14.0|0|0.0|100
0|2020-04-28|116.0|0|116.0|0|14.0|0|0.0|100
0|2020-04-29|118.0|0|118.0|0|14.0|0|0.0|100
0|2020-04-30|119.0|0|119.0|0|15.0|0|0.0|100
0|2020-05-01|120.0|0|120.0|0|15.0|0|0.0|100
0|2020-05-02|122.0|0|122.0|0|15.0|0|0.0|100
0|2020-05-03|122.0|0|122.0|0|15.0|0|0.0|100
0|2020-05-04|122.0|0|122.0|0|15.0|0|0.0|100
0|2020-05-05|123.0|0|123.0|0|15.0|0|0.0|100
0|2020-05-06|123.0|0|123.0|0|15.0|0|0.0|100
0|2020-05-07|125.0|0|125.0|0|17.0|0|0.0|100
0|2020-05-08|126.0|0|126.0|0|17.0|0|0.0|100
0|2020-05-09|125.0|0|125.0|0|17.0|0|0.0|100
0|2020-05-10|129.0|0|129.0|0|17.0|0|0.0|100
0|2020-05-11|129.0|0|129.0|0|17.0|0|0.0|100
0|2020-05-12|130.0|0|130.0|0|17.0|0|0.0|100
