|dates|Clayton_Georgia_UnitedStates.JHU_ConfirmedCases.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Clayton_Georgia_UnitedStates.NYT_ConfirmedCases.data|Clayton_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Clayton_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Clayton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Clayton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-21|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-24|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-25|22.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-26|32.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-27|46.0|0|53.0|0|0.0|0|0.0|100
0|2020-03-28|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-03-29|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-03-30|61.0|0|62.0|0|1.0|0|0.0|100
0|2020-03-31|104.0|0|112.0|0|3.0|0|0.0|100
0|2020-04-01|122.0|0|128.0|0|3.0|0|0.0|100
0|2020-04-02|148.0|0|165.0|0|5.0|0|0.0|100
0|2020-04-03|195.0|0|206.0|0|6.0|0|0.0|100
0|2020-04-04|224.0|0|235.0|0|9.0|0|0.0|100
0|2020-04-05|238.0|0|238.0|0|9.0|0|0.0|100
0|2020-04-06|244.0|0|254.0|0|9.0|0|0.0|100
0|2020-04-07|266.0|0|278.0|0|10.0|0|0.0|100
0|2020-04-08|293.0|0|289.0|0|11.0|0|0.0|100
0|2020-04-09|297.0|0|298.0|0|11.0|0|0.0|100
0|2020-04-10|310.0|0|328.0|0|11.0|0|0.0|100
0|2020-04-11|331.0|0|339.0|0|11.0|0|0.0|100
0|2020-04-12|362.0|0|372.0|0|11.0|0|0.0|100
0|2020-04-13|391.0|0|396.0|0|12.0|0|0.0|100
0|2020-04-14|435.0|0|435.0|0|12.0|0|0.0|100
0|2020-04-15|456.0|0|462.0|0|13.0|0|0.0|100
0|2020-04-16|468.0|0|473.0|0|13.0|0|0.0|100
0|2020-04-17|491.0|0|499.0|0|14.0|0|0.0|100
0|2020-04-18|505.0|0|505.0|0|17.0|0|0.0|100
0|2020-04-19|519.0|0|520.0|0|17.0|0|0.0|100
0|2020-04-20|540.0|0|540.0|0|20.0|0|0.0|100
0|2020-04-21|546.0|0|547.0|0|20.0|0|0.0|100
0|2020-04-22|549.0|0|549.0|0|21.0|0|0.0|100
0|2020-04-23|616.0|0|616.0|0|21.0|0|0.0|100
0|2020-04-24|629.0|0|629.0|0|21.0|0|0.0|100
0|2020-04-25|642.0|0|642.0|0|21.0|0|0.0|100
0|2020-04-26|641.0|0|641.0|0|21.0|0|0.0|100
0|2020-04-27|649.0|0|649.0|0|24.0|0|0.0|100
0|2020-04-28|669.0|0|672.0|0|24.0|0|0.0|100
0|2020-04-29|691.0|0|693.0|0|26.0|0|0.0|100
0|2020-04-30|713.0|0|716.0|0|27.0|0|0.0|100
0|2020-05-01|727.0|0|733.0|0|33.0|0|0.0|100
0|2020-05-02|777.0|0|777.0|0|33.0|0|0.0|100
0|2020-05-03|793.0|0|793.0|0|33.0|0|0.0|100
0|2020-05-04|804.0|0|804.0|0|32.0|0|0.0|100
0|2020-05-05|813.0|0|813.0|0|33.0|0|0.0|100
0|2020-05-06|849.0|0|849.0|0|33.0|0|0.0|100
0|2020-05-07|878.0|0|878.0|0|34.0|0|0.0|100
0|2020-05-08|888.0|0|888.0|0|34.0|0|0.0|100
0|2020-05-09|901.0|0|901.0|0|34.0|0|0.0|100
0|2020-05-10|925.0|0|921.0|0|34.0|0|0.0|100
0|2020-05-11|944.0|0|944.0|0|34.0|0|0.0|100
0|2020-05-12|951.0|0|951.0|0|35.0|0|0.0|100
0|2020-05-13|955.0|0|955.0|0|35.0|0|0.0|100
